outer_case_index,outer_case_id,outer_case_type,environment_block_id,environment_block_local_index,environment_block_label,environment_change_family,W_layer,environment_mode,fan_layout_policy,scheduled_fan_layout_count,scheduled_active_fan_count,active_fan_count_policy,fan_position_policy,fan_position_xy_bounds_m,launch_state_seed,environment_seed,common_final_launch_key,start_state_family,launch_sequence_policy,claim_status,episode_id,launch_role,history_launch_index,library_size_case_id,policy_id,history_length
0,r9_fixed_outer_0000,no_updraft,no_updraft,0,no-updraft,fixed_case,W0,dry_air,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000011,18000017,r9_fixed_final_0000,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0000_097,history,97,balanced_cluster,safe_explore_then_exploit_h100,100
0,r9_fixed_outer_0000,no_updraft,no_updraft,0,no-updraft,fixed_case,W0,dry_air,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000011,18000017,r9_fixed_final_0000,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0000_098,history,98,balanced_cluster,safe_explore_then_exploit_h100,100
0,r9_fixed_outer_0000,no_updraft,no_updraft,0,no-updraft,fixed_case,W0,dry_air,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000011,18000017,r9_fixed_final_0000,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0000_099,history,99,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_000,history,0,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_001,history,1,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_002,history,2,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_003,history,3,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_004,history,4,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_005,history,5,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_006,history,6,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_007,history,7,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_008,history,8,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_009,history,9,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_010,history,10,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_011,history,11,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_012,history,12,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_013,history,13,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_014,history,14,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_015,history,15,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_016,history,16,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_017,history,17,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_018,history,18,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_019,history,19,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_020,history,20,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_021,history,21,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_022,history,22,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_023,history,23,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_024,history,24,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_025,history,25,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_026,history,26,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_027,history,27,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_028,history,28,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_029,history,29,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_030,history,30,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_031,history,31,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_032,history,32,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_033,history,33,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_034,history,34,balanced_cluster,safe_explore_then_exploit_h100,100
1,r9_fixed_outer_0001,single_fan,single_fan,0,single-fan,fixed_case,W2,annular_gp_single,fixed_case_layout,,,environment_default,common_shift,common_shift_range=-0.200:0.200,9000048,18000058,r9_fixed_final_0001,launch_gate,first_0p10s_launch_capture_then_inflight_then_recovery_safe_exit,simulation_only_controlled_outer_case,r9_balanced_cluster_safe_explore_then_exploit_h100_hist_0001_035,history,35,balanced_cluster,safe_explore_then_exploit_h100,100
