run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,duration_s,termination_reason,success,failure_class,heading_change_deg,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative,candidate_table_path,case_name,case_folder,scenario_name,actual_rollout_file,actual_metrics_file
s0_no_wind_seed1,s0_no_wind,nominal_glide,nominal_glide,1,none,panel,,nominal,0.111,0.101000:0.121000,0.2,,True,none,2.337752503598518e-06,-0.13155567504814014,6.500007588446508,3.053834490775539,2.3868134967129506e-06,1.4038508793836054e-05,1.149999995543534,0.0,0.0,,True,,0,0,03_Control/05_Results/flight_case_results/baseline_no_wind_glide_seed_001/_run/logs/s0_no_wind_seed1.csv,nominal_glide,1.4038508793836054e-05,True,03_Control/05_Results/flight_case_results/baseline_no_wind_glide_seed_001/_run/logs/s0_no_wind_seed1.csv,,basic no-wind glide,baseline_no_wind_glide_seed_001,basic no-wind glide,actual_rollout.csv,actual_metrics.csv
