timestamp_utc,stage_id,check_id,passed,observed,required
2026-05-26T03:42:31.127230+00:00,R5,stage_status_not_diagnostic,False,dry_run_schedule,complete
2026-05-26T03:42:31.127230+00:00,R5,method_evidence_level_w01_dense,False,w01_dry_schedule_only,w01_dense_evidence_complete
2026-05-26T03:42:31.127230+00:00,R5,w01_dense_evidence_complete_true,False,False,True
2026-05-26T03:42:31.127230+00:00,R5,actual_row_count_76800,False,0,76800
2026-05-26T03:42:31.127230+00:00,R5,candidate_count_32,True,32,32
2026-05-26T03:42:31.127230+00:00,R5,paired_tests_per_candidate_100,True,100,100
2026-05-26T03:42:31.127230+00:00,R5,w2_w3_replay_only,True,True,True
2026-05-26T03:42:31.127230+00:00,R5,no_clustering_before_w2_w3,True,True,True
2026-05-26T03:42:31.127230+00:00,R5,selected_worker_count_8,True,8,8
2026-05-26T03:42:31.127230+00:00,R5,frozen_bundle_exists,True,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/018/manifests/frozen_w01_controller_bundle.json,exists
2026-05-26T03:42:31.128215+00:00,R5,table_manifest_exists,True,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/018/manifests/table_manifest.json,exists
2026-05-26T03:42:31.131216+00:00,R5,no_generated_file_above_100mb,True,4.557,<=100.0
