run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,state_feedback_delay_s,actuator_t10_s,actuator_t50_nominal_s,actuator_t90_s,conservative_actuator_bound_s,vicon_filter_cutoff_hz,vicon_filter_model,duration_s,termination_reason,success,failure_class,primitive_family,candidate_id,is_full_turn_claim,target_heading_deg,heading_target_deg,heading_change_deg,actual_heading_change_deg,heading_error_deg,forward_travel_m,turn_volume_proxy_m2,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,time_at_full_travel_s,saturation_fraction,tracking_error_rms,exit_recoverable,fixed_start_success,feasibility_label,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative,candidate_table_path,case_name,case_group,case_id,case_folder,case_path,scenario_name,actual_rollout_file,actual_metrics_file
s4_full_bank_reversal_right_no_wind_seed1,s4_full_bank_reversal_right_no_wind,mild_bank_reversal_probe,mild_bank_reversal_probe,1,none,panel,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.76,,True,none,,,False,,,-4.124703247058815,-4.124703247058815,,4.923153656406509,0.472796679235277,-0.5875608837402333,6.601021847550847,6.259022151627124,1.9306798781660548,14.741949219151982,0.22684634359349065,0.0,0.0,0.0,0.04397230177142049,True,False,not_tested,,0,0,actual_rollout.csv,mild_bank_reversal_probe,14.741949219151982,True,actual_rollout.csv,,"full-duration right bank reversal, no wind",03_primitives,03_mild_bank_reversal_right_probe,001,03_primitives/03_mild_bank_reversal_right_probe/001,"full-duration right bank reversal, no wind",actual_rollout.csv,actual_metrics.csv
