run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,state_feedback_delay_s,actuator_t10_s,actuator_t50_nominal_s,actuator_t90_s,conservative_actuator_bound_s,vicon_filter_cutoff_hz,vicon_filter_model,duration_s,termination_reason,success,failure_class,heading_change_deg,forward_travel_m,turn_volume_proxy_m2,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,time_at_full_travel_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative
s4_full_bank_reversal_right_no_wind_control_reference_seed1,s4_full_bank_reversal_right_no_wind_control_reference,mild_bank_reversal_probe,mild_bank_reversal_probe,1,none,panel,none,nominal,0.108,0.098000:0.118000,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,0.76,,True,none,-2.110460685247951,4.912607892905995,0.5280417333277763,-0.5112725362519304,6.515312419614303,3.054133486399927,2.5490639527990036,8.550204269761037,0.2373921070940046,0.0,0.0,0.0,0.03142305414904892,True,,0,0,control_reference_rollout.csv,mild_bank_reversal_probe,8.550204269761037,True,control_reference_rollout.csv
