primitive_id,entry_role,start_state_family,environment_mode,transition_entry_class,transition_exit_class,transition_pair,transition_failure_reason,row_count,transition_chain_compatible_count,hard_failure_count
mild_turn_left,transition_object,inflight_boundary_near,w3_randomised_four,boundary_near,boundary_near,boundary_near->boundary_near,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,2970,0,0
mild_turn_left,transition_object,inflight_boundary_near,w3_randomised_four,boundary_near,safe_terminal,boundary_near->safe_terminal,,3630,3630,0
mild_turn_left,transition_object,inflight_boundary_near,w3_randomised_single,boundary_near,boundary_near,boundary_near->boundary_near,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,1188,0,0
mild_turn_left,transition_object,inflight_boundary_near,w3_randomised_single,boundary_near,safe_terminal,boundary_near->safe_terminal,,1452,1452,0
mild_turn_left,transition_object,inflight_lift_region,dry_air,inflight_stable,boundary_near,inflight_stable->boundary_near,,528,528,0
mild_turn_left,transition_object,inflight_lift_region,dry_air,inflight_stable,inflight_stable,inflight_stable->inflight_stable,,132,132,0
mild_turn_left,transition_object,inflight_lift_region,w3_randomised_four,inflight_stable,boundary_near,inflight_stable->boundary_near,,2775,2775,0
mild_turn_left,transition_object,inflight_lift_region,w3_randomised_four,inflight_stable,inflight_stable,inflight_stable->inflight_stable,,469,469,0
mild_turn_left,transition_object,inflight_lift_region,w3_randomised_four,inflight_stable,recoverable_degraded,inflight_stable->recoverable_degraded,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,56,0,0
mild_turn_left,transition_object,inflight_lift_region,w3_randomised_single,inflight_stable,boundary_near,inflight_stable->boundary_near,,1056,1056,0
mild_turn_left,transition_object,inflight_lift_region,w3_randomised_single,inflight_stable,inflight_stable,inflight_stable->inflight_stable,,6,6,0
mild_turn_left,transition_object,inflight_lift_region,w3_randomised_single,inflight_stable,recoverable_degraded,inflight_stable->recoverable_degraded,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,258,0,0
mild_turn_left,transition_object,inflight_nominal,dry_air,inflight_stable,boundary_near,inflight_stable->boundary_near,,594,594,0
mild_turn_left,transition_object,inflight_nominal,dry_air,inflight_stable,inflight_stable,inflight_stable->inflight_stable,,66,66,0
mild_turn_left,transition_object,inflight_nominal,w3_randomised_four,inflight_stable,boundary_near,inflight_stable->boundary_near,,2973,2973,0
mild_turn_left,transition_object,inflight_nominal,w3_randomised_four,inflight_stable,inflight_stable,inflight_stable->inflight_stable,,266,266,0
mild_turn_left,transition_object,inflight_nominal,w3_randomised_four,inflight_stable,recoverable_degraded,inflight_stable->recoverable_degraded,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,61,0,0
mild_turn_left,transition_object,inflight_nominal,w3_randomised_single,inflight_stable,boundary_near,inflight_stable->boundary_near,,1188,1188,0
mild_turn_left,transition_object,inflight_nominal,w3_randomised_single,inflight_stable,inflight_stable,inflight_stable->inflight_stable,,4,4,0
mild_turn_left,transition_object,inflight_nominal,w3_randomised_single,inflight_stable,recoverable_degraded,inflight_stable->recoverable_degraded,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,128,0,0
mild_turn_left,transition_object,launch_gate,dry_air,launch_gate,boundary_near,launch_gate->boundary_near,exit_class_boundary_near_not_chain_compatible_for_entry_class_launch_gate_role_transition_object,594,0,0
mild_turn_left,transition_object,launch_gate,dry_air,launch_gate,inflight_stable,launch_gate->inflight_stable,,726,726,0
mild_turn_left,transition_object,launch_gate,w3_randomised_four,launch_gate,boundary_near,launch_gate->boundary_near,exit_class_boundary_near_not_chain_compatible_for_entry_class_launch_gate_role_transition_object,2977,0,0
mild_turn_left,transition_object,launch_gate,w3_randomised_four,launch_gate,inflight_stable,launch_gate->inflight_stable,,3468,3468,0
mild_turn_left,transition_object,launch_gate,w3_randomised_four,launch_gate,post_launch_degraded,launch_gate->post_launch_degraded,,155,155,0
mild_turn_left,transition_object,launch_gate,w3_randomised_single,launch_gate,boundary_near,launch_gate->boundary_near,exit_class_boundary_near_not_chain_compatible_for_entry_class_launch_gate_role_transition_object,1188,0,0
mild_turn_left,transition_object,launch_gate,w3_randomised_single,launch_gate,inflight_stable,launch_gate->inflight_stable,,1452,1452,0
mild_turn_right,transition_object,inflight_boundary_near,dry_air,boundary_near,boundary_near,boundary_near->boundary_near,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,585,0,0
mild_turn_right,transition_object,inflight_boundary_near,dry_air,boundary_near,safe_terminal,boundary_near->safe_terminal,,715,715,0
mild_turn_right,transition_object,inflight_boundary_near,w3_randomised_four,boundary_near,boundary_near,boundary_near->boundary_near,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,2925,0,0
mild_turn_right,transition_object,inflight_boundary_near,w3_randomised_four,boundary_near,safe_terminal,boundary_near->safe_terminal,,3575,3575,0
mild_turn_right,transition_object,inflight_boundary_near,w3_randomised_single,boundary_near,boundary_near,boundary_near->boundary_near,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,1170,0,0
mild_turn_right,transition_object,inflight_boundary_near,w3_randomised_single,boundary_near,safe_terminal,boundary_near->safe_terminal,,1430,1430,0
mild_turn_right,transition_object,inflight_lift_region,dry_air,inflight_stable,boundary_near,inflight_stable->boundary_near,,528,528,0
mild_turn_right,transition_object,inflight_lift_region,dry_air,inflight_stable,inflight_stable,inflight_stable->inflight_stable,,132,132,0
mild_turn_right,transition_object,inflight_lift_region,w3_randomised_four,inflight_stable,boundary_near,inflight_stable->boundary_near,,2774,2774,0
mild_turn_right,transition_object,inflight_lift_region,w3_randomised_four,inflight_stable,inflight_stable,inflight_stable->inflight_stable,,477,477,0
mild_turn_right,transition_object,inflight_lift_region,w3_randomised_four,inflight_stable,recoverable_degraded,inflight_stable->recoverable_degraded,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,49,0,0
mild_turn_right,transition_object,inflight_lift_region,w3_randomised_single,inflight_stable,boundary_near,inflight_stable->boundary_near,,1056,1056,0
mild_turn_right,transition_object,inflight_lift_region,w3_randomised_single,inflight_stable,inflight_stable,inflight_stable->inflight_stable,,3,3,0
mild_turn_right,transition_object,inflight_lift_region,w3_randomised_single,inflight_stable,recoverable_degraded,inflight_stable->recoverable_degraded,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,261,0,0
mild_turn_right,transition_object,inflight_nominal,dry_air,inflight_stable,boundary_near,inflight_stable->boundary_near,,594,594,0
mild_turn_right,transition_object,inflight_nominal,dry_air,inflight_stable,inflight_stable,inflight_stable->inflight_stable,,66,66,0
mild_turn_right,transition_object,inflight_nominal,w3_randomised_four,inflight_stable,boundary_near,inflight_stable->boundary_near,,2975,2975,0
mild_turn_right,transition_object,inflight_nominal,w3_randomised_four,inflight_stable,inflight_stable,inflight_stable->inflight_stable,,285,285,0
mild_turn_right,transition_object,inflight_nominal,w3_randomised_four,inflight_stable,recoverable_degraded,inflight_stable->recoverable_degraded,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,40,0,0
mild_turn_right,transition_object,inflight_nominal,w3_randomised_single,inflight_stable,boundary_near,inflight_stable->boundary_near,,1188,1188,0
mild_turn_right,transition_object,inflight_nominal,w3_randomised_single,inflight_stable,recoverable_degraded,inflight_stable->recoverable_degraded,exit_class_recoverable_degraded_not_chain_compatible_for_entry_class_inflight_stable_role_transition_object,132,0,0
mild_turn_right,transition_object,launch_gate,dry_air,launch_gate,boundary_near,launch_gate->boundary_near,exit_class_boundary_near_not_chain_compatible_for_entry_class_launch_gate_role_transition_object,594,0,0
mild_turn_right,transition_object,launch_gate,dry_air,launch_gate,inflight_stable,launch_gate->inflight_stable,,726,726,0
mild_turn_right,transition_object,launch_gate,w3_randomised_four,launch_gate,boundary_near,launch_gate->boundary_near,exit_class_boundary_near_not_chain_compatible_for_entry_class_launch_gate_role_transition_object,2977,0,0
mild_turn_right,transition_object,launch_gate,w3_randomised_four,launch_gate,inflight_stable,launch_gate->inflight_stable,,3461,3461,0
mild_turn_right,transition_object,launch_gate,w3_randomised_four,launch_gate,post_launch_degraded,launch_gate->post_launch_degraded,,162,162,0
mild_turn_right,transition_object,launch_gate,w3_randomised_single,launch_gate,boundary_near,launch_gate->boundary_near,exit_class_boundary_near_not_chain_compatible_for_entry_class_launch_gate_role_transition_object,1188,0,0
mild_turn_right,transition_object,launch_gate,w3_randomised_single,launch_gate,inflight_stable,launch_gate->inflight_stable,,1452,1452,0
recovery,transition_object,inflight_boundary_near,dry_air,boundary_near,boundary_near,boundary_near->boundary_near,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,576,0,0
recovery,transition_object,inflight_boundary_near,dry_air,boundary_near,safe_terminal,boundary_near->safe_terminal,,704,704,0
recovery,transition_object,inflight_boundary_near,w3_randomised_four,boundary_near,boundary_near,boundary_near->boundary_near,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,2880,0,0
recovery,transition_object,inflight_boundary_near,w3_randomised_four,boundary_near,safe_terminal,boundary_near->safe_terminal,,3520,3520,0
recovery,transition_object,inflight_boundary_near,w3_randomised_single,boundary_near,boundary_near,boundary_near->boundary_near,exit_class_boundary_near_not_chain_compatible_for_entry_class_boundary_near_role_transition_object,1152,0,0
recovery,transition_object,inflight_boundary_near,w3_randomised_single,boundary_near,safe_terminal,boundary_near->safe_terminal,,1408,1408,0
recovery,transition_object,inflight_lift_region,dry_air,inflight_stable,boundary_near,inflight_stable->boundary_near,,528,528,0
