compact_library_id,library_size_case_id,library_size_human_label,selection_policy,primitive_variant_id,primitive_id,entry_role,controller_id,reference_state_vector,reference_command_vector,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,Q_weight_json,R_weight_json,K_gain_checksum,augmented_A_checksum,augmented_B_checksum,augmented_gain_checksum,source_w01_root,source_w2_root,source_w3_root,cluster_id,representative_rank,representative_score,continuation_valid_count,continuation_valid_rate,episode_terminal_useful_count,episode_terminal_useful_rate,hard_failure_count,hard_failure_rate,expected_energy_residual_m,expected_lift_dwell_time_s,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,saturation_fraction_mean,known_failure_boundaries,w3_environment_modes_seen,w3_variant_status,claim_status,mutation_status
v53lib_heavy_cluster_d932eaf72b5f,heavy_cluster,heavy clustering and merging,top_1_score_per_primitive_entry_role,primvar_energy_retaining_bank_inflight_only_f91aa03e1430,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_a526f712960c,"[0.0,0.0,0.0,0.16,-0.03216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.5999999999999996,""q_rates"":1.35,""q_surfaces"":0.15,""q_velocity"":2.0999999999999996,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.75,""r_elevator"":0.675,""r_rudder"":0.8999999999999999}",1a43d223481e26dabaae40893fbc8eb036ea774306ffc48bf9aca0ce41b14fde,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,d54942faef34c7ad17e5191f2c4c89ce1d8bd151bdfb8bafa035d3d2ed4eb9f6,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/033,,03_Control/05_Results/lqr_contextual_v1_0/w3_survival/017,heavy_cluster_energy_retaining_bank_inflight_only_r000,0,0.7560287169153045,172,0.86,0,0.0,28,0.14,-0.0130256616939109,0.0559999999999999,0.2933163177618594,0.4531904196648206,0.6031925426848397,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,survived,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_variant_no_Q_R_K_reference_horizon_entry_role_ID_mutation
v53lib_heavy_cluster_93554e269ad9,heavy_cluster,heavy clustering and merging,top_1_score_per_primitive_entry_role,primvar_glide_inflight_only_2cab795ffb6a,glide,inflight_only,lqrta_glide_0df08dc29472,"[0.0,0.0,0.0,0.0,-0.04716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":12.0,""q_rates"":4.5,""q_surfaces"":0.15,""q_velocity"":6.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.65,""r_elevator"":0.45,""r_rudder"":0.7}",c392ca4351189e6cfdd73edec9c683f747835193b76fd055753cb462e51cdd22,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,53adfd9dd3c289486ef9880fe817e359414442e9e1c080449e77eeb5ab1d1269,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/033,,03_Control/05_Results/lqr_contextual_v1_0/w3_survival/017,heavy_cluster_glide_inflight_only_r000,0,0.7735737617393864,174,0.87,0,0.0,26,0.13,-0.013624765212269,0.0584999999999999,0.2935315999878103,0.4480296175899243,0.6650811005157697,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,survived,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_variant_no_Q_R_K_reference_horizon_entry_role_ID_mutation
v53lib_heavy_cluster_84196b6c08b2,heavy_cluster,heavy clustering and merging,top_1_score_per_primitive_entry_role,primvar_launch_capture_energy_build_launch_capable_5217687c8fd3,launch_capture_energy_build,launch_capable,lqrta_launch_capture_energy_build_4bc179fd3923,"[0.0,0.0,0.0,0.0,-0.05216286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":7.199999999999999,""q_rates"":2.8499999999999996,""q_surfaces"":0.16,""q_velocity"":4.5,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.55,""r_elevator"":0.4,""r_rudder"":0.6}",3b5e76cbdf2b462607e8bf541baf6b61d56170394edbda5e935469ba3622fdf7,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,6567235a6ab0b583cf901f826e5c3a75f076151388427f9f29e474a15eb48c06,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/033,,03_Control/05_Results/lqr_contextual_v1_0/w3_survival/017,heavy_cluster_launch_capture_energy_build_launch_capable_r000,0,0.10482268686018857,98,0.49,0,0.0,102,0.51,-0.0538462627962282,0.0005,0.0042965023720533,0.6528295926641058,1.3494712251025698,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,survived,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_variant_no_Q_R_K_reference_horizon_entry_role_ID_mutation
v53lib_heavy_cluster_eff3ee363f49,heavy_cluster,heavy clustering and merging,top_1_score_per_primitive_entry_role,primvar_launch_capture_glide_stabilise_launch_capable_ea732b6be2ad,launch_capture_glide_stabilise,launch_capable,lqrta_launch_capture_glide_stabilise_37e040e8baf8,"[0.0,0.0,0.0,0.0,-0.03716286502821539,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.9000000000000004,""q_rates"":1.5,""q_surfaces"":0.18,""q_velocity"":1.7999999999999998,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":3.5999999999999996,""r_elevator"":2.7,""r_rudder"":3.9000000000000004}",42c23a44081f82fdb81ba702bbb9ce85e25f29d32a7f648b2931b622c7318fbc,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,fcf46e770db257ec333a16f9783989670a73f27d264a94ff68dc3535543b0001,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/033,,03_Control/05_Results/lqr_contextual_v1_0/w3_survival/017,heavy_cluster_launch_capture_glide_stabilise_launch_capable_r000,0,0.10485850089303639,98,0.49,0,0.0,102,0.51,-0.0537299821392721,0.0015,0.0042965023720533,0.6530461934188182,1.3489251807185323,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,survived,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_variant_no_Q_R_K_reference_horizon_entry_role_ID_mutation
v53lib_heavy_cluster_82ba246095b3,heavy_cluster,heavy clustering and merging,top_1_score_per_primitive_entry_role,primvar_launch_capture_lift_seek_launch_capable_5a5ad4759be7,launch_capture_lift_seek,launch_capable,lqrta_launch_capture_lift_seek_f3b0e2c16e62,"[0.0,0.0,0.0,0.0,0.002837134971784609,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":2.5,""q_rates"":1.0,""q_surfaces"":0.18,""q_velocity"":1.4,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.55,""r_elevator"":0.45,""r_rudder"":0.6}",a27c8c0c5b7b48cf862d5430b9ecab1c2cf09a3b75fcbd5099c9cfca902b0771,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,14bacfd6f78997b3c09fda64af4809a8206ba4f92eabc94c10dbc09823cafcdf,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/033,,03_Control/05_Results/lqr_contextual_v1_0/w3_survival/017,heavy_cluster_launch_capture_lift_seek_launch_capable_r000,0,0.10482628320301744,98,0.49,0,0.0,102,0.51,-0.0537743359396508,0.0005,0.0042965023720533,0.6525609747098594,1.3487227802336277,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,survived,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_variant_no_Q_R_K_reference_horizon_entry_role_ID_mutation
v53lib_heavy_cluster_7b7a4f49397c,heavy_cluster,heavy clustering and merging,top_1_score_per_primitive_entry_role,primvar_launch_capture_safe_handoff_launch_capable_a5888087b7aa,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_a8504676f037,"[0.0,0.0,0.0,0.0,-0.0021628650282153918,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":6.2,""q_rates"":2.4,""q_surfaces"":0.2,""q_velocity"":2.3,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.4,""r_elevator"":1.6,""r_rudder"":2.4}",95fe1dd182de8ae6d1a7b3518d7025ba162d8685cc6a35298c2a772a825a532b,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,03451493553ad07d3198c6d9faf436c7405e0befb66c810410951856b383a708,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/033,,03_Control/05_Results/lqr_contextual_v1_0/w3_survival/017,heavy_cluster_launch_capture_safe_handoff_launch_capable_r000,0,0.1048384097614446,98,0.49,0,0.0,102,0.51,-0.0538318047711077,0.001,0.0042965023720533,0.6521320674602765,1.3487316814387684,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,survived,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_variant_no_Q_R_K_reference_horizon_entry_role_ID_mutation
v53lib_heavy_cluster_8ea614951e0e,heavy_cluster,heavy clustering and merging,top_1_score_per_primitive_entry_role,primvar_launch_capture_shallow_left_launch_capable_6110d291e818,launch_capture_shallow_left,launch_capable,lqrta_launch_capture_shallow_left_a3660d447a74,"[0.0,0.0,0.0,-0.12,-0.022162865028215392,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":7.949999999999999,""q_rates"":3.3000000000000003,""q_surfaces"":0.18,""q_velocity"":3.4499999999999997,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":3.0,""r_elevator"":3.0,""r_rudder"":3.3000000000000003}",a6d8f177661e574f762210698940e2015210f6c88da6fc452100ed662663e6c3,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,be056bcdc1b3c009fad9686837844f79105b3a741306981f417f9b9dd09d3860,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/033,,03_Control/05_Results/lqr_contextual_v1_0/w3_survival/017,heavy_cluster_launch_capture_shallow_left_launch_capable_r000,0,0.10482674320584778,98,0.49,0,0.0,102,0.51,-0.053765135883044,0.0005,0.0042965023720533,0.6527906805155924,1.3495881988389482,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,survived,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_variant_no_Q_R_K_reference_horizon_entry_role_ID_mutation
v53lib_heavy_cluster_f0d2a3d1e26b,heavy_cluster,heavy clustering and merging,top_1_score_per_primitive_entry_role,primvar_launch_capture_shallow_right_launch_capable_32db3ba94f97,launch_capture_shallow_right,launch_capable,lqrta_launch_capture_shallow_right_03fad3d1b847,"[0.0,0.0,0.0,0.12,-0.022162865028215392,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.9749999999999996,""q_rates"":1.6500000000000001,""q_surfaces"":0.18,""q_velocity"":1.7249999999999999,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.5,""r_elevator"":1.5,""r_rudder"":1.6500000000000001}",81b2d43e0efdf4506560584883edeaeeaa0537b422a7999d184bff9253621473,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,4b0ea579d24682fd8ecb5f3d56b0333a5b8f83808d6ae50fad64ac5306405015,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/033,,03_Control/05_Results/lqr_contextual_v1_0/w3_survival/017,heavy_cluster_launch_capture_shallow_right_launch_capable_r000,0,0.10482377105105736,98,0.49,0,0.0,102,0.51,-0.0538245789788524,0.0005,0.0042965023720533,0.6530223996643129,1.3487687798487218,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,survived,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_variant_no_Q_R_K_reference_horizon_entry_role_ID_mutation
v53lib_heavy_cluster_00a920e93411,heavy_cluster,heavy clustering and merging,top_1_score_per_primitive_entry_role,primvar_lift_dwell_arc_inflight_only_8f62982879fa,lift_dwell_arc,inflight_only,lqrta_lift_dwell_arc_8bbce0320e4a,"[0.0,0.0,0.0,0.22,-0.0021628650282153918,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.75,""q_rates"":1.5750000000000002,""q_surfaces"":0.18,""q_velocity"":1.6500000000000001,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.45,""r_elevator"":0.5,""r_rudder"":0.55}",3ac145cda29a514e40d31aad2c58f39fe6aac6b726c08f2c60911a8fc31596b4,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,24245db02c1738ac0ade837fe2dc080203befbcee74f173d637b69c3cacd64ab,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/033,,03_Control/05_Results/lqr_contextual_v1_0/w3_survival/017,heavy_cluster_lift_dwell_arc_inflight_only_r000,0,0.7473405878989369,171,0.855,0,0.0,29,0.145,-0.012988242021261,0.0579999999999999,0.2926564775847158,0.4491862289572474,0.6661772490900613,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,survived,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_variant_no_Q_R_K_reference_horizon_entry_role_ID_mutation
v53lib_heavy_cluster_87af1b3a2cf3,heavy_cluster,heavy clustering and merging,top_1_score_per_primitive_entry_role,primvar_lift_entry_inflight_only_091c937ded50,lift_entry,inflight_only,lqrta_lift_entry_1921b1d1f431,"[0.0,0.0,0.0,0.0,0.00783713497178461,0.0,6.482818095890033,0.0,0.47230237729735697,0.0,0.0,0.0,0.0,-0.011856491496375332,0.0]","[0.0,-0.011856491496375332,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,"{""grouping"":""diagonal_grouped_log_scaled"",""q_attitude"":3.375,""q_rates"":1.35,""q_surfaces"":0.15,""q_velocity"":1.875,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.55,""r_elevator"":0.45,""r_rudder"":0.6}",846d00bb379f84249adc94fe3ee245ca1a448d9e866cd565683543f476eb996f,dcb4ddf013a8d36ccf89786f4d6e213920b747af27a0bb5eb9664979a3f60e0b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,c998eda59726a26e2c9f0c094fbd033b6df97300d738310f6e15e01b8e6bdfda,03_Control/05_Results/lqr_contextual_v1_0/w01_dense/033,,03_Control/05_Results/lqr_contextual_v1_0/w3_survival/017,heavy_cluster_lift_entry_inflight_only_r000,0,0.7561242807565507,172,0.86,0,0.0,28,0.14,-0.0120143848689866,0.0575,0.2939871439219166,0.4666306215292176,0.5976019325271511,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,survived,simulation_only_post_w3_library_size_case_representative,references_existing_frozen_variant_no_Q_R_K_reference_horizon_entry_role_ID_mutation
