environment_block_id,library_size_case_id,policy_id,history_length,start_energy_group_id,start_energy_group_label,start_energy_group_basis,start_energy_feasibility_threshold_m_s,launch_count,mission_success_count,mission_success_rate,safe_success_count,safe_success_rate,full_safe_success_count,full_safe_success_rate,front_wall_terminal_success_count,front_wall_terminal_success_rate,wrong_wall_exit_count,wrong_wall_exit_rate,expected_low_energy_dry_air_sink_count,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_count,claim_bearing_episode_rate,no_viable_primitive_count,no_viable_primitive_rate,hard_failure_count,hard_failure_rate,floor_or_ceiling_violation_count,floor_or_ceiling_violation_rate,physical_hard_failure_count,physical_hard_failure_rate,physical_floor_or_ceiling_violation_count,physical_floor_or_ceiling_violation_rate,terminal_useful_count,terminal_useful_rate,lift_capture_count,lift_capture_rate,memory_changed_selection_count,memory_changed_selection_rate,exploration_changed_selection_count,exploration_changed_selection_rate,mean_initial_launch_speed_m_s,min_initial_launch_speed_m_s,max_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_episode_flight_time_s,mean_lift_dwell_time_s,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_net_specific_energy_delta_m,mean_gross_specific_energy_loss_m
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h10,10,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,39,26.0,0.6666666666666666,28.0,0.717948717948718,0.0,0.0,26.0,0.6666666666666666,4.0,0.10256410256410256,0.0,0.0,39.0,1.0,2.0,0.05128205128205128,9.0,0.23076923076923078,7.0,0.1794871794871795,9.0,0.23076923076923078,7.0,0.1794871794871795,28.0,0.717948717948718,24.0,0.6153846153846154,5.0,0.1282051282051282,0.0,0.0,6.699246802970317,5.002639158573073,7.978637245396595,55.7643333168547,120.00306055605584,0.9630769230769229,0.28102564102564104,2.5539275596888555,2.153927559688856,12.725520759965045,0.0006121730199546974,0.20326910667671122,-1.2962977480233377,1.2969099210432924
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h10,10,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,9.0,0.8181818181818182,2.0,0.18181818181818182,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,9.0,0.8181818181818182,9.0,0.8181818181818182,1.0,0.09090909090909091,5.0,0.45454545454545453,1.0,0.09090909090909091,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,7.326039042946902,0.0,1.0436363636363637,0.30909090909090914,1.5183584547041085,1.1183584547041086,1.1268939647717744,0.013816407436216144,0.3333171691860785,-1.0631243325401298,1.076940739976346
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h3,3,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,39,26.0,0.6666666666666666,28.0,0.717948717948718,0.0,0.0,26.0,0.6666666666666666,4.0,0.10256410256410256,0.0,0.0,39.0,1.0,2.0,0.05128205128205128,9.0,0.23076923076923078,7.0,0.1794871794871795,9.0,0.23076923076923078,7.0,0.1794871794871795,28.0,0.717948717948718,24.0,0.6153846153846154,5.0,0.1282051282051282,0.0,0.0,6.699246802970317,5.002639158573073,7.978637245396595,55.76396596417777,120.00306055605584,0.9635897435897436,0.28102564102564104,2.553735104220801,2.1537351042208006,12.725520759965045,0.0006121730199546974,0.20325073904286425,-1.2964902034913928,1.2971023765113474
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h3,3,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,9.0,0.8181818181818182,2.0,0.18181818181818182,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,9.0,0.8181818181818182,9.0,0.8181818181818182,1.0,0.09090909090909091,5.0,0.45454545454545453,1.0,0.09090909090909091,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,7.326039042946902,0.0,1.0436363636363637,0.30909090909090914,1.5183584547041085,1.1183584547041086,1.1268939647717744,0.013816407436216144,0.3333171691860785,-1.0631243325401298,1.076940739976346
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h30,30,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,39,27.0,0.6923076923076923,29.0,0.7435897435897436,0.0,0.0,27.0,0.6923076923076923,3.0,0.07692307692307693,0.0,0.0,39.0,1.0,1.0,0.02564102564102564,9.0,0.23076923076923078,8.0,0.20512820512820512,9.0,0.23076923076923078,8.0,0.20512820512820512,29.0,0.7435897435897436,24.0,0.6153846153846154,8.0,0.20512820512820512,0.0,0.0,6.699246802970317,5.002639158573073,7.978637245396595,60.08336392122934,120.00324473677958,0.9646153846153845,0.28307692307692306,2.5537111077068273,2.1537111077068274,13.149915550784808,0.0006121730199546974,0.20284146362489122,-1.2965142000053658,1.2971263730253206
r10_l7_full_domain_randomisation_arena_wide_training,heavy_cluster,spatial_flow_belief_memory_h30,30,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,11,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,0.0,0.0,9.0,0.8181818181818182,2.0,0.18181818181818182,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,9.0,0.8181818181818182,9.0,0.8181818181818182,1.0,0.09090909090909091,5.0,0.45454545454545453,1.0,0.09090909090909091,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,7.326039042946902,0.0,1.0436363636363637,0.30909090909090914,1.5175872791518452,1.1175872791518453,1.1268939647717744,0.013706897718776036,0.33350712185940484,-1.063895508092393,1.077602405811169
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,no_memory_baseline,0,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,39,28.0,0.717948717948718,30.0,0.7692307692307693,0.0,0.0,28.0,0.717948717948718,3.0,0.07692307692307693,0.0,0.0,39.0,1.0,3.0,0.07692307692307693,6.0,0.15384615384615385,5.0,0.1282051282051282,6.0,0.15384615384615385,5.0,0.1282051282051282,30.0,0.7692307692307693,24.0,0.6153846153846154,0.0,0.0,0.0,0.0,6.699246802970317,5.002639158573073,7.978637245396595,68.74215116513918,120.0199284681073,0.9707692307692307,0.2784615384615384,2.5634095723718775,2.1634095723718776,13.618807798512616,2.2961921358907692e-05,0.20271432234915546,-1.2868157353403158,1.2868386972616748
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,no_memory_baseline,0,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9090909090909091,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,10.0,0.9090909090909091,10.0,0.9090909090909091,0.0,0.0,4.0,0.36363636363636365,0.0,0.0,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,-3.6363636363636362,0.0,1.0436363636363637,0.2963636363636364,1.5611159989434713,1.1611159989434714,0.0,0.009486653166004073,0.3672424013211862,-1.0203667883007668,1.0298534414667708
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h10,10,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,39,28.0,0.717948717948718,30.0,0.7692307692307693,0.0,0.0,28.0,0.717948717948718,3.0,0.07692307692307693,0.0,0.0,39.0,1.0,3.0,0.07692307692307693,6.0,0.15384615384615385,5.0,0.1282051282051282,6.0,0.15384615384615385,5.0,0.1282051282051282,30.0,0.7692307692307693,24.0,0.6153846153846154,7.0,0.1794871794871795,0.0,0.0,6.699246802970317,5.002639158573073,7.978637245396595,68.7365017514224,120.0199284681073,0.9712820512820511,0.2784615384615384,2.5627018220235174,2.1627018220235175,13.613781737609633,2.2961921358907692e-05,0.20267828122245918,-1.287523485688676,1.287546447610035
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h10,10,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9090909090909091,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,10.0,0.9090909090909091,10.0,0.9090909090909091,0.0,0.0,4.0,0.36363636363636365,2.0,0.18181818181818182,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,-3.6363636363636362,0.0,1.041818181818182,0.29454545454545455,1.5636645924406105,1.1636645924406104,0.0,0.009381642154183382,0.3665161781483884,-1.0178181948036278,1.0271998369578113
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h3,3,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,39,28.0,0.717948717948718,30.0,0.7692307692307693,0.0,0.0,28.0,0.717948717948718,3.0,0.07692307692307693,0.0,0.0,39.0,1.0,3.0,0.07692307692307693,6.0,0.15384615384615385,5.0,0.1282051282051282,6.0,0.15384615384615385,5.0,0.1282051282051282,30.0,0.7692307692307693,24.0,0.6153846153846154,8.0,0.20512820512820512,0.0,0.0,6.699246802970317,5.002639158573073,7.978637245396595,68.73600688594085,120.0199284681073,0.9707692307692307,0.2784615384615384,2.5629518345707027,2.1629518345707024,13.613781737609633,2.2961921358907692e-05,0.20265353794838206,-1.2872734731414908,1.2872964350628495
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h3,3,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9090909090909091,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,10.0,0.9090909090909091,10.0,0.9090909090909091,0.0,0.0,4.0,0.36363636363636365,1.0,0.09090909090909091,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,-3.6363636363636362,0.0,1.0436363636363637,0.2963636363636364,1.5612270431516655,1.1612270431516654,0.0,0.009486653166004073,0.3672424013211862,-1.0202557440925728,1.0297423972585769
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h30,30,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,39,28.0,0.717948717948718,30.0,0.7692307692307693,0.0,0.0,28.0,0.717948717948718,3.0,0.07692307692307693,0.0,0.0,39.0,1.0,3.0,0.07692307692307693,6.0,0.15384615384615385,5.0,0.1282051282051282,6.0,0.15384615384615385,5.0,0.1282051282051282,30.0,0.7692307692307693,24.0,0.6153846153846154,7.0,0.1794871794871795,0.0,0.0,6.699246802970317,5.002639158573073,7.978637245396595,68.73335599448033,120.0199284681073,0.9707692307692307,0.27794871794871795,2.5635559196673103,2.1635559196673104,13.614803272343705,2.2681540769541026e-05,0.20259812176685812,-1.2866693880448832,1.2866920695856525
r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,spatial_flow_belief_memory_h30,30,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9090909090909091,1.0,0.09090909090909091,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,10.0,0.9090909090909091,10.0,0.9090909090909091,0.0,0.0,4.0,0.36363636363636365,3.0,0.2727272727272727,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,-3.6363636363636362,0.0,1.0436363636363637,0.2963636363636364,1.5611545700614047,1.1611545700614045,0.0,0.00951871790789169,0.3698957694963831,-1.0203282171828336,1.0298469350907253
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,no_memory_baseline,0,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,39,27.0,0.6923076923076923,29.0,0.7435897435897436,0.0,0.0,27.0,0.6923076923076923,3.0,0.07692307692307693,0.0,0.0,39.0,1.0,3.0,0.07692307692307693,7.0,0.1794871794871795,6.0,0.15384615384615385,7.0,0.1794871794871795,6.0,0.15384615384615385,29.0,0.7435897435897436,24.0,0.6153846153846154,0.0,0.0,0.0,0.0,6.699246802970317,5.002639158573073,7.978637245396595,62.9858201311563,120.00321096553233,0.9738461538461538,0.278974358974359,2.5614109041519404,2.1614109041519405,13.099155188949862,6.9997571199230765e-06,0.20460109056949827,-1.2888144035602527,1.2888214033173726
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,no_memory_baseline,0,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.8181818181818182,2.0,0.18181818181818182,2.0,0.18181818181818182,0.0,0.0,0.0,0.0,9.0,0.8181818181818182,9.0,0.8181818181818182,0.0,0.0,4.0,0.36363636363636365,0.0,0.0,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,-7.2727272727272725,0.0,1.049090909090909,0.30000000000000004,1.5511319949723328,1.1511319949723327,0.0,0.009392063486718272,0.3678749294084342,-1.0303507922719055,1.039742855758624
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,39,27.0,0.6923076923076923,29.0,0.7435897435897436,0.0,0.0,27.0,0.6923076923076923,3.0,0.07692307692307693,0.0,0.0,39.0,1.0,3.0,0.07692307692307693,7.0,0.1794871794871795,6.0,0.15384615384615385,7.0,0.1794871794871795,6.0,0.15384615384615385,29.0,0.7435897435897436,24.0,0.6153846153846154,12.0,0.3076923076923077,0.0,0.0,6.699246802970317,5.002639158573073,7.978637245396595,62.98160786724679,120.00321096553233,0.9748717948717948,0.2784615384615384,2.559668051960208,2.159668051960208,13.0973830031644,6.9997571199230765e-06,0.20461671973142428,-1.290557255751985,1.290564255509105
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.8181818181818182,2.0,0.18181818181818182,2.0,0.18181818181818182,0.0,0.0,0.0,0.0,9.0,0.8181818181818182,9.0,0.8181818181818182,0.0,0.0,4.0,0.36363636363636365,3.0,0.2727272727272727,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,-7.2727272727272725,0.0,1.0472727272727271,0.30000000000000004,1.5537321623026186,1.1537321623026184,0.0,0.009487306390224546,0.3740331080908914,-1.0277506249416197,1.0372379313318445
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,39,27.0,0.6923076923076923,29.0,0.7435897435897436,0.0,0.0,27.0,0.6923076923076923,3.0,0.07692307692307693,0.0,0.0,39.0,1.0,3.0,0.07692307692307693,7.0,0.1794871794871795,6.0,0.15384615384615385,7.0,0.1794871794871795,6.0,0.15384615384615385,29.0,0.7435897435897436,24.0,0.6153846153846154,10.0,0.2564102564102564,0.0,0.0,6.699246802970317,5.002639158573073,7.978637245396595,62.97798787077628,120.0033105043394,0.9743589743589743,0.2784615384615384,2.5606177921694018,2.1606177921694014,13.095625501673627,6.9997571199230765e-06,0.20451432866763244,-1.2896075155427917,1.2896145152999117
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,low_start_energy_v0_lt_5_0_m_s,initial_launch_speed_m_s < 5.0,initial_launch_speed_m_s,5.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.8181818181818182,2.0,0.18181818181818182,2.0,0.18181818181818182,0.0,0.0,0.0,0.0,9.0,0.8181818181818182,9.0,0.8181818181818182,0.0,0.0,4.0,0.36363636363636365,2.0,0.18181818181818182,0.0,0.0,4.5587719010272085,4.110284940339293,4.987685674924405,-7.2727272727272725,0.0,1.0472727272727271,0.30000000000000004,1.5550882824182215,1.1550882824182214,0.0,0.009392063486718272,0.369051265277156,-1.026394504826017,1.0357865683127352
r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,spatial_flow_belief_memory_h30,30,high_start_energy_v0_ge_5_0_m_s,initial_launch_speed_m_s >= 5.0,initial_launch_speed_m_s,5.0,39,27.0,0.6923076923076923,29.0,0.7435897435897436,0.0,0.0,27.0,0.6923076923076923,3.0,0.07692307692307693,0.0,0.0,39.0,1.0,3.0,0.07692307692307693,7.0,0.1794871794871795,6.0,0.15384615384615385,7.0,0.1794871794871795,6.0,0.15384615384615385,29.0,0.7435897435897436,24.0,0.6153846153846154,13.0,0.3333333333333333,0.0,0.0,6.699246802970317,5.002639158573073,7.978637245396595,62.98284659697445,120.00321096553233,0.9743589743589743,0.2784615384615384,2.560873248332659,2.160873248332659,13.101913495313868,6.9997571199230765e-06,0.20443974211894272,-1.2893520593795347,1.2893590591366546
