time_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r
0.0,1.3,2.2,1.8,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,1.4298808467500073,2.1999999998382767,1.7982271385324133,-2.564570467326739e-08,-5.210401092532628e-05,-3.5189780017351015e-10,6.488260566023582,-2.1202232233151792e-08,0.16503146666103163,-3.0090424791819198e-06,-0.006094103361174099,-5.4644506577314845e-08,0.0,-0.005936274184252319,0.0
0.04,1.559540358693359,2.1999999990347017,1.7937572264879378,-1.4854109314169495e-07,-0.0002709708475188628,-3.4751916354578616e-09,6.478081072180725,-9.161844614155766e-08,0.2721301182571038,-1.0803986301298225e-05,-0.016313618968482293,-3.260007299974261e-07,0.0,-0.01018999328850308,0.0
0.06,1.6890129639524685,2.199999996207442,1.787512223308413,-5.426454632319705e-07,-0.0007165288347562303,-1.7491272232102504e-08,6.4697882361400785,-3.1924144026542834e-07,0.3409951233362575,-3.289240336557286e-05,-0.028411272023826633,-1.2990172982059006e-06,0.0,-0.013238054354460543,0.0
0.08,1.8183321079594588,2.199999987115032,1.7800860087885337,-1.6936695963807847e-06,-0.0014074872883641683,-6.704187721027802e-08,6.463150931735136,-9.859392243469866e-07,0.38471382127421105,-9.339382573416876e-05,-0.04059798112130418,-4.315380185178817e-06,0.0,-0.015422184531867306,0.0
0.1,1.947524880814627,2.1999999599868794,1.7718574400104246,-4.860038318382671e-06,-0.0023325472455487236,-2.1984913330426194e-07,6.457828665030547,-2.800883611224947e-06,0.411971209838967,-0.0002507483358782763,-0.05164103325724871,-1.276204568427874e-05,0.0,-0.016987253120924722,0.0
0.12,2.0766120578335947,2.1999998843282644,1.7630662627124847,-1.3114245644824218e-05,-0.0034592043540152134,-6.476556846748132e-07,6.453523923183929,-7.453461749431284e-06,0.4284811123704778,-0.0006385604052445259,-0.06058976879127394,-3.459586403409382e-05,0.0,-0.018108724594462267,0.0
0.14,2.2056097141166253,2.1999996856886557,1.7538650671179707,-3.353935599056523e-05,-0.004735262725550107,-1.7573626858348826e-06,6.450020011454852,-1.874253888822045e-05,0.43791451384707997,-0.0015440426473291953,-0.06633827583501195,-8.733042123210981e-05,0.0,-0.01891233043944056,0.0
0.16,2.3345311192253866,2.199999191978174,1.7443567945091727,-8.154614969334964e-05,-0.006080219535404413,-4.457413549605977e-06,6.44717986377476,-4.4708922075797314e-05,0.44247868450444855,-0.0035463115036201563,-0.06704502988372524,-0.0002072654982616195,0.0,-0.019488165286176546,0.0
0.18,2.463388660730084,2.1999980250133135,1.734625275480251,-0.0001887435536164748,-0.007363247887559465,-1.0675458326701378e-05,6.444936512825457,-0.00010128668249654347,0.4432404035606162,-0.0077373718428336395,-0.05936694265729409,-0.0004656675931294198,0.0,-0.019900787684069155,0.0
0.2,2.5921959740013967,2.1999953902780707,1.7247652264261468,-0.00041615510001865365,-0.008363932989378218,-2.434286626976273e-05,6.4432885500110855,-0.0002177336248272401,0.44025649098312364,-0.016035246802817,-0.03751238737749063,-0.0009961252830565162,0.0,-0.020196457951694877,0.0
0.22,2.720970636410594,2.1999896789915594,1.7149174139907417,-0.0008744358921202588,-0.008713409680418964,-5.3281176238120486e-05,6.442311638823117,-0.0004428434657855404,0.43256792368421354,-0.03155926843542521,0.007720688779466085,-0.0020399489672590435,0.0,-0.020408324558074828,0.0
0.24,2.8497378234553623,2.199977716047332,1.7053134516732453,-0.0017514607789918812,-0.007819531345049893,-0.0001129105071303531,6.442206999351663,-0.0008474988087879198,0.4181300909903102,-0.0589569858592081,0.08946722412624256,-0.004019636595992688,0.0,-0.020560140495671165,0.0
0.26,2.978535121731373,2.199953318597677,1.69633169480145,-0.0033442079522524493,-0.0047927463371543804,-0.00023360167390619712,6.443425468421665,-0.001512067022171492,0.3937984225188325,-0.10441740384687553,0.22400283693849976,-0.007646161230049699,0.0,-0.020668926298691583,0.0
0.28,3.107417789884541,2.199904527720101,1.6885589612701635,-0.006083840105680053,0.001587171416425958,-0.0004744620247633866,6.446901065880488,-0.002476250325830087,0.3556171448490639,-0.17471438439404785,0.4270792829484016,-0.014018184241158142,0.0,-0.02074687826556784,0.0
0.3,3.236460770365908,2.1998086184873635,1.682836759225568,-0.010519431315642378,0.012776748797711835,-0.0009443592757503508,6.454264882938941,-0.003619310502878775,0.30015716989239133,-0.2730904473625987,0.7038003695803435,-0.024425893154292895,0.0,-0.020802735822079477,0.0
0.32,3.3657439960458717,2.1996254175691456,1.6802209594985227,-0.017124758725349,0.03001938080267532,-0.0018098060442396967,6.467013161303299,-0.004467930569084348,0.22968509970064102,-0.3825719395536553,1.0200735022312886,-0.038347253816373154,0.0,-0.020842761324250628,0.0
0.34,3.495276519376868,2.1993001010999667,1.681627855210465,-0.025355099316229424,0.052895889838497995,-0.003152181971906004,6.480724335872094,-0.004405770343156984,0.16618458958795407,-0.4075227052204768,1.235566157532941,-0.04306895279711345,0.0,-0.020871442149623266,0.0
0.36,3.6248367766292673,2.1987892131751003,1.6871601826990288,-0.032511494071221274,0.07781937041333173,-0.004526925013484445,6.481812863534613,-0.0058154097193152225,0.12968247436609015,-0.3033329071664365,1.2439803396851261,-0.018441913884099506,0.0,-0.020891993790438126,0.0
0.38,3.754039104038152,2.198040064787071,1.696618908839202,-0.03903940446648309,0.10335061734830109,-0.005609629645300802,6.469858646625593,-0.012255254975413259,0.09439771339170128,-0.38063196761886287,1.3500266160078698,-0.002678481581013331,0.0,-0.0209067203519891,0.0
0.4,3.8825169357786775,2.1969734485677086,1.71020843022645,-0.049176819718684005,0.13287913327070652,-0.007042654534457322,6.448418972519861,-0.02087292430625625,0.06367509638588316,-0.629172016609985,1.6057133717940197,-0.013843326657417351,0.0,-0.020917272872688953,0.0
0.42,4.009916327732006,2.195489481347305,1.7284176431552125,-0.06474796361027241,0.16658808848486806,-0.009514344452529373,6.421503436249797,-0.028352140781691897,0.02938682339017104,-0.8824382290347216,1.7406935985742473,-0.04123424922287828,0.0,-0.020924834426873568,0.0
0.44,4.135895823356435,2.1934576682875653,1.7516375817072918,-0.08507345851405916,0.2007824859248887,-0.01330912715592735,6.390287948466569,-0.03310339359066163,-0.015874611572200423,-1.0665645049013053,1.6597987724581482,-0.07746337349269614,0.0,-0.020930252762768203,0.0
0.46,4.26016886371259,2.1907389643048893,1.7797949692854025,-0.10864036556944195,0.23107012017262787,-0.018327455596969182,6.354443166147963,-0.0342190548673577,-0.07433544749990736,-1.168401140951341,1.3713528571822775,-0.12006652859624797,0.0,-0.020934135346050726,0.0
0.48,4.382576126124766,2.1872224293367046,1.8123232527732178,-0.13378994949635856,0.2537953457670698,-0.024135893040616044,6.313755672278778,-0.031121873351333502,-0.14620863157906155,-1.195028350592813,0.9355062560192133,-0.16733530469911406,0.0,-0.020936917464627145,0.0
0.5,4.503128566999213,2.1828478533458555,1.8483353691173132,-0.1590203070557731,0.2669489951880073,-0.03014999458012334,6.269993179913396,-0.02362251825077306,-0.233690602893612,-1.1681514902802028,0.4572906309849937,-0.21842371401126787,0.0,-0.020938911030047386,0.0
