time_s,u_norm_requested_delta_a_norm,u_norm_requested_delta_e_norm,u_norm_requested_delta_r_norm,u_norm_applied_delta_a_norm,u_norm_applied_delta_e_norm,u_norm_applied_delta_r_norm,delta_cmd_rad_delta_a_cmd,delta_cmd_rad_delta_e_cmd,delta_cmd_rad_delta_r_cmd
0.0,0.0,-0.18,0.0,0.0,-0.18,0.0,0.0,-0.09424777960769379,0.0
0.02,0.02485318910745437,-0.17625,0.014388688430631477,0.02485318910745437,-0.17625,0.014388688430631477,0.00954293955000913,-0.09228428419920016,0.00703163966842778
0.04,0.04959995304361961,-0.1725,0.028715762288411353,0.04959995304361961,-0.1725,0.028715762288411353,0.019045014767806387,-0.09032078879070655,0.01403316877627839
0.06,0.07413432236612874,-0.16874999999999998,0.042919870843548216,0.07413432236612874,-0.16874999999999998,0.042919870843548216,0.028465536308524036,-0.08835729338221292,0.02097460570101771
0.08,0.09835123713895791,-0.16499999999999998,0.05694018992255458,0.09835123713895791,-0.16499999999999998,0.05694018992255458,0.03776416405265995,-0.0863937979737193,0.027826226144065228
0.1,0.1221469968152014,-0.16125,0.07071668236669555,0.1221469968152014,-0.16125,0.07071668236669555,0.04690107984866242,-0.0844303025652257,0.034558690414803896
0.12,0.14541970429873413,-0.1575,0.08419035512031975,0.14541970429873413,-0.1575,0.08419035512031975,0.05583715802036817,-0.08246680715673206,0.04114316906763969
0.14,0.1680697022832205,-0.15375,0.09730351184818029,0.1680697022832205,-0.15375,0.09730351184818029,0.06453413290915423,-0.08050331174823845,0.04755146635411364
0.16,0.19,-0.15,0.11,0.19,-0.15,0.11,0.07295476273336297,-0.07853981633974483,0.05375614096142535
0.18,0.21111668854744883,-0.14625,0.12222545126431247,0.21111668854744883,-0.14625,0.12222545126431247,0.08106298906332851,-0.07657632093125119,0.059730623520347324
0.2,0.23132934302331384,-0.1425,0.13392751438191855,0.23132934302331384,-0.1425,0.13392751438191855,0.0888240912291084,-0.07461282552275758,0.06544933037934304
0.22,0.2505514097380262,-0.13874999999999998,0.14505607932201517,0.2505514097380262,-0.13874999999999998,0.14505607932201517,0.0962048349997227,-0.07264933011426396,0.0708877731576904
0.24,0.2687005768508881,-0.135,0.15556349186104046,0.2687005768508881,-0.135,0.15556349186104046,0.1031736148972332,-0.07068583470577036,0.0760226636084876
0.26,0.28569912684201143,-0.13124999999999998,0.16540475764537504,0.28569912684201143,-0.13124999999999998,0.16540475764537504,0.1097005895362522,-0.06872233929727671,0.08083201334250162
0.28,0.30147426931066934,-0.12749999999999997,0.17453773486407173,0.30147426931066934,-0.12749999999999997,0.17453773486407173,0.11575780940933605,-0.06675884388878309,0.08529522798582657
