time_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r
0.0,3.9,2.2,1.8,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,4.030070983275649,2.1999667519085886,1.8027256580117021,-0.004470849428682739,0.004350406078194833,-3.7202016325709264e-06,6.506980987830292,-0.0023242568532297193,-0.24074067899872917,-0.42441336747464364,0.4217953914398598,0.0004531603415863988,0.0,-0.026713233829135433,0.0
0.04,4.160187520680909,2.1998491437655154,1.8106485293752128,-0.016020160276228067,0.015419916683497976,-0.00010758023165969789,6.511930714893231,-0.001432526817768782,-0.41993703484886435,-0.7012610850685664,0.6349100108666332,0.0006294839280846891,0.0027048146564069087,-0.0452984440934902,0.001993021325773512
0.06,4.290222077333391,2.1995854185895443,1.823399977839654,-0.03129316323512181,0.027789767807034772,-0.0003519953107034344,6.516674361389228,0.0019663941132013456,-0.5706004770975133,-0.791434368129182,0.5628766002416745,0.004716258239523015,0.007336219111849868,-0.05805940701950163,0.005405635135047271
0.08,4.420128264402512,2.1990924019431635,1.8405927464827183,-0.04657794444638751,0.037059851835269775,-0.0005699381627548177,6.524889652948096,0.0055128900576962726,-0.7275936169593542,-0.7357859135509286,0.36931514657739617,0.005387096962696393,0.013325032782306383,-0.06664692522210139,0.009818445208015229
0.1,4.550013642622031,2.1982517450941903,1.8622235294526288,-0.062130902180160125,0.043584280386406084,-0.0011354954488301265,6.540086349852791,0.010856147358994483,-0.9051901657525985,-0.8280751681113118,0.2829377706378137,-0.029108373635195275,0.020251967622823264,-0.0722439040729972,0.014922502458922404
0.12,4.679810782417995,2.196994707028646,1.8873661138142854,-0.07868619921416604,0.046368876251824905,-0.0021681923092570637,6.5368162763352755,0.021020692907439492,-1.0009661734263655,-0.7842291985803402,-0.06900824153069923,-0.0518634006696465,0.027805291098356895,-0.07569797072382946,0.02048810923036824
0.14,4.809319536586962,2.1954218786785114,1.9134380607560197,-0.09264713296679128,0.03787790213514628,-0.002580295814178764,6.512323859780846,0.029034590631956465,-1.0436994730378344,-0.5939400440311549,-0.8682828439608163,-0.062487162792578675,0.035750537329852894,-0.07761650409550093,0.026342501190417915
0.16,4.938554280091494,2.1936694467295443,1.9382016080410311,-0.10238773979266011,0.009087578481318734,-0.0010513154252871127,6.466150099940236,0.03146961818772102,-1.110357392730485,-0.3829542820017533,-1.976823782191979,-0.06712883129085805,0.0439088506859203,-0.07843472992711532,0.03235388997909916
0.18,5.067550132561832,2.1919545473638964,1.959140431199539,-0.1079128500927517,-0.037863185850109386,0.0026299783433798582,6.404629437552012,0.027018119394715462,-1.1534960793652844,-0.1626927716683839,-2.6496702670636547,-0.059671591718688216,0.05214151402858538,-0.07846451522205301,0.038420062968431326
0.2,5.196281611868029,2.190527237965059,1.9737162191816882,-0.10937350838253553,-0.09389917447057217,0.007766463627971183,6.3488171057178535,0.013976449019651943,-1.1425574353803905,0.04790975237282852,-2.9161631554861294,-0.038089366015302,0.06033890741549045,-0.07792933258098728,0.044460247569308754
0.22,5.324604898376096,2.189558124094602,1.980178689611972,-0.10723324477792716,-0.15211698189307948,0.013720356463512573,6.311433193950336,-0.007994150148970697,-1.0780886883136305,0.23565952567811338,-2.8964013038353045,-0.0036850171721700964,0.06841264007048196,-0.07698931437672567,0.05040931373614461
0.24,5.452261862380115,2.1891117296855125,1.9776448238706896,-0.10197743186859351,-0.20800994524221325,0.02005881824826867,6.296401076618789,-0.03809228907426009,-0.9732510447617387,0.4003898977160101,-2.7064052348074616,0.03972568162634071,0.07628995457974722,-0.07575920566858965,0.05621365074297163
0.26,5.578966240946158,2.1891625099314185,1.9659486031642186,-0.09400098856956081,-0.2590778589498938,0.026547839164115957,6.302422041408016,-0.07486661261730347,-0.8432347101615444,0.5447420377659875,-2.426979275798837,0.0877354299900805,0.08390975747837622,-0.07432122861071237,0.06182824235248773
0.28,5.704492011647016,2.1896275240462715,1.945421393240038,-0.0836365968415584,-0.3040810288506025,0.03307990526106373,6.326132309211978,-0.11659742275882443,-0.7006799308858969,0.6710409516360378,-2.1083315147885107,0.13632511428592953,0.09121981327255814,-0.07273430062115319,0.06721459925346389
0.3,5.828727300861735,2.1903967731347884,1.9167151654898078,-0.07116189229139147,-0.34269724398485746,0.03962822146628045,6.363549171395875,-0.16152992172814762,-0.5565071551325129,0.7831672533093419,-1.7935830322050845,0.18190774927858533,0.09817476999651115,-0.07104063978805858,0.07233930420795558
0.32,5.951690770754602,2.1913581670104305,1.8806633341589092,-0.05678142167018228,-0.3753689761407436,0.046209659037812725,6.411061355374352,-0.20799446195723334,-0.41986575739185883,0.8854343981466976,-1.5138942789646899,0.22170984464143867,0.10473477832088371,-0.0692704980645088,0.0771729945522301
0.34,6.073514586127081,2.192416930724913,1.8381556217728665,-0.04063173680407316,-0.4029778391199915,0.05283926369638202,6.466002258935523,-0.2544569873384337,-0.29695326703866326,0.9807068987380353,-1.2820649120044254,0.2540791348587652,0.11086453353717787,-0.06744555290453717,0.08168965629055211
0.36,6.194407727587676,2.193506997485084,1.790043590605325,-0.022803061203842352,-0.4265206866617948,0.05950139942518622,6.52661643589416,-0.2995417362997895,-0.19087005692949302,1.070333736557476,-1.0982197360087298,0.2783782842914627,0.11653261798353998,-0.06558133758667686,0.08586613956681892
0.38,6.314616810056507,2.194594585613671,1.7370868258560404,-0.0033588361495874054,-0.44692556913500164,0.06614405954606957,6.591785328046517,-0.342045291778009,-0.10232489454623803,1.1547235853491769,-0.9565703829634541,0.29473215512541984,0.12171105605590364,-0.06368898269580268,0.08968183077803425
0.4,6.434394382865332,2.1956764356030303,1.6799309979237198,0.017649977161505473,-0.46497437434961403,0.07268663596072776,6.660778648402172,-0.38094461212150144,-0.030453381425671486,1.233795462312832,-0.8492843030917601,0.30379506086353286,0.12637501873783202,-0.06177646400595304,0.09311843485945517
0.42,6.553977504401882,2.196775184858045,1.6191056561145618,0.040174260087190244,-0.48128286286966937,0.07903291934308697,6.733090185123069,-0.4153995506740036,0.026504854697607987,1.3072354121230032,-0.7684880635335045,0.3065615709006273,0.1305026323576086,-0.05984949666796922,0.09615983436876423
