time_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r
0.0,1.3,2.2,1.8,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,1.4298895286789401,2.2000007053842063,1.7987163030658304,0.00010580482633224869,7.635138195020376e-06,2.6624523213549586e-06,6.489279441836076,6.437043764251043e-05,0.1178790038017795,0.010370164809282786,-0.018934881448385305,0.0003016015462167175,0.0,-0.026713233829135433,0.0
0.04,1.5595838275207814,2.2000027407121245,1.795617726150715,0.0005059814020371449,-0.0011346144018533513,2.1050367465381413e-05,6.480682973064926,9.602673834162302e-05,0.17808597907915988,0.034240549720531595,-0.1005137738318827,0.0019888134373103102,0.004053601117609831,-0.04502018124110338,0.0029868639813967184
0.06,1.6891204367662118,2.200006159071323,1.7914947718385061,0.0016326737412841778,-0.0040220009459303475,9.75558367696109e-05,6.47432646182193,-9.555888768154014e-05,0.19688150345092775,0.08427754111461344,-0.18629693747463927,0.006565006375667259,0.010972827604335,-0.057303488231716215,0.008085241392667895
0.08,1.818534056474647,2.200011584377483,1.7868147834789083,0.004033733023008134,-0.008424714852419996,0.00029061307392386443,6.469980899890979,-0.0007511633050143839,0.18816888296798215,0.16169306476642042,-0.24883438290936222,0.01461863875435129,0.019867756626543352,-0.06527047263645064,0.014639399619558263
0.1,1.9478579890159866,2.2000226816222646,1.7818601705156398,0.008231964614294946,-0.013751094488306225,0.0006605092891997145,6.467361185596255,-0.002102045461213806,0.16218832057751742,0.263723799532247,-0.27753015551620636,0.026215487558361783,0.030062787577159338,-0.07014453658741518,0.022151527688433197
0.12,2.0771263687010695,2.200049145697589,1.7768285168748184,0.014677501446795868,-0.019305401619025588,0.0012655104355577913,6.466255663193146,-0.0043492411886879466,0.1258380188987977,0.3862420541243779,-0.27155590684609865,0.04110657813527065,0.04103700883046514,-0.07280232574820408,0.030237795980342732
0.14,2.2063751485322802,2.2001098229081975,1.7718939695383056,0.02372963896443226,-0.024447076256796454,0.002163127775808563,6.466530702965179,-0.007644171365344174,0.08350545990322658,0.5244114376852763,-0.2365857323050331,0.05881615886356445,0.05238182112897734,-0.07387201265451013,0.03859713135819383
0.16,2.3356412685244043,2.2002358170523535,1.7672340546922878,0.03564383611914169,-0.028703731443989418,0.003411452938272011,6.468074154657535,-0.012071472401922557,0.03793909476505443,0.6726956506571952,-0.18312775538680717,0.07872605059213933,0.06377091231177699,-0.07380372299677575,0.046989093282362
0.18,2.4649598048534247,2.2004730471732596,1.7630277618853272,0.05055799306476558,-0.031854866782466816,0.005066778099736993,6.470715912587293,-0.017640553226069226,-0.00902350821064233,0.8248499631184766,-0.12510772131616713,0.10021712419759071,0.07493906515364242,-0.07292000054392392,0.05521825853426282
0.2,2.594359405600564,2.20088316374634,1.759432245579355,0.06848053543910676,-0.0339827633750774,0.0071754501620492845,6.474152970982195,-0.024290693924965183,-0.05593662635001388,0.9741297562108521,-0.07797560350328828,0.12286294046232993,0.08566727416897708,-0.07145196848016744,0.06312325465082522
0.22,2.723857156066535,2.2015414581999453,1.7565472608636947,0.08928399211325659,-0.03547803902887944,0.00976046817533199,6.477911634946927,-0.03191095994279129,-0.10143708219064476,1.113631524810259,-0.056173587086279134,0.14661184126929,0.09577235975722376,-0.06956524130942014,0.0705691071895333
0.24,2.853454685194923,2.2025307544490293,1.7543775904902121,0.11270476884772536,-0.036990174778545146,0.012806532115928778,6.481379652884366,-0.04037021463424044,-0.14409461375013893,1.2366362759874903,-0.07037419120121712,0.1718754707721911,0.1050997788601022,-0.06737849238762438,0.07744194231797004
0.26,2.9831371686378403,2.2039313065388817,1.7528032340542492,0.13835075283364975,-0.03932549064528937,0.016250169433337396,6.483920867406421,-0.04954745594550281,-0.18235726203147992,1.3371904361653992,-0.12517249653163487,0.19948968008521475,0.11351869756879004,-0.0649767587440125,0.08364535610331898
0.28,3.112875796824578,2.2058082151886866,1.7515652361057767,0.165726065321923,-0.043308076501021905,0.019982745396850916,6.485051839196292,-0.059355305126838544,-0.21456988762402002,1.411259295607884,-0.21773716379182081,0.23055637437706966,0.12091865384839096,-0.06242097483420215,0.08909795546723544
0.3,3.2426328789274073,2.2081993975814442,1.7502725919688302,0.19428194784226632,-0.049627526122329596,0.023871363255698736,6.484629133563307,-0.06975428219460883,-0.23909053218737875,1.4579308006761187,-0.3377489525544843,0.26614265305336066,0.12720732710507654,-0.059754804082409047,0.09373171470900377
0.32,3.3723677273611075,2.2111062053762205,1.7484239107358706,0.22348026712619246,-0.05857387593148703,0.02782320522470687,6.4830576632890615,-0.08072789926661068,-0.25251938536585283,1.4793461762481392,-0.4495860215818348,0.3068243022664382,0.13230906674889537,-0.04949643710275495,0.09749089128865975
0.34,3.502042114119101,2.2144922816426145,1.7454515853711654,0.2528408336707457,-0.06974042905708142,0.03189006358012753,6.481289658111794,-0.09217417414635916,-0.25145621520172784,1.4796503596960742,-0.5350400534680101,0.35214027989817404,0.13616392927642862,-0.04214566282155219,0.10033131630894741
0.36,3.6316248955447126,2.218304904227306,1.7408352874547666,0.2819721243324143,-0.08267212849140078,0.03615527434158836,6.480392700512471,-0.10390287277563061,-0.23714769764811386,1.463577657711766,-0.5943020253351334,0.4003912284176876,0.13872704351056894,-0.03687836417252161,0.10221992679726133
