time_s,u_norm_requested_delta_a_norm,u_norm_requested_delta_e_norm,u_norm_requested_delta_r_norm,u_norm_applied_delta_a_norm,u_norm_applied_delta_e_norm,u_norm_applied_delta_r_norm,delta_cmd_rad_delta_a_cmd,delta_cmd_rad_delta_e_cmd,delta_cmd_rad_delta_r_cmd
0.0,0.0,-0.08,0.0,0.0,-0.08,0.0,0.0,-0.041887902047863905,0.0
0.02,0.023545126522851505,-0.07916666666666668,0.022237063938248647,0.023545126522851505,-0.07916666666666668,0.022237063938248647,0.00904067957369286,-0.041451569734865336,0.010867079487570205
0.04,0.04698942919921857,-0.07833333333333334,0.04437890535481755,0.04698942919921857,-0.07833333333333334,0.04437890535481755,0.018042645569500783,-0.041015237421866746,0.02168762447243024
0.06,0.07023251592580616,-0.0775,0.06633070948548361,0.07023251592580616,-0.0775,0.06633070948548361,0.026967350187022763,-0.04057890510886816,0.032415299719754646
0.08,0.09317485623690748,-0.07666666666666667,0.08799847533485708,0.09317485623690748,-0.07666666666666667,0.08799847533485708,0.035776576470941006,-0.04014257279586959,0.04300416767719172
0.1,0.11571820750913817,-0.07583333333333334,0.10928941820307495,0.11571820750913817,-0.07583333333333334,0.10928941820307495,0.044432601961890715,-0.039706240482871,0.05340888518651511
0.12,0.1377660356514323,-0.075,0.13011236700413054,0.1377660356514323,-0.075,0.13011236700413054,0.052898360229822465,-0.039269908169872414,0.06358489764998863
0.14,0.15922392847884045,-0.07416666666666667,0.15037815467446045,0.15922392847884045,-0.07416666666666667,0.15037815467446045,0.06113759959814611,-0.03883357585687383,0.07348862981999382
0.16,0.18,-0.07333333333333333,0.17,0.18,-0.07333333333333333,0.17,0.06911503837897545,-0.038397243543875255,0.0830776723949301
0.18,0.20000528388705677,-0.0725,0.18889387922666476,0.20000528388705677,-0.0725,0.18889387922666476,0.07679651595473226,-0.037960911230876665,0.09231096362235497
0.2,0.21915411444313943,-0.07166666666666667,0.20697888586296503,0.21915411444313943,-0.07166666666666667,0.20697888586296503,0.08414913905915533,-0.03752457891787808,0.10114896513171197
0.22,0.2373644934360248,-0.07083333333333333,0.22417757713402345,0.2373644934360248,-0.07083333333333333,0.22417757713402345,0.09114142263131622,-0.037088246604879506,0.10955383124370335
0.24,0.2545584412271571,-0.07,0.2404163056034262,0.2545584412271571,-0.07,0.2404163056034262,0.09774342463948404,-0.03665191429188092,0.11748957103129902
0.26,0.2706623306924319,-0.06916666666666667,0.25562553454285236,0.2706623306924319,-0.06916666666666667,0.25562553454285236,0.10392687429750208,-0.03621558197888234,0.1249222024384116
0.28,0.28560720250484467,-0.06833333333333333,0.26974013569902,0.28560720250484467,-0.06833333333333333,0.26974013569902,0.10966529312463418,-0.03577924966588375,0.13181989779627745
0.3,0.29932906042891627,-0.0675,0.2826996681828654,0.29932906042891627,-0.0675,0.2826996681828654,0.1149341083304845,-0.03534291735288518,0.13815312011442077
0.32,0.3117691453623979,-0.06666666666666667,0.29444863728670917,0.3117691453623979,-0.06666666666666667,0.29444863728670917,0.11971075803945838,-0.03490658503988659,0.1438947495625813
0.34,0.3228741869517678,-0.06583333333333333,0.30493673212111405,0.3228741869517678,-0.06583333333333333,0.30493673212111405,0.12397478790417736,-0.03447025272688801,0.14902019960199098
0.36,0.33259663170406323,-0.065,0.31411904105383753,0.33259663170406323,-0.065,0.31411904105383753,0.12770793869413496,-0.03403392041388943,0.1535075222687077
0.38,0.34089484661823805,-0.06416666666666666,0.32195624402833595,0.34089484661823805,-0.06416666666666666,0.32195624402833595,0.13089422448452484,-0.03359758810089084,0.15733750215816625
0.4,0.34773329746406456,-0.06333333333333332,0.32841478093828325,0.34773329746406456,-0.06333333333333332,0.32841478093828325,0.13352000111042503,-0.03316125578789226,0.16049373870849074
0.42,0.3530827009451629,-0.0625,0.3334669953370984,0.3530827009451629,-0.0625,0.3334669953370984,0.13557402459320692,-0.032724923474893676,0.16296271643021845
0.44,0.35692015009457173,-0.06166666666666666,0.33709125286709557,0.35692015009457173,-0.06166666666666666,0.33709125286709557,0.1370474992889778,-0.03228859116189509,0.1647338627817006
0.46,0.3592292123658972,-0.06083333333333333,0.3392720339011252,0.3592292123658972,-0.06083333333333333,0.3392720339011252,0.13793411555287838,-0.03185225884889652,0.1657995934423488
0.48,0.36,-0.06,0.34,0.36,-0.06,0.34,0.1382300767579509,-0.03141592653589793,0.1661553447898602
0.5,0.3592292123658972,-0.05916666666666666,0.3392720339011252,0.3592292123658972,-0.05916666666666666,0.3392720339011252,0.13793411555287838,-0.030979594222899344,0.1657995934423488
0.52,0.35692015009457173,-0.058333333333333334,0.33709125286709557,0.35692015009457173,-0.058333333333333334,0.33709125286709557,0.1370474992889778,-0.030543261909900768,0.1647338627817006
0.54,0.3530827009451629,-0.0575,0.3334669953370984,0.3530827009451629,-0.0575,0.3334669953370984,0.13557402459320692,-0.030106929596902185,0.16296271643021845
0.56,0.34773329746406456,-0.056666666666666664,0.32841478093828325,0.34773329746406456,-0.056666666666666664,0.32841478093828325,0.13352000111042503,-0.029670597283903602,0.16049373870849074
0.58,0.34089484661823805,-0.05583333333333334,0.32195624402833595,0.34089484661823805,-0.05583333333333334,0.32195624402833595,0.13089422448452484,-0.029234264970905026,0.15733750215816625
