time_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r
0.0,1.3,2.2,1.8,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,1.4298810542447504,2.2,1.7982811086119133,5.495286480393056e-20,-0.00025141698275451543,-1.031438883348478e-20,6.488331936630785,8.307633359515133e-20,0.15817403073610387,1.1841065021257826e-17,-0.03585241217939403,-1.2364127667385708e-18,0.0,-0.017808822552756953,0.0
0.04,1.559541690730815,2.2,1.7939768788731751,4.298180587668219e-19,-0.0016324889254054516,-4.7379067466314663e-20,6.478487921229281,3.8281705977018795e-20,0.2527302826155574,2.299572246486946e-17,-0.10479307511293562,-2.313951029021125e-18,0.0,-0.02897627477101592,0.0
0.06,1.6890148734527215,2.2,1.7879620278450645,8.244109022465326e-19,-0.004440852666721878,-9.265005848470259e-20,6.470947057696543,8.300423307987273e-19,0.305318216734544,8.94539404637266e-18,-0.1748357105006435,-1.838551982380947e-18,0.0,-0.03552738161107726,0.0
0.08,1.8183325404220636,2.2,1.7807282603270402,1.2802056712394487e-18,-0.008540379123175759,-1.324539314067388e-19,6.465545101809844,1.213009735950635e-18,0.3319903893666848,1.8411031398808095e-17,-0.23248445858367944,-1.5741546207389136e-18,0.0,-0.038900439601808626,0.0
0.1,1.947522135358866,2.2,1.772527778368934,2.0326381428306765e-18,-0.013630852689253133,-1.7042085761719531e-19,6.4619739776532645,1.7669780604205352e-18,0.3438469522060097,1.8185851696499482e-17,-0.2736479995606156,-2.3159033713891774e-18,0.0,-0.04011445908685722,0.0
0.12,2.076607336457196,2.2,1.7634728810071176,2.4812792531591635e-18,-0.019380834774485926,-2.323322589218813e-19,6.45997346020605,2.4588675972880443e-18,0.3481368277868069,-2.0560554548759508e-17,-0.29866765264161443,-3.0441381079200046e-18,0.0,-0.03988904506035159,0.0
0.14,2.2056094592118893,2.2,1.7536014570738385,1.8777029086547132e-18,-0.02548736678379291,-3.029442805225702e-19,6.459368261382206,3.1503234636134092e-18,0.3493302162441769,-4.528535250464767e-17,-0.30973043052803634,-2.2099314789542728e-18,0.0,-0.038730206367940063,0.0
0.16,2.3345486077858766,2.2,1.7429179032354756,1.4643304146389289e-18,-0.0316983322284428,-3.400766598609434e-19,6.460049258217393,3.763057342396937e-18,0.34999587516834574,-9.036081929318593e-18,-0.309576734199446,-1.3411784641159022e-18,0.0,-0.03699175873660437,0.0
0.18,2.463444450929365,2.2,1.7314172013786715,1.0047842826774743e-18,-0.03781654023431195,-3.6240866593618314e-19,6.461944801374146,3.764209039113535e-18,0.35145999892698687,-1.2378223755557663e-17,-0.3008867951841927,-2.8577308325086806e-19,0.0,-0.0349192468090265,0.0
