t (s),x (m),y (m),ψ (rad),ψ (deg),p (rad/s),ϕ (deg),δ_A_roll (deg)
0.8130909823262958,3.9606440831995267,1.1784746087933071,0.12897889275599353,7.389946201188896,1.5000000122833246,51.26546112857064,8.827489872777145
0.8230067260132019,4.011797060148984,1.1851090934312283,0.15229067010551534,8.725612656265165,1.5000000123786497,52.117656531538984,8.827489873284224
0.832922469700108,4.0627814908466044,1.192934134238918,0.17632630571990493,10.102753134884018,1.5000000124702901,52.969851934561476,8.827489873772286
0.842838213387014,4.113563133379403,1.2019822400558002,0.20111401884485142,11.52298448072449,1.5000000125584285,53.822047337636036,8.827489874242229
0.8527539570739201,4.1641049169259405,1.2122861981854403,0.22668406469779742,12.988040190054289,1.500000012643235,54.67424274076067,8.827489874694894
0.862669700760826,4.214366734603324,1.2238790028921482,0.25306892956110905,14.499781589745066,1.5000000127248683,55.52643814393349,8.827489875131057
0.8725854444477321,4.2643052190375075,1.2367937700065508,0.28030355002122,16.060210398750062,1.5000000128034774,56.37863354715268,8.827489875551462
0.8825011881346382,4.313873499015098,1.2510636353621094,0.30842556002456795,17.671482883366583,1.5000000128792017,57.23082895041654,8.82748987595679
0.8924169318215442,4.3630209354063645,1.2667216343839771,0.3374755700894346,19.335925854896004,1.500000012952171,58.08302435372342,8.827489876347684
0.9023326755084503,4.411692834364514,1.2838005596724746,0.3674974838238405,21.056054804783304,1.5000000130225069,58.93521975707174,8.827489876724753
0.9122484191953564,4.459830135604933,1.3023327928485282,0.3985388578886777,22.834594528985328,1.5000000130903235,59.78741516046003,8.827489877088555
0.9221641628822623,4.507369073350187,1.322350106236077,0.43065131275746704,24.67450266277129,1.5000000131557274,60.63961056388684,8.827489891318196
0.9320799065691684,4.554240807292852,1.3438834291197028,0.46389100311781084,26.578996632740676,1.500000014167396,61.491805967350814,8.332323775430265
0.9419956502560745,4.600371020681079,1.3669625723004857,0.49831915861049436,28.551584638891583,1.466156246207952,62.34400137138955,5.85338785737728
0.9519113939429805,4.645679482375411,1.3916159034363738,0.5340027079101544,30.596101411809105,1.276494347759283,63.17696910660297,3.374451933401824
0.9618271376298866,4.690079569467177,1.41786996414031,0.570984162312149,32.7149826692989,0.9936889446761343,63.90218417738128,0.8955160081820854
0.9717428813167927,4.733478606562683,1.4457476795485968,0.6091579453870282,34.90217932753741,0.6552050887460554,64.46672893984727,-1.583419915463136
0.9816586250036987,4.775782086726604,1.4752613882823895,0.6483034088961124,37.145049173691305,0.28343828830111656,64.83897077988625,-2.4789359281939967
0.9915743686906048,4.816898126027712,1.5064080534231756,0.6881117858557368,39.42590116274362,1.189914035824878e-25,65.00000064944454,1.8856677067593718e-16
