chunk_index,status,row_start,row_stop,row_count,partition_path,manifest_path,byte_count,checksum_sha256,duration_s
0,complete,0,800,800,w01_primitive_rows/c00000.csv.gz,chunk_manifests/w01_primitive_rows/c00000.json,1032203,9e26d94808a0b53e8d1598320a3979ed3a681c47d46b9c1b97638ea5c2d2fda3,5.176532030105591
1,complete,800,1600,800,w01_primitive_rows/c00001.csv.gz,chunk_manifests/w01_primitive_rows/c00001.json,1033614,af3feaa6e13e65aa6bf6e53a128132ce88a8d8a8b1021739972ba4b6b114948b,5.089854001998901
2,complete,1600,2400,800,w01_primitive_rows/c00002.csv.gz,chunk_manifests/w01_primitive_rows/c00002.json,1033096,bc58ed11d5a0a46de2525b64423fa4c464b30a6e49b0881c249f01ec507d1ca5,5.090452194213867
3,complete,2400,3200,800,w01_primitive_rows/c00003.csv.gz,chunk_manifests/w01_primitive_rows/c00003.json,1035219,9b35a0f812f4f324c7c18030aee39c24905c23a0403a8d5171fea349bf54b8b8,5.364271402359009
4,complete,3200,4000,800,w01_primitive_rows/c00004.csv.gz,chunk_manifests/w01_primitive_rows/c00004.json,1035514,ade20f37360d00ffa3468cdad2fdc6c48d7ef66e0abcef045af59a78001282a2,5.174068212509155
5,complete,4000,4800,800,w01_primitive_rows/c00005.csv.gz,chunk_manifests/w01_primitive_rows/c00005.json,1034767,a6d974c137293e28a77c2b9dd6947c09d0e7abc507b4ba20308f8b45b9667d36,5.149023532867432
6,complete,4800,5600,800,w01_primitive_rows/c00006.csv.gz,chunk_manifests/w01_primitive_rows/c00006.json,1033700,b96bc28d0d46fee7a8020dffa454338cc0004bea4990ae484ab21ff10f668a9c,4.877164125442505
7,complete,5600,6400,800,w01_primitive_rows/c00007.csv.gz,chunk_manifests/w01_primitive_rows/c00007.json,1079032,1dac80f9a242aa196f6b9daabe8e2b02bebe37d51b5e50055bf844bb46a8f1b7,9.167385578155518
8,complete,6400,7200,800,w01_primitive_rows/c00008.csv.gz,chunk_manifests/w01_primitive_rows/c00008.json,1167084,90cb15a6cd3019db1048de19d48155537383c286a9ffc2f1937aa7be9c714692,17.71426248550415
9,complete,7200,8000,800,w01_primitive_rows/c00009.csv.gz,chunk_manifests/w01_primitive_rows/c00009.json,1169288,740d14ea6aafc4e1e50afcf13a7e8bf6cfcaafbc6aac0bade3db187d1ed78c12,17.64851212501526
10,complete,8000,8800,800,w01_primitive_rows/c00010.csv.gz,chunk_manifests/w01_primitive_rows/c00010.json,1156897,506090eda7165cce757529c40c0fa38cf9c7e37cdaee65d42c904cc9ba601270,17.60297441482544
11,complete,8800,9600,800,w01_primitive_rows/c00011.csv.gz,chunk_manifests/w01_primitive_rows/c00011.json,1165350,5379074525cbb497292c86842351e9f38eef1b6a943bf3055dce217d7672c66f,17.712600469589233
12,complete,9600,10400,800,w01_primitive_rows/c00012.csv.gz,chunk_manifests/w01_primitive_rows/c00012.json,1168218,55246684e20f769c501c2bb6efa2327d7a1acc9bc4782b62b98d5e06a64e929c,17.749131679534912
13,complete,10400,11200,800,w01_primitive_rows/c00013.csv.gz,chunk_manifests/w01_primitive_rows/c00013.json,1152321,ab56d093ca597e6a4b359d50c0a95d41760734f2630f8a19320d755bc51c310c,17.769645929336548
14,complete,11200,12000,800,w01_primitive_rows/c00014.csv.gz,chunk_manifests/w01_primitive_rows/c00014.json,1159981,9bb8ca84466378ed961d9cefb3aae051f621507dac948fc7ce8672c34438b110,18.26552653312683
15,complete,12000,12800,800,w01_primitive_rows/c00015.csv.gz,chunk_manifests/w01_primitive_rows/c00015.json,1112227,fdf4720bd199a0d37396a673d004c032af37b621fedeb3747249becc1c8c1882,13.462934255599976
16,complete,12800,13600,800,w01_primitive_rows/c00016.csv.gz,chunk_manifests/w01_primitive_rows/c00016.json,1158304,a9949d0bff47fb7836d6384c67813a55db63b2c6e3163ccfe83c95ffe10dffcc,19.813471794128418
17,complete,13600,14400,800,w01_primitive_rows/c00017.csv.gz,chunk_manifests/w01_primitive_rows/c00017.json,1174971,37fc5afde2febea1c188f0359b6b605b2862829afe13bd1d1690b835fec2e3c4,23.692155361175537
18,complete,14400,15200,800,w01_primitive_rows/c00018.csv.gz,chunk_manifests/w01_primitive_rows/c00018.json,1101495,d47d2ac479983adbd686af042bbfcf43e74f29a5c6a95135d8bd8d9eb813fd42,23.238375425338745
19,complete,15200,16000,800,w01_primitive_rows/c00019.csv.gz,chunk_manifests/w01_primitive_rows/c00019.json,1040067,33a7ba6a7328b045e1924a2d2d3c269b6020e12ed0499b86b4f513fb5e28270d,9.029668807983398
20,complete,16000,16800,800,w01_primitive_rows/c00020.csv.gz,chunk_manifests/w01_primitive_rows/c00020.json,1034283,ebac67eada43e486d0bfc3d2583c965db515ade878b450dedb5ec5374cd76f8a,4.770782232284546
21,complete,16800,17600,800,w01_primitive_rows/c00021.csv.gz,chunk_manifests/w01_primitive_rows/c00021.json,1033266,cf69bfec04b5579baa537ccb208b140dde8e72b3112b47f8f4a5f220497e100e,4.924463510513306
22,complete,17600,18400,800,w01_primitive_rows/c00022.csv.gz,chunk_manifests/w01_primitive_rows/c00022.json,1035691,f0f1a7a7eebec11fdab22f03a51777af2a86389be215f7524f3e1c4ee18d9c0a,4.775351524353027
23,complete,18400,19200,800,w01_primitive_rows/c00023.csv.gz,chunk_manifests/w01_primitive_rows/c00023.json,1035264,05265ba4e204fc2eb56fd55cb3fc2e851f78ae7bc9083ab2b53bbedb37d3a677,4.830532073974609
24,complete,19200,20000,800,w01_primitive_rows/c00024.csv.gz,chunk_manifests/w01_primitive_rows/c00024.json,1031723,c959a54a73ee0053a16bb00ebfaa887093fbb83e6ad9154388ac3412614f39cb,5.023653745651245
25,complete,20000,20800,800,w01_primitive_rows/c00025.csv.gz,chunk_manifests/w01_primitive_rows/c00025.json,1034350,7c11a38678cc239d3ef63715743d09ab4be9d81337fe2f83ac2cd13908318641,4.824382066726685
26,complete,20800,21600,800,w01_primitive_rows/c00026.csv.gz,chunk_manifests/w01_primitive_rows/c00026.json,1053993,9d45f5b0a32bd6a7901cab48b73272c1df46dbff007c6118e456aa7c3f03f80b,6.415079116821289
27,complete,21600,22400,800,w01_primitive_rows/c00027.csv.gz,chunk_manifests/w01_primitive_rows/c00027.json,1180273,1789bb15928561078b5a6cc277b650382e19c7a91caad5a105721f0c94048da6,18.514520168304443
28,complete,22400,23200,800,w01_primitive_rows/c00028.csv.gz,chunk_manifests/w01_primitive_rows/c00028.json,1172237,63802c23407eab85a83f9b8f54c5a72247002f427f8ef4e99f18b53d73d77370,17.8568012714386
29,complete,23200,24000,800,w01_primitive_rows/c00029.csv.gz,chunk_manifests/w01_primitive_rows/c00029.json,1172108,6e5ffdbc4b70f2ee068a164784339e90e41badbbd10359d9905ccb3c43f150c8,18.273322343826294
30,complete,24000,24800,800,w01_primitive_rows/c00030.csv.gz,chunk_manifests/w01_primitive_rows/c00030.json,1164982,2a818f7739f46e289de5fd8941dba39d7ccdcd08ced42467eb4073a4dfd4154a,18.233924627304077
31,complete,24800,25600,800,w01_primitive_rows/c00031.csv.gz,chunk_manifests/w01_primitive_rows/c00031.json,1150508,1ff37a394a39ce6524055ed04416ffff3fab9f661b49b1b9e348ef98c3197b19,18.2037513256073
32,complete,25600,26400,800,w01_primitive_rows/c00032.csv.gz,chunk_manifests/w01_primitive_rows/c00032.json,1174376,84313a89df1380b788ada7fdc6b149a8165c929f7daf531ffc908e9e2861779e,18.0127854347229
33,complete,26400,27200,800,w01_primitive_rows/c00033.csv.gz,chunk_manifests/w01_primitive_rows/c00033.json,1175574,a7cc778080168d7b4a97a735a980295687523ec5dd7afe05aaee16caf4e863ba,18.083207368850708
34,complete,27200,28000,800,w01_primitive_rows/c00034.csv.gz,chunk_manifests/w01_primitive_rows/c00034.json,1137625,95a92f2ac6afb5dc277a8cd38e6fa9b45b15c432e6f75c08f34cde2448cb1326,14.948289632797241
35,complete,28000,28800,800,w01_primitive_rows/c00035.csv.gz,chunk_manifests/w01_primitive_rows/c00035.json,1134324,c6fac0e9ad9a088b8b9dc1bb52a28440c533555b8cfe4adfcdf0b9db4043bbf9,17.141839742660522
36,complete,28800,29600,800,w01_primitive_rows/c00036.csv.gz,chunk_manifests/w01_primitive_rows/c00036.json,1178159,708d8954f03d75a48e59306fae7c3032b066c556f0fe557b6e64a4da0ae9829b,22.89426565170288
37,complete,29600,30400,800,w01_primitive_rows/c00037.csv.gz,chunk_manifests/w01_primitive_rows/c00037.json,1166525,21c5e6e87c1a47f324de9e8ce321a9f59637d1fc0c3100b8c11cfe7b0c54612a,23.10978865623474
38,complete,30400,31200,800,w01_primitive_rows/c00038.csv.gz,chunk_manifests/w01_primitive_rows/c00038.json,1079215,02efd5e87aaaca24ffae8335cb2a74ad4b740a9f87db8202c24ff1145f44b683,12.347852945327759
39,complete,31200,32000,800,w01_primitive_rows/c00039.csv.gz,chunk_manifests/w01_primitive_rows/c00039.json,1033776,dd4fb43e2bcb303f9a90c786204c4ee3ab15e4c2b6a9e8cc004b426c78293a5b,4.870926380157471
40,complete,32000,32800,800,w01_primitive_rows/c00040.csv.gz,chunk_manifests/w01_primitive_rows/c00040.json,1033975,9dba0ffc464d11d9ba3b796be333aa650e00575cc8658eb2af73be9ce314b4e3,4.958882093429565
41,complete,32800,33600,800,w01_primitive_rows/c00041.csv.gz,chunk_manifests/w01_primitive_rows/c00041.json,1033929,6e51c44d5493a5a2966070d58e03d3ebe72e48fbd09fd03b328dc215c4e0cd06,4.995467185974121
42,complete,33600,34400,800,w01_primitive_rows/c00042.csv.gz,chunk_manifests/w01_primitive_rows/c00042.json,1034861,61e84d04d4354f6309743949139746106b78ba02ac88ae692d2cbc7caea659f5,4.98166823387146
43,complete,34400,35200,800,w01_primitive_rows/c00043.csv.gz,chunk_manifests/w01_primitive_rows/c00043.json,1033238,40ddbb864a3c20755b3c9dfac4f8061b026f59e904b368098ac28eb1765854c4,4.880211591720581
44,complete,35200,36000,800,w01_primitive_rows/c00044.csv.gz,chunk_manifests/w01_primitive_rows/c00044.json,1035707,9885bb82a8c4f3493c05110d86931e64d7f3b250ed99cf77c6ff18bdca0d4053,4.786666393280029
