surface_index,surface_name,valid_event_count,rejected_event_count,median_t10_ms,p95_t10_ms,median_t50_ms,p95_t50_ms,median_t90_ms,p95_t90_ms,min_t50_ms,max_t50_ms,tau_min_s,tau_nom_s,tau_max_s,tau_min_conservative_s,tau_max_conservative_s
0,all,160,0,72.3690082113606,107.517149965446,109.24397692532,128.800140248959,131.467892994701,151.924820783258,7.96653007757797,147.258985607493,0.0782185711918988,0.10924397692532,0.128800140248959,0.00796653007757797,0.147258985607493
1,Aileron_L,40,0,73.2925977876757,104.690624327702,108.592949068163,127.337557093867,132.06093106756,149.59131743073,85.4116018602085,134.525546898679,0.0918295099404798,0.108592949068163,0.127337557093867,0.0854116018602085,0.134525546898679
2,Aileron_R,40,0,81.0521859271525,104.655917435622,109.860640667264,125.202510340394,137.058326510534,157.929841455875,68.3018004893867,129.721842463926,0.0902194929954447,0.109860640667264,0.125202510340394,0.0683018004893867,0.129721842463926
3,Rudder,40,0,43.5355812027094,107.517149965446,105.563895049384,141.177145558798,135.025273344942,155.221101181844,7.96653007757797,147.258985607493,0.0321961517148743,0.105563895049384,0.141177145558798,0.00796653007757797,0.147258985607493
4,Elevator,40,0,76.6904457293833,106.755800750857,110.96021943235,123.049352013716,126.494501958753,138.137436009536,25.803790448677,125.704611728956,0.0935566616694672,0.11096021943235,0.123049352013716,0.025803790448677,0.125704611728956
