parameter,value,applied_to_replay,description
attached_cm_bias_coeff,0.03015392523,False,Attached-regime Cm residual. Report-only by default.
transition_cm_bias_coeff,0.02487836163,False,Transition-regime diagnostic Cm residual.
post_stall_pitch_moment_coeff,-0.06808587112,True,Positive-AoA post-stall Cm residual.
post_stall_pitch_damping_coeff,5.203997353,True,Positive-AoA Cmq-style residual using q_hat = q c / (2V).
