run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,duration_s,termination_reason,success,failure_class,heading_change_deg,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative,candidate_table_path,case_name,case_folder,scenario_name,actual_rollout_file,actual_metrics_file
s6_four_gaussian_var_seed1,s6_four_gaussian_var,nominal_glide,nominal_glide,1,four_gaussian_var,panel,,nominal,0.111,0.101000:0.121000,0.2,,True,none,-1.8222325424818278,0.015068133963133334,5.995629768709217,16.568590091952206,0.25798609785576415,3.669996830775519,1.1433599142260125,0.018181818181818184,0.030303030303030304,,True,,0,0,03_Control/05_Results/flight_case_results/updraft_four_fan_gaussian_glide_seed_001/_run/logs/s6_four_gaussian_var_seed1.csv,nominal_glide,3.669996830775519,True,03_Control/05_Results/flight_case_results/updraft_four_fan_gaussian_glide_seed_001/_run/logs/s6_four_gaussian_var_seed1.csv,,four-fan Gaussian updraft glide,updraft_four_fan_gaussian_glide_seed_001,four-fan Gaussian updraft glide,actual_rollout.csv,actual_metrics.csv
