sample_id,paired_sample_key,fan_branch,W_layer,test_environment_mode,entry_source,launch_gate_id,initial_state_vector,initial_state_admission_status,primitive_id,primitive_family,controller_mode,feedback_mode,latency_case,claim_status,evidence_role,governor_decision_status,primary_rejection_reason,all_rejection_reasons,outcome_class,accepted,failure_label,duration_s,dwell_time_s,energy_initial_m,energy_final_m,energy_residual_m,minimum_margin_m,minimum_speed_m_s,exit_speed_m_s,control_saturation,rollout_integrity_success,entry_check_status,exit_check_status,mission_feedback_path_status,x0_w_m,y0_w_m,z0_w_m,phi0_rad,theta0_rad,psi0_rad,speed0_m_s,wind_mode,updraft_model_id,updraft_model_source,wind_binding_status,x_terminal_w_m,y_terminal_w_m,z_terminal_w_m,phi_terminal_rad,theta_terminal_rad,psi_terminal_rad,u_terminal_m_s,v_terminal_m_s,w_terminal_m_s,p_terminal_rad_s,q_terminal_rad_s,r_terminal_rad_s,w_wing_mean_m_s,delta_w_lr_m_s,spanwise_gradient_m_s_m,spanwise_w_gradient_m_s_per_m,wind_descriptor_status,wind_descriptor_environment_mode,wind_descriptor_model_id,wind_descriptor_model_source,state_feedback_delay_s,command_onset_delay_s,command_transport_delay_s,actuator_tau_s,actuator_t50_s,actuator_t90_s,latency_jitter_s,timing_model_version,latency_pass_label,state_feedback_delay_applied,command_delay_applied,actuator_lag_applied,_source_row_index,cluster_id,cluster_strategy
fg_20260522_four_fan_branch_W1_000014,fg_pair_20260522_four_fan_branch_000014,four_fan_branch,W0,W0_four_fan_branch,diagnostic_broad_only,fixed_gate_main_v1,3.1647803437;1.84322425605;2.06206726514;0.331329200756;0.119150357423;0.287985322881;6.83473583609;0;0;0;0;0;0;0;0,rejected_position,fg_20260522_four_fan_branch_W1_000014__W0__energy_retaining_bank,energy_retaining_bank,open_loop_rollout,open_loop,nominal,simulation_only,ablation_diagnostic,not_governor_candidate_diagnostic,diagnostic_open_loop_not_mission_candidate,diagnostic_open_loop_not_mission_candidate,diagnostic_rollout_failed,False,true_safety_violation,0.58,0.0,4.442985407297639,4.126717504033961,-0.316267903263677,-0.0410474216789014,6.337841023662072,6.337841023662072,0.0,False,rejected_position,true_safety_violation,blocked_true_delayed_state_feedback_unavailable,3.1647803437,1.84322425605,2.06206726514,0.331329200756,0.119150357423,0.287985322881,6.83473583609,none,no_updraft_dry_air,dry_air_no_updraft_w0_baseline,dry_air_w0_baseline,6.641047421678901,3.2806799277731837,2.0794071655419177,0.5191582271277478,-0.0103367612865637,0.5369627127491748,6.320092709235113,0.2452246580002142,0.4056129374117121,0.547769176096847,-0.0239402677625265,0.8353500074128047,0.0,0.0,0.0,0.0,dry_air_zero_wind,W0_four_fan_branch,no_updraft_dry_air,dry_air_no_updraft_w0_baseline,0.0229,0.073,0.0,0.050494326;0.050494326;0.050494326,0.108,0.13,0.0,measured_vicon_one_pole_command_response_v1,nominal_fail,False,True,True,792,fan_branch=four_fan_branch|W_layer=W0|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=diagnostic_broad_only|outcome_class=diagnostic_rollout_failed|evidence_role=ablation_diagnostic|feedback_mode=open_loop__c00,rank_cases_no_clustering
fg_20260522_four_fan_branch_W1_000014,fg_pair_20260522_four_fan_branch_000014,four_fan_branch,W0,W0_four_fan_branch,diagnostic_broad_only,fixed_gate_main_v1,3.1647803437;1.84322425605;2.06206726514;0.331329200756;0.119150357423;0.287985322881;6.83473583609;0;0;0;0;0;0;0;0,rejected_position,fg_20260522_four_fan_branch_W1_000014__W0__energy_retaining_bank,energy_retaining_bank,feedback_stabilised_primitive,instant_state_feedback,nominal,simulation_only,partial_feedback,rejected_entry_check_failed,primitive_entry_check_failed,primitive_entry_check_failed,rejected,False,primitive_entry_check_failed,0.0,0.0,4.442985407297639,4.442985407297639,0.0,1.43793273486,6.83473583609,6.83473583609,0.0,False,rejected_position|primitive_entry_failed,primitive_exit_failed:rollout_success,partial_feedback_entry_check_failed,3.1647803437,1.84322425605,2.06206726514,0.331329200756,0.119150357423,0.287985322881,6.83473583609,none,no_updraft_dry_air,dry_air_no_updraft_w0_baseline,dry_air_w0_baseline,3.1647803437,1.84322425605,2.06206726514,0.331329200756,0.119150357423,0.287985322881,6.83473583609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dry_air_zero_wind,W0_four_fan_branch,no_updraft_dry_air,dry_air_no_updraft_w0_baseline,0.0229,0.073,0.0,0.050494326;0.050494326;0.050494326,0.108,0.13,0.0,measured_vicon_one_pole_command_response_v1,nominal_fail,False,True,True,793,fan_branch=four_fan_branch|W_layer=W0|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=diagnostic_broad_only|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,rank_cases_no_clustering
fg_20260522_four_fan_branch_W1_000001,fg_pair_20260522_four_fan_branch_000001,four_fan_branch,W0,W0_four_fan_branch,launch_gate_main,fixed_gate_main_v1,1.38012993992;1.91652134326;1.54468634504;-0.123355056777;0.295815427452;0.174395646517;3.45229098794;0;0;0;0;0;0;0;0,admitted_main_gate,fg_20260522_four_fan_branch_W1_000001__W0__energy_retaining_bank,energy_retaining_bank,feedback_stabilised_primitive,unavailable,nominal,simulation_only,blocked_partial,blocked_before_governor,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,False,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,0.0,0.0,2.152143687823473,2.152143687823473,0.0,0.18012993992,3.45229098794,3.45229098794,0.0,False,admitted_main_gate,blocked_no_feedback_rollout,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,1.38012993992,1.91652134326,1.54468634504,-0.123355056777,0.295815427452,0.174395646517,3.45229098794,none,no_updraft_dry_air,dry_air_no_updraft_w0_baseline,dry_air_w0_baseline,1.38012993992,1.91652134326,1.54468634504,-0.123355056777,0.295815427452,0.174395646517,3.45229098794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dry_air_zero_wind,W0_four_fan_branch,no_updraft_dry_air,dry_air_no_updraft_w0_baseline,0.0229,0.073,0.0,0.050494326;0.050494326;0.050494326,0.108,0.13,0.0,measured_vicon_one_pole_command_response_v1,nominal_fail,False,False,False,429,fan_branch=four_fan_branch|W_layer=W0|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=launch_gate_main|outcome_class=blocked_partial|evidence_role=blocked_partial|feedback_mode=unavailable__c00,rank_cases_no_clustering
fg_20260522_four_fan_branch_W1_000002,fg_pair_20260522_four_fan_branch_000002,four_fan_branch,W0,W0_four_fan_branch,launch_gate_main,fixed_gate_main_v1,1.27739512745;2.1465736428;1.67027011807;0.64357387603;-0.216991618279;0.0436708347197;4.3894625433;0;0;0;0;0;0;0;0,admitted_main_gate,fg_20260522_four_fan_branch_W1_000002__W0__energy_retaining_bank,energy_retaining_bank,feedback_stabilised_primitive,unavailable,nominal,simulation_only,blocked_partial,blocked_before_governor,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,False,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,0.0,0.0,2.6522977133316563,2.6522977133316563,0.0,0.0773951274499999,4.3894625433,4.3894625433,0.0,False,admitted_main_gate,blocked_no_feedback_rollout,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,1.27739512745,2.1465736428,1.67027011807,0.64357387603,-0.216991618279,0.0436708347197,4.3894625433,none,no_updraft_dry_air,dry_air_no_updraft_w0_baseline,dry_air_w0_baseline,1.27739512745,2.1465736428,1.67027011807,0.64357387603,-0.216991618279,0.0436708347197,4.3894625433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dry_air_zero_wind,W0_four_fan_branch,no_updraft_dry_air,dry_air_no_updraft_w0_baseline,0.0229,0.073,0.0,0.050494326;0.050494326;0.050494326,0.108,0.13,0.0,measured_vicon_one_pole_command_response_v1,nominal_fail,False,False,False,457,fan_branch=four_fan_branch|W_layer=W0|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=launch_gate_main|outcome_class=blocked_partial|evidence_role=blocked_partial|feedback_mode=unavailable__c00,rank_cases_no_clustering
fg_20260522_four_fan_branch_W1_000004,fg_pair_20260522_four_fan_branch_000004,four_fan_branch,W0,W0_four_fan_branch,launch_gate_main,fixed_gate_main_v1,1.34793913004;2.13776970403;1.5685660676;0.400240867968;0.330740393058;0.226760974593;4.32989319828;0;0;0;0;0;0;0;0,admitted_main_gate,fg_20260522_four_fan_branch_W1_000004__W0__energy_retaining_bank,energy_retaining_bank,feedback_stabilised_primitive,unavailable,nominal,simulation_only,blocked_partial,blocked_before_governor,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,False,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,0.0,0.0,2.524120354476218,2.524120354476218,0.0,0.1479391300400001,4.32989319828,4.32989319828,0.0,False,admitted_main_gate,blocked_no_feedback_rollout,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,1.34793913004,2.13776970403,1.5685660676,0.400240867968,0.330740393058,0.226760974593,4.32989319828,none,no_updraft_dry_air,dry_air_no_updraft_w0_baseline,dry_air_w0_baseline,1.34793913004,2.13776970403,1.5685660676,0.400240867968,0.330740393058,0.226760974593,4.32989319828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dry_air_zero_wind,W0_four_fan_branch,no_updraft_dry_air,dry_air_no_updraft_w0_baseline,0.0229,0.073,0.0,0.050494326;0.050494326;0.050494326,0.108,0.13,0.0,measured_vicon_one_pole_command_response_v1,nominal_fail,False,False,False,513,fan_branch=four_fan_branch|W_layer=W0|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=launch_gate_main|outcome_class=blocked_partial|evidence_role=blocked_partial|feedback_mode=unavailable__c00,rank_cases_no_clustering
fg_20260522_four_fan_branch_W1_000000,fg_pair_20260522_four_fan_branch_000000,four_fan_branch,W0,W0_four_fan_branch,launch_gate_main,fixed_gate_main_v1,1.31585361167;2.04739631818;1.81625545318;-0.522945055962;-0.444388032053;-0.364270619147;6.96685824353;0;0;0;0;0;0;0;0,admitted_main_gate,fg_20260522_four_fan_branch_W1_000000__W0__energy_retaining_bank,energy_retaining_bank,open_loop_rollout,open_loop,nominal,simulation_only,ablation_diagnostic,not_governor_candidate_diagnostic,diagnostic_open_loop_not_mission_candidate,diagnostic_open_loop_not_mission_candidate,diagnostic_rollout_failed,False,true_safety_violation,0.38,0.0,4.2901144636510455,4.001021073611694,-0.2890933900393513,-0.0639236880453469,6.96685824353,8.479753311489146,0.0,False,admitted_main_gate,true_safety_violation,blocked_true_delayed_state_feedback_unavailable,1.31585361167,2.04739631818,1.81625545318,-0.522945055962,-0.444388032053,-0.364270619147,6.96685824353,none,no_updraft_dry_air,dry_air_no_updraft_w0_baseline,dry_air_w0_baseline,3.600222513177564,0.976291179348354,0.3360763119546531,-0.3048195430835068,-0.5362269213283181,-0.4870999235987366,8.4721827940553,-0.2532744777762274,0.253351468777361,0.9772926737813752,-0.1735901947285237,-0.5842435641619061,0.0,0.0,0.0,0.0,dry_air_zero_wind,W0_four_fan_branch,no_updraft_dry_air,dry_air_no_updraft_w0_baseline,0.0229,0.073,0.0,0.050494326;0.050494326;0.050494326,0.108,0.13,0.0,measured_vicon_one_pole_command_response_v1,nominal_fail,False,True,True,400,fan_branch=four_fan_branch|W_layer=W0|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=launch_gate_main|outcome_class=diagnostic_rollout_failed|evidence_role=ablation_diagnostic|feedback_mode=open_loop__c00,rank_cases_no_clustering
fg_20260522_four_fan_branch_W1_000002,fg_pair_20260522_four_fan_branch_000002,four_fan_branch,W0,W0_four_fan_branch,launch_gate_main,fixed_gate_main_v1,1.27739512745;2.1465736428;1.67027011807;0.64357387603;-0.216991618279;0.0436708347197;4.3894625433;0;0;0;0;0;0;0;0,admitted_main_gate,fg_20260522_four_fan_branch_W1_000002__W0__energy_retaining_bank,energy_retaining_bank,open_loop_rollout,open_loop,nominal,simulation_only,ablation_diagnostic,not_governor_candidate_diagnostic,diagnostic_open_loop_not_mission_candidate,diagnostic_open_loop_not_mission_candidate,diagnostic_rollout_failed,False,true_safety_violation,0.58,0.0,2.6522977133316563,2.438026333191603,-0.2142713801400533,-0.0563133997751018,4.3894625433,6.410221958778553,0.0,False,admitted_main_gate,true_safety_violation,blocked_true_delayed_state_feedback_unavailable,1.27739512745,2.1465736428,1.67027011807,0.64357387603,-0.216991618279,0.0436708347197,4.3894625433,none,no_updraft_dry_air,dry_air_no_updraft_w0_baseline,dry_air_w0_baseline,3.933302549831824,2.836297898136351,0.3436866002248981,0.5763374521887927,-0.4712861516829565,0.4477995079201262,6.392062919109511,0.3257551786271546,0.3554725904335625,0.5063696772436157,-0.012728320950801,1.5162288080545372,0.0,0.0,0.0,0.0,dry_air_zero_wind,W0_four_fan_branch,no_updraft_dry_air,dry_air_no_updraft_w0_baseline,0.0229,0.073,0.0,0.050494326;0.050494326;0.050494326,0.108,0.13,0.0,measured_vicon_one_pole_command_response_v1,nominal_fail,False,True,True,456,fan_branch=four_fan_branch|W_layer=W0|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=launch_gate_main|outcome_class=diagnostic_rollout_failed|evidence_role=ablation_diagnostic|feedback_mode=open_loop__c00,rank_cases_no_clustering
fg_20260522_four_fan_branch_W1_000006,fg_pair_20260522_four_fan_branch_000006,four_fan_branch,W0,W0_four_fan_branch,launch_gate_main,fixed_gate_main_v1,1.28216119817;1.91040021936;1.62001519688;-0.660207847934;-0.45053919311;0.0592956269839;6.49822101215;0;0;0;0;0;0;0;0,admitted_main_gate,fg_20260522_four_fan_branch_W1_000006__W0__energy_retaining_bank,energy_retaining_bank,open_loop_rollout,open_loop,nominal,simulation_only,ablation_diagnostic,not_governor_candidate_diagnostic,diagnostic_open_loop_not_mission_candidate,diagnostic_open_loop_not_mission_candidate,diagnostic_rollout_failed,False,true_safety_violation,0.34,0.0,3.7722515028304473,3.5584460115262586,-0.2138054913041887,-0.0663227021557678,6.49822101215,7.954241771686435,0.0,False,admitted_main_gate,true_safety_violation,blocked_true_delayed_state_feedback_unavailable,1.28216119817,1.91040021936,1.62001519688,-0.660207847934,-0.45053919311,0.0592956269839,6.49822101215,none,no_updraft_dry_air,dry_air_no_updraft_w0_baseline,dry_air_w0_baseline,3.361097294455099,1.8685181990365745,0.3336772978442322,-0.4749499686281767,-0.5519824540241242,-0.0558496345504816,7.934870929302272,-0.4890191864504412,0.262003307304341,0.905200807422702,-0.1638574281024914,-0.8297637096396523,0.0,0.0,0.0,0.0,dry_air_zero_wind,W0_four_fan_branch,no_updraft_dry_air,dry_air_no_updraft_w0_baseline,0.0229,0.073,0.0,0.050494326;0.050494326;0.050494326,0.108,0.13,0.0,measured_vicon_one_pole_command_response_v1,nominal_fail,False,True,True,568,fan_branch=four_fan_branch|W_layer=W0|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=launch_gate_main|outcome_class=diagnostic_rollout_failed|evidence_role=ablation_diagnostic|feedback_mode=open_loop__c00,rank_cases_no_clustering
fg_20260522_four_fan_branch_W1_000007,fg_pair_20260522_four_fan_branch_000007,four_fan_branch,W0,W0_four_fan_branch,launch_gate_main,fixed_gate_main_v1,1.39131820589;1.80691909336;1.8439606513;0.764240240738;-0.657888954197;-0.0652182332065;5.03566095469;0;0;0;0;0;0;0;0,admitted_main_gate,fg_20260522_four_fan_branch_W1_000007__W0__energy_retaining_bank,energy_retaining_bank,open_loop_rollout,open_loop,nominal,simulation_only,ablation_diagnostic,not_governor_candidate_diagnostic,diagnostic_open_loop_not_mission_candidate,diagnostic_open_loop_not_mission_candidate,diagnostic_rollout_failed,False,true_safety_violation,0.34,0.0,3.136411275692936,2.9999508573928684,-0.1364604183000675,-0.0125904515770541,5.03566095469,7.159473477986344,0.0,False,admitted_main_gate,true_safety_violation,blocked_true_delayed_state_feedback_unavailable,1.39131820589,1.80691909336,1.8439606513,0.764240240738,-0.657888954197,-0.0652182332065,5.03566095469,none,no_updraft_dry_air,dry_air_no_updraft_w0_baseline,dry_air_w0_baseline,2.8502156544043964,1.8579517741200824,0.3874095484229459,0.6800401931014253,-0.7693238208258762,0.0664449524898182,7.12991870594952,0.615583551247601,0.2082705451435234,0.4273775460272375,-0.0937899173886273,1.0815738017738774,0.0,0.0,0.0,0.0,dry_air_zero_wind,W0_four_fan_branch,no_updraft_dry_air,dry_air_no_updraft_w0_baseline,0.0229,0.073,0.0,0.050494326;0.050494326;0.050494326,0.108,0.13,0.0,measured_vicon_one_pole_command_response_v1,nominal_fail,False,True,True,596,fan_branch=four_fan_branch|W_layer=W0|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=launch_gate_main|outcome_class=diagnostic_rollout_failed|evidence_role=ablation_diagnostic|feedback_mode=open_loop__c00,rank_cases_no_clustering
fg_20260522_four_fan_branch_W1_000001,fg_pair_20260522_four_fan_branch_000001,four_fan_branch,W0,W0_four_fan_branch,launch_gate_main,fixed_gate_main_v1,1.38012993992;1.91652134326;1.54468634504;-0.123355056777;0.295815427452;0.174395646517;3.45229098794;0;0;0;0;0;0;0;0,admitted_main_gate,fg_20260522_four_fan_branch_W1_000001__W0__energy_retaining_bank,energy_retaining_bank,open_loop_rollout,open_loop,nominal,simulation_only,ablation_diagnostic,not_governor_candidate_diagnostic,diagnostic_open_loop_not_mission_candidate,diagnostic_open_loop_not_mission_candidate,diagnostic_rollout_success,False,diagnostic_open_loop_not_mission_evidence,0.6,0.0,2.152143687823473,1.6276806465145943,-0.5244630413088787,0.18012993992,2.7185711877480085,2.7185711877480085,0.0,True,admitted_main_gate,diagnostic_exit_pass,blocked_true_delayed_state_feedback_unavailable,1.38012993992,1.91652134326,1.54468634504,-0.123355056777,0.295815427452,0.174395646517,3.45229098794,none,no_updraft_dry_air,dry_air_no_updraft_w0_baseline,dry_air_w0_baseline,3.0955903435101524,2.124494405997263,1.2509920989685384,-0.1044720302039946,0.3480397373164448,0.049051543942771,1.6514166798182548,-0.2672579206477619,2.1429011774514253,0.0843191803933573,0.1393933594046037,-0.4747655777652267,0.0,0.0,0.0,0.0,dry_air_zero_wind,W0_four_fan_branch,no_updraft_dry_air,dry_air_no_updraft_w0_baseline,0.0229,0.073,0.0,0.050494326;0.050494326;0.050494326,0.108,0.13,0.0,measured_vicon_one_pole_command_response_v1,nominal_fail,False,True,True,428,fan_branch=four_fan_branch|W_layer=W0|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=launch_gate_main|outcome_class=diagnostic_rollout_success|evidence_role=ablation_diagnostic|feedback_mode=open_loop__c00,rank_cases_no_clustering
