primitive_id,primitive_family,entry_role,primitive_variant_id,controller_id,candidate_index,candidate_weight_label,reference_pitch_bias_rad,reference_bank_bias_rad,reference_roll_rate_bias_rad_s,reference_speed_bias_m_s,transition_entry_class,row_count,expected_row_count,rows_complete_for_entry_class,per_environment_row_count_json,transition_success_count,transition_success_rate,transition_success_lcb,hard_failure_count,hard_failure_rate,hard_failure_ucb,worst_environment_success_rate,worst_environment_success_lcb,useful_environment_count,updraft_gain_proxy_mean_m,clipped_updraft_gain,lift_dwell_mean_s,clipped_lift_dwell,rollout_duration_mean_s,clipped_rollout_duration,saturation_mean,turn_primitive,turn_intent_success_count,turn_intent_success_rate,turn_intent_success_lcb,turn_intent_score_mean,signed_turn_bank_delta_mean_rad,signed_turn_heading_delta_mean_rad,signed_turn_lateral_displacement_mean_m,signed_turn_exit_roll_rate_mean_rad_s,turn_intent_roll_rate_score_mean,transition_exit_class_distribution_json,timing_compliant,success_lcb_threshold,hard_failure_ucb_threshold,useful_environment_count_threshold,r5_transition_training_score,r5_training_eligible,r5_training_blockers,pareto_front,selected_for_r7,selected_rank,r5_training_status,r5_transition_training_version,r5_transition_training_score_formula
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c006_boundary_near,candidate_transition_energy_retaining_bank_c006_boundary_near,6,energy_retaining_bank_robust_anchor_balanced_robust_ref_left_bias_006,0.0,-0.055,0.0,0.0,boundary_near,40,40,True,"{""w1_annular_gp_randomised_four"":20,""w1_annular_gp_randomised_single"":20}",32,0.8,0.70797660532284,0,0.0,0.03934829388256993,0.8,0.6648982706935187,2,0.003869208071116638,0.003869208071116638,0.0195,0.19499999999999998,0.063,0.63,0.4950000000000001,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":8,""safe_terminal"":32}",True,0.2,0.55,2,0.500731805014478,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c025_inflight_stable,candidate_transition_energy_retaining_bank_c025_inflight_stable,25,energy_retaining_bank_robust_lhs_logqr_refbias_025,-0.0049999999999999975,-0.05666666666666667,0.0,0.0,inflight_stable,160,160,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":90,""w1_annular_gp_randomised_single"":60}",151,0.94375,0.9156232326062186,0,0.0,0.010136205258156478,0.9,0.8393144806722199,3,0.053509782555140585,0.053509782555140585,0.05600000000000001,0.56,0.09999999999999999,0.9999999999999999,0.335,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":137,""inflight_stable"":14,""recoverable_degraded"":9}",True,0.35,0.45,3,0.7177589804830237,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c025_launch_gate,candidate_transition_energy_retaining_bank_c025_launch_gate,25,energy_retaining_bank_robust_lhs_logqr_refbias_025,-0.0049999999999999975,-0.05666666666666667,0.0,0.0,launch_gate,160,160,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":120}",101,0.63125,0.581327347501405,0,0.0,0.010136205258156478,0.6,0.49880740272592594,2,0.0014157637639712342,0.0014157637639712342,0.0055000000000000005,0.055,0.09999999999999999,0.9999999999999999,0.2375,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":59,""inflight_stable"":101}",True,0.35,0.45,2,0.4450854262070003,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c028_inflight_stable,candidate_transition_energy_retaining_bank_c028_inflight_stable,28,energy_retaining_bank_robust_lhs_logqr_refbias_028,0.0049999999999999975,0.06999999999999999,0.0,0.0,inflight_stable,160,160,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":90,""w1_annular_gp_randomised_single"":60}",153,0.95625,0.9305197888734508,0,0.0,0.010136205258156478,0.9166666666666666,0.8591893414166865,3,0.05521368186526483,0.05521368186526483,0.05437500000000001,0.5437500000000001,0.09999999999999999,0.9999999999999999,0.585,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":132,""inflight_stable"":21,""recoverable_degraded"":7}",True,0.35,0.45,3,0.704284948509907,True,,True,True,3,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
energy_retaining_bank,energy_retaining_bank,transition_object,candidate_transition_energy_retaining_bank_c029_recoverable_degraded,candidate_transition_energy_retaining_bank_c029_recoverable_degraded,29,energy_retaining_bank_robust_lhs_logqr_refbias_029,-0.018333333333333337,0.07666666666666667,0.0,0.0,recoverable_degraded,40,40,True,"{""w1_annular_gp_randomised_four"":20,""w1_annular_gp_randomised_single"":20}",11,0.275,0.1948396133403397,0,0.0,0.03934829388256993,0.25,0.14828395474639064,2,0.04529318741467854,0.04529318741467854,0.053500000000000006,0.535,0.1,1.0,0.8150000000000001,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":21,""inflight_stable"":10,""recoverable_degraded"":9}",True,0.2,0.55,2,0.12282599416903336,False,success_lcb_below_threshold,True,False,,ineligible,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c006_boundary_near,candidate_transition_glide_c006_boundary_near,6,glide_robust_anchor_balanced_robust_ref_left_bias_006,0.0,-0.055,0.0,0.0,boundary_near,40,40,True,"{""w1_annular_gp_randomised_four"":20,""w1_annular_gp_randomised_single"":20}",32,0.8,0.70797660532284,0,0.0,0.03934829388256993,0.8,0.6648982706935187,2,0.0038642576067664546,0.0038642576067664546,0.017,0.17,0.063,0.63,0.4050000000000001,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":8,""safe_terminal"":32}",True,0.2,0.55,2,0.5084813099680429,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c013_recoverable_degraded,candidate_transition_glide_c013_recoverable_degraded,13,glide_robust_lhs_logqr_refbias_013,-0.018333333333333337,0.016666666666666663,0.0,0.0,recoverable_degraded,40,40,True,"{""w1_annular_gp_randomised_four"":20,""w1_annular_gp_randomised_single"":20}",11,0.275,0.1948396133403397,0,0.0,0.03934829388256993,0.2,0.11032861674498275,2,0.03713958962302953,0.03713958962302953,0.0475,0.475,0.1,1.0,0.9,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":22,""inflight_stable"":11,""recoverable_degraded"":7}",True,0.2,0.55,2,0.10291956678958684,False,success_lcb_below_threshold,True,False,,ineligible,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c026_launch_gate,candidate_transition_glide_c026_launch_gate,26,glide_robust_lhs_logqr_refbias_026,-0.03166666666666667,0.023333333333333345,0.0,0.0,launch_gate,160,160,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":120}",101,0.63125,0.581327347501405,0,0.0,0.010136205258156478,0.55,0.4493281099437344,2,0.001356853894369555,0.001356853894369555,0.005875,0.05875,0.09999999999999999,0.9999999999999999,0.32375,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":59,""inflight_stable"":101}",True,0.35,0.45,2,0.4267461766636019,True,,True,True,2,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c029_recoverable_degraded,candidate_transition_glide_c029_recoverable_degraded,29,glide_robust_lhs_logqr_refbias_029,0.008333333333333331,-0.036666666666666674,0.0,0.0,recoverable_degraded,40,40,True,"{""w1_annular_gp_randomised_four"":20,""w1_annular_gp_randomised_single"":20}",10,0.25,0.1733814599024728,0,0.0,0.03934829388256993,0.25,0.14828395474639064,2,0.05255202677119497,0.05255202677119497,0.051500000000000004,0.515,0.1,1.0,0.7,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":21,""inflight_stable"":10,""recoverable_degraded"":9}",True,0.2,0.55,2,0.12224989371385818,False,success_lcb_below_threshold,True,False,,ineligible,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c030_inflight_stable,candidate_transition_glide_c030_inflight_stable,30,glide_robust_lhs_logqr_refbias_030,0.025,0.03,0.0,0.0,inflight_stable,160,160,True,"{""dry_air"":10,""w1_annular_gp_randomised_four"":90,""w1_annular_gp_randomised_single"":60}",153,0.95625,0.9305197888734508,0,0.0,0.010136205258156478,0.95,0.8592246356887545,3,0.05298870583219768,0.05298870583219768,0.057499999999999996,0.575,0.09999999999999999,0.9999999999999999,0.24375,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":136,""inflight_stable"":17,""recoverable_degraded"":7}",True,0.35,0.45,3,0.7397570097610139,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
glide,glide,transition_object,candidate_transition_glide_c030_launch_gate,candidate_transition_glide_c030_launch_gate,30,glide_robust_lhs_logqr_refbias_030,0.025,0.03,0.0,0.0,launch_gate,160,160,True,"{""dry_air"":40,""w1_annular_gp_randomised_four"":120}",95,0.59375,0.5433440275000275,0,0.0,0.010136205258156478,0.5916666666666667,0.49880740272592594,2,0.00153088709570657,0.00153088709570657,0.007125000000000001,0.07125000000000001,0.09999999999999999,0.9999999999999999,0.20124999999999998,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":65,""inflight_stable"":95}",True,0.35,0.45,2,0.42864361253941624,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_dwell_arc,lift_dwell,transition_object,candidate_transition_lift_dwell_arc_c006_boundary_near,candidate_transition_lift_dwell_arc_c006_boundary_near,6,lift_dwell_arc_robust_anchor_balanced_robust_ref_left_bias_006,0.0,-0.055,0.0,0.0,boundary_near,40,40,True,"{""w1_annular_gp_randomised_four"":20,""w1_annular_gp_randomised_single"":20}",32,0.8,0.70797660532284,0,0.0,0.03934829388256993,0.8,0.6648982706935187,2,0.011447996438858498,0.011447996438858498,0.026000000000000002,0.26,0.0635,0.635,0.5,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":8,""safe_terminal"":32}",True,0.2,0.55,2,0.5044896838512521,True,,True,True,1,selected_for_r7,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
lift_dwell_arc,lift_dwell,transition_object,candidate_transition_lift_dwell_arc_c013_recoverable_degraded,candidate_transition_lift_dwell_arc_c013_recoverable_degraded,13,lift_dwell_arc_robust_lhs_logqr_refbias_013,-0.0049999999999999975,0.043333333333333335,0.0,0.0,recoverable_degraded,40,40,True,"{""w1_annular_gp_randomised_four"":20,""w1_annular_gp_randomised_single"":20}",11,0.275,0.1948396133403397,0,0.0,0.03934829388256993,0.15,0.07473535629445542,2,0.03475157923349455,0.03475157923349455,0.044500000000000005,0.445,0.1,1.0,0.8350000000000002,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""boundary_near"":22,""inflight_stable"":11,""recoverable_degraded"":7}",True,0.2,0.55,2,0.10056211366052789,False,success_lcb_below_threshold,True,False,,ineligible,r5_transition_robust_qr_reference_training_v5_no_turn_expression_objective,0.55*success_lcb + 0.20*worst_env_success_lcb + 0.10*clipped_updraft_gain + 0.05*clipped_lift_dwell + 0.05*clipped_rollout_duration - 0.35*hard_failure_ucb - 0.10*saturation_mean
