seed,solve_kind,target_requested_deg,success,feasibility_label,failure_reason,score,target_heading_deg,direction,wind_case,allow_high_alpha,allow_safety_slack,duration_s,sample_count,objective_value,dynamics_defect_max,slack_max,slack_nonzero,unwrapped_heading_change_deg,actual_heading_change_deg,directed_heading_change_deg,heading_threshold_deg,heading_gate_passed,min_wall_distance_m,min_floor_margin_m,min_ceiling_margin_m,inside_true_safety_volume,terminal_z_w_m,terminal_speed_m_s,terminal_abs_phi_deg,terminal_abs_theta_deg,max_abs_phi_deg,max_abs_theta_deg,max_alpha_deg,max_beta_deg,saturation_fraction,command_norm_max_abs,exit_recoverable_gate,solver_return_status,initial_guess_name,solver_name
1,hard,0.0,True,accepted_low_alpha,,0.9999999999992658,0.0,left,w0,False,False,0.45,19,0.0,0.0,0.0,False,1.8354846139751254e-13,1.7053025658242404e-13,-1.8354846139751254e-13,0.0,True,0.25,2.4039646184881844,0.2999999999999998,True,2.4039646184881844,6.500000000530032,4.771378117310879e-13,2.7549412678959215,4.771378117310879e-13,2.7549412678959215,3.053834490775539,2.654279419074764e-13,0.0,0.19214805292042555,True,Smoke_Succeeded,trim_glide,casadi_ipopt
1,hard,30.0,False,solver_failure,"solver_failure: Error in Opti::solve [OptiNode] at .../casadi/core/optistack.cpp:217:
.../casadi/core/optistack_internal.cpp:1338: Assertion ""return_success(accept_limit)"" failed:
Solver failed. You may use opti.debug.value to investigate the latest values of variables. return_status is 'Maximum_Iterations_Exceeded'",-1331.3882212861895,30.0,left,w0,False,False,0.81,19,inf,0.0,0.0,False,310.5970553215474,-49.40294467845263,-310.5970553215474,24.0,True,0.25,-0.9986451040027701,0.2999999999999998,False,-0.9986451040027701,7.125196776241082,179.43749069181197,140.89752276779524,352.0165511405557,140.89752276779524,33.913452558373926,38.31496275921312,0.37037037037037035,1.0,False,solver_exception,template_seed,casadi_ipopt
1,hard,30.0,True,accepted_low_alpha,,24.172644710071104,30.0,left,w0,False,False,0.6012417381641925,19,0.6969988632005829,1.5777329664956596e-08,0.0,False,-28.293163149683984,-28.293163149683977,28.293163149683984,24.0,True,0.25,2.5263011311490597,0.2999999999999998,True,2.5263011311490597,6.08297857579008,1.838765724115357,0.32521168302759934,7.41268601442464,3.18546385294173,4.8362953644871185,25.143698311128077,0.0,0.765282869745644,True,Solve_Succeeded,bank_yaw_seed,casadi_ipopt
