library_size_case_id,policy_id,history_length,launch_count,safe_success_rate,full_safe_success_rate,hard_failure_rate,physical_hard_failure_rate,floor_or_ceiling_violation_rate,physical_floor_or_ceiling_violation_rate,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_rate,no_viable_primitive_rate,mission_success_rate,front_wall_terminal_success_rate,wrong_wall_exit_rate,terminal_useful_rate,lift_capture_rate,mean_lift_dwell_time_s,mean_energy_residual_m,mean_net_specific_energy_delta_m,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_gross_specific_energy_loss_m,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_episode_flight_time_s,mean_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_min_wall_margin_m,selected_primitive_family_count,selected_variant_count,governor_rejection_count,belief_observation_count,belief_uncertainty,memory_changed_selection_rate,exploration_changed_selection_rate
balanced_cluster,directional_3d_residual_memory_h10,10,50,0.72,0.0,0.22,0.22,0.2,0.2,0.0,1.0,0.06,0.68,0.68,0.06,0.72,0.6,0.2816,-0.5039780816589723,-0.7154737697242066,0.016855571319958847,0.20899161481401624,0.7323293410441655,2.7181675713165627,2.3181675713165633,13.194333084514067,1.0036,5.671157521057024,57.73115390312065,120.0,-0.019622877797532846,48,48,5,149,0.09294138528207839,0.04,0.0
balanced_cluster,directional_3d_residual_memory_h3,3,50,0.72,0.0,0.22,0.22,0.2,0.2,0.0,1.0,0.06,0.68,0.68,0.06,0.72,0.6,0.2816,-0.5038944162191066,-0.7155235156015094,0.016855571319958847,0.2089916416810311,0.7323790869214684,2.7181178254392604,2.3181178254392605,13.194333084514067,1.0036,5.671157521057024,57.73115390312065,120.0,-0.01962287779753285,48,48,5,56,0.15496980436316626,0.04,0.0
balanced_cluster,directional_3d_residual_memory_h30,30,50,0.72,0.0,0.22,0.22,0.2,0.2,0.0,1.0,0.06,0.68,0.68,0.06,0.72,0.6,0.2816,-0.5039013185033735,-0.7154803856688987,0.016855571319958847,0.20896424309487455,0.7323359569888575,2.718160955371871,2.318160955371871,13.194333084514067,1.0036,5.671157521057024,57.73060688092037,120.0,-0.019622132866676915,48,48,5,401,0.05527536507267237,0.0,0.0
balanced_cluster,no_memory_baseline,0,50,0.72,0.0,0.22,0.22,0.2,0.2,0.0,1.0,0.06,0.68,0.68,0.06,0.72,0.6,0.2816,-0.5039013185033735,-0.7154803856688987,0.016855571319958847,0.20896424309487455,0.7323359569888575,2.718160955371871,2.318160955371871,13.194333084514067,1.0036,5.671157521057024,57.73060688092037,120.0,-0.019622132866676915,48,48,5,0,1.0,0.0,0.0
heavy_cluster,directional_3d_residual_memory_h10,10,50,0.74,0.0,0.24,0.24,0.22,0.22,0.0,1.0,0.02,0.7,0.7,0.06,0.74,0.62,0.2992,-0.4589544541405235,-0.7419566665831597,0.017229757805192307,0.2432435139085687,0.759186424388352,2.69168467445761,2.29168467445761,13.647689457311062,1.0171999999999999,5.671157521057024,60.1617917507182,120.0,-0.02822013177459965,45,45,1,149,0.09268896048676752,0.02,0.0
heavy_cluster,directional_3d_residual_memory_h3,3,50,0.74,0.0,0.24,0.24,0.22,0.22,0.0,1.0,0.02,0.7,0.7,0.06,0.74,0.62,0.2992,-0.46130142512790867,-0.7412981827623024,0.017421819376894486,0.24322739918880468,0.7587200021391969,2.6923431582784674,2.2923431582784675,13.647689457311062,1.0171999999999999,5.671157521057024,60.16146945632292,120.0,-0.028683774510868506,46,46,1,57,0.15471231718412895,0.04,0.0
heavy_cluster,directional_3d_residual_memory_h30,30,50,0.74,0.0,0.24,0.24,0.22,0.22,0.0,1.0,0.02,0.7,0.7,0.06,0.74,0.62,0.2992,-0.4589499410714331,-0.7419868596226727,0.017229757805192307,0.24324338536107326,0.7592166174278652,2.6916544814180967,2.291654481418097,13.647689457311062,1.0171999999999999,5.671157521057024,60.16178917976829,120.0,-0.028215157285712014,45,45,1,398,0.05516915407449972,0.0,0.0
heavy_cluster,no_memory_baseline,0,50,0.74,0.0,0.24,0.24,0.22,0.22,0.0,1.0,0.02,0.7,0.7,0.06,0.74,0.62,0.2992,-0.4589499410714331,-0.7419868596226727,0.017229757805192307,0.24324338536107326,0.7592166174278652,2.6916544814180967,2.291654481418097,13.647689457311062,1.0171999999999999,5.671157521057024,60.16178917976829,120.0,-0.028215157285712014,45,45,1,0,1.0,0.0,0.0
light_cluster,directional_3d_residual_memory_h10,10,50,0.74,0.0,0.2,0.2,0.18,0.18,0.0,1.0,0.06,0.7,0.7,0.06,0.74,0.6,0.2808,-0.5052618657776121,-0.714339544999394,0.01674032090590011,0.2104377799588967,0.7310798659052941,2.7193017960413757,2.3193017960413758,13.625204542952241,1.0084,5.671157521057024,62.522788307811744,120.0,-0.027353015723563898,50,50,9,149,0.09293633667526346,0.02,0.0
light_cluster,directional_3d_residual_memory_h3,3,50,0.74,0.0,0.2,0.2,0.18,0.18,0.0,1.0,0.06,0.7,0.7,0.06,0.74,0.6,0.2808,-0.5060792924003519,-0.7134181822781759,0.01674032090590011,0.21043760874608408,0.7301585031840758,2.7202231587625936,2.320223158762594,13.634839723462845,1.0084,5.671157521057024,62.53241925497137,120.0,-0.027147966445083983,50,50,9,55,0.15517541874462362,0.12,0.0
light_cluster,directional_3d_residual_memory_h30,30,50,0.74,0.0,0.2,0.2,0.18,0.18,0.0,1.0,0.06,0.7,0.7,0.06,0.74,0.6,0.2808,-0.5052622337886059,-0.714321520066363,0.01674032090590011,0.2104377799588967,0.7310618409722632,2.7193198209744067,2.319319820974407,13.625204542952241,1.0084,5.671157521057024,62.522788307811744,120.0,-0.027353015723563898,50,50,9,395,0.055290347042957606,0.0,0.0
light_cluster,no_memory_baseline,0,50,0.74,0.0,0.2,0.2,0.18,0.18,0.0,1.0,0.06,0.7,0.7,0.06,0.74,0.6,0.2808,-0.5052622337886059,-0.714321520066363,0.01674032090590011,0.2104377799588967,0.7310618409722632,2.7193198209744067,2.319319820974407,13.625204542952241,1.0084,5.671157521057024,62.522788307811744,120.0,-0.027353015723563898,50,50,9,0,1.0,0.0,0.0
no_cluster_no_merge,directional_3d_residual_memory_h10,10,50,0.72,0.0,0.18,0.18,0.16,0.16,0.0,1.0,0.1,0.7,0.7,0.04,0.72,0.6,0.2876,-0.5187178254635476,-0.6959023377505861,0.01831619676716247,0.2153263143698477,0.7142185345177485,2.7377390032901836,2.3377390032901837,13.70142560912187,0.998,5.671157521057024,64.14225114906549,120.0,-0.01500550867263884,50,50,240,151,0.09315701775846344,0.26,0.0
no_cluster_no_merge,directional_3d_residual_memory_h3,3,50,0.72,0.0,0.18,0.18,0.16,0.16,0.0,1.0,0.1,0.7,0.7,0.04,0.72,0.6,0.28800000000000003,-0.518895324999987,-0.6999729475277567,0.01770814822226209,0.21422697060413115,0.7176810957500187,2.7336683935130126,2.333668393513013,13.65519480537667,0.9995999999999999,5.671157521057024,64.08911529453192,120.0,-0.013434055646623064,50,50,240,58,0.15553548770685124,0.5,0.0
no_cluster_no_merge,directional_3d_residual_memory_h30,30,50,0.72,0.0,0.18,0.18,0.16,0.16,0.0,1.0,0.1,0.7,0.7,0.04,0.72,0.62,0.29,-0.5174826385751088,-0.696899665070858,0.017758713513758285,0.2160693906923745,0.7146583785846162,2.736741675969912,2.3367416759699116,13.696425763988497,0.9995999999999999,5.671157521057024,64.16392899015953,120.0,-0.01668766337731026,50,50,240,403,0.05546552645927269,0.14,0.0
no_cluster_no_merge,no_memory_baseline,0,50,0.72,0.0,0.18,0.18,0.16,0.16,0.0,1.0,0.1,0.7,0.7,0.04,0.72,0.62,0.29,-0.5172937068484156,-0.6966951025265666,0.01775871351375829,0.21606127468985348,0.7144538160403251,2.736946238514203,2.3369462385142032,13.69608654394181,0.9992,5.671157521057024,64.16342575900032,120.0,-0.014311933666134362,50,50,240,0,1.0,0.0,0.0
super_light_cluster,directional_3d_residual_memory_h10,10,50,0.72,0.0,0.2,0.2,0.18,0.18,0.0,1.0,0.08,0.68,0.68,0.06,0.72,0.62,0.2868,-0.5117324742016781,-0.7202970269290794,0.01599574013821725,0.21100298762783584,0.7362927670672965,2.71334431411169,2.3133443141116903,13.11351818827557,1.0031999999999999,5.671157521057024,58.90507779607346,120.0,-0.017052375057603587,49,50,32,150,0.09294086878157114,0.08,0.0
super_light_cluster,directional_3d_residual_memory_h3,3,50,0.72,0.0,0.18,0.18,0.16,0.16,0.0,1.0,0.1,0.68,0.68,0.06,0.72,0.62,0.2868,-0.5112293403479832,-0.714614192496577,0.01599574013821725,0.21110526508730512,0.7306099326347941,2.719027148544193,2.3190271485441927,13.12504835653358,1.002,5.671157521057024,60.118568595711324,120.0,-0.017581078756535598,49,50,40,57,0.15537535458886956,0.2,0.0
