candidate_id,baseline_model_id,term,regime_family,split,fit_sample_count,fit_used_sample_count,fit_coefficient,fit_sign,parameter_keys_json,baseline_dy_mae_m,candidate_dy_mae_m,delta_dy_mae_m,baseline_roll_mae_deg,candidate_roll_mae_deg,delta_roll_mae_deg,baseline_yaw_mae_deg,candidate_yaw_mae_deg,delta_yaw_mae_deg,baseline_dx_mae_m,candidate_dx_mae_m,delta_dx_mae_m,baseline_altitude_loss_mae_m,candidate_altitude_loss_mae_m,delta_altitude_loss_mae_m,baseline_sink_mae_m_s,candidate_sink_mae_m_s,delta_sink_mae_m_s,baseline_pitch_mae_deg,candidate_pitch_mae_deg,delta_pitch_mae_deg,accepted,acceptance_reason
post_stall_CY_p,primary_longitudinal,CY_p,post_stall,train,1772,1772,3.695529377,positive,"[""post_stall_side_force_p_hat_rbf_20_coeff""]",0.6200218012,0.6286385312,0.008616730046,17.40702401,17.39046277,-0.01656124179,7.358902356,7.451537215,0.09263485897,0.4698497701,0.470658763,0.0008089928685,0.3617056474,0.3626884085,0.0009827610727,0.2563390999,0.257170608,0.0008315081128,6.080566508,6.074223819,-0.006342688057,,
post_stall_CY_p,primary_longitudinal,CY_p,post_stall,heldout,1772,1772,3.695529377,positive,"[""post_stall_side_force_p_hat_rbf_20_coeff""]",0.5929179065,0.6072272496,0.01430934305,15.60615516,15.53441504,-0.07174011019,4.026829856,3.998763784,-0.0280660722,0.2533052249,0.2543107805,0.001005555547,0.3322518425,0.3339903266,0.001738484063,0.2867404885,0.2881643506,0.001423862025,4.68272461,4.690906929,0.008182319235,False,rejected_lateral_metrics_not_all_improved
attached_CY_r,primary_longitudinal,CY_r,attached,train,3421,3415,-1.415964845,negative,"[""side_force_r_hat_coeff""]",0.6200218012,0.5468468953,-0.07317490583,17.40702401,16.84955335,-0.5574706593,7.358902356,7.264484502,-0.09441785356,0.4698497701,0.4187085998,-0.05114117028,0.3617056474,0.2964003593,-0.06530528805,0.2563390999,0.2358470159,-0.02049208392,6.080566508,6.402672654,0.3221061461,,
attached_CY_r,primary_longitudinal,CY_r,attached,heldout,3421,3415,-1.415964845,negative,"[""side_force_r_hat_coeff""]",0.5929179065,0.568151523,-0.02476638354,15.60615516,15.56298616,-0.04316899145,4.026829856,2.984291451,-1.042538405,0.2533052249,0.2580305067,0.004725281719,0.3322518425,0.3268940134,-0.005357829142,0.2867404885,0.2823299779,-0.004410510658,4.68272461,4.68633057,0.003605960096,True,heldout_lateral_improved_with_longitudinal_tolerance
transition_CY_r,primary_longitudinal,CY_r,transition,train,9407,9407,-3,negative,"[""transition_side_force_r_hat_coeff""]",0.6200218012,0.6200218012,0,17.40702401,17.40702401,0,7.358902356,7.358902356,0,0.4698497701,0.4698497701,0,0.3617056474,0.3617056474,0,0.2563390999,0.2563390999,0,6.080566508,6.080566508,0,,
transition_CY_r,primary_longitudinal,CY_r,transition,heldout,9407,9407,-3,negative,"[""transition_side_force_r_hat_coeff""]",0.5929179065,0.5929179065,0,15.60615516,15.60615516,0,4.026829856,4.026829856,0,0.2533052249,0.2533052249,0,0.3322518425,0.3322518425,0,0.2867404885,0.2867404885,0,4.68272461,4.68272461,0,False,rejected_lateral_metrics_not_all_improved
post_stall_CY_r,primary_longitudinal,CY_r,post_stall,train,1772,1772,-4,negative,"[""post_stall_side_force_r_hat_rbf_20_coeff""]",0.6200218012,0.6020402728,-0.01798152834,17.40702401,17.37444755,-0.03257645806,7.358902356,7.394453141,0.03555078549,0.4698497701,0.4722220228,0.002372252716,0.3617056474,0.3565774696,-0.005128177743,0.2563390999,0.2519375793,-0.004401520574,6.080566508,6.146947672,0.06638116482,,
post_stall_CY_r,primary_longitudinal,CY_r,post_stall,heldout,1772,1772,-4,negative,"[""post_stall_side_force_r_hat_rbf_20_coeff""]",0.5929179065,0.594385645,0.001467738527,15.60615516,15.52700854,-0.07914661112,4.026829856,2.839537384,-1.187292472,0.2533052249,0.2569554388,0.003650213897,0.3322518425,0.3299836494,-0.002268193161,0.2867404885,0.2849613258,-0.001779162721,4.68272461,4.719148858,0.03642424775,False,rejected_lateral_metrics_not_all_improved
attached_Cl_beta,primary_longitudinal,Cl_beta,attached,train,3421,3419,0.07324935375,positive,"[""roll_moment_beta_coeff""]",0.6200218012,0.6464210602,0.02639925903,17.40702401,29.52467988,12.11765587,7.358902356,8.724641894,1.365739539,0.4698497701,0.5014902244,0.03164045434,0.3617056474,0.3690009461,0.007295298692,0.2563390999,0.2531357486,-0.003203351308,6.080566508,8.105947065,2.025380558,,
attached_Cl_beta,primary_longitudinal,Cl_beta,attached,heldout,3421,3419,0.07324935375,positive,"[""roll_moment_beta_coeff""]",0.5929179065,0.6296033527,0.03668544618,15.60615516,25.33628607,9.730130914,4.026829856,3.552926381,-0.4739034749,0.2533052249,0.2740568179,0.02075159299,0.3322518425,0.3297485782,-0.002503264357,0.2867404885,0.2848529595,-0.00188752904,4.68272461,5.206369058,0.5236444484,False,rejected_lateral_metrics_not_all_improved
transition_Cl_beta,primary_longitudinal,Cl_beta,transition,train,9407,9398,0.05096478865,positive,"[""transition_roll_moment_beta_coeff""]",0.6200218012,0.6190497021,-0.0009720990495,17.40702401,18.34652883,0.9395048186,7.358902356,7.37072024,0.01181788404,0.4698497701,0.470598723,0.0007489529305,0.3617056474,0.3611552679,-0.0005503795402,0.2563390999,0.2558739905,-0.0004651093972,6.080566508,6.169312777,0.08874626994,,
transition_Cl_beta,primary_longitudinal,Cl_beta,transition,heldout,9407,9398,0.05096478865,positive,"[""transition_roll_moment_beta_coeff""]",0.5929179065,0.593358348,0.000440441515,15.60615516,16.47208258,0.8659274272,4.026829856,3.771109966,-0.2557198898,0.2533052249,0.2546848958,0.00137967085,0.3322518425,0.3319305781,-0.0003212644843,0.2867404885,0.286479448,-0.0002610405413,4.68272461,4.733781545,0.05105693528,False,rejected_lateral_metrics_not_all_improved
post_stall_Cl_beta,primary_longitudinal,Cl_beta,post_stall,train,1772,1772,0.1080268124,positive,"[""post_stall_roll_moment_beta_rbf_20_coeff""]",0.6200218012,0.6091919296,-0.01082987155,17.40702401,22.92673545,5.519711441,7.358902356,7.80365007,0.444747714,0.4698497701,0.4728699002,0.003020130049,0.3617056474,0.3584318606,-0.003273786759,0.2563390999,0.2535574864,-0.002781613464,6.080566508,6.91999402,0.8394275125,,
post_stall_Cl_beta,primary_longitudinal,Cl_beta,post_stall,heldout,1772,1772,0.1080268124,positive,"[""post_stall_roll_moment_beta_rbf_20_coeff""]",0.5929179065,0.5938925674,0.0009746609219,15.60615516,20.53476133,4.928606175,4.026829856,3.149318355,-0.8775115009,0.2533052249,0.2567262245,0.003420999553,0.3322518425,0.3305358307,-0.001716011864,0.2867404885,0.2853742127,-0.001366275829,4.68272461,4.84840201,0.1656773998,False,rejected_lateral_metrics_not_all_improved
attached_Cl_p,primary_longitudinal,Cl_p,attached,train,3421,3382,0.4169931275,positive,"[""roll_moment_p_hat_coeff""]",0.6200218012,0.6094147067,-0.01060709451,17.40702401,71.15512105,53.74809704,7.358902356,29.29518964,21.93628728,0.4698497701,0.8289150296,0.3590652594,0.3617056474,0.3492398754,-0.01246577197,0.2563390999,0.2454653005,-0.01087379937,6.080566508,33.27742668,27.19686018,,
attached_Cl_p,primary_longitudinal,Cl_p,attached,heldout,3421,3382,0.4169931275,positive,"[""roll_moment_p_hat_coeff""]",0.5929179065,0.6203176279,0.0273997214,15.60615516,66.54913954,50.94298439,4.026829856,29.88069504,25.85386518,0.2533052249,0.6896528902,0.4363476653,0.3322518425,0.3381943022,0.005942459633,0.2867404885,0.2913342196,0.004593731047,4.68272461,26.07927341,21.3965488,False,rejected_lateral_metrics_not_all_improved
transition_Cl_p,primary_longitudinal,Cl_p,transition,train,9407,9371,0.4067238808,positive,"[""transition_roll_moment_p_hat_coeff""]",0.6200218012,0.6079579704,-0.01206383079,17.40702401,20.21249668,2.805472674,7.358902356,7.596214403,0.2373120477,0.4698497701,0.473336624,0.003486853891,0.3617056474,0.3585774671,-0.003128180272,0.2563390999,0.2535321697,-0.002806930127,6.080566508,6.938465713,0.8578992052,,
transition_Cl_p,primary_longitudinal,Cl_p,transition,heldout,9407,9371,0.4067238808,positive,"[""transition_roll_moment_p_hat_coeff""]",0.5929179065,0.5840203418,-0.008897564668,15.60615516,16.44471107,0.8385559116,4.026829856,4.102392342,0.07556248576,0.2533052249,0.2555983184,0.00229309346,0.3322518425,0.3276192008,-0.004632641742,0.2867404885,0.282830863,-0.00390962555,4.68272461,4.729664018,0.04693940832,False,rejected_lateral_metrics_not_all_improved
post_stall_Cl_p,primary_longitudinal,Cl_p,post_stall,train,1772,1772,0.5404684025,positive,"[""post_stall_roll_moment_p_hat_rbf_20_coeff""]",0.6200218012,0.593576349,-0.02644545221,17.40702401,31.99462703,14.58760302,7.358902356,12.75625677,5.397354416,0.4698497701,0.5089930021,0.03914323195,0.3617056474,0.3426932503,-0.01901239706,0.2563390999,0.2399650309,-0.016374069,6.080566508,16.77501248,10.69444597,,
post_stall_Cl_p,primary_longitudinal,Cl_p,post_stall,heldout,1772,1772,0.5404684025,positive,"[""post_stall_roll_moment_p_hat_rbf_20_coeff""]",0.5929179065,0.5659767367,-0.02694116983,15.60615516,26.42203341,10.81587825,4.026829856,12.80228906,8.775459205,0.2533052249,0.3162622955,0.06295707058,0.3322518425,0.3063707645,-0.02588107809,0.2867404885,0.2648319875,-0.02190850102,4.68272461,13.55171561,8.868990997,False,rejected_lateral_metrics_not_all_improved
attached_Cl_r,primary_longitudinal,Cl_r,attached,train,3421,3407,-0.7281489794,negative,"[""roll_moment_r_hat_coeff""]",0.6200218012,0.585489944,-0.03453185718,17.40702401,22.68707937,5.280055358,7.358902356,22.86422369,15.50532134,0.4698497701,0.4760833252,0.006233555102,0.3617056474,0.2923659268,-0.06933972062,0.2563390999,0.2274841627,-0.02885493719,6.080566508,13.5550229,7.474456394,,
attached_Cl_r,primary_longitudinal,Cl_r,attached,heldout,3421,3407,-0.7281489794,negative,"[""roll_moment_r_hat_coeff""]",0.5929179065,0.6621056712,0.0691877647,15.60615516,16.44655861,0.8404034505,4.026829856,17.0371191,13.01028925,0.2533052249,0.369545766,0.1162405411,0.3322518425,0.3071421975,-0.02510964503,0.2867404885,0.2654882207,-0.02125226783,4.68272461,10.99373848,6.311013865,False,rejected_lateral_metrics_not_all_improved
transition_Cl_r,primary_longitudinal,Cl_r,transition,train,9407,9374,-0.6786782703,negative,"[""transition_roll_moment_r_hat_coeff""]",0.6200218012,0.6283781592,0.008356358024,17.40702401,11.23440997,-6.172614043,7.358902356,8.066953205,0.7080508498,0.4698497701,0.4713078878,0.00145811765,0.3617056474,0.3637423325,0.002036685095,0.2563390999,0.2581007922,0.001761692292,6.080566508,5.894045447,-0.1865210609,,
transition_Cl_r,primary_longitudinal,Cl_r,transition,heldout,9407,9374,-0.6786782703,negative,"[""transition_roll_moment_r_hat_coeff""]",0.5929179065,0.6118170942,0.01889918764,15.60615516,9.784925927,-5.821229228,4.026829856,5.163981359,1.137151503,0.2533052249,0.2518122546,-0.001492970329,0.3322518425,0.3350020623,0.002750219711,0.2867404885,0.2890079242,0.002267435601,4.68272461,4.613850497,-0.06887411329,False,rejected_lateral_metrics_not_all_improved
post_stall_Cl_r,primary_longitudinal,Cl_r,post_stall,train,1772,1767,-0.7667230552,negative,"[""post_stall_roll_moment_r_hat_rbf_20_coeff""]",0.6200218012,0.6440825285,0.02406072728,17.40702401,9.727697846,-7.679326163,7.358902356,9.594366092,2.235463737,0.4698497701,0.4748144777,0.004964707612,0.3617056474,0.3631000841,0.001394436718,0.2563390999,0.257510318,0.001171218176,6.080566508,5.965819851,-0.1147466566,,
post_stall_Cl_r,primary_longitudinal,Cl_r,post_stall,heldout,1772,1767,-0.7667230552,negative,"[""post_stall_roll_moment_r_hat_rbf_20_coeff""]",0.5929179065,0.6337229652,0.04080505866,15.60615516,5.434115362,-10.17203979,4.026829856,8.412690916,4.38586106,0.2533052249,0.2571037648,0.003798539839,0.3322518425,0.3346760273,0.002424184715,0.2867404885,0.2887230579,0.001982569333,4.68272461,4.578166707,-0.1045579024,False,rejected_lateral_metrics_not_all_improved
attached_Cn_beta,primary_longitudinal,Cn_beta,attached,train,3421,3421,-0.04160119692,negative,"[""yaw_moment_beta_coeff""]",0.6200218012,0.5151569698,-0.1048648314,17.40702401,14.03808365,-3.368940358,7.358902356,8.773869424,1.414967068,0.4698497701,0.4322554984,-0.03759427174,0.3617056474,0.3055353388,-0.05617030859,0.2563390999,0.2386473868,-0.01769171306,6.080566508,6.203879909,0.1233134013,,
attached_Cn_beta,primary_longitudinal,Cn_beta,attached,heldout,3421,3421,-0.04160119692,negative,"[""yaw_moment_beta_coeff""]",0.5929179065,0.5900659235,-0.002851982986,15.60615516,12.02922338,-3.576931771,4.026829856,2.800811611,-1.226018245,0.2533052249,0.2661801626,0.0128749377,0.3322518425,0.3316871172,-0.0005647253876,0.2867404885,0.2862310446,-0.0005094439137,4.68272461,4.585082682,-0.09764192735,True,heldout_lateral_improved_with_longitudinal_tolerance
transition_Cn_beta,primary_longitudinal,Cn_beta,transition,train,9407,9377,0.01628313871,positive,"[""transition_yaw_moment_beta_coeff""]",0.6200218012,0.6236854245,0.003663623283,17.40702401,17.89481256,0.4877885538,7.358902356,7.411006247,0.05210389103,0.4698497701,0.4689553676,-0.0008944025031,0.3617056474,0.3622282396,0.000522592174,0.2563390999,0.2567878893,0.0004487894623,6.080566508,6.047937646,-0.03262886167,,
transition_Cn_beta,primary_longitudinal,Cn_beta,transition,heldout,9407,9377,0.01628313871,positive,"[""transition_yaw_moment_beta_coeff""]",0.5929179065,0.5945156079,0.001597701344,15.60615516,16.16791617,0.5617610102,4.026829856,4.506380918,0.4795510618,0.2533052249,0.2518335888,-0.001471636187,0.3322518425,0.3323139845,6.214199978e-05,0.2867404885,0.2867736281,3.31395273e-05,4.68272461,4.655449199,-0.02727541061,False,rejected_lateral_metrics_not_all_improved
post_stall_Cn_beta,primary_longitudinal,Cn_beta,post_stall,train,1772,1772,0.008149441292,positive,"[""post_stall_yaw_moment_beta_rbf_20_coeff""]",0.6200218012,0.632964953,0.01294315179,17.40702401,18.53939595,1.132371937,7.358902356,7.357001555,-0.001900800094,0.4698497701,0.4687631642,-0.001086605931,0.3617056474,0.3627313533,0.001025705861,0.2563390999,0.2572017977,0.0008626977903,6.080566508,5.998476216,-0.08209029204,,
post_stall_Cn_beta,primary_longitudinal,Cn_beta,post_stall,heldout,1772,1772,0.008149441292,positive,"[""post_stall_yaw_moment_beta_rbf_20_coeff""]",0.5929179065,0.5989596502,0.006041743675,15.60615516,16.73283201,1.126676852,4.026829856,4.847096569,0.8202667129,0.2533052249,0.251822915,-0.001482309909,0.3322518425,0.3326635652,0.0004117226571,0.2867404885,0.2870248872,0.0002843986339,4.68272461,4.653928773,-0.02879583681,False,rejected_lateral_metrics_not_all_improved
attached_Cn_p,primary_longitudinal,Cn_p,attached,train,3421,3377,-0.1441985339,negative,"[""yaw_moment_p_hat_coeff""]",0.6200218012,0.6160665131,-0.003955288041,17.40702401,17.25262161,-0.1544023953,7.358902356,7.244959677,-0.1139426787,0.4698497701,0.4709701745,0.001120404389,0.3617056474,0.3619644916,0.0002588441803,0.2563390999,0.256675619,0.0003365191456,6.080566508,6.274068942,0.1935024343,,
attached_Cn_p,primary_longitudinal,Cn_p,attached,heldout,3421,3377,-0.1441985339,negative,"[""yaw_moment_p_hat_coeff""]",0.5929179065,0.5906082291,-0.002309677446,15.60615516,15.85358233,0.2474271731,4.026829856,3.820562493,-0.2062673631,0.2533052249,0.2474586199,-0.005846605057,0.3322518425,0.3301199473,-0.002131895249,0.2867404885,0.2850155334,-0.001724955142,4.68272461,4.729232804,0.04650819448,False,rejected_lateral_metrics_not_all_improved
transition_Cn_p,primary_longitudinal,Cn_p,transition,train,9407,9387,0.1468016534,positive,"[""transition_yaw_moment_p_hat_coeff""]",0.6200218012,0.6390616389,0.01903983775,17.40702401,18.27958261,0.8725585978,7.358902356,7.672974464,0.3140721081,0.4698497701,0.4712577178,0.001407947662,0.3617056474,0.3618471312,0.000141483768,0.2563390999,0.2564118922,7.279230472e-05,6.080566508,5.992612917,-0.08795359072,,
transition_Cn_p,primary_longitudinal,Cn_p,transition,heldout,9407,9387,0.1468016534,positive,"[""transition_yaw_moment_p_hat_coeff""]",0.5929179065,0.6127013695,0.01978346295,15.60615516,15.80853651,0.2023813589,4.026829856,4.082527812,0.05569795573,0.2533052249,0.2562402696,0.002935044631,0.3322518425,0.3339886921,0.001736849603,0.2867404885,0.2881730759,0.001432587325,4.68272461,4.696454463,0.01372985284,False,rejected_lateral_metrics_not_all_improved
post_stall_Cn_p,primary_longitudinal,Cn_p,post_stall,train,1772,1770,0.1093124079,positive,"[""post_stall_yaw_moment_p_hat_rbf_20_coeff""]",0.6200218012,0.6303425737,0.01032077256,17.40702401,18.02855032,0.6215263142,7.358902356,7.660779725,0.3018773693,0.4698497701,0.4711594772,0.001309707056,0.3617056474,0.3618041006,9.845323201e-05,0.2563390999,0.2563915731,5.247318637e-05,6.080566508,6.031546683,-0.04901982454,,
post_stall_Cn_p,primary_longitudinal,Cn_p,post_stall,heldout,1772,1770,0.1093124079,positive,"[""post_stall_yaw_moment_p_hat_rbf_20_coeff""]",0.5929179065,0.6125292499,0.01961134335,15.60615516,15.8048553,0.1987001418,4.026829856,3.965493877,-0.06133597898,0.2533052249,0.2558457432,0.002540518206,0.3322518425,0.3338427456,0.001590903027,0.2867404885,0.28803345,0.001292961404,4.68272461,4.689981853,0.007257243533,False,rejected_lateral_metrics_not_all_improved
attached_Cn_r,primary_longitudinal,Cn_r,attached,train,3421,3419,0.3017099833,positive,"[""yaw_moment_r_hat_coeff""]",0.6200218012,0.9310368299,0.3110150288,17.40702401,22.00746938,4.600445367,7.358902356,90.4045612,83.04565884,0.4698497701,0.5517636495,0.08191387941,0.3617056474,0.5152415602,0.1535359128,0.2563390999,0.3930915352,0.1367524353,6.080566508,13.16347214,7.082905628,,
attached_Cn_r,primary_longitudinal,Cn_r,attached,heldout,3421,3419,0.3017099833,positive,"[""yaw_moment_r_hat_coeff""]",0.5929179065,1.090492927,0.4975750203,15.60615516,20.70994492,5.103789767,4.026829856,89.21390326,85.18707341,0.2533052249,0.5103646719,0.2570594469,0.3322518425,0.4968445972,0.1645927546,0.2867404885,0.4224620649,0.1357215764,4.68272461,10.46326838,5.780543772,False,rejected_lateral_metrics_not_all_improved
transition_Cn_r,primary_longitudinal,Cn_r,transition,train,9407,9378,-0.06186879331,negative,"[""transition_yaw_moment_r_hat_coeff""]",0.6200218012,0.6179395193,-0.002082281908,17.40702401,17.04681624,-0.3602077653,7.358902356,7.317424044,-0.04147831112,0.4698497701,0.469879894,3.012387377e-05,0.3617056474,0.3614047783,-0.0003008691023,0.2563390999,0.2560836958,-0.0002554040199,6.080566508,6.104051376,0.02348486803,,
transition_Cn_r,primary_longitudinal,Cn_r,transition,heldout,9407,9378,-0.06186879331,negative,"[""transition_yaw_moment_r_hat_coeff""]",0.5929179065,0.5899641856,-0.002953720952,15.60615516,15.26681807,-0.3393370874,4.026829856,3.768231089,-0.2585987666,0.2533052249,0.2532953021,-9.922838559e-06,0.3322518425,0.3320261893,-0.000225653278,0.2867404885,0.2865669375,-0.0001735510036,4.68272461,4.697302999,0.01457838963,True,heldout_lateral_improved_with_longitudinal_tolerance
post_stall_Cn_r,primary_longitudinal,Cn_r,post_stall,train,1772,1772,0.002834058802,positive,"[""post_stall_yaw_moment_r_hat_rbf_20_coeff""]",0.6200218012,0.6203715467,0.0003497455541,17.40702401,17.46125472,0.05423070895,7.358902356,7.363337583,0.004435227083,0.4698497701,0.4698395541,-1.021603943e-05,0.3617056474,0.361758283,5.26356538e-05,0.2563390999,0.2563840111,4.491127038e-05,6.080566508,6.077877426,-0.002689081897,,
post_stall_Cn_r,primary_longitudinal,Cn_r,post_stall,heldout,1772,1772,0.002834058802,positive,"[""post_stall_yaw_moment_r_hat_rbf_20_coeff""]",0.5929179065,0.5929035845,-1.43220534e-05,15.60615516,15.66192646,0.05577130241,4.026829856,4.068578718,0.04174886147,0.2533052249,0.2532834958,-2.172919337e-05,0.3322518425,0.3322817151,2.987255266e-05,0.2867404885,0.2867624498,2.196127923e-05,4.68272461,4.68191417,-0.0008104394246,False,rejected_lateral_metrics_not_all_improved
