primitive_variant_id,primitive_id,environment_mode,compatible_row_count,positive_continuation_count,transition_chain_compatible_count,episode_terminal_useful_count,hard_failure_count,minimum_wall_margin_min_m,energy_residual_mean_m,lift_dwell_mean_s
primvar_energy_retaining_bank_transition_object_3587c73a98f0,energy_retaining_bank,w3_randomised_single,20,17,17,0,0,0.1989243517249219,-0.001706867621911671,0.063
primvar_energy_retaining_bank_transition_object_3798078a7ac1,energy_retaining_bank,w3_randomised_four,20,9,9,9,2,-0.0721192876921952,-0.030011076298779797,0.043
primvar_energy_retaining_bank_transition_object_3798078a7ac1,energy_retaining_bank,w3_randomised_single,20,9,9,9,2,-0.072115193961725,-0.034490074884018306,0.007000000000000001
primvar_energy_retaining_bank_transition_object_382f68e7fec4,energy_retaining_bank,w3_randomised_four,20,10,10,0,0,0.0042965023720533,-0.13833262011971173,0.003
primvar_energy_retaining_bank_transition_object_382f68e7fec4,energy_retaining_bank,w3_randomised_single,20,10,10,0,0,0.0042965023720533,-0.13863719954450482,0.0
primvar_energy_retaining_bank_transition_object_389a73c40d78,energy_retaining_bank,w3_randomised_four,20,10,10,0,0,0.0042965023720533,-0.13750792474443174,0.012
primvar_energy_retaining_bank_transition_object_389a73c40d78,energy_retaining_bank,w3_randomised_single,20,10,10,0,0,0.0042965023720533,-0.13866981345013257,0.0
primvar_energy_retaining_bank_transition_object_3a8f96df7926,energy_retaining_bank,w3_randomised_four,20,10,10,0,0,0.0042965023720533,-0.13797722124398565,0.005
primvar_energy_retaining_bank_transition_object_3a8f96df7926,energy_retaining_bank,w3_randomised_single,20,10,10,0,0,0.0042965023720533,-0.1387184656657396,0.0
primvar_energy_retaining_bank_transition_object_3c7419fc750b,energy_retaining_bank,w3_randomised_four,20,19,19,0,0,0.2008727287791849,-0.0050476469577715385,0.073
primvar_energy_retaining_bank_transition_object_3c7419fc750b,energy_retaining_bank,w3_randomised_single,20,17,17,0,0,0.2006774110518927,-8.418003874447536e-05,0.068
primvar_energy_retaining_bank_transition_object_4012ef56fca5,energy_retaining_bank,w3_randomised_four,20,20,20,0,0,0.2028205874230977,-0.008659700642596285,0.051000000000000004
primvar_energy_retaining_bank_transition_object_4012ef56fca5,energy_retaining_bank,w3_randomised_single,20,18,18,0,0,0.2008693355965514,-0.0005851519310485252,0.068
primvar_energy_retaining_bank_transition_object_40fa74dd6a58,energy_retaining_bank,w3_randomised_four,20,19,19,0,0,0.2001209850914591,-0.01052101894083827,0.064
primvar_energy_retaining_bank_transition_object_40fa74dd6a58,energy_retaining_bank,w3_randomised_single,20,17,17,0,0,0.1998115837588754,-0.0002839568544280396,0.065
primvar_energy_retaining_bank_transition_object_410bb4c098b2,energy_retaining_bank,w3_randomised_four,20,9,9,9,2,-0.0720799383445216,-0.03107494609269957,0.036
primvar_energy_retaining_bank_transition_object_410bb4c098b2,energy_retaining_bank,w3_randomised_single,20,9,9,9,2,-0.072116434219791,-0.03468654276277262,0.004
primvar_energy_retaining_bank_transition_object_4128c3cc397f,energy_retaining_bank,w3_randomised_four,20,20,20,0,0,0.2008803418039475,-0.006001440354471485,0.067
primvar_energy_retaining_bank_transition_object_4128c3cc397f,energy_retaining_bank,w3_randomised_single,20,17,17,0,0,0.2006502155413594,-0.002282315978817075,0.063
primvar_energy_retaining_bank_transition_object_438ef31beb5e,energy_retaining_bank,w3_randomised_four,20,20,20,0,0,0.2005429329691201,-0.002917554677404206,0.07200000000000001
primvar_energy_retaining_bank_transition_object_438ef31beb5e,energy_retaining_bank,w3_randomised_single,20,18,18,0,0,0.1989077353559407,-0.0028527890482735415,0.062
primvar_energy_retaining_bank_transition_object_444a6c5eb99a,energy_retaining_bank,w3_randomised_four,20,20,20,0,0,0.200531621448559,-0.008808108664622814,0.05800000000000001
primvar_energy_retaining_bank_transition_object_444a6c5eb99a,energy_retaining_bank,w3_randomised_single,20,17,17,0,0,0.1997346435024809,0.000167509300225345,0.065
primvar_energy_retaining_bank_transition_object_468e7fb4ecc2,energy_retaining_bank,w3_randomised_four,40,11,11,0,0,0.0042965023720533,-0.0653818522549449,0.0315
primvar_energy_retaining_bank_transition_object_468e7fb4ecc2,energy_retaining_bank,w3_randomised_single,40,14,14,0,0,0.0042965023720533,-0.06824236120691282,0.026500000000000003
primvar_energy_retaining_bank_transition_object_46fde81be05d,energy_retaining_bank,w3_randomised_four,20,20,20,0,0,0.2001816879731723,-0.0070269186214253695,0.053000000000000005
primvar_energy_retaining_bank_transition_object_46fde81be05d,energy_retaining_bank,w3_randomised_single,20,17,17,0,0,0.2004072308184366,-0.0025767037516997242,0.066
primvar_energy_retaining_bank_transition_object_48b05359c690,energy_retaining_bank,w3_randomised_four,20,1,1,0,0,0.4489135159069495,0.008982138200402178,0.069
primvar_energy_retaining_bank_transition_object_48b05359c690,energy_retaining_bank,w3_randomised_single,20,4,4,0,0,0.4462068073403946,0.0024779461933788502,0.05
primvar_energy_retaining_bank_transition_object_50777d0c0929,energy_retaining_bank,w3_randomised_four,20,10,10,10,1,-0.0722150967811821,-0.02752978126917034,0.05700000000000001
primvar_energy_retaining_bank_transition_object_50777d0c0929,energy_retaining_bank,w3_randomised_single,20,9,9,9,2,-0.072099248780197,-0.03465243860871768,0.005
primvar_energy_retaining_bank_transition_object_547ecbc6af38,energy_retaining_bank,w3_randomised_four,20,10,10,0,0,0.0042965023720533,-0.13772885556354142,0.012
primvar_energy_retaining_bank_transition_object_547ecbc6af38,energy_retaining_bank,w3_randomised_single,20,10,10,0,0,0.0042965023720533,-0.13869152486499522,0.0
primvar_energy_retaining_bank_transition_object_551121206eb9,energy_retaining_bank,w3_randomised_four,60,39,39,10,1,-0.0721117454404831,-0.0588278063147697,0.03866666666666667
primvar_energy_retaining_bank_transition_object_551121206eb9,energy_retaining_bank,w3_randomised_single,60,36,36,9,2,-0.0720393562829615,-0.05824971261383265,0.02366666666666667
primvar_energy_retaining_bank_transition_object_55124b0056a0,energy_retaining_bank,w3_randomised_four,40,12,12,0,0,0.0042965023720533,-0.06562306758297495,0.030000000000000006
primvar_energy_retaining_bank_transition_object_55124b0056a0,energy_retaining_bank,w3_randomised_single,40,14,14,0,0,0.0042965023720533,-0.06859274618883443,0.023
primvar_energy_retaining_bank_transition_object_55e7f3b59965,energy_retaining_bank,w3_randomised_four,60,39,39,9,2,-0.0720139299331146,-0.05836658866674719,0.03666666666666667
primvar_energy_retaining_bank_transition_object_55e7f3b59965,energy_retaining_bank,w3_randomised_single,60,36,36,9,2,-0.0721229884515901,-0.058309663186447064,0.026333333333333334
primvar_energy_retaining_bank_transition_object_59e7d8972aac,energy_retaining_bank,w3_randomised_four,20,11,11,11,0,-0.0720820637507619,-0.02818669271348735,0.051000000000000004
primvar_energy_retaining_bank_transition_object_59e7d8972aac,energy_retaining_bank,w3_randomised_single,20,9,9,9,2,-0.0720270257227522,-0.034438828174971084,0.008
primvar_energy_retaining_bank_transition_object_59f915f98b46,energy_retaining_bank,w3_randomised_four,20,10,10,0,0,0.0042965023720533,-0.13827705299765897,0.0
primvar_energy_retaining_bank_transition_object_59f915f98b46,energy_retaining_bank,w3_randomised_single,20,10,10,0,0,0.0042965023720533,-0.1387163898037707,0.0
primvar_energy_retaining_bank_transition_object_5cb043931e08,energy_retaining_bank,w3_randomised_four,20,10,10,0,0,0.0042965023720533,-0.13829865297732527,0.002
primvar_energy_retaining_bank_transition_object_5cb043931e08,energy_retaining_bank,w3_randomised_single,20,10,10,0,0,0.0042965023720533,-0.13853774471732125,0.0
primvar_energy_retaining_bank_transition_object_5ec03387b24f,energy_retaining_bank,w3_randomised_four,40,30,30,10,1,-0.0720369197507224,-0.02114969121507235,0.051500000000000004
primvar_energy_retaining_bank_transition_object_5ec03387b24f,energy_retaining_bank,w3_randomised_single,40,26,26,9,2,-0.0720611944035125,-0.017768996940331537,0.0375
primvar_energy_retaining_bank_transition_object_5f6eb7c8e8d3,energy_retaining_bank,w3_randomised_four,20,10,10,0,0,0.0042965023720533,-0.13818105954780033,0.005
primvar_energy_retaining_bank_transition_object_5f6eb7c8e8d3,energy_retaining_bank,w3_randomised_single,20,10,10,0,0,0.0042965023720533,-0.1387053998408604,0.0
primvar_energy_retaining_bank_transition_object_60299335b8f8,energy_retaining_bank,w3_randomised_four,20,10,10,0,0,0.0042965023720533,-0.13797267147002132,0.001
primvar_energy_retaining_bank_transition_object_60299335b8f8,energy_retaining_bank,w3_randomised_single,20,10,10,0,0,0.0042965023720533,-0.13875913029427786,0.0
primvar_energy_retaining_bank_transition_object_60948de6a19e,energy_retaining_bank,w3_randomised_four,20,20,20,0,0,0.2004266019320031,0.002367915671833919,0.073
primvar_energy_retaining_bank_transition_object_60948de6a19e,energy_retaining_bank,w3_randomised_single,20,17,17,0,0,0.198965205680083,-0.006342702284723639,0.062
primvar_energy_retaining_bank_transition_object_63f640527524,energy_retaining_bank,w3_randomised_four,20,9,9,9,2,-0.0721113905258379,-0.03193672760735597,0.032
primvar_energy_retaining_bank_transition_object_63f640527524,energy_retaining_bank,w3_randomised_single,20,9,9,9,2,-0.0721770761578666,-0.034918602837796346,0.003
primvar_energy_retaining_bank_transition_object_6497292933c0,energy_retaining_bank,w3_randomised_four,20,10,10,10,1,-0.0720602483060028,-0.03020150738789142,0.04
primvar_energy_retaining_bank_transition_object_6497292933c0,energy_retaining_bank,w3_randomised_single,20,9,9,9,2,-0.0721648598741966,-0.03464488114198906,0.007000000000000001
primvar_energy_retaining_bank_transition_object_64ef29558d0e,energy_retaining_bank,w3_randomised_four,20,10,10,10,1,-0.0722189277614289,-0.03039521842256544,0.039
primvar_energy_retaining_bank_transition_object_64ef29558d0e,energy_retaining_bank,w3_randomised_single,20,9,9,9,2,-0.0721289620031226,-0.03475216861591658,0.006
primvar_energy_retaining_bank_transition_object_65d8b716f267,energy_retaining_bank,w3_randomised_four,20,10,10,0,0,0.0042965023720533,-0.13826207121341655,0.002
primvar_energy_retaining_bank_transition_object_65d8b716f267,energy_retaining_bank,w3_randomised_single,20,10,10,0,0,0.0042965023720533,-0.13861166780917383,0.0
primvar_energy_retaining_bank_transition_object_673efd961290,energy_retaining_bank,w3_randomised_four,20,11,11,11,0,-0.0720122989469294,-0.02952231259881697,0.047
primvar_energy_retaining_bank_transition_object_673efd961290,energy_retaining_bank,w3_randomised_single,20,9,9,9,2,-0.0720603716130856,-0.034619201895368504,0.007000000000000001
primvar_energy_retaining_bank_transition_object_68647dd11e03,energy_retaining_bank,w3_randomised_four,40,30,30,10,1,-0.0720348313920231,-0.020731303567360602,0.051500000000000004
primvar_energy_retaining_bank_transition_object_68647dd11e03,energy_retaining_bank,w3_randomised_single,40,26,26,9,2,-0.072124033961944,-0.019123397248550326,0.035500000000000004
primvar_energy_retaining_bank_transition_object_6b4313e26c59,energy_retaining_bank,w3_randomised_four,20,10,10,0,0,0.0042965023720533,-0.13838531150279537,0.004
primvar_energy_retaining_bank_transition_object_6b4313e26c59,energy_retaining_bank,w3_randomised_single,20,10,10,0,0,0.0042965023720533,-0.13849499821293354,0.0
primvar_energy_retaining_bank_transition_object_6bfef2d1c7ae,energy_retaining_bank,w3_randomised_four,40,28,28,9,2,-0.0719722828180664,-0.014369158125813786,0.05750000000000001
primvar_energy_retaining_bank_transition_object_6bfef2d1c7ae,energy_retaining_bank,w3_randomised_single,40,26,26,9,2,-0.0720094449922861,-0.018591638231792905,0.0315
primvar_energy_retaining_bank_transition_object_6f8a8257f457,energy_retaining_bank,w3_randomised_four,20,20,20,0,0,0.2022932097068999,0.0004128265177641997,0.074
primvar_energy_retaining_bank_transition_object_6f8a8257f457,energy_retaining_bank,w3_randomised_single,20,17,17,0,0,0.200580670340976,-0.003606062980327565,0.066
primvar_energy_retaining_bank_transition_object_724dda2e7117,energy_retaining_bank,w3_randomised_four,20,10,10,0,0,0.0042965023720533,-0.13809704467667935,0.005
primvar_energy_retaining_bank_transition_object_724dda2e7117,energy_retaining_bank,w3_randomised_single,20,10,10,0,0,0.0042965023720533,-0.13872369303611304,0.0
primvar_energy_retaining_bank_transition_object_72e22048db8e,energy_retaining_bank,w3_randomised_four,20,20,20,0,0,0.2040509515463382,-0.004214158465344524,0.067
primvar_energy_retaining_bank_transition_object_72e22048db8e,energy_retaining_bank,w3_randomised_single,20,17,17,0,0,0.2005766123590717,-0.002514498697034534,0.07100000000000001
primvar_energy_retaining_bank_transition_object_77eee2c97688,energy_retaining_bank,w3_randomised_four,20,9,9,9,2,-0.0720894112623939,-0.030115310388284557,0.037
primvar_energy_retaining_bank_transition_object_77eee2c97688,energy_retaining_bank,w3_randomised_single,20,9,9,9,2,-0.0720917012455624,-0.03473267839362061,0.003
primvar_energy_retaining_bank_transition_object_7b1fd3e9bc26,energy_retaining_bank,w3_randomised_four,20,9,9,9,2,-0.0720955106063128,-0.030269397959210947,0.04
primvar_energy_retaining_bank_transition_object_7b1fd3e9bc26,energy_retaining_bank,w3_randomised_single,20,9,9,9,2,-0.0721612709840897,-0.03440547598671434,0.006
primvar_energy_retaining_bank_transition_object_7ba4ca9dfcd7,energy_retaining_bank,w3_randomised_four,20,9,9,9,2,-0.072083460884528,-0.029054278338697975,0.041
primvar_energy_retaining_bank_transition_object_7ba4ca9dfcd7,energy_retaining_bank,w3_randomised_single,20,9,9,9,2,-0.0720499953180224,-0.03450544232333007,0.005
primvar_energy_retaining_bank_transition_object_7bebfbafb0ac,energy_retaining_bank,w3_randomised_four,20,10,10,0,0,0.0042965023720533,-0.1374543091337343,0.013000000000000001
primvar_energy_retaining_bank_transition_object_7bebfbafb0ac,energy_retaining_bank,w3_randomised_single,20,10,10,0,0,0.0042965023720533,-0.13878463147689846,0.0
primvar_energy_retaining_bank_transition_object_7cd2fdfc08cd,energy_retaining_bank,w3_randomised_four,20,20,20,0,0,0.2003565501678581,0.0023519750414282997,0.08700000000000001
primvar_energy_retaining_bank_transition_object_7cd2fdfc08cd,energy_retaining_bank,w3_randomised_single,20,17,17,0,0,0.2003007929757645,0.0009976088843069609,0.064
primvar_energy_retaining_bank_transition_object_7e212255cb23,energy_retaining_bank,w3_randomised_four,20,10,10,0,0,0.0042965023720533,-0.1379358889946087,0.004
primvar_energy_retaining_bank_transition_object_7e212255cb23,energy_retaining_bank,w3_randomised_single,20,10,10,0,0,0.0042965023720533,-0.13878505746578793,0.0
primvar_energy_retaining_bank_transition_object_7e43e174e008,energy_retaining_bank,w3_randomised_four,20,10,10,10,1,-0.0723545322878713,-0.03069647060549786,0.04
primvar_energy_retaining_bank_transition_object_7e43e174e008,energy_retaining_bank,w3_randomised_single,20,9,9,9,2,-0.0719897861085652,-0.0348700255133652,0.002
primvar_energy_retaining_bank_transition_object_7efe8495e770,energy_retaining_bank,w3_randomised_four,40,13,13,0,0,0.0042965023720533,-0.06591025451152752,0.028500000000000004
primvar_energy_retaining_bank_transition_object_7efe8495e770,energy_retaining_bank,w3_randomised_single,40,13,13,0,0,0.0042965023720533,-0.06798645059040039,0.023
primvar_energy_retaining_bank_transition_object_810e40610a57,energy_retaining_bank,w3_randomised_four,20,10,10,10,1,-0.0721194737522976,-0.026679634873604068,0.054000000000000006
primvar_energy_retaining_bank_transition_object_810e40610a57,energy_retaining_bank,w3_randomised_single,20,9,9,9,2,-0.0721322556546137,-0.03460357141350545,0.006
primvar_energy_retaining_bank_transition_object_8180a5fe622c,energy_retaining_bank,w3_randomised_four,20,10,10,0,0,0.0042965023720533,-0.13815769996401112,0.005
primvar_energy_retaining_bank_transition_object_8180a5fe622c,energy_retaining_bank,w3_randomised_single,20,10,10,0,0,0.0042965023720533,-0.13867193114774656,0.0
primvar_energy_retaining_bank_transition_object_81eda14fe25c,energy_retaining_bank,w3_randomised_four,20,20,20,0,0,0.2015229437657106,-0.008679587873011386,0.07200000000000001
primvar_energy_retaining_bank_transition_object_81eda14fe25c,energy_retaining_bank,w3_randomised_single,20,17,17,0,0,0.2001142937709454,-0.002370897058076465,0.064
primvar_energy_retaining_bank_transition_object_8336b6a2e365,energy_retaining_bank,w3_randomised_four,40,29,29,9,2,-0.0721077514661727,-0.020903972395208616,0.046
primvar_energy_retaining_bank_transition_object_8336b6a2e365,energy_retaining_bank,w3_randomised_single,40,26,26,9,2,-0.0720474477182948,-0.01834953894733846,0.0375
primvar_energy_retaining_bank_transition_object_858f1b00b985,energy_retaining_bank,w3_randomised_four,20,10,10,0,0,0.0042965023720533,-0.1378335730139691,0.004
primvar_energy_retaining_bank_transition_object_858f1b00b985,energy_retaining_bank,w3_randomised_single,20,10,10,0,0,0.0042965023720533,-0.13862466112630592,0.0
primvar_energy_retaining_bank_transition_object_8c3256d13173,energy_retaining_bank,w3_randomised_four,20,20,20,0,0,0.200475720931859,0.0005419414443726902,0.076
