run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,state_feedback_delay_s,actuator_t10_s,actuator_t50_nominal_s,actuator_t90_s,conservative_actuator_bound_s,vicon_filter_cutoff_hz,vicon_filter_model,duration_s,termination_reason,success,failure_class,primitive_family,candidate_id,is_full_turn_claim,target_heading_deg,heading_target_deg,heading_change_deg,actual_heading_change_deg,heading_error_deg,forward_travel_m,turn_volume_proxy_m2,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,time_at_full_travel_s,saturation_fraction,tracking_error_rms,exit_recoverable,fixed_start_success,feasibility_label,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative,candidate_table_path
s4_full_nominal_glide_no_wind_seed1,s4_full_nominal_glide_no_wind,nominal_glide,nominal_glide,1,none,panel,none,nominal,0.108,0.098000:0.118000,0.0229,0.073,0.108,0.13,0.151,20.0,one_pole,0.76,,True,none,,,False,,,-7.656130978135417e-06,-7.656130978135417e-06,,4.928588719475783,1.2576573006255283e-06,-0.5853001350025999,6.645990485281181,3.053834490775539,1.9471436088033628e-05,4.967569865092348e-05,0.2214112805242161,0.0,0.0,0.0,0.022609822161464444,True,False,not_tested,,0,0,03_Control/05_Results/codex_problem_1_2_7/baseline/logs/s4_full_nominal_glide_no_wind_seed1.csv,nominal_glide,4.967569865092348e-05,True,03_Control/05_Results/codex_problem_1_2_7/baseline/logs/s4_full_nominal_glide_no_wind_seed1.csv,
