primitive_id,candidate_index,time_s,local_lqr_speed_bin_id,speed_m_s,min_wall_margin_m,floor_margin_m,command_aileron_norm,command_elevator_norm,command_rudder_norm,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r
glide,0,0.22,speed_bin_5p5_m_s,5.5217883774759215,1.3062984413683376,1.256614104488496,0.0,-0.031889234951110755,0.0,2.5062984413683376,2.2008171112731514,1.656614104488496,-0.004286804614815999,-0.017443295078538652,-0.0009941173387151628,5.499676022347835,0.010544504220483674,0.4935578469351025,-0.0420957424444839,-0.1546304441942792,-0.011295649454117476,0.009334246276855564,-0.03161318352458274,-0.008979396796571656
glide,0,0.24,speed_bin_5p5_m_s,5.527927368283041,1.4161455039297033,1.2446566080540884,0.0,-0.031889234951110755,0.0,2.6161455039297032,2.200962741727669,1.6446566080540885,-0.005132008119866873,-0.020535466247638846,-0.001203675593314619,5.505835411858429,0.011431482973251084,0.4935855829898481,-0.04192028477533903,-0.1526183681175922,-0.011161785076193836,0.010115633393666152,-0.028817966811241203,-0.00994213414859462
glide,0,0.26,speed_bin_5p5_m_s,5.534680529021392,1.5260841497357596,1.23235315348624,0.0,-0.031889234951110755,0.0,2.7260841497357595,2.201110506460186,1.63235315348624,-0.005938914246862409,-0.023505983459978765,-0.001411991328536493,5.512529636533089,0.012237121998841905,0.4945258512131232,-0.03896425812273958,-0.14352918978258755,-0.011359865561896372,0.010667058793671958,-0.0268453805462556,-0.010621538528342639
glide,0,0.28,speed_bin_5p5_m_s,5.541999363830722,1.6361252038787664,1.2197032345568544,0.0,-0.031889234951110755,0.0,2.8361252038787663,2.2012583152928533,1.6197032345568543,-0.006679114710586003,-0.026264548406272795,-0.0016262900419669053,5.519711799491434,0.012990025151258733,0.496356584021736,-0.035597216262179994,-0.13198170724289238,-0.011844106368881207,0.011056200059543725,-0.025453325127354556,-0.011100994644022444
glide,0,0.30000000000000004,speed_bin_5p5_m_s,5.550081183507996,1.746279338630025,1.206698465354279,-0.018707533744651075,0.13210260224673107,0.04942736179997757,2.946279338630025,2.2014020114534842,1.606698465354279,-0.007399096221358677,-0.028529439060663554,-0.001842078201000088,5.527263060689157,0.01334337639388274,0.5025795019467586,-0.03919383242780796,-0.0826507607708681,-0.010792384766790428,0.008576641816454088,-0.00514691732583623,-0.0045803205672439165
glide,0,0.32,speed_bin_5p5_m_s,5.558683348023288,1.8565576620504964,1.1933165867034226,0.0,-0.031889234951110755,0.0,3.0565576620504964,2.2015331352602847,1.5933165867034227,-0.008232553030135936,-0.029573903004147382,-0.0020278068527261376,5.534843943434416,0.013165737308809896,0.514091187222523,-0.043372567967362635,-0.02907588318118927,-0.008747718834195669,0.00958099142986176,-0.010140705423987505,-0.0068377031729287
glide,0,0.34,speed_bin_5p5_m_s,5.567351510707717,1.9669737903111855,1.1796375001664172,0.0,-0.031889234951110755,0.0,3.1669737903111854,2.2016501928567354,1.5796375001664171,-0.009099663729983234,-0.029898712530094247,-0.00218790053224838,5.54258259695867,0.01280334312393426,0.5244207033243802,-0.043336924661484484,-0.0072533413905687336,-0.007677007531874171,0.010289761609717757,-0.013664824954914966,-0.008430739555953193
glide,0,0.36000000000000004,speed_bin_5p5_m_s,5.576001424325125,2.077539181306496,1.1657548994033773,0.0,-0.031889234951110755,0.0,3.2775391813064956,2.201752082909227,1.5657548994033774,-0.009949223957050246,-0.029973106703232482,-0.002336828126765443,5.550552720037939,0.012321012559859998,0.5319817466838097,-0.04191350745645232,-0.0020936449678884486,-0.0073931793823681655,0.010789941189763251,-0.016151798415575444,-0.009554946374615163
glide,0,0.38,speed_bin_5p5_m_s,5.584603250084563,2.1882617820152657,1.1517397150123498,0.0,-0.031889234951110755,0.0,3.388261782015266,2.2018368817005998,1.55173971501235,-0.010765562870912916,-0.0300376071319886,-0.0024864152750925716,5.55874752790635,0.011774193233053952,0.5366383793802157,-0.0401345791059355,-0.005177971425040508,-0.0077121943383881685,0.011142918246931933,-0.01790685721529834,-0.01034829986270473
glide,0,0.4,speed_bin_5p5_m_s,5.593685914074095,2.1980984910674786,1.137601576848072,0.0035678583442680808,0.3418317818103716,0.040198207288756324,3.499145581750287,2.201901508932522,1.5376015768480722,-0.01152582999188926,-0.02963298977082794,-0.0026422203847216975,5.566840251626027,0.010980312851933316,0.5472578468298955,-0.0355954793727635,0.07157131630245163,-0.006998803294930197,0.011836473697273161,0.023260021987325505,-0.005329871565500547
glide,0,0.42000000000000004,speed_bin_5p5_m_s,5.602850556648117,2.1980595457727414,1.1232853406324388,0.0,-0.031889234951110755,0.0,3.6101929300776012,2.201940454227259,1.5232853406324387,-0.012197080714214539,-0.02716969117334938,-0.0027993470699276533,5.57406784208839,0.009887727510994372,0.5671016529449238,-0.03296616615254769,0.1587614072667797,-0.006023379060090667,0.011881456922778335,0.009906090250912164,-0.007366661803223859
glide,0,0.44,speed_bin_5p5_m_s,5.611246643947426,2.1980493310524314,1.108940809289353,0.0,-0.031889234951110755,0.0,3.7214140455051887,2.201950668947569,1.508940809289353,-0.012862289016383175,-0.02371238915766749,-0.0029637250414809085,5.5808754979116,0.008750348747928384,0.5829588385280653,-0.03438525466221148,0.17902499144918252,-0.006231330754199849,0.01191320161447352,0.00048221188002404124,-0.008804026007728331
glide,0,0.46,speed_bin_5p5_m_s,5.618787909372233,2.198070231715961,1.0947325823618947,0.0,-0.031889234951110755,0.0,3.832813339243174,2.2019297682840393,1.4947325823618947,-0.013571636864260397,-0.020216355637315504,-0.003142993284637717,5.587475293165087,0.007619066735744806,0.5923169494446192,-0.03700525232669612,0.16702549888491988,-0.007169010655215137,0.011935603864190061,-0.006168225257311949,-0.009818374868070539
glide,0,0.48000000000000004,speed_bin_5p5_m_s,5.625521541388793,2.1981246904981515,1.0807674982055318,0.0,-0.031889234951110755,0.0,3.9443870746462735,2.201875309501849,1.4807674982055319,-0.01433210930668536,-0.017121857056925822,-0.003342834697138311,5.593906499423891,0.006525055341958355,0.5955334684006263,-0.039303627699255564,0.14119647505076527,-0.008557821902999372,0.011951413146484598,-0.01086144310000887,-0.010534201523036005
glide,0,0.5,speed_bin_5p5_m_s,5.632071121533646,2.1982151252996327,1.0670657636696501,0.02701185405067379,0.31076732473253516,0.02679583378817227,4.056125654458946,2.2017848747003677,1.46706576366965,-0.015059966778655589,-0.014080167497469306,-0.003567881979368792,5.599841825737888,0.0054304384883298315,0.6016370625781311,-0.030570521514325502,0.18677569634444477,-0.009170702906656256,0.015327521190201265,0.024813228787442285,-0.007320907575031407
glide,0,0.52,speed_bin_5p5_m_s,5.63815376620955,2.198344301472913,1.0535656142924328,0.0,-0.031889234951110755,0.0,4.1680181698758,2.2016556985270874,1.453565614292433,-0.015570422729399212,-0.009633786174979838,-0.003824752685026916,5.604553442768362,0.004347173551450032,0.6146053210462418,-0.023335915803790117,0.24390834657327373,-0.009941476377596396,0.014345091424566239,0.011002189306834715,-0.00877173721893186
glide,0,0.54,speed_bin_5p5_m_s,5.643042775191066,2.1985160660622576,1.0403777448804474,0.0,-0.031889234951110755,0.0,4.280058442605005,2.2014839339377428,1.4403777448804473,-0.01604579050510869,-0.004698074945421672,-0.004118150148915818,5.6085219382639835,0.0033811586000229224,0.6232190613373669,-0.025388174480956278,0.24321942475778116,-0.011708520426663559,0.013651790095637082,0.0012557297015427064,-0.009795588648673333
glide,0,0.56,speed_bin_5p5_m_s,5.6467672868056535,2.1987332686292778,1.0276176300348467,0.0,-0.031889234951110755,0.0,4.392234679473538,2.2012667313707226,1.4276176300348467,-0.01659895758035288,-7.845983597069058e-05,-0.004449107307776934,5.611984118038044,0.002545980068822604,0.6257863598806952,-0.030206090448755926,0.21628017478749273,-0.013893478941753804,0.013162526893820066,-0.0056223532241466735,-0.010518121273086389
glide,0,0.5800000000000001,speed_bin_5p5_m_s,5.649464460371345,2.0954704841431537,1.0153450246770102,0.0,-0.031889234951110755,0.0,4.504529515856846,2.201001791363061,1.41534502467701,-0.017250971957910373,0.0038817932923206795,-0.004817044347007729,5.6150099205061546,0.001836313475946134,0.622983875850064,-0.034785426637655034,0.17936154182166864,-0.016210678812101188,0.012817253531915549,-0.010476220848752955,-0.011028013019267806
glide,0,0.6,speed_bin_5p5_m_s,5.651497060574065,1.9830767406399081,1.0035607587155972,0.04506933466166932,0.07921921879376406,0.02838829079151146,4.6169232593600915,2.2006869821347483,1.4035607587155972,-0.017883678282977745,0.007248781568148703,-0.005215414600546494,5.617511678539203,0.0012375363802614022,0.6188538079843013,-0.023435900933198535,0.165973347896002,-0.017314509219744704,0.018188022341633976,-0.00039755681322481765,-0.007448405684380287
glide,0,0.62,speed_bin_5p5_m_s,5.652889198910038,1.8706028249559115,0.992216442753778,0.0,-0.031889234951110755,0.0,4.729397175044088,2.2003200967910526,1.392216442753778,-0.018213123122159378,0.01053455272923127,-0.005629631014359628,5.619262782713919,0.0007600464559029904,0.6156634602519231,-0.012465581327658928,0.15908730995685627,-0.01842855400167946,0.016363748960262728,-0.006789078600233051,-0.008861712718188438
glide,0,0.64,speed_bin_5p5_m_s,5.653494553193147,1.7580659383136448,0.9813095679495788,0.0,-0.031889234951110755,0.0,4.841934061686355,2.1998987413259763,1.3813095679495788,-0.018461550051396658,0.013497623774066898,-0.006072244177850968,5.620438182665737,0.00045956424122294465,0.6104712004823434,-0.013114862547912786,0.13621053056459176,-0.020494378599317378,0.015076358040447463,-0.011299579710659181,-0.009859084417416992
glide,0,0.66,speed_bin_5p5_m_s,5.653435981082717,1.6454831934162772,0.9708321875848888,0.0,-0.031889234951110755,0.0,4.954516806583722,2.199422135408777,1.3708321875848888,-0.01877114825773143,0.01593280345022341,-0.006551092181332711,5.621155096899982,0.0003417912228556631,0.603285713385305,-0.017469976048592257,0.10767113965416643,-0.022874940749759386,0.014167845425316829,-0.014482643297880139,-0.010562930278667467
glide,0,0.68,speed_bin_5p5_m_s,5.65284902073986,1.5328708408884895,0.9607552597191221,0.0,-0.031889234951110755,0.0,5.06712915911151,2.1988899340737795,1.3607552597191221,-0.019176251090189698,0.017786434951281842,-0.007068015024900872,5.621478306284319,0.0003906099773092003,0.5947129985784972,-0.02211153855207046,0.07880710965588762,-0.025281642226120282,0.013526707477901492,-0.01672893335573465,-0.011059634763848473
glide,0,0.7000000000000001,speed_bin_5p5_m_s,5.65167989129141,1.4202439249914995,0.9510439366356592,0.06190644238829147,-0.10570470603302426,0.04367235238486262,5.1797560750085,2.1983011033361053,1.3510439366356592,-0.01953920862629878,0.018934697976145463,-0.007606205074146168,5.621489613420125,0.0005381418123013434,0.5833865187341319,-0.007010171048821172,0.030862247228798108,-0.025661391256523232,0.020786135800582698,-0.029391829176598668,-0.005349754548255807
glide,0,0.7200000000000001,speed_bin_5p5_m_s,5.650181694237027,1.3076169765549492,0.941665629751231,0.0,-0.031889234951110755,0.0,5.29238302344505,2.197653306115446,1.341665629751231,-0.019498556732203784,0.019016172638956844,-0.008118014476330562,5.621452586850774,0.0007413507804188075,0.5690548673712941,0.007848893513767394,-0.017158394547675544,-0.025696311608330195,0.01819723932955499,-0.027250355593268338,-0.007380693237174139
glide,0,0.74,speed_bin_5p5_m_s,5.648744314860692,1.1949999267801372,0.9325315978222596,0.0,-0.031889234951110755,0.0,5.405000073219862,2.1969468129248813,1.3325315978222596,-0.01933086891119959,0.018361318843243393,-0.00863119530536534,5.621344303782549,0.0011057422912962673,0.5556971570347153,0.008244801976395438,-0.04458296416082577,-0.02702305219543762,0.01637025339467411,-0.02573911628321962,-0.008813927999855191
glide,0,0.76,speed_bin_5p5_m_s,5.647453479323047,1.0823989077066072,0.9235443431083471,0.0,-0.031889234951110755,0.0,5.5176010922933925,2.1961841618659013,1.3235443431083471,-0.019216490555158987,0.01729125341035778,-0.009168972466137836,5.62113859368314,0.001660542184002641,0.5445447220601508,0.0036411289423290355,-0.05975589483262056,-0.028849835968060417,0.015080948224070847,-0.0246726337125195,-0.009825362710398546
glide,0,0.78,speed_bin_5p5_m_s,5.646362498200485,0.9698171131152655,0.9146213981567825,0.0,-0.031889234951110755,0.0,5.630182886884734,2.1953677118029313,1.3146213981567825,-0.019209015671506582,0.015995366384765265,-0.009740755087428112,5.620881383381572,0.002398736985094873,0.5358135693505418,-0.0019960253877535673,-0.06777939345549008,-0.03080529923543158,0.014171084720905622,-0.02392001626401595,-0.0105391328479427
glide,0,0.8,speed_bin_5p5_m_s,5.6452770672371395,0.8572559766313992,0.905710192964117,0.07510010264850465,-0.12686024324132364,0.06199718327489924,5.7427440233686005,2.1944980610118914,1.305710192964117,-0.0191549329671747,0.014388333110869636,-0.010326835981289615,5.620673273636175,0.0031777667423690697,0.5264741386849885,0.01574097143150032,-0.10006236382616662,-0.029988067822188807,0.022884448903519178,-0.03764144979992079,-0.002439502346410905
mild_turn_left,0,0.02,speed_bin_5p5_m_s,5.49433967417247,0.20991640880688278,1.3482383077940048,0.0,-0.031889234951110755,0.0,1.4099164088068827,2.2000014344203986,1.748238307794005,-1.3774233229829903e-05,-4.7831868218400125e-05,1.612522614751051e-05,5.491836761879036,0.00011739570932033387,0.1658234672110281,-0.0023397705946447273,-0.005237169236532568,0.0013352022377830053,0.0035284496837823614,-0.006508522496809775,-0.003605367949311835
mild_turn_left,0,0.04,speed_bin_5p5_m_s,5.492602014786038,0.3196846718055901,1.343684967999505,0.0,-0.031889234951110755,0.0,1.51968467180559,2.200010573689854,1.743684967999505,-0.00010795127066913557,-0.00022002286518128496,4.4133933950022916e-05,5.485406886741904,0.00047930492810141034,0.2810479496152208,-0.007310675214046104,-0.01216562091980667,0.0012628808744210944,0.006018478936148041,-0.011101591084757953,-0.00614967847202974
mild_turn_left,0,0.06,speed_bin_5p5_m_s,5.493017992459334,0.42934418138991415,1.3371755923258197,0.0,-0.031889234951110755,0.0,1.629344181389914,2.2000329747030993,1.7371755923258196,-0.000305689229166183,-0.0005364908019377167,6.044931101307119e-05,5.481148883127098,0.0010753398278057478,0.360905015372196,-0.012424613536602302,-0.019478041020606445,0.00023247326555861066,0.007775694210078308,-0.01434292259493355,-0.007945200073992359
mild_turn_left,0,0.08,speed_bin_5p5_m_s,5.4946719074232195,0.5389355314542956,1.329288249044494,0.0,-0.031889234951110755,0.0,1.7389355314542956,2.20007207549843,1.7292882490444939,-0.0005998049991156972,-0.0009958522220084585,4.987610308288539e-05,5.4788939091278,0.0018843549119253891,0.4160977673032966,-0.016872389521443116,-0.02634619227036236,-0.001386469492910622,0.009015762179561083,-0.0166303323641725,-0.009212300844251543
mild_turn_left,0,0.1,speed_bin_5p5_m_s,5.496453336750079,0.6484894219515143,1.320404079484359,-1.0,0.10656299123149994,0.34685148889576256,1.8484894219515142,2.2001022488268367,1.7204040794843591,-0.0032535674004817404,-0.0013630653856141427,6.608189560211994e-05,5.47730744946856,-0.0026177279368657163,0.458361794402357,-0.3476336543568408,-0.0028393482764312306,0.006233240963088013,-0.12439104966552768,-0.0017312444725976813,0.038026027302060866
mild_turn_left,0,0.12000000000000001,speed_bin_5p5_m_s,5.498218536090135,0.7580057899219055,1.310725599595608,0.0,-0.031889234951110755,0.0,1.9580057899219054,2.200035059245253,1.7107255995956079,-0.013934251727610506,-0.0010841410673897464,0.00041413605693658143,5.476013583072857,-0.014592542671196602,0.4934261508119558,-0.6461531203777704,0.02637865842559918,0.029846998426480913,-0.08425439551966957,-0.00773026285478579,0.02322962441818252
mild_turn_left,0,0.13999999999999999,speed_bin_5p5_m_s,5.501258889844088,0.8675229003349181,1.3005023276184402,0.0,-0.031889234951110755,0.0,2.067522900334918,2.1998882133569753,1.7005023276184401,-0.027381148440269582,-0.00043090234667365695,0.0012372793417847162,5.476713994942833,-0.030195288936846844,0.5182098370466783,-0.6657441937511889,0.03419052507921646,0.053411358849089555,-0.05592993240641425,-0.011963774055408934,0.012787793213960782
mild_turn_left,0,0.16,speed_bin_5p5_m_s,5.504706798587642,0.9770732731432339,1.2899326091861876,0.0,-0.031889234951110755,0.0,2.177073273143234,2.1996595279446467,1.6899326091861875,-0.039920701483820244,0.00026706990686938307,0.002472855313217277,5.478470363642705,-0.048754753756027315,0.5345861830348467,-0.5767720629166381,0.029914761978415375,0.07132481984708247,-0.0359413402397961,-0.014951365681901743,0.005418986095559313
mild_turn_left,0,0.18,speed_bin_5p5_m_s,5.508177316506115,1.086672884895947,1.279153474120708,0.0,-0.031889234951110755,0.0,2.286672884895947,2.199325268643059,1.6791534741207081,-0.05030266328804056,0.00084530803070753,0.003989137572947611,5.480774263999513,-0.06914509132685578,0.5443801736824201,-0.45959625197095144,0.02040154368786515,0.08144820584694511,-0.021835377658764532,-0.017059711049070284,0.00021881408681716837
mild_turn_left,0,0.19999999999999998,speed_bin_5p5_m_s,5.510641623383926,1.1963204613914813,1.2682192687880125,-1.0,0.18417608207745043,0.3836425652681169,2.3963204613914812,2.1988312127887903,1.6682192687880124,-0.06058305026086697,0.001532757850180707,0.0056922824541098295,5.481628333168339,-0.09609433794778426,0.5564959987204893,-0.6623206430972273,0.047527851349152245,0.09537304263858794,-0.14616271925156146,0.006507320829359429,0.049787062681424306
mild_turn_left,0,0.22,speed_bin_5p5_m_s,5.512748416314969,1.30598072308415,1.257046220737816,0.0,-0.031889234951110755,0.0,2.50598072308415,2.198069682340808,1.6570462207378158,-0.07647175478166056,0.0030186756410016027,0.007751917429825219,5.481563831139868,-0.13143668342334894,0.5705939580586978,-0.8639694521484407,0.08244524269791897,0.11991867950311207,-0.09961867700318815,-0.0019163019263681875,0.03152939478683063
mild_turn_left,0,0.24,speed_bin_5p5_m_s,5.51594096030155,1.4156839168540178,1.245771682058642,0.0,-0.031889234951110755,0.0,2.615683916854018,2.197029354734816,1.645771682058642,-0.09356373030709433,0.0050064951145651765,0.010180250461280847,5.482910642933802,-0.1698366992852403,0.5783174342102463,-0.8161475964685296,0.09087914781591716,0.13752928774751344,-0.06677251591026374,-0.00786085802109206,0.01864494659802089
mild_turn_left,0,0.26,speed_bin_5p5_m_s,5.519253399197337,1.5254512447519526,1.2345058160842495,0.0,-0.031889234951110755,0.0,2.7254512447519526,2.1956900601579084,1.6345058160842496,-0.10851794663462906,0.007039964481723107,0.012822601907329013,5.484559046374535,-0.20955605183400267,0.5812541720472677,-0.6711768360886972,0.08265585729842113,0.14394634513116442,-0.04359295851846788,-0.012055935149788376,0.009552383074106642
mild_turn_left,0,0.28,speed_bin_5p5_m_s,5.522326140976003,1.635285616384303,1.223309559829032,0.0,-0.031889234951110755,0.0,2.835285616384303,2.194018284160285,1.623309559829032,-0.12029408416908374,0.008859045848939436,0.015471714107566698,5.48609212740323,-0.24888408440050114,0.5804617898564349,-0.5083547987801794,0.06692828425561642,0.13802557842893165,-0.027235129688501523,-0.015016403826554793,0.00313575504123368
mild_turn_left,0,0.30000000000000004,speed_bin_5p5_m_s,5.524694776757118,1.7451775161752272,1.212184831781681,-0.6453013240970166,0.13297084076457105,0.015198982269576732,2.945177516175227,2.1919732102514287,1.612184831781681,-0.13050250871268443,0.010561996093874815,0.017869672972670603,5.486384874590041,-0.2890530538603056,0.5816199070278062,-0.5874331231522978,0.0809060351669039,0.11910075518679433,-0.11069446661272309,0.0023139773996856527,0.0007166966153848678
mild_turn_left,0,0.32,speed_bin_5p5_m_s,5.526833002557812,1.855101113050958,1.2010503780641195,0.0,-0.031889234951110755,0.0,3.055101113050958,2.1895010237525057,1.6010503780641197,-0.14358977747547905,0.012709048567773433,0.01976839990596519,5.485867835741347,-0.3302451639433659,0.5848720019224382,-0.6771730825700208,0.10108870721981199,0.09877617651098446,-0.07458870789042718,-0.004875547130599127,-0.0030995946785231814
mild_turn_left,0,0.34,speed_bin_5p5_m_s,5.529367235091618,1.965065686555801,1.1899518691327926,0.0,-0.031889234951110755,0.0,3.165065686555801,2.186583771655604,1.5899518691327925,-0.1565175018952335,0.014974658645704103,0.021201787120598982,5.4858988714948165,-0.3696712453698805,0.5849433840837069,-0.5985565387113866,0.09847764941894713,0.07612980904947746,-0.04910885031711468,-0.009949199299508429,-0.005792753943640719
mild_turn_left,0,0.36000000000000004,speed_bin_5p5_m_s,5.531818450430888,2.0750751047519707,1.1789312592988033,0.0,-0.031889234951110755,0.0,3.2750751047519704,2.18319287838699,1.5789312592988032,-0.16718435060963288,0.016988472967704803,0.022132717168764197,5.48603703453178,-0.4062344209551443,0.5825689826145746,-0.46480812129500737,0.08388502849626313,0.04706860433997108,-0.031127698142755733,-0.013529678957466899,-0.007693318200584777
mild_turn_left,0,0.38,speed_bin_5p5_m_s,5.53406303036758,2.1792972021091357,1.1680026165479793,0.0,-0.031889234951110755,0.0,3.385124237789867,2.1792972021091357,1.5680026165479792,-0.17510327703912207,0.018555758637397064,0.022460002984780354,5.4862224925443375,-0.4388772031111474,0.5784489493214942,-0.32902222594868635,0.06454745817044082,0.010737707529526762,-0.018438387278785315,-0.016056425796679236,-0.009034547641249021
mild_turn_left,0,0.4,speed_bin_5p5_m_s,5.536048926374961,2.1748717680281158,1.1571553691432306,-0.27636486783853786,0.012417549171886243,-0.11211713744940861,3.495204193051488,2.1748717680281158,1.5571553691432307,-0.18115578663323956,0.019664371890391594,0.022010927099931896,5.48634284604341,-0.46706419652131786,0.5742220190950124,-0.30986125991203073,0.056210509977331596,-0.03815072854291481,-0.05017074181362097,-0.011687256448608086,-0.029429149201197886
mild_turn_left,0,0.42000000000000004,speed_bin_5p5_m_s,5.537967397125254,2.1698994949055948,1.1463539168946042,0.0,-0.031889234951110755,0.0,3.6053036838688524,2.1698994949055948,1.546353916894604,-0.18753516812341556,0.02049826739762639,0.020532804306157792,5.486642159200395,-0.4903535091263741,0.570433295482072,-0.30584145707729765,0.05105954955989823,-0.09103443567359595,-0.031877075667194346,-0.014756227025711477,-0.02437353781156819
mild_turn_left,0,0.44,speed_bin_5p5_m_s,5.539979906116431,2.1643685690185817,1.1355811726620857,0.0,-0.031889234951110755,0.0,3.715419077687695,2.1643685690185817,1.5355811726620858,-0.19310897720943804,0.020946446457774697,0.018071749536881777,5.487473741302423,-0.5083631619266944,0.5661944845069652,-0.2402115521856572,0.038730179391739554,-0.14193403351864695,-0.018967223488493508,-0.016922001571614956,-0.020805789543360906
mild_turn_left,0,0.46,speed_bin_5p5_m_s,5.542039534272681,2.1582612106615358,1.1248220049647162,0.0,-0.031889234951110755,0.0,3.8255463093039452,2.1582612106615358,1.524822004964716,-0.19720647273689998,0.020912087504944936,0.014665214002868498,5.488840161072445,-0.5209267853225421,0.5616682027434783,-0.1619440831411963,0.023789587218586258,-0.19287199172671596,-0.009856732352277919,-0.018450390086864447,-0.018288027254232828
mild_turn_left,0,0.48000000000000004,speed_bin_5p5_m_s,5.544173552606061,2.151561114459941,1.1140569663935866,0.0,-0.031889234951110755,0.0,3.935680630014073,2.151561114459941,1.5140569663935866,-0.19980923523505614,0.020367999983763548,0.010316619735362794,5.490801515213761,-0.5279012482612858,0.5570272650660478,-0.09110423816608695,0.008766934401253607,-0.24408866621196681,-0.0034274527916644338,-0.019528974862904495,-0.016511240758099024
