surface_index,surface_name,command_level_norm,lookup_deflection_deg,lookup_std_deg,lookup_min_deg,lookup_max_deg,valid_hold_count,direction_groups,sweep_phases
1,Aileron_L,-1,28.748196517389,0.764539929690879,28.2075851486167,29.2888078861613,2,negative_first|positive_first,outbound
1,Aileron_L,-0.8,23.0730075525021,1.59582577080484,21.9445883283737,24.2014267766304,2,negative_first|positive_first,return
1,Aileron_L,-0.6,15.6255980687238,1.45464798391317,14.6240641541463,17.5158913167276,4,negative_first|positive_first,outbound|return
1,Aileron_L,-0.4,12.2107266863796,1.1231007970079,11.0996125124872,13.2385906162614,4,negative_first|positive_first,outbound|return
1,Aileron_L,-0.2,3.59763376075281,2.93054986330829,3.17050439203852,9.26931730080492,4,negative_first|positive_first,outbound|return
1,Aileron_L,0,4.44089209850063e-16,1.63377331633138,-4.34342428772679,0.833458535740959,8,negative_first|positive_first,outbound|return
1,Aileron_L,0.2,-4.88818121293891,1.1662148139378,-6.14380809415575,-3.75105220294563,4,negative_first|positive_first,outbound|return
1,Aileron_L,0.4,-9.639143349524,0.914984078716639,-10.6761471661178,-8.7891207050691,4,negative_first|positive_first,outbound|return
1,Aileron_L,0.6,-17.2621615415189,0.453112258014736,-17.8509055998286,-16.8070510063112,4,negative_first|positive_first,outbound|return
1,Aileron_L,0.8,-24.5945221018068,3.32336943096572,-27.6755986597998,-21.7057640141088,4,negative_first|positive_first,outbound|return
1,Aileron_L,1,-28.2766884052025,0.400048918175037,-28.5595657080505,-27.9938111023546,2,negative_first|positive_first,outbound
2,Aileron_R,-1,-29.3622667264358,0.798725598844249,-29.9270510136859,-28.7974824391858,2,negative_first|positive_first,outbound
2,Aileron_R,-0.8,-24.6869768325647,2.94750884773483,-28.317747123861,-21.1012340861012,4,negative_first|positive_first,outbound|return
2,Aileron_R,-0.6,-17.3514147670928,3.78557166913673,-24.2730940372215,-16.0870682811852,4,negative_first|positive_first,outbound|return
2,Aileron_R,-0.4,-12.396898243803,0.889036385999278,-14.0455790570066,-12.1221625424429,4,negative_first|positive_first,outbound|return
2,Aileron_R,-0.2,-7.59975398451338,0.646564037046313,-7.88386110068418,-6.44766648412426,4,negative_first|positive_first,outbound|return
2,Aileron_R,0,0,4.85859519319427,-9.02794471621394,4.33533064740363,8,negative_first|positive_first,outbound|return
2,Aileron_R,0.2,-2.90929117264107,5.67739252735316,-9.78728200560913,1.31815477630407,4,negative_first|positive_first,outbound|return
2,Aileron_R,0.4,1.16552693603736,3.14948501816711,0.309326526078133,7.10998825396007,4,negative_first|positive_first,outbound|return
2,Aileron_R,0.6,8.10633718112586,1.26579888965477,6.96874108220501,9.49614752129921,3,negative_first|positive_first,outbound|return
2,Aileron_R,0.8,7.46334920685745,0.261324926142727,7.08924380413719,7.72277295248637,4,negative_first|positive_first,outbound|return
2,Aileron_R,1,8.89696763889869,0,8.89696763889869,8.89696763889869,1,negative_first,outbound
3,Rudder,-1,-23.3684938030485,1.84182675919703,-24.6708619942475,-22.0661256118494,2,negative_first|positive_first,outbound
3,Rudder,-0.8,-20.6153810567764,5.33994719363336,-27.3387578054614,-15.314325171542,4,negative_first|positive_first,outbound|return
3,Rudder,-0.6,-13.7532215173866,4.66548128224887,-18.1067188611643,-9.02372986999306,4,negative_first|positive_first,outbound|return
3,Rudder,-0.4,-9.66340419524832,6.89377832902165,-15.7939540789904,-2.36439169379754,4,negative_first|positive_first,outbound|return
3,Rudder,-0.2,-2.45955662167337,2.41133128773536,-4.80213406926571,0.482849889358978,4,negative_first|positive_first,outbound|return
3,Rudder,0,0,6.59328953051098,-3.9127042853392,11.6262244220636,8,negative_first|positive_first,outbound|return
3,Rudder,0.2,13.8999652147784,6.59858604817934,6.24803555530175,19.3372773905805,4,negative_first|positive_first,outbound|return
3,Rudder,0.4,21.0702689751321,4.40124281484986,16.1205058400351,24.6489690516063,4,negative_first|positive_first,outbound|return
3,Rudder,0.6,25.945049832434,1.30543356081993,23.6205751728639,26.5664225980844,4,negative_first|positive_first,outbound|return
