surface_index,surface_name,neutral_deg,min_deflection_deg,max_deflection_deg,positive_range_deg,negative_range_deg,positive_full_commanded,negative_full_commanded,positive_full_valid,negative_full_valid,positive_full_deflection_deg,negative_full_deflection_deg,deadband_positive_norm,deadband_negative_norm,gain_positive_deg_per_norm,gain_negative_deg_per_norm,hysteresis_deg,return_hysteresis_deg,repeatability_std_deg,lookup_rmse_deg,linear_fit_rmse_deg,fit_rmse_deg,command_levels_norm,settled_deflection_deg
1,Aileron_L,4.12099332118403,-28.5595657080505,29.2888078861613,29.2888078861613,28.5595657080505,1,1,1,1,-28.2766884052025,28.748196517389,NaN,NaN,NaN,NaN,0.453644259483685,1.90430063968039,1.1662148139378,1.61370905707483,15.5930456370049,1.61370905707483,[0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0],[-4.34342428772679 -3.75105220294563 -10.2401477883105 -17.4447149162642 -21.7057640141088 -27.9938111023546 -27.3608955109006 -17.0796081667736 -9.0381389107375 -5.66728973006359 -1.40665712080099 0.833458535740959 9.26931730080492 13.2385906162614 17.5158913167276 18.4350105272543 28.2075851486167 21.9445883283737 14.6333287469168 11.3462268640186 3.97860025660025 0.0758418577255497 0.200015783448386 3.21666726490536 13.0752265087407 16.6178673905307 24.7527783960504 29.2888078861613 24.2014267766304 14.6240641541463 11.0996125124872 3.17050439203852 -0.0758418577255489 0.0894013768454318 -4.10907269581424 -10.6761471661178 -17.8509055998286 -21.828148692713 -28.5595657080505 -27.6755986597998 -16.8070510063112 -8.7891207050691 -6.14380809415575 -1.06818099557599]
2,Aileron_R,7.72881104869294,-29.9270510136859,9.49614752129921,9.49614752129921,29.9270510136859,1,1,1,1,8.89696763889869,-29.3622667264358,NaN,0.4,NaN,49.9156460008994,1.65310475445375,1.80593896093237,1.26579888965477,3.04481106121689,7.26176785022193,3.04481106121689,[0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0],[-9.02794471621394 1.16971897841556 0.309326526078133 8.10633718112586 7.48461642985646 15.89470838529 7.08924380413719 9.49614752129921 0.882094489446622 -9.78728200560913 -2.69483350665747 -3.78543905518893 -6.44766648412426 -14.0455790570066 -16.0870682811852 -24.5776879026613 -29.9270510136859 -21.1012340861012 -24.2730940372215 -12.2396400960742 -7.73101743494817 3.63662693848367 4.33533064740363 -7.88386110068418 -12.1221625424429 -18.2130400305954 -24.7962657624681 -28.7974824391858 -28.317747123861 -16.4897895035902 -12.5541563915317 -7.46849053407858 3.22292845127733 2.69483350665747 1.31815477630407 1.4489593826281 6.96874108220501 7.72277295248637 8.89696763889869 7.44208198385845 7.27126374578554 7.10998825396007 -6.98830132369769 -4.06353441122727]
3,Rudder,-0.440602571654133,-27.3387578054614,26.7462691663155,26.7462691663155,27.3387578054614,1,1,1,1,25.0276414277299,-23.3684938030485,0.4,0.8,47.6033829205213,-9.53322454794509,1.62836309555057,7.44922732328976,4.40124281484986,4.56392608593406,14.0433275106052,4.56392608593406,[0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0],[0.677743043592978 9.22376189666195 17.8087111347313 26.1004892153744 25.7162328487737 26.215328581566 26.7462691663155 26.5664225980844 24.331826815533 18.5761685328948 10.9729728331026 11.6262244220636 0.482849889358978 -2.36439169379754 -10.2880765457377 -15.314325171542 -22.0661256118494 -23.139848213316 -18.1067188611643 -15.7939540789904 -3.76110940389877 -1.0887345838783 -3.9127042853392 -1.15800383944797 -4.56170644852093 -9.02372986999306 -18.0909139002367 -24.6708619942475 -27.3387578054614 -17.2183664890355 -14.7651019419757 -4.80213406926571 -1.45169603525513 -0.677743043592978 6.24803555530175 16.1205058400351 25.7896104494937 23.9506938213449 23.8399542738937 24.0921611163771 23.6205751728639 24.6489690516063 19.3372773905805 11.0208733686288]
4,Elevator,0.0261597943238897,-1.04970927294942,1.20244701624472,1.20244701624472,1.04970927294942,1,1,1,1,1.19718580492394,-0.972972992102158,0.6,0.8,0.95046003870987,-0.461389382037961,0.0232338177804183,0.22650339552971,0.109929529952635,0.111951682562333,0.597708760010851,0.111951682562333,[0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 0 0 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0],[0.0336019882201712 0.0573876507786062 0.268184231034325 0.568075576593419 0.989021464157643 1.20244701624472 1.18348770251779 0.982750517839745 0.516333714466493 0.321478203135409 -0.0124534030784036 0.0148301452516206 -0.194403787787512 -0.339222697987337 -0.51285934584054 -0.837884349751047 -0.972021675390117 -1.04970927294942 -0.604112096117432 -0.220337658509721 -0.298717184396459 0.0124534030784036 0.0132040179481721 -0.0854297485978543 -0.336392646516808 -0.462628342556611 -0.777018493081868 -0.973924308814199 -1.01820036094291 -0.712594951817867 -0.216180658544873 -0.348649531349755 -0.0227967173949078 -0.0154692398546701 0.0146432501875452 0.287683829612658 0.492780961737812 1.0164884573897 1.19192459360316 1.16639047239341 1.00512394523504 0.543301751448998 0.329332666822764 -0.0622724746985856]
