sample_id,paired_sample_key,fan_branch,W_layer,entry_source,launch_gate_id,random_seed,sampling_round,initial_state_vector,reachable_provenance_id,source_sample_id,source_primitive_id,source_W_layer,source_controller_mode,source_feedback_mode,source_latency_case,source_evidence_role,source_outcome_class,source_entry_source,source_rollout_accepted,x_w_m,y_w_m,z_w_m,phi_rad,theta_rad,psi_rad,u_m_s,v_m_s,w_m_s,p_rad_s,q_rad_s,r_rad_s,delta_a_rad,delta_e_rad,delta_r_rad,initial_state_admission_status,inside_fixed_launch_gate,inside_launch_tolerance_shell,phi_deg,theta_deg,psi_deg,speed_m_s,x_w_min_margin_m,x_w_max_margin_m,y_w_min_margin_m,y_w_max_margin_m,z_w_min_margin_m,z_w_max_margin_m,minimum_position_margin_m,phi_min_margin_deg,phi_max_margin_deg,theta_min_margin_deg,theta_max_margin_deg,psi_min_margin_deg,psi_max_margin_deg,minimum_attitude_margin_deg,speed_min_margin_m_s,speed_max_margin_m_s,minimum_speed_margin_m_s
fg_20260521_four_fan_branch_W1_000000,fg_pair_20260521_four_fan_branch_000000,four_fan_branch,W1,reachable_downstream,fixed_gate_main_v1,20260521,reachable_extraction,4.24170146226;2.57566728305;1.95624392116;0.145079568512;0.059173050733;0.21639133079;4.6216560071;0.279943024285;0.506249070492;-0.279697964077;-0.383717083667;0.443627677522;0;0;0,fg_20260522_four_fan_branch_W1_000005__W0__recovery,fg_20260522_four_fan_branch_W1_000005,fg_20260522_four_fan_branch_W1_000005__W0__recovery,W0,feedback_stabilised_primitive,instant_state_feedback,nominal,partial_feedback,accepted,launch_gate_main,True,4.241701462260514,2.575667283048628,1.956243921158197,0.1450795685117197,0.0591730507329845,0.2163913307901712,4.621656007104226,0.2799430242847197,0.5062490704921284,-0.2796979640772138,-0.3837170836669394,0.4436276775220512,0.0,0.0,0.0,reachable_downstream,False,False,8.312446969300613,3.390366067913514,12.398309977496112,4.657720522554182,3.041701462260514,-2.8417014622605143,0.7756672830486278,-0.3756672830486276,0.456243921158197,-0.0562439211581971,-2.8417014622605143,53.31244696930061,36.68755303069939,48.39036606791351,41.60963393208648,42.398309977496105,17.601690022503888,17.601690022503888,1.6577205225541816,3.3422794774458184,1.6577205225541816
fg_20260521_four_fan_branch_W1_000001,fg_pair_20260521_four_fan_branch_000001,four_fan_branch,W1,reachable_downstream,fixed_gate_main_v1,20260521,reachable_extraction,4.11387142594;2.69993047699;2.30667014104;0.150691442223;0.1296428809;0.316898767305;4.35405743183;0.177430659499;-0.109482323151;-0.662445333114;-0.540342107894;0.577028645123;0;0;0,fg_20260522_four_fan_branch_W1_000005__W1__recovery,fg_20260522_four_fan_branch_W1_000005,fg_20260522_four_fan_branch_W1_000005__W1__recovery,W1,feedback_stabilised_primitive,instant_state_feedback,nominal,partial_feedback,accepted,launch_gate_main,True,4.113871425935123,2.6999304769862347,2.306670141039161,0.1506914422225478,0.1296428808999183,0.3168987673053217,4.354057431826861,0.1774306594986197,-0.1094823231508542,-0.6624453331143788,-0.5403421078935351,0.5770286451225822,0.0,0.0,0.0,reachable_downstream,False,False,8.633983648091483,7.42798991948251,18.156961899493293,4.359046241743638,2.913871425935123,-2.7138714259351233,0.8999304769862346,-0.4999304769862345,0.8066701410391608,-0.4066701410391609,-2.7138714259351233,53.63398364809149,36.36601635190851,52.427989919482506,37.572010080517494,48.1569618994933,11.843038100506705,11.843038100506705,1.3590462417436378,3.6409537582563622,1.3590462417436378
