primitive_variant_id,primitive_id,candidate_index,compatible_row_count,survived_environment_count,downgraded_row_count,eliminated_row_count,blocked_row_count,w2_variant_status,eligible_for_w3
primvar_energy_retaining_bank_inflight_only_d6b3a41bf72d,energy_retaining_bank,29,120,2,60,48,0,survived,True
primvar_energy_retaining_bank_inflight_only_35cfeeec6300,energy_retaining_bank,30,120,2,60,47,0,survived,True
primvar_energy_retaining_bank_inflight_only_ffbac52c8a05,energy_retaining_bank,31,120,2,60,48,0,survived,True
primvar_glide_launch_capable_52faeec40e88,glide,0,200,2,54,105,0,survived,True
primvar_glide_launch_capable_95842b9301ac,glide,1,200,2,54,105,0,survived,True
primvar_glide_launch_capable_b42f9fd3b50c,glide,2,200,2,54,105,0,survived,True
primvar_glide_launch_capable_b4ca226ff728,glide,3,200,2,54,105,0,survived,True
primvar_glide_launch_capable_a2353d4c1bfd,glide,4,200,2,54,105,0,survived,True
primvar_glide_launch_capable_ab6941e69049,glide,5,200,2,54,105,0,survived,True
primvar_glide_launch_capable_7f34c20a71c2,glide,6,200,2,54,105,0,survived,True
primvar_glide_launch_capable_665367d67b57,glide,7,200,2,54,105,0,survived,True
primvar_glide_launch_capable_9cb3faca3ebb,glide,8,200,2,54,105,0,survived,True
primvar_glide_launch_capable_033f76f5331e,glide,9,200,2,54,105,0,survived,True
primvar_glide_launch_capable_4cf45569d3d2,glide,10,200,2,54,105,0,survived,True
primvar_glide_launch_capable_fd348929d97d,glide,11,200,2,54,105,0,survived,True
primvar_glide_launch_capable_557c6e4d2375,glide,12,200,2,54,105,0,survived,True
primvar_glide_launch_capable_dae081669bb6,glide,13,200,2,54,105,0,survived,True
primvar_glide_launch_capable_cfae85e075a2,glide,14,200,2,54,105,0,survived,True
primvar_glide_launch_capable_a88d2f4f83da,glide,15,200,2,54,105,0,survived,True
primvar_glide_launch_capable_ae800d158abe,glide,16,200,2,54,105,0,survived,True
primvar_glide_launch_capable_e10c02272552,glide,17,200,2,54,105,0,survived,True
primvar_glide_launch_capable_be81295c8871,glide,18,200,2,55,103,0,survived,True
primvar_glide_launch_capable_c7b0f847e2bd,glide,19,200,2,54,105,0,survived,True
primvar_glide_launch_capable_934faf392f98,glide,20,200,2,54,105,0,survived,True
primvar_glide_launch_capable_33f539af34d5,glide,21,200,2,54,105,0,survived,True
primvar_glide_launch_capable_3c25e3b50f99,glide,22,200,2,54,105,0,survived,True
primvar_glide_launch_capable_b965523c8ed8,glide,23,200,2,54,105,0,survived,True
primvar_glide_launch_capable_2838da2ddb0e,glide,24,200,2,55,104,0,survived,True
primvar_glide_launch_capable_6f7a01e99239,glide,25,200,2,55,103,0,survived,True
primvar_glide_launch_capable_5b2acee15c70,glide,26,200,2,54,104,0,survived,True
primvar_glide_launch_capable_9d9e87a5d137,glide,27,200,2,54,105,0,survived,True
primvar_glide_launch_capable_fe5b26ac7e3e,glide,28,200,2,54,105,0,survived,True
primvar_glide_launch_capable_51063da277e8,glide,29,200,2,54,105,0,survived,True
primvar_glide_launch_capable_aeb3c4181d70,glide,30,200,2,54,105,0,survived,True
primvar_glide_launch_capable_ffde7eb96eb4,glide,31,200,2,54,105,0,survived,True
primvar_lift_dwell_arc_inflight_only_5c80bdd0db54,lift_dwell_arc,0,120,2,69,47,0,survived,True
primvar_lift_dwell_arc_inflight_only_6a1c4b9fee07,lift_dwell_arc,1,120,2,69,47,0,survived,True
primvar_lift_dwell_arc_inflight_only_dba6c2ac69f3,lift_dwell_arc,2,120,2,70,46,0,survived,True
primvar_lift_dwell_arc_inflight_only_c6cb1bc48985,lift_dwell_arc,3,120,2,68,48,0,survived,True
primvar_lift_dwell_arc_inflight_only_6608aed2240f,lift_dwell_arc,4,120,2,68,48,0,survived,True
primvar_lift_dwell_arc_inflight_only_b884ad1a3e4f,lift_dwell_arc,5,120,2,68,48,0,survived,True
primvar_lift_dwell_arc_inflight_only_620a67e1f594,lift_dwell_arc,6,120,2,68,48,0,survived,True
primvar_lift_dwell_arc_inflight_only_6497ecd4474a,lift_dwell_arc,7,120,2,69,47,0,survived,True
primvar_lift_dwell_arc_inflight_only_979b4b52984a,lift_dwell_arc,8,120,2,69,47,0,survived,True
primvar_lift_dwell_arc_inflight_only_ff6dbfded2c6,lift_dwell_arc,9,120,2,70,46,0,survived,True
primvar_lift_dwell_arc_inflight_only_7b52485778f7,lift_dwell_arc,10,120,2,70,46,0,survived,True
primvar_lift_dwell_arc_inflight_only_ea3bf5a3c2e6,lift_dwell_arc,11,120,2,68,48,0,survived,True
primvar_lift_dwell_arc_inflight_only_cc79048e860d,lift_dwell_arc,12,120,2,68,48,0,survived,True
primvar_lift_dwell_arc_inflight_only_879352f36b6b,lift_dwell_arc,13,120,2,68,48,0,survived,True
primvar_lift_dwell_arc_inflight_only_406e4464dbb0,lift_dwell_arc,14,120,2,69,47,0,survived,True
primvar_lift_dwell_arc_inflight_only_aebe1caf8383,lift_dwell_arc,15,120,2,69,47,0,survived,True
primvar_lift_dwell_arc_inflight_only_3a122f4d3a83,lift_dwell_arc,16,120,2,70,46,0,survived,True
primvar_lift_dwell_arc_inflight_only_6044e5f15ae8,lift_dwell_arc,17,120,2,69,47,0,survived,True
primvar_lift_dwell_arc_inflight_only_7974c997892f,lift_dwell_arc,18,120,2,68,48,0,survived,True
primvar_lift_dwell_arc_inflight_only_af75c38db31d,lift_dwell_arc,19,120,2,68,48,0,survived,True
primvar_lift_dwell_arc_inflight_only_2c4cdd0efbc8,lift_dwell_arc,20,120,2,68,48,0,survived,True
primvar_lift_dwell_arc_inflight_only_62c86358df82,lift_dwell_arc,21,120,2,69,47,0,survived,True
primvar_lift_dwell_arc_inflight_only_c2ee313c02c8,lift_dwell_arc,22,120,2,69,47,0,survived,True
primvar_lift_dwell_arc_inflight_only_442d7f4836be,lift_dwell_arc,23,120,2,70,46,0,survived,True
primvar_lift_dwell_arc_inflight_only_fa29d7a89979,lift_dwell_arc,24,120,2,68,48,0,survived,True
primvar_lift_dwell_arc_inflight_only_bc6c590a03d8,lift_dwell_arc,25,120,2,68,48,0,survived,True
primvar_lift_dwell_arc_inflight_only_5762b3803625,lift_dwell_arc,26,120,2,68,48,0,survived,True
primvar_lift_dwell_arc_inflight_only_b683faa3c953,lift_dwell_arc,27,120,2,68,48,0,survived,True
primvar_lift_dwell_arc_inflight_only_72b00a4cc597,lift_dwell_arc,28,120,2,69,47,0,survived,True
primvar_lift_dwell_arc_inflight_only_1e63895ecbc0,lift_dwell_arc,29,120,2,69,47,0,survived,True
primvar_lift_dwell_arc_inflight_only_df6e821a25a9,lift_dwell_arc,30,120,2,69,47,0,survived,True
primvar_lift_dwell_arc_inflight_only_ecf52612e6e5,lift_dwell_arc,31,120,2,68,48,0,survived,True
primvar_lift_entry_inflight_only_fafeaa25d0d6,lift_entry,0,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_3f220a8a1718,lift_entry,1,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_c0747a0dd74b,lift_entry,2,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_7d4cac67e3e9,lift_entry,3,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_e7cfb9e17cbf,lift_entry,4,120,2,61,48,0,survived,True
primvar_lift_entry_inflight_only_52d390f0fa01,lift_entry,5,120,2,61,48,0,survived,True
primvar_lift_entry_inflight_only_fa7d2aa33a87,lift_entry,6,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_04e123119375,lift_entry,7,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_e7e28d1cb5a7,lift_entry,8,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_c92f08bb9b66,lift_entry,9,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_4961279f0514,lift_entry,10,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_50e1387b4c94,lift_entry,11,120,2,61,48,0,survived,True
primvar_lift_entry_inflight_only_584d1a6f2be9,lift_entry,12,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_82bcf5a57b8b,lift_entry,13,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_a923b1ab535a,lift_entry,14,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_e8caff04a80b,lift_entry,15,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_074955c5dee1,lift_entry,16,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_2315a3dc34f1,lift_entry,17,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_a519a8e11d11,lift_entry,18,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_8aa587178e42,lift_entry,19,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_5d4bcb0092bb,lift_entry,20,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_c346c92bb474,lift_entry,21,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_9f66f9d2ec6b,lift_entry,22,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_41de2818a79b,lift_entry,23,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_210845927171,lift_entry,24,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_1f130904a0ce,lift_entry,25,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_dded2660fe54,lift_entry,26,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_3c2c4749ada1,lift_entry,27,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_9d4c33605493,lift_entry,28,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_c99048ce2db6,lift_entry,29,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_75c77d09677d,lift_entry,30,120,2,61,47,0,survived,True
primvar_lift_entry_inflight_only_aa394b4bac80,lift_entry,31,120,2,61,47,0,survived,True
primvar_mild_turn_left_inflight_only_4fc4211d446a,mild_turn_left,0,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_ffc55d8b31d6,mild_turn_left,1,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_63dfd09ee1f0,mild_turn_left,2,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_f2e01672527d,mild_turn_left,3,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_f5420b74337e,mild_turn_left,4,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_c449005d9118,mild_turn_left,5,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_e36f6d0b0db4,mild_turn_left,6,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_bb3013466b9e,mild_turn_left,7,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_3d669cec5de4,mild_turn_left,8,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_948d713ecdd4,mild_turn_left,9,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_e5fa3a961295,mild_turn_left,10,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_111e697680ff,mild_turn_left,11,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_ed7a116bf976,mild_turn_left,12,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_36f27b3e4b9a,mild_turn_left,13,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_6e0e078eba74,mild_turn_left,14,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_2ce3c4119c07,mild_turn_left,15,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_2b0d66eddca6,mild_turn_left,16,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_99478ff8b000,mild_turn_left,17,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_57be91dfe26a,mild_turn_left,18,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_1592a10cf9ad,mild_turn_left,19,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_5726d2d5ffe0,mild_turn_left,20,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_3ec66b587531,mild_turn_left,21,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_6cc708f9476e,mild_turn_left,22,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_12367116c0d6,mild_turn_left,23,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_ac6c10555827,mild_turn_left,24,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_e089f65554ae,mild_turn_left,25,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_212767b26019,mild_turn_left,26,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_fc1448dfb1a7,mild_turn_left,27,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_aedc5610599c,mild_turn_left,28,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_3abbc5869b84,mild_turn_left,29,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_2f88a95c7078,mild_turn_left,30,120,2,57,50,0,survived,True
primvar_mild_turn_left_inflight_only_786713af2277,mild_turn_left,31,120,2,57,50,0,survived,True
primvar_mild_turn_right_inflight_only_9540b8fc46ed,mild_turn_right,0,120,2,58,49,0,survived,True
primvar_mild_turn_right_inflight_only_c4022b786a5b,mild_turn_right,1,120,2,58,49,0,survived,True
primvar_mild_turn_right_inflight_only_9eb7f747b424,mild_turn_right,2,120,2,57,50,0,survived,True
primvar_mild_turn_right_inflight_only_9fc27aadf88f,mild_turn_right,3,120,2,57,50,0,survived,True
primvar_mild_turn_right_inflight_only_cc29be03a313,mild_turn_right,4,120,2,57,50,0,survived,True
primvar_mild_turn_right_inflight_only_b0f7fda5effe,mild_turn_right,5,120,2,57,50,0,survived,True
primvar_mild_turn_right_inflight_only_73f805263ac8,mild_turn_right,6,120,2,58,49,0,survived,True
primvar_mild_turn_right_inflight_only_8830fcc41040,mild_turn_right,7,120,2,58,49,0,survived,True
primvar_mild_turn_right_inflight_only_e9432ad37520,mild_turn_right,8,120,2,58,49,0,survived,True
primvar_mild_turn_right_inflight_only_8e592907e02a,mild_turn_right,9,120,2,57,50,0,survived,True
primvar_mild_turn_right_inflight_only_4568a735c6af,mild_turn_right,10,120,2,57,50,0,survived,True
primvar_mild_turn_right_inflight_only_99acb68d5e6c,mild_turn_right,11,120,2,57,50,0,survived,True
primvar_mild_turn_right_inflight_only_0d2986ce40cc,mild_turn_right,12,120,2,57,50,0,survived,True
primvar_mild_turn_right_inflight_only_46b8f45ff0e2,mild_turn_right,13,120,2,58,49,0,survived,True
primvar_mild_turn_right_inflight_only_4962f062a225,mild_turn_right,14,120,2,58,49,0,survived,True
primvar_mild_turn_right_inflight_only_3e97f8e193de,mild_turn_right,15,120,2,58,49,0,survived,True
primvar_mild_turn_right_inflight_only_081256810f96,mild_turn_right,16,120,2,58,49,0,survived,True
primvar_mild_turn_right_inflight_only_f3e0bc7282c9,mild_turn_right,17,120,2,57,50,0,survived,True
primvar_mild_turn_right_inflight_only_543f2aa55528,mild_turn_right,18,120,2,57,50,0,survived,True
primvar_mild_turn_right_inflight_only_7ec82e493ef9,mild_turn_right,19,120,2,57,50,0,survived,True
primvar_mild_turn_right_inflight_only_fead8698bff4,mild_turn_right,20,120,2,58,49,0,survived,True
primvar_mild_turn_right_inflight_only_2bb12e7b840e,mild_turn_right,21,120,2,58,49,0,survived,True
primvar_mild_turn_right_inflight_only_93a91599acd4,mild_turn_right,22,120,2,58,49,0,survived,True
primvar_mild_turn_right_inflight_only_cfaf5faa448d,mild_turn_right,23,120,2,58,49,0,survived,True
primvar_mild_turn_right_inflight_only_3d646f6d2dc6,mild_turn_right,24,120,2,57,50,0,survived,True
primvar_mild_turn_right_inflight_only_c39f0e0b1c74,mild_turn_right,25,120,2,57,50,0,survived,True
primvar_mild_turn_right_inflight_only_bb599fda7f97,mild_turn_right,26,120,2,57,50,0,survived,True
primvar_mild_turn_right_inflight_only_93997df96cd4,mild_turn_right,27,120,2,58,49,0,survived,True
primvar_mild_turn_right_inflight_only_a6097d7fa1bb,mild_turn_right,28,120,2,58,49,0,survived,True
primvar_mild_turn_right_inflight_only_59ec74068000,mild_turn_right,29,120,2,58,49,0,survived,True
primvar_mild_turn_right_inflight_only_860216d7a38b,mild_turn_right,30,120,2,57,49,0,survived,True
primvar_mild_turn_right_inflight_only_91699e3f7941,mild_turn_right,31,120,2,57,50,0,survived,True
primvar_recovery_terminal_or_recovery_562677a48db2,recovery,0,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_a57d976902c9,recovery,1,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_d23de2e4d5d1,recovery,2,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_16cfa1287ea0,recovery,3,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_4e80d3d8b270,recovery,4,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_9b8ec16a3f92,recovery,5,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_e9714dc65e5f,recovery,6,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_1486891b62b9,recovery,7,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_452d1929f4e3,recovery,8,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_79faa02955a7,recovery,9,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_3b2647ed67ae,recovery,10,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_5f8f6d0af07c,recovery,11,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_5cf5cf0eca2a,recovery,12,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_a0a7cbfc3776,recovery,13,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_13d2ff1ce5ee,recovery,14,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_1099ba79de41,recovery,15,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_25b3dc1dc818,recovery,16,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_8d0ae8d0136a,recovery,17,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_663b1b88c9d7,recovery,18,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_29ad95a6e6d8,recovery,19,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_fca63b83263b,recovery,20,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_50a4d1dd185a,recovery,21,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_81b4d35d1ff8,recovery,22,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_6e92ddc9b07a,recovery,23,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_856ee89766fb,recovery,24,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_91bceda05332,recovery,25,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_805b277db8a1,recovery,26,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_73cb95eaf4f7,recovery,27,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_0bce62c59e2f,recovery,28,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_3b80e64c4250,recovery,29,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_d2e6c0a50ef5,recovery,30,40,2,17,21,0,survived,True
primvar_recovery_terminal_or_recovery_bb4a1d83dcbe,recovery,31,40,2,17,21,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_dc2005d418ee,safe_exit_or_recovery_handoff,0,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_ef4123b96c30,safe_exit_or_recovery_handoff,1,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_8183cc174dff,safe_exit_or_recovery_handoff,2,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_2e29651fc6e3,safe_exit_or_recovery_handoff,3,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_5ff87936ebfd,safe_exit_or_recovery_handoff,4,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_9c6feb85b8ac,safe_exit_or_recovery_handoff,5,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_6c9da90ce182,safe_exit_or_recovery_handoff,6,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_07f8a80a412f,safe_exit_or_recovery_handoff,7,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_2f9cf3f3a883,safe_exit_or_recovery_handoff,8,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_4af8f093d316,safe_exit_or_recovery_handoff,9,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_de5279d07912,safe_exit_or_recovery_handoff,10,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_38c6dbfcda0a,safe_exit_or_recovery_handoff,11,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_8a065413fae7,safe_exit_or_recovery_handoff,12,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_4684bda8e0e6,safe_exit_or_recovery_handoff,13,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_f290bca0c526,safe_exit_or_recovery_handoff,14,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_71bf29a25d77,safe_exit_or_recovery_handoff,15,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_2c1a165ddd04,safe_exit_or_recovery_handoff,16,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_12e63c91cf39,safe_exit_or_recovery_handoff,17,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_2743403102c2,safe_exit_or_recovery_handoff,18,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_4c9f8655a276,safe_exit_or_recovery_handoff,19,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_f117bdab676f,safe_exit_or_recovery_handoff,20,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_8116d8cd2d6b,safe_exit_or_recovery_handoff,21,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_018fc57af91b,safe_exit_or_recovery_handoff,22,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_2d6b1538cbc0,safe_exit_or_recovery_handoff,23,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_e97cf32938ed,safe_exit_or_recovery_handoff,24,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_f8c892bf3abf,safe_exit_or_recovery_handoff,25,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_129889520882,safe_exit_or_recovery_handoff,26,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_b9fb99a778f0,safe_exit_or_recovery_handoff,27,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_b61b2e74492f,safe_exit_or_recovery_handoff,28,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_c72702a74038,safe_exit_or_recovery_handoff,29,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_6271a0d5bb8a,safe_exit_or_recovery_handoff,30,40,2,16,22,0,survived,True
primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_849ac79b860d,safe_exit_or_recovery_handoff,31,40,2,16,22,0,survived,True
