split,surface_axis,command_abs,metric,positive_count,negative_count,actual_positive_mean,actual_negative_mean,actual_antisymmetric_response,actual_symmetric_response,sim_positive_mean,sim_negative_mean,sim_antisymmetric_response,sim_symmetric_response,antisymmetric_residual_actual_minus_sim,symmetric_residual_actual_minus_sim
train,elevator,0.6,max_abs_alpha_deg,4,5,28.81376435,14.70162986,7.056067247,21.75769711,52.64863784,18.53910597,17.05476593,35.59387191,-9.998698686,-13.8361748
train,elevator,0.8,peak_q_rad_s,4,5,-1.491402818,-2.954886371,0.7317417762,-2.223144595,0.9177732377,-3.105509331,2.011641284,-1.093868047,-1.279899508,-1.129276548
train,elevator,0.8,q_impulse_rad,4,5,-0.5303287592,-1.234327561,0.3519994011,-0.8823281603,0.3443218521,-1.120204704,0.7322632781,-0.3879414259,-0.380263877,-0.4943867343
train,elevator,0.8,theta_change_deg,4,5,-0.4378000325,-41.88100949,20.72160473,-21.15940476,32.23849817,-43.73940733,37.98895275,-5.75045458,-17.26734802,-15.40895018
train,elevator,0.8,response_altitude_loss_m,4,5,0.4952216835,0.6210986448,-0.06293848065,0.5581601642,0.6033465352,0.6231343491,-0.009893906927,0.6132404421,-0.05304457373,-0.05508027794
train,elevator,0.8,max_abs_alpha_deg,4,5,38.95800557,15.24291644,11.85754456,27.100461,63.15724991,17.73231473,22.71246759,40.44478232,-10.85492303,-13.34432132
train,elevator,1,peak_q_rad_s,5,5,-1.367230002,-3.110863581,0.8718167898,-2.239046792,1.354540528,-4.712951701,3.033746114,-1.679205586,-2.161929325,-0.5598412052
train,elevator,1,q_impulse_rad,5,5,-0.4131719606,-1.158675464,0.3727517517,-0.7859237124,0.3799371758,-1.426730865,0.9033340203,-0.5233968445,-0.5305822686,-0.2625268678
train,elevator,1,theta_change_deg,5,5,2.450595503,-45.00787729,23.7292364,-21.27864089,39.70115965,-64.85644989,52.27880477,-12.57764512,-28.54956837,-8.700995771
train,elevator,1,response_altitude_loss_m,5,5,0.4680322771,0.920372572,-0.2261701475,0.6942024245,0.5650949486,1.00759482,-0.2212499359,0.7863448844,-0.004920211576,-0.09214245993
train,elevator,1,max_abs_alpha_deg,5,5,40.49947262,15.85782883,12.32082189,28.17865072,81.21293173,20.60451621,30.30420776,50.90872397,-17.98338587,-22.73007325
train,rudder,0.2,peak_r_rad_s,5,4,0.1962184954,0.4536070937,-0.1286942991,0.3249127946,0.3290299277,-0.1169178036,0.2229738656,0.1060560621,-0.3516681648,0.2188567325
train,rudder,0.2,r_impulse_rad,5,4,0.1111260419,0.2000377634,-0.04445586073,0.1555819027,0.1451471355,-0.02569449894,0.0854208172,0.05972631826,-0.1298766779,0.09585558441
train,rudder,0.2,psi_change_deg,5,4,10.8299124,9.735420727,0.5472458384,10.28266656,14.09813575,2.745475882,5.676329932,8.421805814,-5.129084094,1.860860751
train,rudder,0.2,roll_coupling_phi_change_deg,5,4,-8.406246886,-21.42080449,6.507278803,-14.91352569,1.32144323,-0.1831823343,0.7523127823,0.569130448,5.754966021,-15.48265614
train,rudder,0.2,response_dy_m,5,4,-0.0874848412,-0.1655822009,0.03904867983,-0.126533521,0.06655330412,0.03354334394,0.01650498009,0.05004832403,0.02254369974,-0.1765818451
train,rudder,0.4,peak_r_rad_s,4,5,0.6728528816,-0.02059251271,0.3467226971,0.3261301844,0.6049789874,-0.4934109479,0.5491949676,0.05578401974,-0.2024722705,0.2703461647
train,rudder,0.4,r_impulse_rad,4,5,0.2629468774,0.0866394515,0.08815371297,0.1747931645,0.2530460542,-0.1540557692,0.2035509117,0.04949514252,-0.1153971987,0.125298022
train,rudder,0.4,psi_change_deg,4,5,13.24896728,1.598023899,5.825471692,7.423495591,21.34082533,-3.273067405,12.30694637,9.03387896,-6.481474673,-1.610383369
train,rudder,0.4,roll_coupling_phi_change_deg,4,5,-11.76279318,-22.6890018,5.463104306,-17.22589749,4.445320757,-2.680258255,3.562789506,0.8825312511,1.9003148,-18.10842874
train,rudder,0.4,response_dy_m,4,5,-0.1489844341,-0.1163196365,-0.01633239878,-0.1326520353,0.1894782578,0.06017812328,0.06465006726,0.1248281905,-0.08098246605,-0.2574802258
train,rudder,0.6,peak_r_rad_s,5,5,0.7395267823,0.117667386,0.3109296982,0.4285970842,0.8518387626,-1.009413651,0.9306262069,-0.07878744433,-0.6196965088,0.5073845285
train,rudder,0.6,r_impulse_rad,5,5,0.2976065772,0.06207867249,0.1177639524,0.1798426248,0.3158523832,-0.3521868655,0.3340196244,-0.01816724113,-0.216255672,0.198009866
train,rudder,0.6,psi_change_deg,5,5,12.96771367,-0.8521270588,6.909920364,6.057793305,24.26583868,-11.28214897,17.77399383,6.491844854,-10.86407346,-0.4340515487
train,rudder,0.6,roll_coupling_phi_change_deg,5,5,-12.73341184,-20.96662936,4.116608759,-16.8500206,10.37484381,-3.044448078,6.709645944,3.665197866,-2.593037185,-20.51521847
train,rudder,0.6,response_dy_m,5,5,-0.1573113634,-0.1662924008,0.004490518706,-0.1618018821,0.2375578419,0.08228071053,0.07763856569,0.1599192762,-0.07314804698,-0.3217211583
