split,regime,count,alpha_min_deg,alpha_max_deg,cm_residual_mean,cm_residual_mae,cm_fit_residual_mae,cd_residual_mean,cl_residual_mean,cy_residual_mean,cl_roll_residual_mean,cn_yaw_residual_mean,q_hat_mean
train,attached,2272,-85.03312318,11.99760118,0.07217185871,0.07781589154,0.0475827249,-0.03398870508,-0.07157084778,-0.16914491,0.009079859895,-0.004240247738,0.00154304297
train,transition,7052,12.00137605,19.9992754,0.03374434521,0.04517512082,0.03434855178,0.02124177945,0.005912169449,-0.06330810405,-0.009058332133,0.003476027501,-0.01284060451
train,post_stall,891,20.00142096,32.00205034,-0.001469485272,0.0551642685,0.03875936219,0.05428864079,-0.04398069549,-0.07396920765,-0.02328646715,0.008229050326,-0.02098775665
heldout,attached,365,2.813051016,11.99568616,0.07264122805,0.08056383824,0.05476852033,-0.03080528889,-0.04285055854,-0.2558315051,0.01212232486,-0.004053104381,0.005799177473
heldout,transition,1363,12.01132314,19.99679576,0.03371294557,0.04633435275,0.03692515211,0.02433164821,-0.02116163424,-0.0594711566,-0.01001207517,0.004765848983,-0.01445429987
heldout,post_stall,251,20.04902547,23.47817696,-0.06016132175,0.07133731037,0.03680436643,0.07114594236,0.03044559308,0.08833804961,-0.03518813267,0.000338691975,-0.03148404543
