primitive_variant_id,controller_id,primitive_id,candidate_index,candidate_weight_label,bundle_status,blocked_reason
primvar_glide_launch_capable_934faf392f98,lqrta_glide_94b406448020,glide,20,glide_w01_q1.5_r1_020,ready,
primvar_glide_launch_capable_33f539af34d5,lqrta_glide_547f9048e08b,glide,21,glide_w01_q1.5_r1.5_021,ready,
primvar_glide_launch_capable_3c25e3b50f99,lqrta_glide_c6f6692cf89b,glide,22,glide_w01_q1.5_r2_022,ready,
primvar_glide_launch_capable_b965523c8ed8,lqrta_glide_77ec275d2849,glide,23,glide_w01_q1.5_r3_023,ready,
primvar_glide_launch_capable_2838da2ddb0e,lqrta_glide_867d59b3d0d0,glide,24,glide_w01_q2_r0.5_024,ready,
primvar_glide_launch_capable_6f7a01e99239,lqrta_glide_5fccea5c37ff,glide,25,glide_w01_q2_r0.75_025,ready,
primvar_glide_launch_capable_5b2acee15c70,lqrta_glide_b0bba76533c8,glide,26,glide_w01_q2_r1_026,ready,
primvar_glide_launch_capable_9d9e87a5d137,lqrta_glide_1a4334148acf,glide,27,glide_w01_q2_r1.5_027,ready,
primvar_glide_launch_capable_fe5b26ac7e3e,lqrta_glide_c7b6894730f4,glide,28,glide_w01_q2_r2_028,ready,
primvar_glide_launch_capable_51063da277e8,lqrta_glide_eb097b0943cc,glide,29,glide_w01_q2_r3_029,ready,
primvar_glide_launch_capable_aeb3c4181d70,lqrta_glide_2945c304d6c9,glide,30,glide_w01_q3_r0.5_030,ready,
primvar_glide_launch_capable_ffde7eb96eb4,lqrta_glide_f563ea16c713,glide,31,glide_w01_q3_r0.75_031,ready,
primvar_recovery_terminal_or_recovery_562677a48db2,lqrta_recovery_af60eea7223b,recovery,0,recovery_w01_q0.5_r0.5_000,ready,
primvar_recovery_terminal_or_recovery_a57d976902c9,lqrta_recovery_1f8ba73a002a,recovery,1,recovery_w01_q0.5_r0.75_001,ready,
primvar_recovery_terminal_or_recovery_d23de2e4d5d1,lqrta_recovery_98e5d75a06ce,recovery,2,recovery_w01_q0.5_r1_002,ready,
primvar_recovery_terminal_or_recovery_16cfa1287ea0,lqrta_recovery_b80b5cf880b5,recovery,3,recovery_w01_q0.5_r1.5_003,ready,
primvar_recovery_terminal_or_recovery_4e80d3d8b270,lqrta_recovery_9df43c0176f1,recovery,4,recovery_w01_q0.5_r2_004,ready,
primvar_recovery_terminal_or_recovery_9b8ec16a3f92,lqrta_recovery_5942b8d69fa8,recovery,5,recovery_w01_q0.5_r3_005,ready,
primvar_recovery_terminal_or_recovery_e9714dc65e5f,lqrta_recovery_546154456aa3,recovery,6,recovery_w01_q0.75_r0.5_006,ready,
primvar_recovery_terminal_or_recovery_1486891b62b9,lqrta_recovery_d27eee409506,recovery,7,recovery_w01_q0.75_r0.75_007,ready,
primvar_recovery_terminal_or_recovery_452d1929f4e3,lqrta_recovery_c31d85c5008a,recovery,8,recovery_w01_q0.75_r1_008,ready,
primvar_recovery_terminal_or_recovery_79faa02955a7,lqrta_recovery_52684ba69edb,recovery,9,recovery_w01_q0.75_r1.5_009,ready,
primvar_recovery_terminal_or_recovery_3b2647ed67ae,lqrta_recovery_e97f26ca43c6,recovery,10,recovery_w01_q0.75_r2_010,ready,
primvar_recovery_terminal_or_recovery_5f8f6d0af07c,lqrta_recovery_8885e7cfc868,recovery,11,recovery_w01_q0.75_r3_011,ready,
primvar_recovery_terminal_or_recovery_5cf5cf0eca2a,lqrta_recovery_505b28be728a,recovery,12,recovery_w01_q1_r0.5_012,ready,
primvar_recovery_terminal_or_recovery_a0a7cbfc3776,lqrta_recovery_614b285d894f,recovery,13,recovery_w01_q1_r0.75_013,ready,
primvar_recovery_terminal_or_recovery_13d2ff1ce5ee,lqrta_recovery_2df1801a8177,recovery,14,recovery_w01_q1_r1_014,ready,
primvar_recovery_terminal_or_recovery_1099ba79de41,lqrta_recovery_963975db012c,recovery,15,recovery_w01_q1_r1.5_015,ready,
primvar_recovery_terminal_or_recovery_25b3dc1dc818,lqrta_recovery_07b70abba5d2,recovery,16,recovery_w01_q1_r2_016,ready,
primvar_recovery_terminal_or_recovery_8d0ae8d0136a,lqrta_recovery_540f40ed9565,recovery,17,recovery_w01_q1_r3_017,ready,
primvar_recovery_terminal_or_recovery_663b1b88c9d7,lqrta_recovery_2fd6b01f616a,recovery,18,recovery_w01_q1.5_r0.5_018,ready,
primvar_recovery_terminal_or_recovery_29ad95a6e6d8,lqrta_recovery_affad5cb8add,recovery,19,recovery_w01_q1.5_r0.75_019,ready,
primvar_recovery_terminal_or_recovery_fca63b83263b,lqrta_recovery_d3516942427d,recovery,20,recovery_w01_q1.5_r1_020,ready,
primvar_recovery_terminal_or_recovery_50a4d1dd185a,lqrta_recovery_b516153be71c,recovery,21,recovery_w01_q1.5_r1.5_021,ready,
primvar_recovery_terminal_or_recovery_81b4d35d1ff8,lqrta_recovery_0e99f6367055,recovery,22,recovery_w01_q1.5_r2_022,ready,
primvar_recovery_terminal_or_recovery_6e92ddc9b07a,lqrta_recovery_1dc92897978b,recovery,23,recovery_w01_q1.5_r3_023,ready,
primvar_recovery_terminal_or_recovery_856ee89766fb,lqrta_recovery_198b228366d8,recovery,24,recovery_w01_q2_r0.5_024,ready,
primvar_recovery_terminal_or_recovery_91bceda05332,lqrta_recovery_848e39012279,recovery,25,recovery_w01_q2_r0.75_025,ready,
primvar_recovery_terminal_or_recovery_805b277db8a1,lqrta_recovery_ad754fa0d734,recovery,26,recovery_w01_q2_r1_026,ready,
primvar_recovery_terminal_or_recovery_73cb95eaf4f7,lqrta_recovery_1fa91fc1704f,recovery,27,recovery_w01_q2_r1.5_027,ready,
primvar_recovery_terminal_or_recovery_0bce62c59e2f,lqrta_recovery_6eee84d34727,recovery,28,recovery_w01_q2_r2_028,ready,
primvar_recovery_terminal_or_recovery_3b80e64c4250,lqrta_recovery_bb53918255c5,recovery,29,recovery_w01_q2_r3_029,ready,
primvar_recovery_terminal_or_recovery_d2e6c0a50ef5,lqrta_recovery_e032cb773fa1,recovery,30,recovery_w01_q3_r0.5_030,ready,
primvar_recovery_terminal_or_recovery_bb4a1d83dcbe,lqrta_recovery_f3f63d05a523,recovery,31,recovery_w01_q3_r0.75_031,ready,
primvar_lift_entry_inflight_only_fafeaa25d0d6,lqrta_lift_entry_f33cb6b9bca4,lift_entry,0,lift_entry_w01_q0.5_r0.5_000,ready,
primvar_lift_entry_inflight_only_3f220a8a1718,lqrta_lift_entry_9a5ca054db71,lift_entry,1,lift_entry_w01_q0.5_r0.75_001,ready,
primvar_lift_entry_inflight_only_c0747a0dd74b,lqrta_lift_entry_3e7030bc5cb8,lift_entry,2,lift_entry_w01_q0.5_r1_002,ready,
primvar_lift_entry_inflight_only_7d4cac67e3e9,lqrta_lift_entry_4890b8e31e58,lift_entry,3,lift_entry_w01_q0.5_r1.5_003,ready,
primvar_lift_entry_inflight_only_e7cfb9e17cbf,lqrta_lift_entry_43b872c5ec0f,lift_entry,4,lift_entry_w01_q0.5_r2_004,ready,
primvar_lift_entry_inflight_only_52d390f0fa01,lqrta_lift_entry_f9c86c6d9c0c,lift_entry,5,lift_entry_w01_q0.5_r3_005,ready,
primvar_lift_entry_inflight_only_fa7d2aa33a87,lqrta_lift_entry_891a3780c469,lift_entry,6,lift_entry_w01_q0.75_r0.5_006,ready,
primvar_lift_entry_inflight_only_04e123119375,lqrta_lift_entry_47594614b3f7,lift_entry,7,lift_entry_w01_q0.75_r0.75_007,ready,
primvar_lift_entry_inflight_only_e7e28d1cb5a7,lqrta_lift_entry_66712e8369da,lift_entry,8,lift_entry_w01_q0.75_r1_008,ready,
primvar_lift_entry_inflight_only_c92f08bb9b66,lqrta_lift_entry_2ccdc5651b5b,lift_entry,9,lift_entry_w01_q0.75_r1.5_009,ready,
primvar_lift_entry_inflight_only_4961279f0514,lqrta_lift_entry_42fa49a9ed41,lift_entry,10,lift_entry_w01_q0.75_r2_010,ready,
primvar_lift_entry_inflight_only_50e1387b4c94,lqrta_lift_entry_3c26fc47e321,lift_entry,11,lift_entry_w01_q0.75_r3_011,ready,
primvar_lift_entry_inflight_only_584d1a6f2be9,lqrta_lift_entry_6c170ca8310d,lift_entry,12,lift_entry_w01_q1_r0.5_012,ready,
primvar_lift_entry_inflight_only_82bcf5a57b8b,lqrta_lift_entry_9889bdd86126,lift_entry,13,lift_entry_w01_q1_r0.75_013,ready,
primvar_lift_entry_inflight_only_a923b1ab535a,lqrta_lift_entry_85cb6849ebe7,lift_entry,14,lift_entry_w01_q1_r1_014,ready,
primvar_lift_entry_inflight_only_e8caff04a80b,lqrta_lift_entry_eee8f5647b54,lift_entry,15,lift_entry_w01_q1_r1.5_015,ready,
primvar_lift_entry_inflight_only_074955c5dee1,lqrta_lift_entry_f66aeb0f5252,lift_entry,16,lift_entry_w01_q1_r2_016,ready,
primvar_lift_entry_inflight_only_2315a3dc34f1,lqrta_lift_entry_d72f033bdd50,lift_entry,17,lift_entry_w01_q1_r3_017,ready,
primvar_lift_entry_inflight_only_a519a8e11d11,lqrta_lift_entry_6676162b4898,lift_entry,18,lift_entry_w01_q1.5_r0.5_018,ready,
primvar_lift_entry_inflight_only_8aa587178e42,lqrta_lift_entry_61b494570721,lift_entry,19,lift_entry_w01_q1.5_r0.75_019,ready,
primvar_lift_entry_inflight_only_5d4bcb0092bb,lqrta_lift_entry_e19540bf7771,lift_entry,20,lift_entry_w01_q1.5_r1_020,ready,
primvar_lift_entry_inflight_only_c346c92bb474,lqrta_lift_entry_f579bc915a10,lift_entry,21,lift_entry_w01_q1.5_r1.5_021,ready,
primvar_lift_entry_inflight_only_9f66f9d2ec6b,lqrta_lift_entry_14f8efef5016,lift_entry,22,lift_entry_w01_q1.5_r2_022,ready,
primvar_lift_entry_inflight_only_41de2818a79b,lqrta_lift_entry_328324ef918f,lift_entry,23,lift_entry_w01_q1.5_r3_023,ready,
primvar_lift_entry_inflight_only_210845927171,lqrta_lift_entry_edf91c2abde9,lift_entry,24,lift_entry_w01_q2_r0.5_024,ready,
primvar_lift_entry_inflight_only_1f130904a0ce,lqrta_lift_entry_ddfd9e897949,lift_entry,25,lift_entry_w01_q2_r0.75_025,ready,
primvar_lift_entry_inflight_only_dded2660fe54,lqrta_lift_entry_62ac40ddc42c,lift_entry,26,lift_entry_w01_q2_r1_026,ready,
primvar_lift_entry_inflight_only_3c2c4749ada1,lqrta_lift_entry_de3d454bea0e,lift_entry,27,lift_entry_w01_q2_r1.5_027,ready,
primvar_lift_entry_inflight_only_9d4c33605493,lqrta_lift_entry_6c1717d250c9,lift_entry,28,lift_entry_w01_q2_r2_028,ready,
primvar_lift_entry_inflight_only_c99048ce2db6,lqrta_lift_entry_fc3425f5c36e,lift_entry,29,lift_entry_w01_q2_r3_029,ready,
primvar_lift_entry_inflight_only_75c77d09677d,lqrta_lift_entry_f2dbb44e1d07,lift_entry,30,lift_entry_w01_q3_r0.5_030,ready,
primvar_lift_entry_inflight_only_aa394b4bac80,lqrta_lift_entry_f7f3cc6a0db9,lift_entry,31,lift_entry_w01_q3_r0.75_031,ready,
primvar_lift_dwell_arc_inflight_only_5c80bdd0db54,lqrta_lift_dwell_arc_953ba2aa1d84,lift_dwell_arc,0,lift_dwell_arc_w01_q0.5_r0.5_000,ready,
primvar_lift_dwell_arc_inflight_only_6a1c4b9fee07,lqrta_lift_dwell_arc_a18d7ff7c434,lift_dwell_arc,1,lift_dwell_arc_w01_q0.5_r0.75_001,ready,
primvar_lift_dwell_arc_inflight_only_dba6c2ac69f3,lqrta_lift_dwell_arc_dc6827d7dd3f,lift_dwell_arc,2,lift_dwell_arc_w01_q0.5_r1_002,ready,
primvar_lift_dwell_arc_inflight_only_c6cb1bc48985,lqrta_lift_dwell_arc_36c16648782d,lift_dwell_arc,3,lift_dwell_arc_w01_q0.5_r1.5_003,ready,
primvar_lift_dwell_arc_inflight_only_6608aed2240f,lqrta_lift_dwell_arc_2f67b25714a2,lift_dwell_arc,4,lift_dwell_arc_w01_q0.5_r2_004,ready,
primvar_lift_dwell_arc_inflight_only_b884ad1a3e4f,lqrta_lift_dwell_arc_9624a7887014,lift_dwell_arc,5,lift_dwell_arc_w01_q0.5_r3_005,ready,
primvar_lift_dwell_arc_inflight_only_620a67e1f594,lqrta_lift_dwell_arc_43bcf0674d4c,lift_dwell_arc,6,lift_dwell_arc_w01_q0.75_r0.5_006,ready,
primvar_lift_dwell_arc_inflight_only_6497ecd4474a,lqrta_lift_dwell_arc_beb65c6ed495,lift_dwell_arc,7,lift_dwell_arc_w01_q0.75_r0.75_007,ready,
primvar_lift_dwell_arc_inflight_only_979b4b52984a,lqrta_lift_dwell_arc_fa1ebfde69da,lift_dwell_arc,8,lift_dwell_arc_w01_q0.75_r1_008,ready,
primvar_lift_dwell_arc_inflight_only_ff6dbfded2c6,lqrta_lift_dwell_arc_f0bb491051bf,lift_dwell_arc,9,lift_dwell_arc_w01_q0.75_r1.5_009,ready,
primvar_lift_dwell_arc_inflight_only_7b52485778f7,lqrta_lift_dwell_arc_dfe23f110575,lift_dwell_arc,10,lift_dwell_arc_w01_q0.75_r2_010,ready,
primvar_lift_dwell_arc_inflight_only_ea3bf5a3c2e6,lqrta_lift_dwell_arc_16d3f9dee087,lift_dwell_arc,11,lift_dwell_arc_w01_q0.75_r3_011,ready,
primvar_lift_dwell_arc_inflight_only_cc79048e860d,lqrta_lift_dwell_arc_47abf378668a,lift_dwell_arc,12,lift_dwell_arc_w01_q1_r0.5_012,ready,
primvar_lift_dwell_arc_inflight_only_879352f36b6b,lqrta_lift_dwell_arc_fb5ba40f5d74,lift_dwell_arc,13,lift_dwell_arc_w01_q1_r0.75_013,ready,
primvar_lift_dwell_arc_inflight_only_406e4464dbb0,lqrta_lift_dwell_arc_b7bf34ce651e,lift_dwell_arc,14,lift_dwell_arc_w01_q1_r1_014,ready,
primvar_lift_dwell_arc_inflight_only_aebe1caf8383,lqrta_lift_dwell_arc_2da50155e232,lift_dwell_arc,15,lift_dwell_arc_w01_q1_r1.5_015,ready,
primvar_lift_dwell_arc_inflight_only_3a122f4d3a83,lqrta_lift_dwell_arc_e5a40e226bf6,lift_dwell_arc,16,lift_dwell_arc_w01_q1_r2_016,ready,
primvar_lift_dwell_arc_inflight_only_6044e5f15ae8,lqrta_lift_dwell_arc_5e0613a54393,lift_dwell_arc,17,lift_dwell_arc_w01_q1_r3_017,ready,
primvar_lift_dwell_arc_inflight_only_7974c997892f,lqrta_lift_dwell_arc_c081d3d0c987,lift_dwell_arc,18,lift_dwell_arc_w01_q1.5_r0.5_018,ready,
primvar_lift_dwell_arc_inflight_only_af75c38db31d,lqrta_lift_dwell_arc_9f7f966d9cc1,lift_dwell_arc,19,lift_dwell_arc_w01_q1.5_r0.75_019,ready,
primvar_lift_dwell_arc_inflight_only_2c4cdd0efbc8,lqrta_lift_dwell_arc_f8932fb8947e,lift_dwell_arc,20,lift_dwell_arc_w01_q1.5_r1_020,ready,
primvar_lift_dwell_arc_inflight_only_62c86358df82,lqrta_lift_dwell_arc_482449208ac9,lift_dwell_arc,21,lift_dwell_arc_w01_q1.5_r1.5_021,ready,
primvar_lift_dwell_arc_inflight_only_c2ee313c02c8,lqrta_lift_dwell_arc_63507ce5ef1f,lift_dwell_arc,22,lift_dwell_arc_w01_q1.5_r2_022,ready,
primvar_lift_dwell_arc_inflight_only_442d7f4836be,lqrta_lift_dwell_arc_f29be4bf9fd5,lift_dwell_arc,23,lift_dwell_arc_w01_q1.5_r3_023,ready,
primvar_lift_dwell_arc_inflight_only_fa29d7a89979,lqrta_lift_dwell_arc_9f4163e87fb0,lift_dwell_arc,24,lift_dwell_arc_w01_q2_r0.5_024,ready,
primvar_lift_dwell_arc_inflight_only_bc6c590a03d8,lqrta_lift_dwell_arc_ae4b066f5a65,lift_dwell_arc,25,lift_dwell_arc_w01_q2_r0.75_025,ready,
primvar_lift_dwell_arc_inflight_only_5762b3803625,lqrta_lift_dwell_arc_8e80a778dea9,lift_dwell_arc,26,lift_dwell_arc_w01_q2_r1_026,ready,
primvar_lift_dwell_arc_inflight_only_b683faa3c953,lqrta_lift_dwell_arc_2cbd5651696d,lift_dwell_arc,27,lift_dwell_arc_w01_q2_r1.5_027,ready,
primvar_lift_dwell_arc_inflight_only_72b00a4cc597,lqrta_lift_dwell_arc_dacec126b33c,lift_dwell_arc,28,lift_dwell_arc_w01_q2_r2_028,ready,
primvar_lift_dwell_arc_inflight_only_1e63895ecbc0,lqrta_lift_dwell_arc_3fb38fdd7198,lift_dwell_arc,29,lift_dwell_arc_w01_q2_r3_029,ready,
primvar_lift_dwell_arc_inflight_only_df6e821a25a9,lqrta_lift_dwell_arc_86eec438ec33,lift_dwell_arc,30,lift_dwell_arc_w01_q3_r0.5_030,ready,
primvar_lift_dwell_arc_inflight_only_ecf52612e6e5,lqrta_lift_dwell_arc_e8faf897618f,lift_dwell_arc,31,lift_dwell_arc_w01_q3_r0.75_031,ready,
primvar_mild_turn_left_inflight_only_4fc4211d446a,lqrta_mild_turn_left_d9152488caa4,mild_turn_left,0,mild_turn_left_w01_q0.5_r0.5_000,ready,
primvar_mild_turn_left_inflight_only_ffc55d8b31d6,lqrta_mild_turn_left_14309feb60d6,mild_turn_left,1,mild_turn_left_w01_q0.5_r0.75_001,ready,
primvar_mild_turn_left_inflight_only_63dfd09ee1f0,lqrta_mild_turn_left_4e182290e779,mild_turn_left,2,mild_turn_left_w01_q0.5_r1_002,ready,
primvar_mild_turn_left_inflight_only_f2e01672527d,lqrta_mild_turn_left_091eaf946465,mild_turn_left,3,mild_turn_left_w01_q0.5_r1.5_003,ready,
primvar_mild_turn_left_inflight_only_f5420b74337e,lqrta_mild_turn_left_89974f4274a1,mild_turn_left,4,mild_turn_left_w01_q0.5_r2_004,ready,
primvar_mild_turn_left_inflight_only_c449005d9118,lqrta_mild_turn_left_799518e3886a,mild_turn_left,5,mild_turn_left_w01_q0.5_r3_005,ready,
primvar_mild_turn_left_inflight_only_e36f6d0b0db4,lqrta_mild_turn_left_aa645b5e8924,mild_turn_left,6,mild_turn_left_w01_q0.75_r0.5_006,ready,
primvar_mild_turn_left_inflight_only_bb3013466b9e,lqrta_mild_turn_left_26e26f651d04,mild_turn_left,7,mild_turn_left_w01_q0.75_r0.75_007,ready,
primvar_mild_turn_left_inflight_only_3d669cec5de4,lqrta_mild_turn_left_14613625d35d,mild_turn_left,8,mild_turn_left_w01_q0.75_r1_008,ready,
primvar_mild_turn_left_inflight_only_948d713ecdd4,lqrta_mild_turn_left_355a97373ed4,mild_turn_left,9,mild_turn_left_w01_q0.75_r1.5_009,ready,
primvar_mild_turn_left_inflight_only_e5fa3a961295,lqrta_mild_turn_left_a4a12c0d24e5,mild_turn_left,10,mild_turn_left_w01_q0.75_r2_010,ready,
primvar_mild_turn_left_inflight_only_111e697680ff,lqrta_mild_turn_left_94140ebc2535,mild_turn_left,11,mild_turn_left_w01_q0.75_r3_011,ready,
primvar_mild_turn_left_inflight_only_ed7a116bf976,lqrta_mild_turn_left_8b1ffcf5bb82,mild_turn_left,12,mild_turn_left_w01_q1_r0.5_012,ready,
primvar_mild_turn_left_inflight_only_36f27b3e4b9a,lqrta_mild_turn_left_881e1f9243fd,mild_turn_left,13,mild_turn_left_w01_q1_r0.75_013,ready,
primvar_mild_turn_left_inflight_only_6e0e078eba74,lqrta_mild_turn_left_04825bb46f19,mild_turn_left,14,mild_turn_left_w01_q1_r1_014,ready,
primvar_mild_turn_left_inflight_only_2ce3c4119c07,lqrta_mild_turn_left_e1930cc485e6,mild_turn_left,15,mild_turn_left_w01_q1_r1.5_015,ready,
primvar_mild_turn_left_inflight_only_2b0d66eddca6,lqrta_mild_turn_left_7f0e5fa360fb,mild_turn_left,16,mild_turn_left_w01_q1_r2_016,ready,
primvar_mild_turn_left_inflight_only_99478ff8b000,lqrta_mild_turn_left_461837332610,mild_turn_left,17,mild_turn_left_w01_q1_r3_017,ready,
primvar_mild_turn_left_inflight_only_57be91dfe26a,lqrta_mild_turn_left_645e224e6d6f,mild_turn_left,18,mild_turn_left_w01_q1.5_r0.5_018,ready,
primvar_mild_turn_left_inflight_only_1592a10cf9ad,lqrta_mild_turn_left_72d6ff6ec5e2,mild_turn_left,19,mild_turn_left_w01_q1.5_r0.75_019,ready,
primvar_mild_turn_left_inflight_only_5726d2d5ffe0,lqrta_mild_turn_left_cf2bb5ff2b56,mild_turn_left,20,mild_turn_left_w01_q1.5_r1_020,ready,
primvar_mild_turn_left_inflight_only_3ec66b587531,lqrta_mild_turn_left_c45fb3b8d874,mild_turn_left,21,mild_turn_left_w01_q1.5_r1.5_021,ready,
primvar_mild_turn_left_inflight_only_6cc708f9476e,lqrta_mild_turn_left_b8012f7db32a,mild_turn_left,22,mild_turn_left_w01_q1.5_r2_022,ready,
primvar_mild_turn_left_inflight_only_12367116c0d6,lqrta_mild_turn_left_1f6d55d220b8,mild_turn_left,23,mild_turn_left_w01_q1.5_r3_023,ready,
primvar_mild_turn_left_inflight_only_ac6c10555827,lqrta_mild_turn_left_3ba228642f8a,mild_turn_left,24,mild_turn_left_w01_q2_r0.5_024,ready,
primvar_mild_turn_left_inflight_only_e089f65554ae,lqrta_mild_turn_left_e5ba4fd2efbc,mild_turn_left,25,mild_turn_left_w01_q2_r0.75_025,ready,
primvar_mild_turn_left_inflight_only_212767b26019,lqrta_mild_turn_left_ff043798c563,mild_turn_left,26,mild_turn_left_w01_q2_r1_026,ready,
primvar_mild_turn_left_inflight_only_fc1448dfb1a7,lqrta_mild_turn_left_ca7ac6b32318,mild_turn_left,27,mild_turn_left_w01_q2_r1.5_027,ready,
primvar_mild_turn_left_inflight_only_aedc5610599c,lqrta_mild_turn_left_04fab426032c,mild_turn_left,28,mild_turn_left_w01_q2_r2_028,ready,
primvar_mild_turn_left_inflight_only_3abbc5869b84,lqrta_mild_turn_left_3fda064b21f7,mild_turn_left,29,mild_turn_left_w01_q2_r3_029,ready,
primvar_mild_turn_left_inflight_only_2f88a95c7078,lqrta_mild_turn_left_7d10af339b94,mild_turn_left,30,mild_turn_left_w01_q3_r0.5_030,ready,
primvar_mild_turn_left_inflight_only_786713af2277,lqrta_mild_turn_left_37cc4cff5c73,mild_turn_left,31,mild_turn_left_w01_q3_r0.75_031,ready,
primvar_mild_turn_right_inflight_only_9540b8fc46ed,lqrta_mild_turn_right_e7323a7c2dc5,mild_turn_right,0,mild_turn_right_w01_q0.5_r0.5_000,ready,
primvar_mild_turn_right_inflight_only_c4022b786a5b,lqrta_mild_turn_right_3149bc914feb,mild_turn_right,1,mild_turn_right_w01_q0.5_r0.75_001,ready,
primvar_mild_turn_right_inflight_only_9eb7f747b424,lqrta_mild_turn_right_03ef90a8a10c,mild_turn_right,2,mild_turn_right_w01_q0.5_r1_002,ready,
primvar_mild_turn_right_inflight_only_9fc27aadf88f,lqrta_mild_turn_right_f962ec8d13d9,mild_turn_right,3,mild_turn_right_w01_q0.5_r1.5_003,ready,
primvar_mild_turn_right_inflight_only_cc29be03a313,lqrta_mild_turn_right_d76af53dc041,mild_turn_right,4,mild_turn_right_w01_q0.5_r2_004,ready,
primvar_mild_turn_right_inflight_only_b0f7fda5effe,lqrta_mild_turn_right_571e3578bc17,mild_turn_right,5,mild_turn_right_w01_q0.5_r3_005,ready,
primvar_mild_turn_right_inflight_only_73f805263ac8,lqrta_mild_turn_right_9044162eb370,mild_turn_right,6,mild_turn_right_w01_q0.75_r0.5_006,ready,
primvar_mild_turn_right_inflight_only_8830fcc41040,lqrta_mild_turn_right_3834a013669a,mild_turn_right,7,mild_turn_right_w01_q0.75_r0.75_007,ready,
primvar_mild_turn_right_inflight_only_e9432ad37520,lqrta_mild_turn_right_0dc6e0d66581,mild_turn_right,8,mild_turn_right_w01_q0.75_r1_008,ready,
primvar_mild_turn_right_inflight_only_8e592907e02a,lqrta_mild_turn_right_22451cf06615,mild_turn_right,9,mild_turn_right_w01_q0.75_r1.5_009,ready,
primvar_mild_turn_right_inflight_only_4568a735c6af,lqrta_mild_turn_right_992d91803b1c,mild_turn_right,10,mild_turn_right_w01_q0.75_r2_010,ready,
primvar_mild_turn_right_inflight_only_99acb68d5e6c,lqrta_mild_turn_right_848cd0799ba5,mild_turn_right,11,mild_turn_right_w01_q0.75_r3_011,ready,
primvar_mild_turn_right_inflight_only_0d2986ce40cc,lqrta_mild_turn_right_cf4df9107f68,mild_turn_right,12,mild_turn_right_w01_q1_r0.5_012,ready,
primvar_mild_turn_right_inflight_only_46b8f45ff0e2,lqrta_mild_turn_right_5c80c40b256d,mild_turn_right,13,mild_turn_right_w01_q1_r0.75_013,ready,
primvar_mild_turn_right_inflight_only_4962f062a225,lqrta_mild_turn_right_1a3cc6d2b250,mild_turn_right,14,mild_turn_right_w01_q1_r1_014,ready,
primvar_mild_turn_right_inflight_only_3e97f8e193de,lqrta_mild_turn_right_7e2f0e542b5a,mild_turn_right,15,mild_turn_right_w01_q1_r1.5_015,ready,
primvar_mild_turn_right_inflight_only_081256810f96,lqrta_mild_turn_right_9f78c1a0f260,mild_turn_right,16,mild_turn_right_w01_q1_r2_016,ready,
