scenario_id,primitive,phase,t_s,x_w,y_w,z_w,phi,theta,psi,u,v,w,p,q,r,delta_a,delta_e,delta_r,desired_delta_a_cmd_rad,target_delta_a_cmd_rad,desired_delta_e_cmd_rad,target_delta_e_cmd_rad,desired_delta_r_cmd_rad,target_delta_r_cmd_rad,command_norm_a,command_norm_e,command_norm_r,delta_a_target_deg,delta_e_target_deg,delta_r_target_deg,aileron_l_deg,aileron_r_deg,elevator_deg,rudder_deg,latency_mode,latency_s,latency_range_s,onset_latency_s,half_response_s,actuator_tau_s,vicon_filter_cutoff_hz,speed_m_s,alpha_rad,beta_rad,gamma_rad,sink_rate_m_s,wind_model,wind_mode,wind_param_label,inside_safe_volume,min_wall_distance_m,floor_margin_m,ceiling_margin_m
s4_governor_selection_control_reference,recovery,phi_ref_deg=0.0,0.0,1.45,2.4,2.7,1.2217304763960306,-0.048082795413418776,0.0,6.4907694777777385,0.0,0.3462825238860654,0.0,0.0,0.0,0.0,-0.10060848524273196,0.0,-0.4537856055185257,-0.4537856055185257,-0.10060848524273196,-0.10060848524273196,-0.0,-0.0,-1.0,-0.19214805292042555,-0.0,-26.0,-5.764441587612767,-0.0,-26.0,-26.0,-5.764441587612767,-0.0,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.5,0.053299466674997555,0.0,-0.06624425666804042,0.43027281267949313,none,panel,none,True,0.19999999999999996,2.45,0.5499999999999998
s4_governor_selection_control_reference,recovery,phi_ref_deg=0.0,0.02,1.5794725734380628,2.395152588190601,2.69012250580412,1.2182007119647036,-0.04813965087424535,-0.0005556972344643797,6.487898653665393,0.17288837160389808,0.23997800976133765,-0.5311605324321809,-0.08583588795675544,-0.020593280639107286,-0.1450020747361221,-0.10060848524273196,0.0,-0.4537856055185257,-0.4537856055185257,-0.09391065287798016,-0.09391065287798017,-0.0076706995539956285,-0.007670699553995629,-1.0,-0.17935613537421205,-0.012557106010195213,-26.0,-5.380684061226362,-0.43949871035683247,-26.0,-26.0,-5.380684061226362,-0.43949871035683247,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.494636923988753,0.03697170225348532,0.026623320014640607,-0.08587559608778791,0.557045561324166,none,panel,none,True,0.3294725734380628,2.44012250580412,0.55987749419588
s4_governor_selection_control_reference,recovery,phi_ref_deg=0.0,0.04,1.708687634088518,2.392981497368917,2.677702435849939,1.1989662079273495,-0.04862143465805347,-0.0036403423396191934,6.477515207542489,0.33464408893715636,0.16383514009995276,-1.4324709153351676,-0.22713734738447416,-0.04204409365737422,-0.24367037109301445,-0.09846826841497693,-0.0024510855709842577,-0.4537856055185257,-0.4537856055185257,-0.08247768397917933,-0.08247768397917934,-0.014696491569814013,-0.014696491569814013,-1.0,-0.15752077320069138,-0.02405848401714105,-26.0,-4.725623196020742,-0.8420469405999368,-26.0,-26.0,-4.725623196020742,-0.8420469405999368,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.488222551927174,0.025287507858021696,0.05160005446401129,-0.1058790161629578,0.685683815143255,none,panel,none,True,0.458687634088518,2.427702435849939,0.5722975641500612
s4_governor_selection_control_reference,recovery,phi_ref_deg=0.0,0.06,1.8374975424532853,2.3927741649525847,2.662662431955793,1.1620210593684839,-0.05002347898409066,-0.009416501070335724,6.460819050403413,0.49146299772465174,0.11506275962954438,-2.2702547647710247,-0.3571830470188607,-0.0445083838379573,-0.3108103256328946,-0.09335865741974862,-0.006363967015929036,-0.4537856055185257,-0.4537856055185257,-0.07126105430740874,-0.07126105430740874,-0.02300783466835467,-0.02300783466835467,-1.0,-0.13609858851556922,-0.03766433777804288,-26.0,-4.082957655467077,-1.3182518222315007,-26.0,-26.0,-4.082957655467077,-1.3182518222315007,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.480506007931921,0.017807432178982046,0.07591001535826074,-0.12674010214592352,0.8191428873818631,none,panel,none,True,0.5874975424532853,2.412662431955793,0.587337568044207
s4_governor_selection_control_reference,recovery,phi_ref_deg=0.0,0.08,1.9658027319543687,2.3940109637976144,2.644911583832073,1.1099904781477512,-0.05277265261829966,-0.01710712894589393,6.440648189104478,0.6425065355272314,0.09455522540251099,-2.9465615917078,-0.44895661015529964,-0.02648216735211571,-0.3564964645656288,-0.08629761745061311,-0.01168232729859477,-0.4537856055185257,-0.4537856055185257,-0.062007787828867775,-0.06200778782886778,-0.032677885597962295,-0.032677885597962295,-1.0,-0.11842615131789326,-0.053494426519273594,-26.0,-3.552784539536798,-1.8723049281745758,-26.0,-26.0,-3.552784539536798,-1.8723049281745758,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.473307070938388,0.01467995615919104,0.09941845424609015,-0.14828931391151481,0.9564080599312162,none,panel,none,True,0.7158027319543687,2.394911583832073,0.6050884161679271
s4_governor_selection_control_reference,recovery,phi_ref_deg=0.0,0.1,2.0935509200610882,2.396349128159516,2.6243990481732293,1.045977147615468,-0.057103038299209485,-0.02562635114134399,6.419406923257142,0.7837116234382042,0.102542310006225,-3.4827383736063005,-0.49991928186058693,0.00806832189538471,-0.387584112820459,-0.07853607621328049,-0.018391221271052898,-0.4537856055185257,-0.4537856055185257,-0.05468344824112786,-0.05468344824112787,-0.04315934204853074,-0.04315934204853074,-1.0,-0.10443769311462373,-0.07065280416978056,-26.0,-3.1331307934387116,-2.47284814594232,-26.0,-26.0,-3.1331307934387116,-2.47284814594232,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.467882503603114,0.015972439654578605,0.12146821799114275,-0.17008512186879376,1.0947941733043172,none,panel,none,True,0.8435509200610882,2.3743990481732293,0.6256009518267707
s4_governor_selection_control_reference,recovery,phi_ref_deg=0.0,0.12,2.2207188723229523,2.3995986865740364,2.6011357615410637,0.9722708391289936,-0.06305762778677851,-0.03398393960098721,6.398815577895009,0.9100274451735761,0.13746326774023135,-3.926094421504077,-0.5195930656723711,0.053383049905690594,-0.408738053525297,-0.07091423783451818,-0.026305595055442412,-0.44132281560124076,-0.44132281560124076,-0.04847459469879787,-0.048474594698797877,-0.05370415017683856,-0.05370415017683856,-0.9725359514146684,-0.0925796563282784,-0.08791488992770294,-25.28593473678138,-2.7773896898483525,-3.077021147469603,-25.28593473678138,-25.28593473678138,-2.7773896898483525,-3.077021147469603,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.464664484786415,0.02147930743892054,0.14123858909823803,-0.19156826354801046,1.2308637367673503,none,panel,none,True,0.9707188723229523,2.3511357615410637,0.6488642384589363
s4_governor_selection_control_reference,recovery,phi_ref_deg=0.0,0.14,2.347305904935289,2.403700887190259,2.575209940326876,0.8904103141288137,-0.07048732728049797,-0.04135456950461195,6.380598125045825,1.0167072402872832,0.19507616602857591,-4.296049655914139,-0.5084263446410899,0.10586573233851801,-0.4191501469199207,-0.06374390283171522,-0.035060494481647886,-0.2920834005954328,-0.2920834005954328,-0.04344925231720809,-0.04344925231720809,-0.06374915730148843,-0.06374915730148842,-0.643659466151816,-0.08298195935916786,-0.10435879031116808,-16.735146119947217,-2.4894587807750357,-3.6525576608908823,-16.735146119947217,-16.735146119947217,-2.4894587807750357,-3.6525576608908823,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.464037496514333,0.030563814734389294,0.15794256775544854,-0.21200250072972468,1.3601497656314814,none,panel,none,True,1.097305904935289,2.325209940326876,0.674790059673124
s4_governor_selection_control_reference,recovery,phi_ref_deg=0.0,0.16,2.4733747623804936,2.4087597457988292,2.546833855408614,0.802491799335007,-0.07877237000290813,-0.0465893559423603,6.37016076357346,1.1007790498536862,0.26450497243083093,-4.488782686659218,-0.40862814690755167,0.17440100971567246,-0.37854740055037533,-0.057258976040603274,-0.04422763327955781,-0.16453574940303295,-0.16453574940303295,-0.044567422194553716,-0.044567422194553716,-0.07379091896917503,-0.07379091896917503,-0.3625847699929209,-0.08511750651752004,-0.12079737780930218,-9.427204019815942,-2.553525195525601,-4.227908223325576,-9.427204019815942,-9.427204019815942,-2.553525195525601,-4.227908223325576,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.469978790599566,0.041498657057198955,0.17096810911977495,-0.22977899242230115,1.4736174464536105,none,panel,none,True,1.1412402542011706,2.296833855408614,0.7031661445913859
s4_governor_selection_control_reference,recovery,phi_ref_deg=0.0,0.18,2.5991381930445456,2.41509722169334,2.5164266701148974,0.713328112657551,-0.0863891693517083,-0.04779187118785166,6.372570653715342,1.1602569591903857,0.339900322252177,-4.376188679540739,-0.2122411178455,0.2700138948400891,-0.31016238997118684,-0.05320353308048658,-0.053674247955915584,-0.08447073519678794,-0.08447073519678794,-0.05353426281749612,-0.05353426281749612,-0.0845477539814947,-0.08454775398149468,-0.1861467930439663,-0.10224291062622196,-0.1384065562985728,-4.839816619143124,-3.0672873187866587,-4.844229470450047,-4.839816619143124,-4.839816619143124,-3.0672873187866587,-4.844229470450047,nominal,0.111,0.101000:0.121000,0.075,0.111,0.051937021472002694,20.0,6.486245846174105,0.0532875282607696,0.1798475496979645,-0.24325455639200294,1.5622942733749825,none,panel,none,True,1.1349027783066599,2.2664266701148974,0.7335733298851026
