run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,duration_s,termination_reason,success,failure_class,heading_change_deg,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative
s4_governor_selection_control_reference_seed1,s4_governor_selection_control_reference,recovery,recovery,1,none,panel,none,nominal,0.111,0.101000:0.121000,0.5,,True,none,18.967245933655462,-0.5119490168055432,5.800224535042142,19.045431004538866,10.559998517786573,70.0,0.19999999999999996,0.21153846153846154,0.14102564102564102,,True,,0,0,03_Control/05_Results/flight_case_results/governor_recovery_selection_high_bank_seed_001/analysis_data/control_reference_rollout.csv,recovery,70.0,True,03_Control/05_Results/flight_case_results/governor_recovery_selection_high_bank_seed_001/analysis_data/control_reference_rollout.csv
