episode_id,episode_index,paired_episode_index,replicate_id,common_random_key,launch_state_seed,environment_seed,policy_id,governor_config_id,memory_lambda,uses_memory_features,updates_belief,W_layer,environment_mode,episode_counted_for_claim,primitive_count,episode_duration_s,continuation_valid,episode_terminal_useful,hard_failure,termination_cause,no_viable_primitive,x_y_terminal,governor_rejection_count,prediction_actual_agreement_rate,belief_update_count_before,belief_update_count_after,observed_lift_evidence_m_s,energy_residual_m,lift_dwell_time_s,minimum_wall_margin_m,floor_margin_m,ceiling_margin_m,minimum_speed_m_s,claim_status
v49_r001_no_memory_baseline_p00022_rep00,132,22,0,v410_run001_seed00511_r00_e00022,511825,1022919,no_memory_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W1,gaussian_single,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,0,0,-8.069894708082233e-05,-0.15705135548971016,0.0,-0.026771664467624134,1.1496893070859922,1.7932593374242978,6.678724445490794,simulation_only_paired_full_loop_validation_episode
v49_r001_static_map_baseline_p00022_rep00,133,22,0,v410_run001_seed00511_r00_e00022,511825,1022919,static_map_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,False,W1,gaussian_single,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,0,0,-8.069894708082233e-05,-0.15705135548971016,0.0,-0.026771664467624134,1.1496893070859922,1.7932593374242978,6.678724445490794,simulation_only_paired_full_loop_validation_episode
v49_r001_context_only_without_memory_p00022_rep00,134,22,0,v410_run001_seed00511_r00_e00022,511825,1022919,context_only_without_memory,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W1,gaussian_single,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,0,0,-8.069894708082233e-05,-0.15705135548971016,0.0,-0.026771664467624134,1.1496893070859922,1.7932593374242978,6.678724445490794,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_5_p00022_rep00,135,22,0,v410_run001_seed00511_r00_e00022,511825,1022919,context_plus_memory_lambda_0_5,v410_cfg_000_b0.05_h0.75_tb0,0.5,True,True,W1,gaussian_single,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,22,23,-8.069894708082233e-05,-0.15705135548971016,0.0,-0.026771664467624134,1.1496893070859922,1.7932593374242978,6.678724445490794,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_8_p00022_rep00,136,22,0,v410_run001_seed00511_r00_e00022,511825,1022919,context_plus_memory_lambda_0_8,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,True,W1,gaussian_single,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,22,23,-8.069894708082233e-05,-0.15705135548971016,0.0,-0.026771664467624134,1.1496893070859922,1.7932593374242978,6.678724445490794,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_95_p00022_rep00,137,22,0,v410_run001_seed00511_r00_e00022,511825,1022919,context_plus_memory_lambda_0_95,v410_cfg_000_b0.05_h0.75_tb0,0.95,True,True,W1,gaussian_single,True,2,1.25,False,False,True,hard_failure,False,False,30,0.5,22,23,-8.069894708082233e-05,-0.15705135548971016,0.0,-0.026771664467624134,1.1496893070859922,1.7932593374242978,6.678724445490794,simulation_only_paired_full_loop_validation_episode
v49_r001_no_memory_baseline_p00023_rep00,138,23,0,v410_run001_seed00511_r00_e00023,511862,1022960,no_memory_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.10589132623869432,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_static_map_baseline_p00023_rep00,139,23,0,v410_run001_seed00511_r00_e00023,511862,1022960,static_map_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,False,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.10589132623869432,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_context_only_without_memory_p00023_rep00,140,23,0,v410_run001_seed00511_r00_e00023,511862,1022960,context_only_without_memory,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.10589132623869432,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_5_p00023_rep00,141,23,0,v410_run001_seed00511_r00_e00023,511862,1022960,context_plus_memory_lambda_0_5,v410_cfg_000_b0.05_h0.75_tb0,0.5,True,True,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,23,24,0.10589132623869432,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_8_p00023_rep00,142,23,0,v410_run001_seed00511_r00_e00023,511862,1022960,context_plus_memory_lambda_0_8,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,True,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,23,24,0.10589132623869432,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_95_p00023_rep00,143,23,0,v410_run001_seed00511_r00_e00023,511862,1022960,context_plus_memory_lambda_0_95,v410_cfg_000_b0.05_h0.75_tb0,0.95,True,True,W1,gaussian_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,23,24,0.10589132623869432,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_no_memory_baseline_p00024_rep00,144,24,0,v410_run001_seed00511_r00_e00024,511899,1023001,no_memory_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W2,annular_gp_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,1.2775319479315468e-05,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_static_map_baseline_p00024_rep00,145,24,0,v410_run001_seed00511_r00_e00024,511899,1023001,static_map_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,False,W2,annular_gp_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,1.2775319479315468e-05,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_context_only_without_memory_p00024_rep00,146,24,0,v410_run001_seed00511_r00_e00024,511899,1023001,context_only_without_memory,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W2,annular_gp_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,1.2775319479315468e-05,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_5_p00024_rep00,147,24,0,v410_run001_seed00511_r00_e00024,511899,1023001,context_plus_memory_lambda_0_5,v410_cfg_000_b0.05_h0.75_tb0,0.5,True,True,W2,annular_gp_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,24,25,1.2775319479315468e-05,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_8_p00024_rep00,148,24,0,v410_run001_seed00511_r00_e00024,511899,1023001,context_plus_memory_lambda_0_8,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,True,W2,annular_gp_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,24,25,1.2775319479315468e-05,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_95_p00024_rep00,149,24,0,v410_run001_seed00511_r00_e00024,511899,1023001,context_plus_memory_lambda_0_95,v410_cfg_000_b0.05_h0.75_tb0,0.95,True,True,W2,annular_gp_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,24,25,1.2775319479315468e-05,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_no_memory_baseline_p00025_rep00,150,25,0,v410_run001_seed00511_r00_e00025,511936,1023042,no_memory_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W2,annular_gp_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.14615603260221385,-0.7328231202723222,0.6000000000000002,0.07327949236388664,0.3637569423134398,1.9833734686841984,5.714620158740887,simulation_only_paired_full_loop_validation_episode
v49_r001_static_map_baseline_p00025_rep00,151,25,0,v410_run001_seed00511_r00_e00025,511936,1023042,static_map_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,False,W2,annular_gp_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.14615603260221385,-0.7328231202723222,0.6000000000000002,0.07327949236388664,0.3637569423134398,1.9833734686841984,5.714620158740887,simulation_only_paired_full_loop_validation_episode
v49_r001_context_only_without_memory_p00025_rep00,152,25,0,v410_run001_seed00511_r00_e00025,511936,1023042,context_only_without_memory,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W2,annular_gp_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.14615603260221385,-0.7328231202723222,0.6000000000000002,0.07327949236388664,0.3637569423134398,1.9833734686841984,5.714620158740887,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_5_p00025_rep00,153,25,0,v410_run001_seed00511_r00_e00025,511936,1023042,context_plus_memory_lambda_0_5,v410_cfg_000_b0.05_h0.75_tb0,0.5,True,True,W2,annular_gp_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,25,26,0.14615603260221385,-0.7328231202723222,0.6000000000000002,0.07327949236388664,0.3637569423134398,1.9833734686841984,5.714620158740887,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_8_p00025_rep00,154,25,0,v410_run001_seed00511_r00_e00025,511936,1023042,context_plus_memory_lambda_0_8,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,True,W2,annular_gp_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,25,26,0.14615603260221385,-0.7328231202723222,0.6000000000000002,0.07327949236388664,0.3637569423134398,1.9833734686841984,5.714620158740887,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_95_p00025_rep00,155,25,0,v410_run001_seed00511_r00_e00025,511936,1023042,context_plus_memory_lambda_0_95,v410_cfg_000_b0.05_h0.75_tb0,0.95,True,True,W2,annular_gp_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,25,26,0.14615603260221385,-0.7328231202723222,0.6000000000000002,0.07327949236388664,0.3637569423134398,1.9833734686841984,5.714620158740887,simulation_only_paired_full_loop_validation_episode
v49_r001_no_memory_baseline_p00026_rep00,156,26,0,v410_run001_seed00511_r00_e00026,511973,1023083,no_memory_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W3,w3_randomised_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,8.906143427958058e-05,-1.392661785326056,0.0,0.1359850643879208,-0.0111492982407983,1.7184875129147423,6.201462183067547,simulation_only_paired_full_loop_validation_episode
v49_r001_static_map_baseline_p00026_rep00,157,26,0,v410_run001_seed00511_r00_e00026,511973,1023083,static_map_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,False,W3,w3_randomised_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,8.906143427958058e-05,-1.392661785326056,0.0,0.1359850643879208,-0.0111492982407983,1.7184875129147423,6.201462183067547,simulation_only_paired_full_loop_validation_episode
v49_r001_context_only_without_memory_p00026_rep00,158,26,0,v410_run001_seed00511_r00_e00026,511973,1023083,context_only_without_memory,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W3,w3_randomised_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,8.906143427958058e-05,-1.392661785326056,0.0,0.1359850643879208,-0.0111492982407983,1.7184875129147423,6.201462183067547,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_5_p00026_rep00,159,26,0,v410_run001_seed00511_r00_e00026,511973,1023083,context_plus_memory_lambda_0_5,v410_cfg_000_b0.05_h0.75_tb0,0.5,True,True,W3,w3_randomised_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,26,27,8.906143427958058e-05,-1.392661785326056,0.0,0.1359850643879208,-0.0111492982407983,1.7184875129147423,6.201462183067547,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_8_p00026_rep00,160,26,0,v410_run001_seed00511_r00_e00026,511973,1023083,context_plus_memory_lambda_0_8,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,True,W3,w3_randomised_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,26,27,8.906143427958058e-05,-1.392661785326056,0.0,0.1359850643879208,-0.0111492982407983,1.7184875129147423,6.201462183067547,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_95_p00026_rep00,161,26,0,v410_run001_seed00511_r00_e00026,511973,1023083,context_plus_memory_lambda_0_95,v410_cfg_000_b0.05_h0.75_tb0,0.95,True,True,W3,w3_randomised_single,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,26,27,8.906143427958058e-05,-1.392661785326056,0.0,0.1359850643879208,-0.0111492982407983,1.7184875129147423,6.201462183067547,simulation_only_paired_full_loop_validation_episode
v49_r001_no_memory_baseline_p00027_rep00,162,27,0,v410_run001_seed00511_r00_e00027,512010,1023124,no_memory_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.1520280802546425,-1.1584534737619359,0.48000000000000015,0.12035312986669244,-0.03276093406047048,1.9743074602985347,3.3202588260425476,simulation_only_paired_full_loop_validation_episode
v49_r001_static_map_baseline_p00027_rep00,163,27,0,v410_run001_seed00511_r00_e00027,512010,1023124,static_map_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,False,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.1520280802546425,-1.1584534737619359,0.48000000000000015,0.12035312986669244,-0.03276093406047048,1.9743074602985347,3.3202588260425476,simulation_only_paired_full_loop_validation_episode
v49_r001_context_only_without_memory_p00027_rep00,164,27,0,v410_run001_seed00511_r00_e00027,512010,1023124,context_only_without_memory,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.1520280802546425,-1.1584534737619359,0.48000000000000015,0.12035312986669244,-0.03276093406047048,1.9743074602985347,3.3202588260425476,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_5_p00027_rep00,165,27,0,v410_run001_seed00511_r00_e00027,512010,1023124,context_plus_memory_lambda_0_5,v410_cfg_000_b0.05_h0.75_tb0,0.5,True,True,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,27,28,0.1520280802546425,-1.1584534737619359,0.48000000000000015,0.12035312986669244,-0.03276093406047048,1.9743074602985347,3.3202588260425476,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_8_p00027_rep00,166,27,0,v410_run001_seed00511_r00_e00027,512010,1023124,context_plus_memory_lambda_0_8,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,True,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,27,28,0.1520280802546425,-1.1584534737619359,0.48000000000000015,0.12035312986669244,-0.03276093406047048,1.9743074602985347,3.3202588260425476,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_95_p00027_rep00,167,27,0,v410_run001_seed00511_r00_e00027,512010,1023124,context_plus_memory_lambda_0_95,v410_cfg_000_b0.05_h0.75_tb0,0.95,True,True,W3,w3_randomised_four,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,27,28,0.1520280802546425,-1.1584534737619359,0.48000000000000015,0.12035312986669244,-0.03276093406047048,1.9743074602985347,3.3202588260425476,simulation_only_paired_full_loop_validation_episode
v49_r001_no_memory_baseline_p00028_rep00,168,28,0,v410_run001_seed00511_r00_e00028,512047,1023165,no_memory_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.0,-0.8634530427748984,0.0,0.17120946508540258,0.44123457144571043,1.7953123857793911,5.455158490088522,simulation_only_paired_full_loop_validation_episode
v49_r001_static_map_baseline_p00028_rep00,169,28,0,v410_run001_seed00511_r00_e00028,512047,1023165,static_map_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,False,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.0,-0.8634530427748984,0.0,0.17120946508540258,0.44123457144571043,1.7953123857793911,5.455158490088522,simulation_only_paired_full_loop_validation_episode
v49_r001_context_only_without_memory_p00028_rep00,170,28,0,v410_run001_seed00511_r00_e00028,512047,1023165,context_only_without_memory,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,0,0,0.0,-0.8634530427748984,0.0,0.17120946508540258,0.44123457144571043,1.7953123857793911,5.455158490088522,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_5_p00028_rep00,171,28,0,v410_run001_seed00511_r00_e00028,512047,1023165,context_plus_memory_lambda_0_5,v410_cfg_000_b0.05_h0.75_tb0,0.5,True,True,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,28,29,0.0,-0.8634530427748984,0.0,0.17120946508540258,0.44123457144571043,1.7953123857793911,5.455158490088522,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_8_p00028_rep00,172,28,0,v410_run001_seed00511_r00_e00028,512047,1023165,context_plus_memory_lambda_0_8,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,True,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,28,29,0.0,-0.8634530427748984,0.0,0.17120946508540258,0.44123457144571043,1.7953123857793911,5.455158490088522,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_95_p00028_rep00,173,28,0,v410_run001_seed00511_r00_e00028,512047,1023165,context_plus_memory_lambda_0_95,v410_cfg_000_b0.05_h0.75_tb0,0.95,True,True,W0,dry_air,True,1,0.6,False,False,True,hard_failure,False,False,25,0.6666666666666666,28,29,0.0,-0.8634530427748984,0.0,0.17120946508540258,0.44123457144571043,1.7953123857793911,5.455158490088522,simulation_only_paired_full_loop_validation_episode
v49_r001_no_memory_baseline_p00029_rep00,174,29,0,v410_run001_seed00511_r00_e00029,512084,1023206,no_memory_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,-0.010553550386728693,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_static_map_baseline_p00029_rep00,175,29,0,v410_run001_seed00511_r00_e00029,512084,1023206,static_map_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,False,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,-0.010553550386728693,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_context_only_without_memory_p00029_rep00,176,29,0,v410_run001_seed00511_r00_e00029,512084,1023206,context_only_without_memory,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,-0.010553550386728693,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_5_p00029_rep00,177,29,0,v410_run001_seed00511_r00_e00029,512084,1023206,context_plus_memory_lambda_0_5,v410_cfg_000_b0.05_h0.75_tb0,0.5,True,True,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,29,30,-0.010553550386728693,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_8_p00029_rep00,178,29,0,v410_run001_seed00511_r00_e00029,512084,1023206,context_plus_memory_lambda_0_8,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,True,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,29,30,-0.010553550386728693,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_95_p00029_rep00,179,29,0,v410_run001_seed00511_r00_e00029,512084,1023206,context_plus_memory_lambda_0_95,v410_cfg_000_b0.05_h0.75_tb0,0.95,True,True,W1,gaussian_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,29,30,-0.010553550386728693,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_no_memory_baseline_p00030_rep00,180,30,0,v410_run001_seed00511_r00_e00030,512121,1023247,no_memory_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W1,gaussian_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.5062051544141437,-0.13258548947860804,0.38000000000000006,-0.03942124618752452,2.086944942678957,0.880469567842435,5.725500260732587,simulation_only_paired_full_loop_validation_episode
v49_r001_static_map_baseline_p00030_rep00,181,30,0,v410_run001_seed00511_r00_e00030,512121,1023247,static_map_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,False,W1,gaussian_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.5062051544141437,-0.13258548947860804,0.38000000000000006,-0.03942124618752452,2.086944942678957,0.880469567842435,5.725500260732587,simulation_only_paired_full_loop_validation_episode
v49_r001_context_only_without_memory_p00030_rep00,182,30,0,v410_run001_seed00511_r00_e00030,512121,1023247,context_only_without_memory,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W1,gaussian_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,0,0,0.5062051544141437,-0.13258548947860804,0.38000000000000006,-0.03942124618752452,2.086944942678957,0.880469567842435,5.725500260732587,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_5_p00030_rep00,183,30,0,v410_run001_seed00511_r00_e00030,512121,1023247,context_plus_memory_lambda_0_5,v410_cfg_000_b0.05_h0.75_tb0,0.5,True,True,W1,gaussian_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,30,31,0.5062051544141437,-0.13258548947860804,0.38000000000000006,-0.03942124618752452,2.086944942678957,0.880469567842435,5.725500260732587,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_8_p00030_rep00,184,30,0,v410_run001_seed00511_r00_e00030,512121,1023247,context_plus_memory_lambda_0_8,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,True,W1,gaussian_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,30,31,0.5062051544141437,-0.13258548947860804,0.38000000000000006,-0.03942124618752452,2.086944942678957,0.880469567842435,5.725500260732587,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_95_p00030_rep00,185,30,0,v410_run001_seed00511_r00_e00030,512121,1023247,context_plus_memory_lambda_0_95,v410_cfg_000_b0.05_h0.75_tb0,0.95,True,True,W1,gaussian_four,True,2,1.25,False,True,False,terminal_useful,False,True,30,0.8333333333333333,30,31,0.5062051544141437,-0.13258548947860804,0.38000000000000006,-0.03942124618752452,2.086944942678957,0.880469567842435,5.725500260732587,simulation_only_paired_full_loop_validation_episode
v49_r001_no_memory_baseline_p00031_rep00,186,31,0,v410_run001_seed00511_r00_e00031,512158,1023288,no_memory_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W2,annular_gp_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,3.063477384047843e-05,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_static_map_baseline_p00031_rep00,187,31,0,v410_run001_seed00511_r00_e00031,512158,1023288,static_map_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,False,W2,annular_gp_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,3.063477384047843e-05,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_context_only_without_memory_p00031_rep00,188,31,0,v410_run001_seed00511_r00_e00031,512158,1023288,context_only_without_memory,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W2,annular_gp_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,3.063477384047843e-05,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_5_p00031_rep00,189,31,0,v410_run001_seed00511_r00_e00031,512158,1023288,context_plus_memory_lambda_0_5,v410_cfg_000_b0.05_h0.75_tb0,0.5,True,True,W2,annular_gp_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,31,32,3.063477384047843e-05,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_8_p00031_rep00,190,31,0,v410_run001_seed00511_r00_e00031,512158,1023288,context_plus_memory_lambda_0_8,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,True,W2,annular_gp_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,31,32,3.063477384047843e-05,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_context_plus_memory_lambda_0_95_p00031_rep00,191,31,0,v410_run001_seed00511_r00_e00031,512158,1023288,context_plus_memory_lambda_0_95,v410_cfg_000_b0.05_h0.75_tb0,0.95,True,True,W2,annular_gp_single,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,31,32,3.063477384047843e-05,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_no_memory_baseline_p00032_rep00,192,32,0,v410_run001_seed00511_r00_e00032,512195,1023329,no_memory_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.0,False,False,W2,annular_gp_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.08933373826038754,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
v49_r001_static_map_baseline_p00032_rep00,193,32,0,v410_run001_seed00511_r00_e00032,512195,1023329,static_map_baseline,v410_cfg_000_b0.05_h0.75_tb0,0.8,True,False,W2,annular_gp_four,True,0,0.0,False,False,False,no_viable_primitive,True,False,58,0.0,0,0,0.08933373826038754,0.0,0.0,0.0,0.0,0.0,0.0,simulation_only_paired_full_loop_validation_episode
