frame_number,t_read_host_s,vicon_latency_s,t_capture_host_s,subject_name,segment_name,x_m,y_m,z_m,qx,qy,qz,qw,roll_rad,pitch_rad,yaw_rad,is_occluded
163397,10.1604107,0.0152719500030302,10.145138749997,Rudder,Rudder,-6.10292536350983e-05,0.347834285864817,1.23727350407832,0.00558294712017998,0.0102242746336738,0.97978697487476,-0.199704228236248,-0.0222674620388285,0.00685658971402683,-2.73937653125237,0
163397,10.1604107,0.0152719500030302,10.145138749997,Elevator,Elevator,0.000272492861443621,0.360265538652675,1.1585227265115,0.00373205951385037,0.0344489811154329,0.999355801562784,-0.00934458745475093,-0.068979618196945,0.00681554038569368,-3.12265681554601,0
163400,10.1751868,0.0152901375033728,10.1598966624966,Aileron_L,Aileron_L,0.224008167393049,0.0352953295039265,1.19158525239819,0.00567701006406841,-0.0271600794397756,0.999558744630442,-0.0106027201402798,0.0542062006419453,0.0119252341966869,-3.12070194159716,0
163400,10.1751868,0.0152901375033728,10.1598966624966,Aileron_R,Aileron_R,-0.207803546286461,0.029417223133686,1.1998664639377,0.00414299179040862,-0.0730857574741829,0.997314370581081,-0.00231385088361154,0.146286362231941,0.00860205567354785,-3.13758280840173,0
163400,10.1751868,0.0152901375033728,10.1598966624966,Rudder,Rudder,-7.5909560867359e-05,0.347801883043617,1.23728529462175,0.00531080715259328,0.010548419567462,0.979640927621269,-0.200410027447123,-0.0227984149594354,0.00617738926895371,-2.73794085678663,0
163400,10.1751868,0.0152901375033728,10.1598966624966,Elevator,Elevator,0.000299228119721819,0.360272116420564,1.15852265982308,0.00335561242017212,0.0468033758983602,0.99885561261184,-0.00925467577113735,-0.0937003846486636,0.005837277611068,-3.12278894751907,0
163403,10.1878228,0.0151494725023254,10.1726733274977,Aileron_L,Aileron_L,0.224029193197771,0.0353643602747197,1.19169433844688,0.00539539126783969,-0.0156780661632583,0.999813063632994,-0.00994614414000697,0.0312499551600878,0.0111008659482338,-3.12187076898412,0
163403,10.1878228,0.0151494725023254,10.1726733274977,Aileron_R,Aileron_R,-0.207713987227045,0.0294453485429632,1.19982780743788,0.00366721726738836,-0.0673306588814603,0.997720327554751,-0.00269849516272923,0.134745886365311,0.00768117287290018,-3.13670163515892,0
163403,10.1878228,0.0151494725023254,10.1726733274977,Rudder,Rudder,-3.10771151142157e-05,0.347798938521126,1.23728896730521,0.00569618399991323,0.010338038551824,0.977474323702759,-0.210724049288578,-0.0226134271734153,0.00677885243312103,-2.71685480443581,0
163403,10.1878228,0.0151494725023254,10.1726733274977,Elevator,Elevator,0.000304431964286327,0.360271301565371,1.15855896301536,0.00379043902982707,0.0322219733964385,0.999429888015896,-0.00934215943635898,-0.0645243606435569,0.00697456703025756,-3.12267312720067,0
163405,10.2011546,0.0150091725035778,10.1861454274964,Aileron_L,Aileron_L,0.224067781626383,0.0353321566441904,1.19162541955594,0.00490563171261899,-0.0248836610362945,0.999615091762184,-0.0112430650719338,0.0496609350342168,0.0103672099382741,-3.11935629139604,0
163405,10.2011546,0.0150091725035778,10.1861454274964,Aileron_R,Aileron_R,-0.207674939294197,0.0294786364509746,1.19983954397816,0.00368725982100055,-0.0742258567282481,0.99723278725998,-0.00192206182539733,0.148577102115914,0.00763952045839182,-3.13830644567597,0
163405,10.2011546,0.0150091725035778,10.1861454274964,Rudder,Rudder,-4.07794120820446e-05,0.34781010876618,1.23728253152621,0.00571774230911885,0.0110760827210281,0.973261824672816,-0.229360084689956,-0.0241855008729733,0.00604893497167344,-2.67864250448056,0
163405,10.2011546,0.0150091725035778,10.1861454274964,Elevator,Elevator,0.000312479647195256,0.360280042468317,1.15855115730902,0.00368743404125971,0.0377876724734016,0.999235995331791,-0.00926931888113361,-0.0756598097346635,0.00666875110595485,-3.12278797396382,0
163408,10.2146317,0.0153748100049463,10.1992568899951,Aileron_L,Aileron_L,0.22406002806743,0.0354316878549653,1.19168138246743,0.00551766245495365,-0.0210169926371753,0.99970961172206,-0.0104179485528561,0.0419218487050463,0.0114702797943079,-3.12099192415289,0
163408,10.2146317,0.0153748100049463,10.1992568899951,Aileron_R,Aileron_R,-0.207722301340819,0.0294936075900069,1.19982012338573,0.00390752473877572,-0.0704898794237703,0.997502305135489,-0.00224931069957243,0.141082239215852,0.0081127261399488,-3.13765601055514,0
163408,10.2146317,0.0153748100049463,10.1992568899951,Rudder,Rudder,-2.27285220126916e-05,0.347819387446085,1.23726799068452,0.0055675018649532,0.00938617504740716,0.983584042075861,-0.180120334262056,-0.0204718411747792,0.00757100233142675,-2.77927577385971,0
163408,10.2146317,0.0153748100049463,10.1992568899951,Elevator,Elevator,0.000302857739905647,0.360318456537298,1.15855977143158,0.0037174800079103,0.0370683090908729,0.999262222563953,-0.00933441803671377,-0.0742211317611633,0.00673750345768303,-3.12266042893294,0
163411,10.2273643,0.0153899099980068,10.211974390002,Aileron_L,Aileron_L,0.224051180567344,0.0354015765012451,1.19162938970872,0.00499222139908874,-0.0194143450388367,0.999744071181388,-0.0104858509373032,0.0387258254595491,0.0103892262420561,-3.12081754488664,0
163411,10.2273643,0.0153899099980068,10.211974390002,Aileron_R,Aileron_R,-0.207794100393878,0.0294700087939961,1.19986966790882,0.00384294790992556,-0.0658384220033638,0.997819807008076,-0.00248328045819886,0.131755750125513,0.00799621482915997,-3.13714279104202,0
163411,10.2273643,0.0153899099980068,10.211974390002,Rudder,Rudder,-8.03114250914021e-05,0.347856889111053,1.23728165342743,0.00510758718376983,0.0106326813582306,0.9801932349341,-0.197691883570669,-0.0228660000302152,0.00580888786683857,-2.74349262709097,0
163411,10.2273643,0.0153899099980068,10.211974390002,Elevator,Elevator,0.000276273025941525,0.360302339328293,1.15845501806618,0.00333010152086042,0.0523494397533356,0.998581315174467,-0.00915442875363034,-0.104804767949563,0.0056923266206657,-3.12295973266185,0
163414,10.2412871,0.0151457100018677,10.2261413899981,Aileron_L,Aileron_L,0.224056686292191,0.0353486777535827,1.19167315116197,0.00526755200126572,-0.00965848241212766,0.999891882279524,-0.00975655497190235,0.0192143767823031,0.0107226374715776,-3.1221810715784,0
163414,10.2412871,0.0151457100018677,10.2261413899981,Aileron_R,Aileron_R,-0.207745236550398,0.0294408429701687,1.19988552528394,0.00382079136863704,-0.0670992971194514,0.997736296610708,-0.00231696028072772,0.134284531919599,0.00793530055250095,-3.13748182667623,0
163414,10.2412871,0.0151457100018677,10.2261413899981,Rudder,Rudder,-4.340461360098e-05,0.347803464477078,1.23726092097226,0.0055683051838023,0.0100392618320522,0.979695903066741,-0.200160297545466,-0.0219022257600903,0.00689162283250601,-2.73844719904131,0
163414,10.2412871,0.0151457100018677,10.2261413899981,Elevator,Elevator,0.000288439541215353,0.360272461966169,1.15847531590458,0.00307603356532031,0.0524370233493932,0.998574030969899,-0.00952897015876654,-0.104977214449918,0.0051439754973362,-3.12223782877128,0
163416,10.2558065,0.0159662725000141,10.2398402275,Aileron_L,Aileron_L,0.224037504034373,0.0353524049190286,1.19163180312406,0.00505232874546601,-0.0169668908408464,0.999791027627039,-0.0102225078093208,0.0338316957678822,0.0104496244177284,-3.12132085992977,0
163416,10.2558065,0.0159662725000141,10.2398402275,Aileron_R,Aileron_R,-0.207757807180379,0.029457282857304,1.19985894909627,0.00395545590512,-0.0723949165417153,0.99736576759182,-0.0022036477668063,0.144902402425942,0.0082092306273409,-3.13776953956236,0
163416,10.2558065,0.0159662725000141,10.2398402275,Rudder,Rudder,-0.000108924443729546,0.347828400517704,1.23730765203666,0.00482340729159817,0.0107761458040981,0.977342360803114,-0.211335087487866,-0.0231050080041583,0.00487350439816977,-2.71562481260532,0
163416,10.2558065,0.0159662725000141,10.2398402275,Elevator,Elevator,0.000289042114016207,0.360289924267816,1.15852688504724,0.0038110708506332,0.0371291390944608,0.999259228362572,-0.00937535606327981,-0.0743449760101,0.00692035287350883,-3.12257122543045,0
163419,10.2695898,0.0158808725045725,10.2537089274954,Aileron_L,Aileron_L,0.224048018306407,0.0353782761233455,1.19167510838287,0.00556037396461046,-0.0136924809064358,0.999845115398963,-0.00955737520637224,0.0272795849704583,0.0113809995414881,-3.12263077015371,0
163419,10.2695898,0.0158808725045725,10.2537089274954,Aileron_R,Aileron_R,-0.207734887746271,0.0294121139805669,1.19990622327169,0.0039191229183323,-0.0625381185222574,0.998030389108391,-0.00299443206655629,0.125136944180384,0.00819743164530103,-3.136105562443,0
163419,10.2695898,0.0158808725045725,10.2537089274954,Rudder,Rudder,-5.32639235093324e-05,0.347833069913584,1.23731429556239,0.00545028925250067,0.0108542215490629,0.976520657294571,-0.215081115160319,-0.0235458476520174,0.00597559949916697,-2.7079400308297,0
163419,10.2695898,0.0158808725045725,10.2537089274954,Elevator,Elevator,0.000285026050195088,0.360285536074281,1.15853714620821,0.00371090990072542,0.0423352844827501,0.999054622973884,-0.0091549522109392,-0.0847617955116991,0.0066396971566737,-3.122984370034,0
163422,10.2843001,0.0162358850012695,10.2680642149987,Aileron_L,Aileron_L,0.224060658422683,0.0353953157923928,1.19164416933414,0.00512508136315898,-0.0182578776858438,0.999767099837346,-0.0103019185714529,0.0364117543250175,0.0106241576619775,-3.12117819134819,0
163422,10.2843001,0.0162358850012695,10.2680642149987,Aileron_R,Aileron_R,-0.207717403234799,0.0294421745586079,1.19990711612014,0.00416108263834936,-0.0418070906783453,0.999105580101407,-0.00478459721617585,0.0836000937431029,0.00871489226047188,-3.1323794633532,0
163422,10.2843001,0.0162358850012695,10.2680642149987,Rudder,Rudder,-4.26055427342877e-05,0.347844065171825,1.23732054661037,0.00550862239582148,0.0107427639660217,0.980461226300599,-0.196341620200091,-0.0232314637851383,0.00658352553181435,-2.74623595756273,0
163422,10.2843001,0.0162358850012695,10.2680642149987,Elevator,Elevator,0.000317262127158336,0.360261481410703,1.15851374945207,0.00352742451859414,0.0565499874163804,0.998351490082941,-0.00916288429726123,-0.113221957209983,0.00600693319004788,-3.12289671716009,0
163425,10.2980363,0.0169809100052451,10.2810553899948,Aileron_L,Aileron_L,0.224053166837888,0.0353646823709653,1.19165302662281,0.00502352137725999,-0.0134751560553043,0.99984555077101,-0.0101024257320933,0.0268493049157155,0.0103179375964171,-3.12152389293537,0
163425,10.2980363,0.0169809100052451,10.2810553899948,Aileron_R,Aileron_R,-0.207785706961723,0.0294377129112323,1.1999046084261,0.00390868577556046,-0.0735495634295589,0.997282209432647,-0.00183810880191392,0.147220981239921,0.00806659725424223,-3.13850128593952,0
163425,10.2980363,0.0169809100052451,10.2810553899948,Rudder,Rudder,-4.04669092556773e-05,0.347830902177294,1.23726411382137,0.00561033684930266,0.0105723101186318,0.979380832314031,-0.201667884590158,-0.0229740256993074,0.00672517260652962,-2.73536490959669,0
163425,10.2980363,0.0169809100052451,10.2810553899948,Elevator,Elevator,0.000288952684730069,0.360276680801536,1.15852968387237,0.00353753549717251,0.0505021189310805,0.998674186948502,-0.00932148855202194,-0.101110360509357,0.00612421920842726,-3.12261559264573,0
163428,10.3130268,0.0168293574956653,10.2961974425043,Aileron_L,Aileron_L,0.224025010292836,0.0353448996573002,1.19158744286143,0.00587390088511754,-0.040422013820879,0.999099220494639,-0.0115024212260233,0.0807302097088411,0.0126674604277237,-3.11907969547349,0
163428,10.3130268,0.0168293574956653,10.2961974425043,Aileron_R,Aileron_R,-0.207711120034894,0.0294740882504614,1.19988710937207,0.00418753458119637,-0.0631274943977419,0.997993194203549,-0.00263975919189279,0.126319944335427,0.00869165422679091,-3.13685223049611,0
163428,10.3130268,0.0168293574956653,10.2961974425043,Rudder,Rudder,-7.76965019437066e-05,0.347850822266226,1.2373304915004,0.00513022898379085,0.0107156334066788,0.978807025350396,-0.20443987643309,-0.0230771393532924,0.00566163304922028,-2.72971491431021,0
163428,10.3130268,0.0168293574956653,10.2961974425043,Elevator,Elevator,0.000298963113881892,0.360286187482012,1.15852729357313,0.00356119474618259,0.0330179487383087,0.999403411431577,-0.00948441732638816,-0.0661135983879221,0.00649187394531221,-3.12239838582628,0
163430,10.3267642,0.0168545275075964,10.3099096724924,Aileron_L,Aileron_L,0.224032908820212,0.0353563566524118,1.19162808861246,0.00610773943023692,-0.0306729376631832,0.999452803927081,-0.010768432404845,0.0612240740156898,0.0128697487775835,-3.12043892898439,0
163430,10.3267642,0.0168545275075964,10.3099096724924,Aileron_R,Aileron_R,-0.207726225199325,0.0294072296626567,1.19985162712549,0.00383198121069271,-0.0700436095337637,0.997533303840503,-0.00255272648996735,0.140185277266077,0.00800274753074458,-3.13703644414112,0
163430,10.3267642,0.0168545275075964,10.3099096724924,Rudder,Rudder,-5.36728015076919e-05,0.347860492774968,1.23729593465048,0.00604152354945734,0.011376290396693,0.974220726312903,-0.225228897862534,-0.0248906070360144,0.00664706517345374,-2.68711563573589,0
163430,10.3267642,0.0168545275075964,10.3099096724924,Elevator,Elevator,0.000282548194897485,0.360300241216609,1.15851012360866,0.00334218987349477,0.0488488036555192,0.998757875682975,-0.00923741898504003,-0.0977954391050497,0.00577363526096464,-3.12281282285373,0
163433,10.3392392,0.0168012025063236,10.3224379974937,Aileron_L,Aileron_L,0.224018828082237,0.0353344827751396,1.19162606336722,0.00616959101508174,-0.0277996289357261,0.999540725343838,-0.0103660579227505,0.0554788903012422,0.0129102187135697,-3.12120997436028,0
163433,10.3392392,0.0168012025063236,10.3224379974937,Aileron_R,Aileron_R,-0.207733176299272,0.0294506308835125,1.19988932058366,0.00419082643772688,-0.0434824447440788,0.999035417282344,-0.00446642903674563,0.0869564467222823,0.00876210270269515,-3.13303243361321,0
163433,10.3392392,0.0168012025063236,10.3224379974937,Rudder,Rudder,-4.98258270740699e-05,0.347824220299633,1.23725952949222,0.00553590909677862,0.0106446603467521,0.978369478602369,-0.206516847389997,-0.0231178764085301,0.00643577002776055,-2.72546043038851,0
163433,10.3392392,0.0168012025063236,10.3224379974937,Elevator,Elevator,0.000306092363447105,0.360300710281812,1.1585685721518,0.00373099745675177,0.0335111674436985,0.999386581746541,-0.00946263914048164,-0.0671037422619393,0.00682326236510237,-3.12242730489727,0
163435,10.3504064,0.0169549925021119,10.3334514074979,Aileron_L,Aileron_L,0.224065383569845,0.0353523199696955,1.19161751922832,0.00497938158771974,-0.0204867679984834,0.999720333070986,-0.0107123172291068,0.0408689792074943,0.0103950867650628,-3.12037529562016,0
163435,10.3504064,0.0169549925021119,10.3334514074979,Aileron_R,Aileron_R,-0.207769026134126,0.0294534133107699,1.19990190153186,0.00415345298298107,-0.0591587893114661,0.998235270491317,-0.00305470500161883,0.118364013816793,0.00865377983324688,-3.13598521219406,0
163435,10.3504064,0.0169549925021119,10.3334514074979,Rudder,Rudder,-4.52264458376375e-05,0.347884593539076,1.23731115679817,0.00547920381590524,0.0110115247921824,0.980139672843851,-0.197926618636415,-0.0237573436888478,0.00638186565507524,-2.74300181233707,0
163435,10.3504064,0.0169549925021119,10.3334514074979,Elevator,Elevator,0.000288980307822844,0.360299327037766,1.15853358031795,0.00374200011822721,0.0428071278957883,0.9990332605486,-0.00927855344667879,-0.0857077347701834,0.00668243844393054,-3.12273157868082,0
163438,10.3633736,0.01669703500403,10.346676564996,Aileron_L,Aileron_L,0.224091365819873,0.0353923196511311,1.19163492079892,0.005092719294512,-0.0316669455424515,0.999417811932914,-0.0116321090703421,0.0632244183781261,0.0109164322916756,-3.11866114538679,0
163438,10.3633736,0.01669703500403,10.346676564996,Aileron_R,Aileron_R,-0.207745784880825,0.0294326527080086,1.199941200028,0.00367488829246509,-0.0752232920368778,0.997157615852292,-0.0021542235133714,0.150575875720945,0.00765305597082004,-3.13784920884738,0
163438,10.3633736,0.01669703500403,10.346676564996,Rudder,Rudder,-1.70870640903009e-05,0.347855036453421,1.23732796881036,0.00547135880542396,0.0104140333576157,0.979756898664672,-0.199845019104889,-0.0225956983510876,0.0065588647042888,-2.73909082737508,0
163438,10.3633736,0.01669703500403,10.346676564996,Elevator,Elevator,0.000327343157048107,0.360292916664406,1.15852213544342,0.00314239121620644,0.0541298193431554,0.998484322330898,-0.00944172096220866,-0.108368366570418,0.00525312358830597,-3.12239619491607,0
163440,10.3768566,0.0168266149978725,10.3600299850021,Aileron_L,Aileron_L,0.224025411323289,0.0353701403197735,1.19162927870212,0.00508204388583752,-0.0148443391806484,0.999826223463992,-0.0100668415087874,0.0295871342366281,0.0104613835269211,-3.12161092552164,0
163440,10.3768566,0.0168266149978725,10.3600299850021,Aileron_R,Aileron_R,-0.20782013707209,0.0294894745837416,1.19993068898898,0.004347452416868,-0.0417986094135214,0.999106190543237,-0.00456025512015081,0.0835835687926243,0.00906848218493141,-3.13284325889223,0
163440,10.3768566,0.0168266149978725,10.3600299850021,Rudder,Rudder,-5.59494618811058e-05,0.347857440437022,1.23727674275442,0.00548149632161233,0.0106762727292796,0.976431929671431,-0.21549166368287,-0.0232142580038876,0.00610335840948223,-2.70709943070761,0
163440,10.3768566,0.0168266149978725,10.3600299850021,Elevator,Elevator,0.00030298135172688,0.360329697970643,1.15855995838276,0.00411197262208259,0.0268681677373746,0.999584974324423,-0.00954318334905356,-0.0538200928867806,0.00770779271364803,-3.12229147420636,0
163443,10.3901509,0.016166032505157,10.3739848674948,Aileron_L,Aileron_L,0.224098351515727,0.0353595235534091,1.19164595457144,0.00480881352900973,-0.0113081266286554,0.999872766296191,-0.0101711751433111,0.0225185477733971,0.00984659635744752,-3.12135928756258,0
163443,10.3901509,0.016166032505157,10.3739848674948,Aileron_R,Aileron_R,-0.207754640245515,0.0294551148780172,1.19982156256135,0.00383415271739531,-0.0676144122969696,0.997700588113254,-0.00266964438483481,0.13531429099913,0.00801177142466606,-3.13678395714709,0
163443,10.3901509,0.016166032505157,10.3739848674948,Rudder,Rudder,-2.88644354613008e-05,0.347832572694221,1.23729150774114,0.00590657535371393,0.0105174880209633,0.977749894009977,-0.209426931355064,-0.0230435649787046,0.00714507716360025,-2.71950144255461,0
163443,10.3901509,0.016166032505157,10.3739848674948,Elevator,Elevator,0.000305841325949911,0.36029678121854,1.15855824310923,0.00379663552476973,0.0394390522320748,0.999172062302925,-0.00923778279928618,-0.0789668427141907,0.00685837926409051,-3.12283137138405,0
163445,10.4019423,0.0161601500017737,10.3857821499982,Aileron_L,Aileron_L,0.224034000919648,0.0353606727073356,1.19164078604748,0.0051671470701606,-0.0193156517559571,0.999747193213638,-0.0102837663261724,0.0385270091653856,0.0107291627054439,-3.12122735438675,0
163445,10.4019423,0.0161601500017737,10.3857821499982,Aileron_R,Aileron_R,-0.207790662662443,0.0294366240989739,1.19988832476884,0.00415190773321587,-0.0569107622997467,0.998365141019159,-0.00331240010130586,0.113858047671067,0.00866737084862299,-3.13545099117082,0
163445,10.4019423,0.0161601500017737,10.3857821499982,Rudder,Rudder,-5.41651204351545e-05,0.347854098971369,1.23730520876485,0.00585479025204207,0.0114973756765528,0.975732345608322,-0.218586187846667,-0.0249993909255768,0.00639912508524362,-2.70074459574808,0
163445,10.4019423,0.0161601500017737,10.3857821499982,Elevator,Elevator,0.000272503149526371,0.360272405171005,1.15848981896621,0.00338646629713409,0.0485961609639745,0.998770549767913,-0.00918334916477615,-0.0972901101656411,0.00587208832858568,-3.12291799031015,0
163448,10.4168915,0.0164863500012251,10.4004051499988,Aileron_L,Aileron_L,0.22403098981385,0.0353247602549508,1.1916383660496,0.00520772406982617,-0.0325215252365738,0.99939291062289,-0.0113595863924835,0.0649349044499486,0.0111482181032729,-3.1192227440143,0
163448,10.4168915,0.0164863500012251,10.4004051499988,Aileron_R,Aileron_R,-0.207732411671386,0.0294242195049111,1.19991090752443,0.00383103940275919,-0.062149907105121,0.998055259128488,-0.00290032927216871,0.124360137374129,0.00800777401945301,-3.13627927795115,0
163448,10.4168915,0.0164863500012251,10.4004051499988,Rudder,Rudder,-5.81432446177264e-05,0.347827177714359,1.23728567025365,0.00552018611190902,0.010434816512892,0.97924834999337,-0.202319824003715,-0.0226726744210815,0.0065889734788276,-2.73403685022572,0
163448,10.4168915,0.0164863500012251,10.4004051499988,Elevator,Elevator,0.000280044936902234,0.360257160832875,1.15853353167059,0.00378780922914469,0.0407037938192598,0.999120978337877,-0.00928031869748445,-0.0814984110658328,0.00681352368638253,-3.12273842033029,0
163451,10.4295553,0.0166167549990415,10.412938545001,Aileron_L,Aileron_L,0.224056798851176,0.0353433534279709,1.19161059692961,0.00486784708807189,-0.0216863189790747,0.99969285727895,-0.0109635185645054,0.0432683322351579,0.0102083979542865,-3.1198806454987,0
163451,10.4295553,0.0166167549990415,10.412938545001,Aileron_R,Aileron_R,-0.207762657175128,0.0294645587620552,1.19983117889948,0.00370019817103316,-0.0843784338642086,0.99642657200764,-0.000821601619630873,0.168955173978356,0.00751267314380789,-3.14057972731432,0
163451,10.4295553,0.0166167549990415,10.412938545001,Rudder,Rudder,-6.72014363911129e-05,0.347871161392732,1.23727013459604,0.00555146418768203,0.0104222836302108,0.981088208434462,-0.193200632815117,-0.0225979077964594,0.00686582246449129,-2.75264121607468,0
163451,10.4295553,0.0166167549990415,10.412938545001,Elevator,Elevator,0.000294768359904229,0.360293786136373,1.15853061778494,0.00329296997080843,0.0589383174488839,0.99821369265138,-0.00921167131207768,-0.1180021748316,0.00548836216612469,-3.12281266977748,0
163453,10.4409036,0.0163393250015493,10.4245642749985,Aileron_L,Aileron_L,0.224055042812836,0.0354159289253374,1.19169485282467,0.00546677385352977,-0.00926136696914873,0.99989744354059,-0.00945747675066218,0.0184196083610299,0.0111078331466905,-3.12277862903677,0
163453,10.4409036,0.0163393250015493,10.4245642749985,Aileron_R,Aileron_R,-0.207775311097342,0.0294682396234878,1.19986933649607,0.00363871909992122,-0.0803582330439586,0.996758437527689,-0.00138972037673932,0.160882991881071,0.00747726855199817,-3.13940696180153,0
163453,10.4409036,0.0163393250015493,10.4245642749985,Rudder,Rudder,-6.59522055915494e-05,0.347849901708447,1.23729910810307,0.00514376977586039,0.0104042706196253,0.979478394591797,-0.201214729364532,-0.0224537971533715,0.00588947177734995,-2.73630314427928,0
163453,10.4409036,0.0163393250015493,10.4245642749985,Elevator,Elevator,0.000310155976379734,0.360323008480326,1.15853644733675,0.00325565420536828,0.0508073514536702,0.998659897122758,-0.00929643118194887,-0.101715932701349,0.00555795710994197,-3.12269246811125,0
163456,10.4533686,0.0165588675059912,10.436809732494,Aileron_L,Aileron_L,0.224034884955688,0.0354048076646089,1.1916336262143,0.00620492567750111,-0.0383981768794007,0.999178841331653,-0.0113455693912348,0.0766743459294022,0.0132713488326918,-3.11939288527513,0
163456,10.4533686,0.0165588675059912,10.436809732494,Aileron_R,Aileron_R,-0.207784535301209,0.0294593242912489,1.19990512719825,0.00421836930817922,-0.058447263901425,0.99827592195399,-0.00336249159533397,0.116935469160193,0.00881536406196642,-3.13537208726655,0
163456,10.4533686,0.0165588675059912,10.436809732494,Rudder,Rudder,-9.02800934562862e-05,0.347815136786439,1.23721872930152,0.00516082728600927,0.0103311159603638,0.979584971224885,-0.200698575119703,-0.0223142018039424,0.00596409254910444,-2.73735687759318,0
163456,10.4533686,0.0165588675059912,10.436809732494,Elevator,Elevator,0.000338135525125812,0.360325703887137,1.15855982481119,0.00372992171153808,0.0376352380456987,0.999241798033141,-0.00924692407042237,-0.0753554022798435,0.00675821842310765,-3.1228305453558,0
163458,10.4661911,0.0163261300019947,10.449864969998,Aileron_L,Aileron_L,0.224068250349532,0.0353274873402049,1.19160954619666,0.00489530446799348,-0.021644248388207,0.999694246427521,-0.0109076196113403,0.0431841620359451,0.0102599698837753,-3.11999317861437,0
163458,10.4661911,0.0163261300019947,10.449864969998,Aileron_R,Aileron_R,-0.207786928233612,0.0294734272146338,1.19982561094268,0.00390406185373751,-0.0725363761186009,0.997355873389471,-0.0021199660725246,0.145186882928509,0.00809511576567202,-3.13793017717051,0
163458,10.4661911,0.0163261300019947,10.449864969998,Rudder,Rudder,-1.87698130258935e-05,0.347804902310458,1.23728417949272,0.00518428397617303,0.00941703889972037,0.984388779695135,-0.17567917630823,-0.0203634881067047,0.00689800138327173,-2.78831052994923,0
