event_id,surface_index,surface_name,command_level_norm,scheduled_start_s,scheduled_end_s,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count
92,3,Rudder,-0.25,128.7267592,129.9767592,negative_first,negative,outbound,2,9
93,3,Rudder,-0.5,129.9767592,131.2267592,negative_first,negative,outbound,3,9
94,3,Rudder,-0.75,131.2267592,132.4767592,negative_first,negative,outbound,4,9
95,3,Rudder,-1,132.4767592,133.7267592,negative_first,negative,outbound,5,9
96,3,Rudder,-0.75,133.7267592,134.9767592,negative_first,negative,return,6,9
97,3,Rudder,-0.5,134.9767592,136.2267592,negative_first,negative,return,7,9
98,3,Rudder,-0.25,136.2267592,137.4767592,negative_first,negative,return,8,9
99,3,Rudder,-0,137.4767592,138.7267592,negative_first,negative,return,9,9
100,3,Rudder,0,138.7267592,139.9767592,negative_first,positive,outbound,1,9
101,3,Rudder,0.25,139.9767592,141.2267592,negative_first,positive,outbound,2,9
102,3,Rudder,0.5,141.2267592,142.4767592,negative_first,positive,outbound,3,9
103,3,Rudder,0.75,142.4767592,143.7267592,negative_first,positive,outbound,4,9
104,3,Rudder,1,143.7267592,144.9767592,negative_first,positive,outbound,5,9
105,3,Rudder,0.75,144.9767592,146.2267592,negative_first,positive,return,6,9
106,3,Rudder,0.5,146.2267592,147.4767592,negative_first,positive,return,7,9
107,3,Rudder,0.25,147.4767592,148.7267592,negative_first,positive,return,8,9
108,3,Rudder,0,148.7267592,149.9767592,negative_first,positive,return,9,9
109,4,Elevator,0,149.9767592,151.2267592,positive_first,positive,outbound,1,9
110,4,Elevator,0.25,151.2267592,152.4767592,positive_first,positive,outbound,2,9
111,4,Elevator,0.5,152.4767592,153.7267592,positive_first,positive,outbound,3,9
112,4,Elevator,0.75,153.7267592,154.9767592,positive_first,positive,outbound,4,9
113,4,Elevator,1,154.9767592,156.2267592,positive_first,positive,outbound,5,9
114,4,Elevator,0.75,156.2267592,157.4767592,positive_first,positive,return,6,9
115,4,Elevator,0.5,157.4767592,158.7267592,positive_first,positive,return,7,9
116,4,Elevator,0.25,158.7267592,159.9767592,positive_first,positive,return,8,9
117,4,Elevator,0,159.9767592,161.2267592,positive_first,positive,return,9,9
118,4,Elevator,-0,161.2267592,162.4767592,positive_first,negative,outbound,1,9
119,4,Elevator,-0.25,162.4767592,163.7267592,positive_first,negative,outbound,2,9
120,4,Elevator,-0.5,163.7267592,164.9767592,positive_first,negative,outbound,3,9
121,4,Elevator,-0.75,164.9767592,166.2267592,positive_first,negative,outbound,4,9
122,4,Elevator,-1,166.2267592,167.4767592,positive_first,negative,outbound,5,9
123,4,Elevator,-0.75,167.4767592,168.7267592,positive_first,negative,return,6,9
124,4,Elevator,-0.5,168.7267592,169.9767592,positive_first,negative,return,7,9
125,4,Elevator,-0.25,169.9767592,171.2267592,positive_first,negative,return,8,9
126,4,Elevator,-0,171.2267592,172.4767592,positive_first,negative,return,9,9
127,4,Elevator,-0,172.4767592,173.7267592,negative_first,negative,outbound,1,9
128,4,Elevator,-0.25,173.7267592,174.9767592,negative_first,negative,outbound,2,9
129,4,Elevator,-0.5,174.9767592,176.2267592,negative_first,negative,outbound,3,9
130,4,Elevator,-0.75,176.2267592,177.4767592,negative_first,negative,outbound,4,9
131,4,Elevator,-1,177.4767592,178.7267592,negative_first,negative,outbound,5,9
132,4,Elevator,-0.75,178.7267592,179.9767592,negative_first,negative,return,6,9
133,4,Elevator,-0.5,179.9767592,181.2267592,negative_first,negative,return,7,9
134,4,Elevator,-0.25,181.2267592,182.4767592,negative_first,negative,return,8,9
135,4,Elevator,-0,182.4767592,183.7267592,negative_first,negative,return,9,9
136,4,Elevator,0,183.7267592,184.9767592,negative_first,positive,outbound,1,9
137,4,Elevator,0.25,184.9767592,186.2267592,negative_first,positive,outbound,2,9
138,4,Elevator,0.5,186.2267592,187.4767592,negative_first,positive,outbound,3,9
139,4,Elevator,0.75,187.4767592,188.7267592,negative_first,positive,outbound,4,9
140,4,Elevator,1,188.7267592,189.9767592,negative_first,positive,outbound,5,9
141,4,Elevator,0.75,189.9767592,191.2267592,negative_first,positive,return,6,9
142,4,Elevator,0.5,191.2267592,192.4767592,negative_first,positive,return,7,9
143,4,Elevator,0.25,192.4767592,193.7267592,negative_first,positive,return,8,9
144,4,Elevator,0,193.7267592,194.9767592,negative_first,positive,return,9,9
