t_read_host_s,line_text
3.9193927,"HELLO_EVENT,Nano33IoT_Command_Path_V1,1000000,1794514793"
4.6568668,"RX_EVENT,0,0,1795267755,32768,32768,32768,32768"
4.6568668,"OK_EVENT,SET_NEUTRAL"
4.6728297,"COMMIT_EVENT,0,0,1795267755,1795287657,519109,1500,1500,1500,1500,1500,1500,1500,1500"
10.140744,"RX_EVENT,0,0,1800748566,32768,32768,32768,32768"
10.1569706,"COMMIT_EVENT,0,0,1800748566,1800767657,519383,1500,1500,1500,1500,1500,1500,1500,1500"
10.1569706,"RX_EVENT,1,0,1800769318,32768,32768,32768,32768"
10.1727641,"RX_EVENT,2,0,1800784652,32768,32768,32768,32768"
10.1727641,"COMMIT_EVENT,2,0,1800784652,1800787657,519384,1500,1500,1500,1500,1500,1500,1500,1500"
10.1989986,"RX_EVENT,3,0,1800800173,32768,32768,32768,32768"
10.1989986,"COMMIT_EVENT,3,0,1800800173,1800807657,519385,1500,1500,1500,1500,1500,1500,1500,1500"
10.2123077,"RX_EVENT,4,0,1800812117,32768,32768,32768,32768"
10.2123077,"RX_EVENT,5,0,1800826310,32768,32768,32768,32768"
10.2250334,"COMMIT_EVENT,5,0,1800826310,1800827657,519386,1500,1500,1500,1500,1500,1500,1500,1500"
10.2250334,"RX_EVENT,6,0,1800839655,32768,32768,32768,32768"
10.2386053,"COMMIT_EVENT,6,0,1800839655,1800847657,519387,1500,1500,1500,1500,1500,1500,1500,1500"
10.2386053,"RX_EVENT,7,0,1800852362,32768,32768,32768,32768"
10.2529664,"RX_EVENT,8,0,1800866266,32768,32768,32768,32768"
10.2529664,"COMMIT_EVENT,8,0,1800866266,1800867657,519388,1500,1500,1500,1500,1500,1500,1500,1500"
10.266992,"RX_EVENT,9,0,1800880646,32768,32768,32768,32768"
10.266992,"COMMIT_EVENT,9,0,1800880646,1800887657,519389,1500,1500,1500,1500,1500,1500,1500,1500"
10.2818606,"RX_EVENT,10,0,1800894339,32768,32768,32768,32768"
