t (s),x (m),y (m),ψ (rad),ψ (deg),p (rad/s),ϕ (deg),δ_A_roll (deg)
0.3355494079686221,1.0694833756011448,1.6113348783102655,-0.6933178515440337,-39.7241867545509,-2.7857551917622e-09,-9.480143899156295e-08,-1.3702186370474826e-08
0.3457175718464591,1.1018919627283126,1.5844056321836997,-0.6933178515838615,-39.724186756832864,-2.3958080169152054e-09,-9.64244001194422e-08,-1.0152504973813926e-09
0.35588573572429616,1.1343005498544079,1.557476386055843,-0.6933178516243711,-39.72418675915389,-1.9481514535626584e-09,-9.782018080139622e-08,1.399474876566548e-08
0.3660538996021332,1.166709136979412,1.5305471399266735,-0.6933178516654671,-39.72418676150852,-1.4295995644431765e-09,-9.895515995882672e-08,3.198981554699204e-08
0.3762220634799702,1.1991177241033097,1.5036178937961722,-0.69331785170704,-39.724186763890465,-8.225853660691261e-10,-9.978803448002855e-08,5.3902046020051186e-08
0.38639022735780726,1.2315263112260881,1.4766886476643237,-0.6933178517489627,-39.72418676629246,-1.031823783545226e-10,-1.002672668538708e-07,-6.1147700617124e-07
0.3965583912356443,1.2639348983477372,1.4497594015311166,-0.6933178517910867,-39.72418676870599,-6.4596747864757245e-09,-1.0032738017238789e-07,1.2174136753901614
0.4067265551134813,1.296343485468252,1.422830155396544,-0.693317851833236,-39.72418677112097,0.012694678388374852,-1.0409074068166534e-07,3.7594542456670217
0.41689471899131836,1.3287520725876318,1.3959009092606056,-0.6933178518769665,-39.72418677362654,0.049468608998612176,0.0073957250963272835,6.301494996559026
0.4270628828691554,1.3611606597058339,1.3689716631232498,-0.6933147448017056,-39.72400875132747,0.10571618033044392,0.036215784264634086,8.843535803075785
0.4372310467469924,1.393569330495074,1.3420425176819437,-0.6932995299065825,-39.723137002051175,0.17771269429899705,0.0978052777605248,11.385576632252617
0.44739921062482946,1.4259784110046867,1.3151138653382812,-0.6932584401353387,-39.72078273157774,0.26244587077392156,0.20133942736234603,13.927617468431075
0.4575673745026665,1.4583885979791045,1.288186544699056,-0.6931738535238647,-39.71593627573698,0.3574795844775004,0.3542385219051988,16.469658299660978
0.4677355383805035,1.4908010625283827,1.2612619656240516,-0.6930250297436904,-39.7074093012418,0.4608436646123596,0.5625035809933232,19.01169911087175
0.47790370225834056,1.5232175337363398,1.2343422105926978,-0.6927887044230775,-39.69386885777861,0.5709447723039919,0.8309878167606995,21.553739871009277
0.4880718661361776,1.5556403658587517,1.207430117145954,-0.6924395672265828,-39.67386476994844,0.6864943242681529,1.163616173464607,24.095780463215167
0.4982400300140146,1.588072592017711,1.1805293453559387,-0.6919506442194387,-39.64585154513223,0.8064502016992975,1.5635628759213107,24.99999962489057
0.5084081938918517,1.6205179667059926,1.1536444336420906,-0.6912936006226127,-39.608205720078004,0.9128910914110051,2.033395017955439,24.999999727649573
0.5185763577696887,1.65298099894866,1.1267808457555863,-0.6904389764923796,-39.559239364345615,0.998973167657787,2.5652388640078607,24.99999980264238
0.5287445216475257,1.6854669776037519,1.0999450113667457,-0.6893605534926601,-39.49745027793185,1.0685904346876252,3.1472335143982932,24.99999985976959
0.5389126855253628,1.7179818777437235,1.0731442262026492,-0.6880370134685125,-39.42161702053155,1.1248920955774984,3.769786688578874,24.999999904724845
0.5490808494031998,1.7505322213060646,1.0463864992719487,-0.686450969914752,-39.33074341877713,1.17042500936878,4.425140809278197,24.99999994101456
0.5592490132810368,1.7831249628301826,1.0196804322371642,-0.6845881845013434,-39.22401367645029,1.2072489006273388,5.107022081157513,24.999999970915994
0.5694171771588739,1.8157673954497593,0.9930351247853674,-0.682436933774114,-39.100756089105595,1.237029533026583,5.810356689735841,24.99999999597223
0.5795853410367109,1.8484670732295603,0.9664601009919336,-0.6799874975115566,-38.960413729074766,1.2611140617421188,6.531041282580755,25.00000001726584
0.5897535049145479,1.8812317466765274,0.9399652526164854,-0.6772317454768418,-38.80252076810102,1.2805919732919082,7.265757350267463,25.000000035578577
0.599921668792385,1.9140693088532426,0.9135607960453924,-0.674162803641986,-38.62668335339264,1.2963443694918357,8.011821110454594,25.000000051488897
0.610089832670222,1.9469877500055623,0.8872572402282477,-0.6707747845267233,-38.43256415717845,1.309083824932357,8.767062104441392,25.000000065433852
0.620257996548059,1.9799951190074605,0.8610653634704264,-0.6670625692136697,-38.219869887096635,1.3193866209665766,9.529725014406827,25.000000077749647
0.630426160425896,2.0130994902425585,0.8349961973607635,-0.6630216309820232,-37.98834118115023,1.3277188143445597,10.298390259940534,25.000000088698915
0.6405943243037331,2.0463089347976795,0.8090610164501795,-0.6586478924371828,-37.737744421837185,1.3344573197331728,11.071909781974353,25.00000009848961
0.6507624881815701,2.079631495050556,0.7832713325684844,-0.6539376095823007,-37.467865093939615,1.3399069598091762,11.849355109239752,25.000000107288297
0.6609306520594072,2.1130751619008423,0.7576388928849221,-0.6488872775465276,-37.178502383150104,1.3443142542026845,12.629975357988004,25.000000115229692
0.6710988159372442,2.146647854028389,0.732175680993385,-0.643493553709112,-36.86946477140708,1.3478785710469285,13.41316326505057,25.000000122423643
0.6812669798150812,2.1803573986714575,0.7068939204439026,-0.6377531947845148,-36.5405664321374,1.3507611455852508,14.198427717712969,25.000000128960266
0.6914351436929183,2.2142115135050764,0.6818060802547492,-0.6316630050990835,-36.191624266728084,1.3530923738005858,14.98537153776477,25.000000134913797
0.7016033075707553,2.2482177892701753,0.6569248820297358,-0.6252197938253968,-35.82245545423473,1.3549777110016803,15.77367351476622,25.000000140345477
0.7117714714485923,2.2823836728605964,0.6322633083773874,-0.6184203393712556,-35.43287541102101,1.35650244219421,16.563073875789122,25.00000014530574
0.7219396353264294,2.316716450620304,0.607834612386261,-0.6112613594667438,-35.02269607687351,1.3577355400290592,17.353362534341997,25.000000149835813
0.7321077992042664,2.351223231639152,0.5836523279565041,-0.6037394857712719,-34.5917244600925,1.3587327848457218,18.14436958690837,25.000000153968898
0.7422759630821034,2.3859109308641164,0.5597302808241456,-0.5958512420462715,-34.13976138687942,1.3595392879489556,18.935957627200153,25.000000157730994
0.7524441269599405,2.4207862518654304,0.5360826001433748,-0.5875930251189042,-33.66660041063778,1.3601915322615061,19.728015530454027,25.000000161141326
0.7626122908377775,2.4558556691145603,0.5127237305146709,-0.5789610880063867,-33.17202684506818,1.360719022663765,20.520453426597545,25.000000164212523
0.7727804547156145,2.491125409644446,0.4896684443642261,-0.5699515246861805,-32.65581689156449,1.3611456206750485,21.313198634891364,25.00000016695035
