event_id,surface_index,surface_name,command_level_norm,scheduled_start_s,scheduled_end_s,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count
1,1,Aileron_L,0,13.3109702,14.5609702,positive_first,positive,outbound,1,9
2,1,Aileron_L,0.25,14.5609702,15.8109702,positive_first,positive,outbound,2,9
3,1,Aileron_L,0.5,15.8109702,17.0609702,positive_first,positive,outbound,3,9
4,1,Aileron_L,0.75,17.0609702,18.3109702,positive_first,positive,outbound,4,9
5,1,Aileron_L,1,18.3109702,19.5609702,positive_first,positive,outbound,5,9
6,1,Aileron_L,0.75,19.5609702,20.8109702,positive_first,positive,return,6,9
7,1,Aileron_L,0.5,20.8109702,22.0609702,positive_first,positive,return,7,9
8,1,Aileron_L,0.25,22.0609702,23.3109702,positive_first,positive,return,8,9
9,1,Aileron_L,0,23.3109702,24.5609702,positive_first,positive,return,9,9
10,1,Aileron_L,-0,24.5609702,25.8109702,positive_first,negative,outbound,1,9
11,1,Aileron_L,-0.25,25.8109702,27.0609702,positive_first,negative,outbound,2,9
12,1,Aileron_L,-0.5,27.0609702,28.3109702,positive_first,negative,outbound,3,9
13,1,Aileron_L,-0.75,28.3109702,29.5609702,positive_first,negative,outbound,4,9
14,1,Aileron_L,-1,29.5609702,30.8109702,positive_first,negative,outbound,5,9
15,1,Aileron_L,-0.75,30.8109702,32.0609702,positive_first,negative,return,6,9
16,1,Aileron_L,-0.5,32.0609702,33.3109702,positive_first,negative,return,7,9
17,1,Aileron_L,-0.25,33.3109702,34.5609702,positive_first,negative,return,8,9
18,1,Aileron_L,-0,34.5609702,35.8109702,positive_first,negative,return,9,9
19,1,Aileron_L,-0,35.8109702,37.0609702,negative_first,negative,outbound,1,9
20,1,Aileron_L,-0.25,37.0609702,38.3109702,negative_first,negative,outbound,2,9
21,1,Aileron_L,-0.5,38.3109702,39.5609702,negative_first,negative,outbound,3,9
22,1,Aileron_L,-0.75,39.5609702,40.8109702,negative_first,negative,outbound,4,9
23,1,Aileron_L,-1,40.8109702,42.0609702,negative_first,negative,outbound,5,9
24,1,Aileron_L,-0.75,42.0609702,43.3109702,negative_first,negative,return,6,9
25,1,Aileron_L,-0.5,43.3109702,44.5609702,negative_first,negative,return,7,9
26,1,Aileron_L,-0.25,44.5609702,45.8109702,negative_first,negative,return,8,9
27,1,Aileron_L,-0,45.8109702,47.0609702,negative_first,negative,return,9,9
28,1,Aileron_L,0,47.0609702,48.3109702,negative_first,positive,outbound,1,9
29,1,Aileron_L,0.25,48.3109702,49.5609702,negative_first,positive,outbound,2,9
30,1,Aileron_L,0.5,49.5609702,50.8109702,negative_first,positive,outbound,3,9
31,1,Aileron_L,0.75,50.8109702,52.0609702,negative_first,positive,outbound,4,9
32,1,Aileron_L,1,52.0609702,53.3109702,negative_first,positive,outbound,5,9
33,1,Aileron_L,0.75,53.3109702,54.5609702,negative_first,positive,return,6,9
34,1,Aileron_L,0.5,54.5609702,55.8109702,negative_first,positive,return,7,9
35,1,Aileron_L,0.25,55.8109702,57.0609702,negative_first,positive,return,8,9
36,1,Aileron_L,0,57.0609702,58.3109702,negative_first,positive,return,9,9
37,2,Aileron_R,0,58.3109702,59.5609702,positive_first,positive,outbound,1,9
38,2,Aileron_R,0.25,59.5609702,60.8109702,positive_first,positive,outbound,2,9
39,2,Aileron_R,0.5,60.8109702,62.0609702,positive_first,positive,outbound,3,9
40,2,Aileron_R,0.75,62.0609702,63.3109702,positive_first,positive,outbound,4,9
41,2,Aileron_R,1,63.3109702,64.5609702,positive_first,positive,outbound,5,9
42,2,Aileron_R,0.75,64.5609702,65.8109702,positive_first,positive,return,6,9
43,2,Aileron_R,0.5,65.8109702,67.0609702,positive_first,positive,return,7,9
44,2,Aileron_R,0.25,67.0609702,68.3109702,positive_first,positive,return,8,9
45,2,Aileron_R,0,68.3109702,69.5609702,positive_first,positive,return,9,9
46,2,Aileron_R,-0,69.5609702,70.8109702,positive_first,negative,outbound,1,9
47,2,Aileron_R,-0.25,70.8109702,72.0609702,positive_first,negative,outbound,2,9
48,2,Aileron_R,-0.5,72.0609702,73.3109702,positive_first,negative,outbound,3,9
49,2,Aileron_R,-0.75,73.3109702,74.5609702,positive_first,negative,outbound,4,9
50,2,Aileron_R,-1,74.5609702,75.8109702,positive_first,negative,outbound,5,9
51,2,Aileron_R,-0.75,75.8109702,77.0609702,positive_first,negative,return,6,9
52,2,Aileron_R,-0.5,77.0609702,78.3109702,positive_first,negative,return,7,9
53,2,Aileron_R,-0.25,78.3109702,79.5609702,positive_first,negative,return,8,9
54,2,Aileron_R,-0,79.5609702,80.8109702,positive_first,negative,return,9,9
55,2,Aileron_R,-0,80.8109702,82.0609702,negative_first,negative,outbound,1,9
56,2,Aileron_R,-0.25,82.0609702,83.3109702,negative_first,negative,outbound,2,9
57,2,Aileron_R,-0.5,83.3109702,84.5609702,negative_first,negative,outbound,3,9
58,2,Aileron_R,-0.75,84.5609702,85.8109702,negative_first,negative,outbound,4,9
59,2,Aileron_R,-1,85.8109702,87.0609702,negative_first,negative,outbound,5,9
60,2,Aileron_R,-0.75,87.0609702,88.3109702,negative_first,negative,return,6,9
61,2,Aileron_R,-0.5,88.3109702,89.5609702,negative_first,negative,return,7,9
62,2,Aileron_R,-0.25,89.5609702,90.8109702,negative_first,negative,return,8,9
63,2,Aileron_R,-0,90.8109702,92.0609702,negative_first,negative,return,9,9
64,2,Aileron_R,0,92.0609702,93.3109702,negative_first,positive,outbound,1,9
65,2,Aileron_R,0.25,93.3109702,94.5609702,negative_first,positive,outbound,2,9
66,2,Aileron_R,0.5,94.5609702,95.8109702,negative_first,positive,outbound,3,9
67,2,Aileron_R,0.75,95.8109702,97.0609702,negative_first,positive,outbound,4,9
68,2,Aileron_R,1,97.0609702,98.3109702,negative_first,positive,outbound,5,9
69,2,Aileron_R,0.75,98.3109702,99.5609702,negative_first,positive,return,6,9
70,2,Aileron_R,0.5,99.5609702,100.8109702,negative_first,positive,return,7,9
71,2,Aileron_R,0.25,100.8109702,102.0609702,negative_first,positive,return,8,9
72,2,Aileron_R,0,102.0609702,103.3109702,negative_first,positive,return,9,9
73,3,Rudder,0,103.3109702,104.5609702,positive_first,positive,outbound,1,9
