run_id,scenario_id,primitive_name,selected_primitive,seed,wind_model,wind_mode,wind_param_label,latency_mode,latency_s,latency_range_s,state_feedback_delay_s,actuator_t10_s,actuator_t50_nominal_s,actuator_t90_s,conservative_actuator_bound_s,vicon_filter_cutoff_hz,vicon_filter_model,duration_s,termination_reason,success,failure_class,heading_change_deg,height_change_m,terminal_speed_m_s,max_alpha_deg,max_beta_deg,max_bank_deg,min_wall_distance_m,saturation_time_s,saturation_fraction,tracking_error_rms,exit_recoverable,governor_rejection_reason,candidate_count,rejected_count,log_path,primitive_selected,max_abs_phi_deg,inside_safe_volume,log_path_relative
s4_annular_single_cg_control_reference_seed1,s4_annular_single_cg_control_reference,nominal_glide,nominal_glide,1,single_annular_gp_grid,cg,01_Thermal/B_results/Single_Fan_Annular_GP/single_annular_gp_grid_predictions.xlsx,nominal,0.108,0.098000:0.118000,0.0,0.073,0.108,0.13,0.151,20.0,one_pole,0.34,,True,none,-0.00011725352165819322,-0.19122543951199766,6.4980052669938235,3.071764649712458,0.00014977121454044619,0.0009286434651074232,0.25,0.0,0.0,0.022602127904929586,True,,0,0,control_reference_rollout.csv,nominal_glide,0.0009286434651074232,True,control_reference_rollout.csv
