t_read_host_s,line_text
0.2360136,"HELLO_EVENT,Nano33IoT_Command_Path_V1,1000000,4161790311"
1.0105691,"RX_EVENT,0,0,4162556245,32768,32768,32768,32768"
1.0105691,"OK_EVENT,SET_NEUTRAL"
1.0426444,"COMMIT_EVENT,0,0,4162556245,4162573058,1066970,1500,1500,1500,1500,1500,1500,1500,1500"
6.3226989,"RX_EVENT,0,8,4167871478,32768,32768,32768,32768"
6.3226989,"COMMIT_EVENT,0,8,4167871478,4167873058,1067235,1500,1500,1500,1500,1500,1500,1500,1500"
6.3371227,"RX_EVENT,1,8,4167884207,32768,32768,32768,32768"
6.350168,"COMMIT_EVENT,1,8,4167884207,4167893058,1067236,1500,1500,1500,1500,1500,1500,1500,1500"
6.350168,"RX_EVENT,2,8,4167899087,32768,32768,32768,32768"
6.3745746,"RX_EVENT,3,8,4167911677,32768,32768,32768,32768"
6.3745746,"COMMIT_EVENT,3,8,4167911677,4167913058,1067237,1500,1500,1500,1500,1500,1500,1500,1500"
6.3888954,"RX_EVENT,4,8,4167936308,32768,32768,32768,32768"
6.4020474,"RX_EVENT,5,8,4167950391,32768,32768,32768,32768"
6.413875,"COMMIT_EVENT,5,8,4167950391,4167953058,1067239,1500,1500,1500,1500,1500,1500,1500,1500"
6.426571,"RX_EVENT,6,8,4167975365,32768,32768,32768,32768"
6.4410927,"RX_EVENT,7,8,4167988032,32768,32768,32768,32768"
6.4410927,"COMMIT_EVENT,7,8,4167988032,4167993058,1067241,1500,1500,1500,1500,1500,1500,1500,1500"
6.4796314,"RX_EVENT,8,8,4168015114,32768,32768,32768,32768"
6.4796314,"RX_EVENT,9,8,4168027902,32768,32768,32768,32768"
6.4917883,"COMMIT_EVENT,9,8,4168027902,4168033058,1067243,1500,1500,1500,1500,1500,1500,1500,1500"
6.5049238,"RX_EVENT,10,8,4168053255,32768,32768,32768,32768"
6.5262596,"COMMIT_EVENT,10,8,4168053255,4168073058,1067245,1500,1500,1500,1500,1500,1500,1500,1500"
6.5384571,"RX_EVENT,11,8,4168075786,32768,32768,32768,32768"
6.5384571,"RX_EVENT,12,8,4168087672,32768,32768,32768,32768"
6.5491089,"COMMIT_EVENT,12,8,4168087672,4168093058,1067246,1500,1500,1500,1500,1500,1500,1500,1500"
6.572667,"RX_EVENT,13,8,4168110545,32768,32768,32768,32768"
6.572667,"COMMIT_EVENT,13,8,4168110545,4168113058,1067247,1500,1500,1500,1500,1500,1500,1500,1500"
6.5866299,"RX_EVENT,14,8,4168134238,32768,32768,32768,32768"
6.597685,"RX_EVENT,15,8,4168148052,32768,32768,32768,32768"
6.6099554,"COMMIT_EVENT,15,8,4168148052,4168153058,1067249,1500,1500,1500,1500,1500,1500,1500,1500"
6.6228259,"RX_EVENT,16,8,4168171486,32768,32768,32768,32768"
6.6228259,"COMMIT_EVENT,16,8,4168171486,4168173058,1067250,1500,1500,1500,1500,1500,1500,1500,1500"
6.6453059,"RX_EVENT,17,8,4168194861,32768,32768,32768,32768"
6.6701211,"COMMIT_EVENT,17,8,4168194861,4168213058,1067252,1500,1500,1500,1500,1500,1500,1500,1500"
6.6701211,"RX_EVENT,18,8,4168217536,32768,32768,32768,32768"
6.6843888,"RX_EVENT,19,8,4168231719,32768,32768,32768,32768"
6.6843888,"COMMIT_EVENT,19,8,4168231719,4168233058,1067253,1500,1500,1500,1500,1500,1500,1500,1500"
6.7225941,"RX_EVENT,20,8,4168258226,32768,32768,32768,32768"
6.7225941,"RX_EVENT,21,8,4168271295,32768,32768,32768,32768"
6.7353592,"COMMIT_EVENT,21,8,4168271295,4168273058,1067255,1500,1500,1500,1500,1500,1500,1500,1500"
6.7494001,"RX_EVENT,22,8,4168297114,32768,32768,32768,32768"
6.7634309,"RX_EVENT,23,8,4168310906,32768,32768,32768,32768"
6.7634309,"COMMIT_EVENT,23,8,4168310906,4168313058,1067257,1500,1500,1500,1500,1500,1500,1500,1500"
6.7843605,"RX_EVENT,24,8,4168334937,32768,32768,32768,32768"
6.8177025,"COMMIT_EVENT,24,8,4168334937,4168353058,1067259,1500,1500,1500,1500,1500,1500,1500,1500"
6.8177025,"RX_EVENT,25,8,4168356835,32768,32768,32768,32768"
6.8294869,"RX_EVENT,26,2,4168367753,32768,55705,32768,32768"
6.8294869,"COMMIT_EVENT,26,2,4168367753,4168373058,1067260,1500,1850,1500,1500,1500,1500,1500,1500"
6.8428854,"RX_EVENT,27,2,4168390956,32768,55705,32768,32768"
6.8428854,"COMMIT_EVENT,27,2,4168390956,4168393058,1067261,1500,1850,1500,1500,1500,1500,1500,1500"
6.8754688,"RX_EVENT,28,2,4168414711,32768,55705,32768,32768"
6.886658,"COMMIT_EVENT,28,2,4168414711,4168433058,1067263,1500,1850,1500,1500,1500,1500,1500,1500"
6.886658,"RX_EVENT,29,2,4168436890,32768,55705,32768,32768"
6.9005639,"RX_EVENT,30,2,4168448166,32768,55705,32768,32768"
6.9005639,"COMMIT_EVENT,30,2,4168448166,4168453058,1067264,1500,1850,1500,1500,1500,1500,1500,1500"
6.9386916,"RX_EVENT,31,2,4168472899,32768,55705,32768,32768"
6.9386916,"RX_EVENT,32,2,4168487280,32768,55705,32768,32768"
