split,surface_axis,command_abs,metric,positive_count,negative_count,actual_positive_mean,actual_negative_mean,actual_antisymmetric_response,actual_symmetric_response,sim_positive_mean,sim_negative_mean,sim_antisymmetric_response,sim_symmetric_response,antisymmetric_residual_actual_minus_sim,symmetric_residual_actual_minus_sim
all,aileron,1,yaw_coupling_psi_change_deg,6,6,9.67242609,6.716775458,1.477825316,8.194600774,26.21385577,-25.01175001,25.61280289,0.6010528818,-24.13497758,7.593547892
all,aileron,1,response_dy_m,6,6,0.1257352775,-0.07430642728,0.1000208524,0.02571442512,-0.0415876925,-0.2475463534,0.1029793304,-0.1445670229,-0.002958478035,0.1702814481
all,elevator,0.2,peak_q_rad_s,6,6,-1.824749811,-1.764036528,-0.03035664165,-1.794393169,-0.6872721063,-1.819934348,0.5663311211,-1.253603227,-0.5966877627,-0.540789942
all,elevator,0.2,q_impulse_rad,6,6,-0.6109646951,-0.7408746342,0.06495496952,-0.6759196646,-0.3294164216,-0.7517903306,0.2111869545,-0.5406033761,-0.146231985,-0.1353162885
all,elevator,0.2,theta_change_deg,6,6,-11.52280536,-17.65108042,3.064137532,-14.58694289,-3.327015069,-23.29551632,9.984250626,-13.3112657,-6.920113094,-1.275677193
all,elevator,0.2,response_altitude_loss_m,6,6,0.5079557168,0.4902301958,0.008862760512,0.4990929563,0.6579468868,0.6983271008,-0.02019010697,0.6781369938,0.02905286748,-0.1790440375
all,elevator,0.2,max_abs_alpha_deg,6,6,21.67234684,15.55456907,3.058888886,18.61345796,23.48078488,16.85953786,3.310623507,20.17016137,-0.2517346213,-1.556703415
all,elevator,0.4,peak_q_rad_s,6,5,-1.67183957,-1.919457088,0.1238087593,-1.795648329,-0.5591161612,-1.51160092,0.4762423793,-1.035358541,-0.3524336201,-0.7602897882
all,elevator,0.4,q_impulse_rad,6,5,-0.5666194573,-0.7690554784,0.1012180106,-0.6678374679,-0.2580405662,-0.6115522978,0.1767558658,-0.434796432,-0.07553785525,-0.2330410359
all,elevator,0.4,theta_change_deg,6,5,-7.151594036,-22.0857654,7.467085683,-14.61867972,6.112298675,-20.40109148,13.25669508,-7.144396404,-5.789609396,-7.474283315
all,elevator,0.4,response_altitude_loss_m,6,5,0.4186929512,0.6330030449,-0.1071550469,0.5258479981,0.4985573524,0.7492904669,-0.1253665572,0.6239239097,0.01821151036,-0.09807591159
all,elevator,0.4,max_abs_alpha_deg,6,5,23.89130974,16.46379583,3.713756955,20.17755279,31.71572459,17.63290956,7.041407515,24.67431708,-3.327650561,-4.496764286
all,elevator,0.6,peak_q_rad_s,5,6,-1.406210267,-2.443261351,0.5185255419,-1.924735809,-0.6619901616,-2.301530055,0.8197699465,-1.481760108,-0.3012444047,-0.4429757006
all,elevator,0.6,q_impulse_rad,5,6,-0.4263318459,-1.008522628,0.2910953912,-0.7174272371,-0.2660425725,-0.812918343,0.2734378853,-0.5394804578,0.01765750599,-0.1779467794
all,elevator,0.6,theta_change_deg,5,6,0.312244873,-29.17424565,14.74324526,-14.43100039,13.15732795,-15.38441924,14.2708736,-1.113545644,0.4723716648,-13.31745474
all,elevator,0.6,response_altitude_loss_m,5,6,0.3863192666,0.7276457101,-0.1706632217,0.5569824884,0.4885091829,0.660115117,-0.08580296707,0.5743121499,-0.08486025466,-0.01732966159
all,elevator,0.6,max_abs_alpha_deg,5,6,29.19048575,15.00159799,7.094443878,22.09604187,38.78201135,19.95501769,9.413496828,29.36851452,-2.31905295,-7.272472649
all,elevator,0.8,peak_q_rad_s,5,6,-1.421633568,-2.993028582,0.7856975071,-2.207331075,-0.2320042795,-1.691281839,0.7296387799,-0.9616430595,0.05605872721,-1.245688015
all,elevator,0.8,q_impulse_rad,5,6,-0.4890267662,-1.233466594,0.3722199138,-0.8612466801,-0.01276245727,-0.6499828378,0.3186101903,-0.3313726476,0.05360972355,-0.5298740325
all,elevator,0.8,theta_change_deg,5,6,1.995259226,-41.33725583,21.66625753,-19.6709983,18.38038845,-19.23546036,18.80792441,-0.4275359549,2.858333121,-19.24346235
all,elevator,0.8,response_altitude_loss_m,5,6,0.4921894885,0.6492211764,-0.07851584396,0.5707053324,0.6151246485,0.5370323003,0.03904617411,0.5760784744,-0.1175620181,-0.005373141956
all,elevator,0.8,max_abs_alpha_deg,5,6,37.26913428,15.32153893,10.97379767,26.29533661,44.21371017,17.35165136,13.4310294,30.78268076,-2.457231732,-4.487344156
all,elevator,1,peak_q_rad_s,6,6,-1.331861344,-3.037272946,0.852705801,-2.184567145,-0.2102131125,-2.327894374,1.058840631,-1.269053743,-0.2061348297,-0.915513402
all,elevator,1,q_impulse_rad,6,6,-0.3882009641,-1.1351103,0.3734546679,-0.7616556321,-0.04909304551,-0.8530635879,0.4019852712,-0.4510783167,-0.02853060327,-0.3105773154
all,elevator,1,theta_change_deg,6,6,3.339841448,-44.21663158,23.77823652,-20.43839507,19.91018641,-35.02724416,27.46871528,-7.558528876,-3.690478766,-12.87986619
all,elevator,1,response_altitude_loss_m,6,6,0.4740161066,0.8881346597,-0.2070592766,0.6810753831,0.5733521498,0.8410487895,-0.1338483199,0.7072004696,-0.07321095669,-0.02612508653
all,elevator,1,max_abs_alpha_deg,6,6,41.14189809,15.5244327,12.80873269,28.3331654,53.94690286,17.38387843,18.28151221,35.66539064,-5.472779519,-7.332225245
all,rudder,0.2,peak_r_rad_s,6,5,0.3606797643,0.2103742887,0.0751527378,0.2855270265,0.3261710817,0.05695532233,0.1346078797,0.191563202,-0.05945514189,0.09396382449
all,rudder,0.2,r_impulse_rad,6,5,0.1751674843,0.1584350773,0.008366203487,0.1668012808,0.1513168291,0.04733856483,0.05198913214,0.09932769697,-0.04362292865,0.0674735838
all,rudder,0.2,psi_change_deg,6,5,11.97824894,9.537324585,1.220462177,10.75778676,10.37501155,1.726739027,4.32413626,6.050875287,-3.103674083,4.706911475
all,rudder,0.2,roll_coupling_phi_change_deg,6,5,-9.959654836,-22.50267672,6.271510941,-16.23116578,-4.103738708,-5.454838589,0.6755499406,-4.779288648,5.595961,-11.45187713
all,rudder,0.2,response_dy_m,6,5,-0.0717327363,-0.1428720417,0.03556965271,-0.107302389,-0.05428269225,-0.07618637913,0.01095184344,-0.06523453569,0.02461780927,-0.04206785331
all,rudder,0.4,peak_r_rad_s,5,6,0.6100461587,0.038436329,0.2858049148,0.3242412438,0.5204553642,-0.2801832784,0.4003193213,0.1201360429,-0.1145144064,0.2041052009
all,rudder,0.4,r_impulse_rad,5,6,0.2281589816,0.08327352125,0.0724427302,0.1557162515,0.2024046097,-0.07484359878,0.1386241043,0.06378050548,-0.06618137406,0.09193574597
all,rudder,0.4,psi_change_deg,5,6,11.28054947,1.568026114,4.856261679,6.424287793,14.73535809,-1.601234183,8.168296137,6.567061955,-3.312034459,-0.1427741618
all,rudder,0.4,roll_coupling_phi_change_deg,5,6,-13.66430531,-22.18733999,4.26151734,-17.92582265,-5.420485197,-2.441812895,-1.489336151,-3.931149046,5.750853491,-13.9946736
all,rudder,0.4,response_dy_m,5,6,-0.09139553602,-0.1371837583,0.02289411116,-0.1142896472,0.05079632269,0.02573769896,0.01252931187,0.03826701083,0.0103647993,-0.152556658
all,rudder,0.6,peak_r_rad_s,6,6,0.6815665441,0.03670404456,0.3224312498,0.3591352943,0.7438957612,-0.6631135385,0.7035046499,0.04039111134,-0.3810734001,0.318744183
all,rudder,0.6,r_impulse_rad,6,6,0.2726438186,0.04407200842,0.1142859051,0.1583579135,0.264777884,-0.1983062502,0.2315420671,0.03323581691,-0.1172561621,0.1251220966
all,rudder,0.6,psi_change_deg,6,6,12.59642646,-1.406664966,7.001545713,5.594880747,18.01506921,-6.90456735,12.45981828,5.555250931,-5.458272568,0.03962981648
all,rudder,0.6,roll_coupling_phi_change_deg,6,6,-12.95861834,-19.01470838,3.028045021,-15.98666336,-6.100739103,-1.45330273,-2.323718186,-3.777020916,5.351763207,-12.20964244
all,rudder,0.6,response_dy_m,6,6,-0.1000359209,-0.1651395339,0.03255180649,-0.1325877274,0.07784545833,0.0626068612,0.007619298565,0.07022615977,0.02493250792,-0.2028138872
all,rudder,0.8,peak_r_rad_s,6,6,0.8845091582,-0.5101143405,0.6973117494,0.1871974089,0.9578322545,-0.8439979978,0.9009151261,0.05691712834,-0.2036033768,0.1302802805
all,rudder,0.8,r_impulse_rad,6,6,0.3645976536,-0.01392129796,0.1892594758,0.1753381778,0.3431100808,-0.2522601884,0.2976851346,0.04542494622,-0.1084256588,0.1299132316
all,rudder,0.8,psi_change_deg,6,6,17.5449958,-3.680902166,10.61294899,6.932046819,21.55134955,-12.43543804,16.99339379,4.557955758,-6.38044481,2.374091061
all,rudder,0.8,roll_coupling_phi_change_deg,6,6,-10.84728573,-18.96503134,4.058872805,-14.90615854,-6.34108973,-2.779568087,-1.780760822,-4.560328908,5.839633627,-10.34582963
all,rudder,0.8,response_dy_m,6,6,-0.1988098122,-0.05844554722,-0.07018213251,-0.1286276797,0.1734922785,-0.106714599,0.1401034387,0.03338883977,-0.2102855712,-0.1620165195
all,rudder,1,peak_r_rad_s,6,6,0.9812264367,-0.2157159974,0.5984712171,0.3827552196,1.236524978,-1.038620348,1.137572663,0.09895231519,-0.5391014457,0.2838029044
all,rudder,1,r_impulse_rad,6,6,0.4080800738,0.03657685711,0.1857516084,0.2223284655,0.4411506625,-0.3258978293,0.3835242459,0.0576264166,-0.1977726375,0.1647020489
all,rudder,1,psi_change_deg,6,6,17.89795214,-4.459383386,11.17866776,6.719284376,25.37786171,-18.27019607,21.82402889,3.553832824,-10.64536113,3.165451552
all,rudder,1,roll_coupling_phi_change_deg,6,6,-7.394385162,-23.35894789,7.982281363,-15.37666652,-4.172183667,-5.879558889,0.8536876113,-5.025871278,7.128593751,-10.35079525
all,rudder,1,response_dy_m,6,6,-0.09573969746,-0.08461328007,-0.005563208692,-0.09017648877,0.06306633099,-0.1791492308,0.1211077809,-0.05804144988,-0.1266709896,-0.03213503888
train,aileron,0.2,peak_p_rad_s,5,5,-0.7270586246,0.08030064195,-0.4036796333,-0.3233789913,-0.1919024609,0.7708887558,-0.4813956084,0.2894931474,0.07771597507,-0.6128721387
train,aileron,0.2,p_impulse_rad,5,5,-0.2238579658,0.02698290749,-0.1254204366,-0.09843752915,-0.04564554307,0.334778056,-0.1902117996,0.1445662565,0.06479136292,-0.2430037856
train,aileron,0.2,phi_change_deg,5,5,-11.42016496,-3.690877723,-3.864643619,-7.555521342,-11.17187441,6.54531435,-8.85859438,-2.313280029,4.99395076,-5.242241313
train,aileron,0.2,yaw_coupling_psi_change_deg,5,5,5.999204862,7.886972557,-0.9438838474,6.94308871,9.193511765,1.41490953,3.889301118,5.304210648,-4.833184965,1.638878062
train,aileron,0.2,response_dy_m,5,5,0.07191724039,0.04084477152,0.01553623444,0.05638100596,-0.1058954747,-0.2367843405,0.0654444329,-0.1713399076,-0.04990819847,0.2277209136
train,aileron,0.4,peak_p_rad_s,5,5,-0.8196995066,0.1779070608,-0.4988032837,-0.3208962229,-0.7378197871,1.081204661,-0.9095122238,0.1716924367,0.4107089401,-0.4925886597
train,aileron,0.4,p_impulse_rad,5,5,-0.3565916231,0.03095544655,-0.1937735348,-0.1628180883,-0.3153319518,0.4617713119,-0.3885516319,0.07321968002,0.194778097,-0.2360377683
train,aileron,0.4,phi_change_deg,5,5,-24.83571943,0.6703686411,-12.75304403,-12.08267539,-23.61533366,16.07619639,-19.84576503,-3.769568633,7.09272099,-8.313106761
train,aileron,0.4,yaw_coupling_psi_change_deg,5,5,11.15998987,10.04598117,0.5570043488,10.60298552,15.43461066,-1.900213516,8.667412088,6.767198572,-8.110407739,3.835786945
train,aileron,0.4,response_dy_m,5,5,-0.01654734892,-0.07574125024,0.02959695066,-0.04614429958,-0.108824235,-0.1428571948,0.01701647989,-0.1258407149,0.01258047077,0.07969641532
train,aileron,0.6,peak_p_rad_s,5,5,-1.021395257,-0.1995412697,-0.4109269936,-0.6104682633,-1.18706484,1.397885488,-1.292475164,0.1054103238,0.8815481703,-0.7158785871
train,aileron,0.6,p_impulse_rad,5,5,-0.4965398098,-0.008959701821,-0.243790054,-0.2527497558,-0.5188789434,0.6367180506,-0.577798497,0.05891955362,0.334008443,-0.3116693094
train,aileron,0.6,phi_change_deg,5,5,-29.57135468,4.206137196,-16.88874594,-12.68260874,-35.79856604,26.89377436,-31.3461702,-4.452395839,14.45742426,-8.230212901
train,aileron,0.6,yaw_coupling_psi_change_deg,5,5,10.61243572,5.228799288,2.691818214,7.920617502,18.5088716,-6.112829075,12.31085034,6.198021264,-9.619032125,1.722596237
train,aileron,0.6,response_dy_m,5,5,-0.2110078196,-0.2206946772,0.004843428823,-0.2158512484,0.257554639,0.05078672293,0.103383958,0.1541706809,-0.09854052919,-0.3700219293
train,aileron,0.8,peak_p_rad_s,5,4,-1.690052328,0.4247984261,-1.057425377,-0.6326269509,-1.378393674,1.741845425,-1.560119549,0.1817258758,0.5026941724,-0.8143528266
train,aileron,0.8,p_impulse_rad,5,4,-0.6034575119,0.1901985806,-0.3968280462,-0.2066294656,-0.5755266513,0.7022137633,-0.6388702073,0.06334355604,0.2420421611,-0.2699730217
train,aileron,0.8,phi_change_deg,5,4,-31.71772664,14.8116277,-23.26467717,-8.453049467,-40.40461077,37.24798854,-38.82629965,-1.578311117,15.56162248,-6.87473835
train,aileron,0.8,yaw_coupling_psi_change_deg,5,4,19.87419101,13.78416503,3.045012993,16.82917802,22.18342823,-11.77090631,16.97716727,5.206260963,-13.93215428,11.62291705
train,aileron,0.8,response_dy_m,5,4,-0.09801002548,-0.4589349915,0.180462483,-0.2784725085,-0.1103112805,0.04633968618,-0.07832548333,-0.03198579715,0.2587879663,-0.2464867113
train,aileron,1,peak_p_rad_s,5,5,-1.520223617,1.026511888,-1.273367752,-0.2468558644,-1.919169218,2.216689933,-2.067929576,0.1487603572,0.7945618233,-0.3956162216
train,aileron,1,p_impulse_rad,5,5,-0.5280363964,0.3611777047,-0.4446070505,-0.08342934586,-0.7449327662,0.885771569,-0.8153521676,0.07041940139,0.3707451171,-0.1538487472
train,aileron,1,phi_change_deg,5,5,-32.72151862,14.60584372,-23.66368117,-9.057837446,-48.72250271,33.97590289,-41.3492028,-7.373299909,17.68552163,-1.684537536
train,aileron,1,yaw_coupling_psi_change_deg,5,5,11.24522856,6.632669166,2.306279698,8.938948863,29.66822478,-23.65495173,26.66158826,3.006636523,-24.35530856,5.93231234
train,aileron,1,response_dy_m,5,5,0.1070351999,-0.01269064888,0.05986292438,0.0471722755,-0.04207234073,-0.2883865928,0.123157126,-0.1652294668,-0.06329420167,0.2124017423
train,elevator,0.2,peak_q_rad_s,5,5,-1.808069199,-1.710247987,-0.04891060595,-1.759158593,-0.4838542354,-1.637178903,0.576662334,-1.060516569,-0.62557294,-0.6986420239
train,elevator,0.2,q_impulse_rad,5,5,-0.5736248502,-0.7195007869,0.07293796833,-0.6465628186,-0.2537786799,-0.669844071,0.2080326955,-0.4618113755,-0.1350947272,-0.1847514431
train,elevator,0.2,theta_change_deg,5,5,-8.406008772,-17.51602742,4.555009325,-12.9610181,-0.4457471167,-23.80926878,11.68176083,-12.12750795,-7.126751506,-0.8335101501
train,elevator,0.2,response_altitude_loss_m,5,5,0.4919706973,0.5102945341,-0.009161918405,0.5011326157,0.6590763824,0.7455987708,-0.04326119421,0.7023375766,0.0340992758,-0.2012049609
train,elevator,0.2,max_abs_alpha_deg,5,5,21.16815985,15.36001982,2.904070016,18.26408984,22.23486977,15.9453257,3.144772034,19.09009773,-0.2407020179,-0.8260078956
train,elevator,0.4,peak_q_rad_s,5,4,-1.618835346,-1.91094981,0.1460572322,-1.764892578,-0.8213255412,-2.068399533,0.623536996,-1.444862537,-0.4774797638,-0.3200300411
train,elevator,0.4,q_impulse_rad,5,4,-0.5607980889,-0.7938268507,0.1165143809,-0.6773124698,-0.3599211002,-0.8004105702,0.220244735,-0.5801658352,-0.1037303541,-0.09714663464
train,elevator,0.4,theta_change_deg,5,4,-7.228227596,-23.40727359,8.089522999,-15.3177506,5.144973656,-26.16012909,15.65255137,-10.50757772,-7.563028373,-4.810172879
train,elevator,0.4,response_altitude_loss_m,5,4,0.4321872356,0.6609446654,-0.1143787149,0.5465659505,0.5051206889,0.7802942829,-0.137586797,0.6427074859,0.02320808209,-0.09614153538
train,elevator,0.4,max_abs_alpha_deg,5,4,24.06072632,17.06632734,3.497199491,20.56352683,31.94568129,18.05836295,6.943659166,25.00202212,-3.446459675,-4.438495289
train,elevator,0.6,peak_q_rad_s,4,5,-1.490631874,-2.459574032,0.4844710789,-1.975102953,-0.544617239,-2.256632661,0.8560077109,-1.40062495,-0.371536632,-0.5744780029
train,elevator,0.6,q_impulse_rad,4,5,-0.4544138253,-1.011950819,0.2787684971,-0.7331823224,-0.2286898753,-0.7903242315,0.2808171781,-0.5095070534,-0.002048680967,-0.223675269
train,elevator,0.6,theta_change_deg,4,5,-0.2828058165,-28.69857508,14.20788463,-14.49069045,13.20938194,-14.22455452,13.71696823,-0.5075862913,0.490916399,-13.98310416
train,elevator,0.6,response_altitude_loss_m,4,5,0.3821714692,0.7282692263,-0.1730488786,0.5552203478,0.4858300355,0.633671859,-0.07392091172,0.5597509472,-0.09912796684,-0.004530599484
train,elevator,0.6,max_abs_alpha_deg,4,5,28.81376435,14.70162986,7.056067247,21.75769711,38.49127748,19.63728576,9.42699586,29.06428162,-2.370928613,-7.306584517
train,elevator,0.8,peak_q_rad_s,4,5,-1.491402818,-2.954886371,0.7317417762,-2.223144595,-0.1243162828,-2.078830765,0.9772572412,-1.101573524,-0.2455154649,-1.121571071
train,elevator,0.8,q_impulse_rad,4,5,-0.5303287592,-1.234327561,0.3519994011,-0.8823281603,0.01170710682,-0.7921241837,0.4019156453,-0.3902085385,-0.04991624422,-0.4921196218
train,elevator,0.8,theta_change_deg,4,5,-0.4378000325,-41.88100949,20.72160473,-21.15940476,15.91052337,-23.30389152,19.60720745,-3.696684074,1.114397278,-17.46272069
train,elevator,0.8,response_altitude_loss_m,4,5,0.4952216835,0.6210986448,-0.06293848065,0.5581601642,0.6204673551,0.5142445821,0.05311138649,0.5673559686,-0.1160498671,-0.009195804385
train,elevator,0.8,max_abs_alpha_deg,4,5,38.95800557,15.24291644,11.85754456,27.100461,43.68435939,18.67359171,12.50538384,31.17897555,-0.6478392792,-4.078514545
train,elevator,1,peak_q_rad_s,5,5,-1.367230002,-3.110863581,0.8718167898,-2.239046792,-0.1365234456,-2.73796313,1.300719842,-1.437243288,-0.4289030524,-0.8018035038
train,elevator,1,q_impulse_rad,5,5,-0.4131719606,-1.158675464,0.3727517517,-0.7859237124,-0.0184844541,-1.012816175,0.4971658606,-0.5156503147,-0.1244141088,-0.2702733977
train,elevator,1,theta_change_deg,5,5,2.450595503,-45.00787729,23.7292364,-21.27864089,20.16725365,-39.89080444,30.02902905,-9.861775394,-6.299792651,-11.4168655
train,elevator,1,response_altitude_loss_m,5,5,0.4680322771,0.920372572,-0.2261701475,0.6942024245,0.5689895989,0.9089097095,-0.1699600553,0.7389496542,-0.05621009215,-0.04474722972
train,elevator,1,max_abs_alpha_deg,5,5,40.49947262,15.85782883,12.32082189,28.17865072,54.14018241,19.1755645,17.48230895,36.65787345,-5.161487063,-8.479222727
train,rudder,0.2,peak_r_rad_s,5,4,0.1962184954,0.4536070937,-0.1286942991,0.3249127946,0.2789715434,0.02220112249,0.1283852105,0.150586333,-0.2570795096,0.1743264616
train,rudder,0.2,r_impulse_rad,5,4,0.1111260419,0.2000377634,-0.04445586073,0.1555819027,0.1255324913,0.03503769075,0.04524740026,0.08028509101,-0.08970326099,0.07529681166
train,rudder,0.2,psi_change_deg,5,4,10.8299124,9.735420727,0.5472458384,10.28266656,9.939169839,2.346483319,3.79634326,6.142826579,-3.249097422,4.139839986
train,rudder,0.2,roll_coupling_phi_change_deg,5,4,-8.406246886,-21.42080449,6.507278803,-14.91352569,-3.911877035,-5.147945196,0.6180340804,-4.529911116,5.889244723,-10.38361457
train,rudder,0.2,response_dy_m,5,4,-0.0874848412,-0.1655822009,0.03904867983,-0.126533521,-0.02287503645,-0.02976655058,0.003445757063,-0.02632079351,0.03560292277,-0.1002127275
train,rudder,0.4,peak_r_rad_s,4,5,0.6728528816,-0.02059251271,0.3467226971,0.3261301844,0.5042909501,-0.2605872471,0.3824390986,0.1218518515,-0.03571640143,0.2042783329
train,rudder,0.4,r_impulse_rad,4,5,0.2629468774,0.0866394515,0.08815371297,0.1747931645,0.1976534213,-0.06761180084,0.1326326111,0.06502081021,-0.04447889809,0.1097723543
train,rudder,0.4,psi_change_deg,4,5,13.24896728,1.598023899,5.825471692,7.423495591,15.59736501,-2.057214468,8.827289738,6.77007527,-3.001818045,0.6534203215
train,rudder,0.4,roll_coupling_phi_change_deg,4,5,-11.76279318,-22.6890018,5.463104306,-17.22589749,-4.635206176,-2.252327167,-1.191439504,-3.443766671,6.65454381,-13.78213082
train,rudder,0.4,response_dy_m,4,5,-0.1489844341,-0.1163196365,-0.01633239878,-0.1326520353,0.1044166589,0.01195096146,0.04623284874,0.05818381021,-0.06256524753,-0.1908358455
train,rudder,0.6,peak_r_rad_s,5,5,0.7395267823,0.117667386,0.3109296982,0.4285970842,0.7470786344,-0.6743230072,0.7107008208,0.03637781359,-0.3997711226,0.3922192706
train,rudder,0.6,r_impulse_rad,5,5,0.2976065772,0.06207867249,0.1177639524,0.1798426248,0.2612095405,-0.2000114583,0.2306104994,0.03059904109,-0.112846547,0.1492435838
train,rudder,0.6,psi_change_deg,5,5,12.96771367,-0.8521270588,6.909920364,6.057793305,18.88152831,-6.624717823,12.75312307,6.128405243,-5.843202702,-0.07061193799
train,rudder,0.6,roll_coupling_phi_change_deg,5,5,-12.73341184,-20.96662936,4.116608759,-16.8500206,-5.383668684,-2.099018609,-1.642325038,-3.741343646,5.758933796,-13.10867696
train,rudder,0.6,response_dy_m,5,5,-0.1573113634,-0.1662924008,0.004490518706,-0.1618018821,0.1710737243,0.05712064023,0.05697654205,0.1140971823,-0.05248602335,-0.2758990644
train,rudder,0.8,peak_r_rad_s,5,5,0.8486512741,-0.4591264253,0.6538888497,0.1947624244,0.9182311025,-0.8428925973,0.8805618499,0.03766925258,-0.2266730002,0.1570931718
train,rudder,0.8,r_impulse_rad,5,5,0.3528324424,-0.03731679218,0.1950746173,0.1577578251,0.3255244017,-0.2523072614,0.2889158315,0.03660857017,-0.09384121423,0.121149255
train,rudder,0.8,psi_change_deg,5,5,18.97342769,-5.914275856,12.44385177,6.529575917,21.09513477,-13.21532718,17.15523097,3.939903796,-4.711379201,2.589672121
train,rudder,0.8,roll_coupling_phi_change_deg,5,5,-11.09213448,-17.13853248,3.023199,-14.11533348,-7.225039581,-2.19037204,-2.51733377,-4.707705811,5.54053277,-9.407627672
train,rudder,0.8,response_dy_m,5,5,-0.1842755543,-0.05928626097,-0.06249464664,-0.1217809076,0.09853773552,-0.0926415193,0.09558962741,0.002948108111,-0.1580842741,-0.1247290157
train,rudder,1,peak_r_rad_s,5,5,0.8856152733,-0.119645723,0.5026304981,0.3829847751,1.211591997,-1.023625618,1.117608807,0.09398318924,-0.6149783093,0.2890015859
