candidate_id,candidate_delta_a_effectiveness_scale,candidate_delta_e_effectiveness_scale,candidate_delta_r_effectiveness_scale,split,dataset_root,session_label,trial_id,throw_id,case_id,surface_axis,command_axis,command_value,command_abs,launch_confidence_score,launch_confidence_label,launch_confidence_weight,launch_lateral_contamination_score,launch_confidence_reasons,replay_status,replay_policy,replay_dt_s,replay_command_source,replay_command_onset_delay_s,duration_s,response_window_start_s,response_window_end_s,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_final_phi_deg,sim_final_phi_deg,final_phi_residual_actual_minus_sim_deg,actual_final_theta_deg,sim_final_theta_deg,final_theta_residual_actual_minus_sim_deg,actual_final_psi_deg,sim_final_psi_deg,final_psi_residual_actual_minus_sim_deg,actual_peak_p_rad_s,sim_peak_p_rad_s,peak_p_rad_s_residual_actual_minus_sim,actual_p_impulse_rad,sim_p_impulse_rad,p_impulse_rad_residual_actual_minus_sim,actual_phi_change_deg,sim_phi_change_deg,phi_change_deg_residual_actual_minus_sim,actual_peak_q_rad_s,sim_peak_q_rad_s,peak_q_rad_s_residual_actual_minus_sim,actual_q_impulse_rad,sim_q_impulse_rad,q_impulse_rad_residual_actual_minus_sim,actual_theta_change_deg,sim_theta_change_deg,theta_change_deg_residual_actual_minus_sim,actual_peak_r_rad_s,sim_peak_r_rad_s,peak_r_rad_s_residual_actual_minus_sim,actual_r_impulse_rad,sim_r_impulse_rad,r_impulse_rad_residual_actual_minus_sim,actual_psi_change_deg,sim_psi_change_deg,psi_change_deg_residual_actual_minus_sim,actual_roll_coupling_phi_change_deg,sim_roll_coupling_phi_change_deg,roll_coupling_phi_change_deg_residual_actual_minus_sim,actual_yaw_coupling_psi_change_deg,sim_yaw_coupling_psi_change_deg,yaw_coupling_psi_change_deg_residual_actual_minus_sim,actual_response_dy_m,sim_response_dy_m,response_dy_m_residual_actual_minus_sim,actual_response_dx_m,sim_response_dx_m,response_dx_m_residual_actual_minus_sim,actual_response_altitude_loss_m,sim_response_altitude_loss_m,response_altitude_loss_m_residual_actual_minus_sim,actual_max_abs_alpha_deg,sim_max_abs_alpha_deg,max_abs_alpha_deg_residual_actual_minus_sim,actual_alpha_gt_20_s,sim_alpha_gt_20_s,alpha_gt_20_s_residual_actual_minus_sim,actual_alpha_gt_30_s,sim_alpha_gt_30_s,alpha_gt_30_s_residual_actual_minus_sim,actual_speed_mean_m_s,sim_speed_mean_m_s,speed_mean_m_s_residual_actual_minus_sim,actual_response_delay_p_s,sim_response_delay_p_s,response_delay_p_s_residual_actual_minus_sim,actual_response_delay_q_s,sim_response_delay_q_s,response_delay_q_s_residual_actual_minus_sim,actual_response_delay_r_s,sim_response_delay_r_s,response_delay_r_s_residual_actual_minus_sim
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_n08/v001,v001,C1_aileron_neg0p8,aileron,delta_a,-0.8,0.8,0.8295396284,high,0.8295396284,0.352972517,roll_angle,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0003541,0.15,0.8,4.366409764,4.926637429,-0.5602276649,-1.262140153,0.01291761937,-1.275057772,0.9670554425,1.164930745,-0.197875302,46.76207979,80.97537529,-34.2132955,14.09382067,-10.25477836,24.34859903,33.84868413,-3.301052955,37.14973708,1.124653553,2.019441867,-0.8947883145,0.4408233421,0.94935093,-0.5085275879,24.89833877,49.45811933,-24.55978056,-1.120467012,-0.3343243973,-0.7861426149,-0.4928887617,-0.1260004554,-0.3668883063,1.128899649,-9.660187772,10.78908742,0.6512904239,0.09685612934,0.5544342946,0.2462531017,0.02053526963,0.2257178321,19.03215717,-1.765089351,20.79724652,24.89833877,49.45811933,-24.55978056,19.03215717,-1.765089351,20.79724652,-0.7398917412,0.01843415398,-0.7583258952,2.852525432,3.18965071,-0.3371252785,0.4419285502,0.6697568419,-0.2278282917,52.49679849,6.498402574,45.99839591,0.3984899,0,0.3984899,0.229012,0,0.229012,4.698960353,5.036474577,-0.3375142236,0.1506381,0.115,0.0356381,0.07679259999,0.04,0.03679259999,0.0299824,0.05,-0.0200176
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_n08/v002,v002,C1_aileron_neg0p8,aileron,delta_a,-0.8,0.8,0.8166925374,high,0.8166925374,0.3674167353,roll_angle,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9952829,0.15,0.8,4.083606366,3.759094626,0.3245117399,-0.925071832,0.5267770861,-1.451848918,1.031765451,0.8452453667,0.1865200843,38.56679556,45.57514285,-7.00834729,-2.753776196,9.543370509,-12.29714671,31.45509436,-36.2441708,67.69926517,0.3565480504,1.001669873,-0.6451218221,0.03725371436,0.2166891712,-0.1794354568,15.24679355,25.43633289,-10.18953934,-1.294682143,-2.653525124,1.358842981,-0.5963736961,-0.9788270349,0.3824533388,-12.09229571,-3.276532204,-8.815763503,1.25376897,-1.590498358,2.844267328,0.3115050712,-0.4264266318,0.7379317031,8.897373139,-22.65979252,31.55716565,15.24679355,25.43633289,-10.18953934,8.897373139,-22.65979252,31.55716565,-0.5555086188,0.4501305556,-1.005639174,2.696750806,2.45719652,0.239554286,0.5397390007,0.4683650272,0.07137397347,41.17925338,23.27125778,17.9079956,0.3818695,0.485,-0.1031305,0.1594573,0,0.1594573,4.304094195,3.939552687,0.3645415075,0.1963769,0.26,-0.06362309999,0.05094780001,0.085,-0.03405219999,0.1902893,0.24,-0.0497107
C0_frozen_neutral,1,0.6,0.531,heldout,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_n10/v001,v001,C1_aileron_neg1p0,aileron,delta_a,-1,1,0.8970148082,high,0.8970148082,0.2691751703,,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.2878822,0.15,0.8,4.780982001,3.994518407,0.7864635947,-1.354183661,-0.468623111,-0.8855605497,1.053242185,1.088853564,-0.03561137879,41.0514061,15.53968934,25.51171676,3.831080624,-16.34824034,20.17932096,45.25228422,-104.2476722,149.4999565,0.4757241443,1.653449311,-1.177725167,0.08633299142,0.6867079539,-0.6003749625,14.90964929,15.87772914,-0.9680798435,-1.628369665,-3.02916319,1.400793526,-0.6313359478,-1.134247907,0.5029119591,-9.445613325,-3.82289936,-5.622713964,1.190259179,-1.521923767,2.712182947,0.3533962774,-0.3835363404,0.7369326178,7.13730692,-31.7957414,38.93304832,14.90964929,15.87772914,-0.9680798435,7.13730692,-31.7957414,38.93304832,-0.3823853193,-0.04334515609,-0.3390401632,2.464139497,2.388701074,0.07543842291,-0.01426438539,0.0843005113,-0.0985648967,32.66766067,35.48019865,-2.812537976,0.1999912,0.555,-0.3550088,0.03586120001,0.165,-0.1291388,4.121901216,3.734154822,0.3877463941,0.2092005,0.14,0.06920050001,0.123308,0.08,0.043308,0.1108011,0.265,-0.1541989
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_n10/v002,v002,C1_aileron_neg1p0,aileron,delta_a,-1,1,0.7008020669,medium,0.7008020669,0.4868468547,lateral_velocity,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.2538458,0.15,0.8,5.35319666,5.80346116,-0.4502644992,-0.3598489973,-0.9920910198,0.6322420225,1.011543012,1.536958694,-0.5254156819,35.19928348,108.1616316,-72.96234808,-12.26724177,-16.12151243,3.854270658,21.76128215,-14.14799727,35.90927942,1.265696045,2.51742493,-1.251728885,0.4742039947,1.138026358,-0.663822363,15.28071356,52.03849482,-36.75778126,-2.03577187,-0.7423225113,-1.293449358,-0.8808073371,-0.3319778948,-0.5488294423,-12.79399151,-13.28790153,0.4939100257,0.6441251716,0.2668905862,0.3772345854,0.141787054,0.1340728013,0.007714252662,5.379168269,-5.692820806,11.07198907,15.28071356,52.03849482,-36.75778126,5.379168269,-5.692820806,11.07198907,-0.00177157503,-0.5041384896,0.5023669145,2.830024169,3.070881483,-0.2408573134,0.04719920915,0.4841928383,-0.4369936292,14.85153036,7.762874157,7.088656203,0,0,0,0,0,0,4.448249183,4.880948162,-0.4326989788,0.1690447,0.125,0.04404469999,0.1159089,0.085,0.03090889999,0.05045379999,0.02,0.03045379999
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_n10/v003,v003,C1_aileron_neg1p0,aileron,delta_a,-1,1,0.786153756,high,0.786153756,0.400502091,lateral_velocity,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.178167,0.15,0.8,4.375980144,3.84033381,0.5356463342,-0.1498713188,-0.7174767695,0.5676054507,1.031476731,1.059992561,-0.02851582991,25.06392355,51.09706408,-26.03314052,-31.0238508,-3.28230989,-27.74154091,9.347936463,-95.47243434,104.8203708,0.8784805153,1.905860097,-1.027379582,0.1903237488,0.8274127218,-0.6370889731,7.13397675,23.70549217,-16.57151542,-2.255065087,-2.916022158,0.6609570706,-0.8471270932,-1.045301672,0.1981745789,-21.00374993,-14.84753742,-6.156212511,0.4892447196,-1.711989758,2.201234477,0.07482253778,-0.4370990599,0.5119215977,6.004119497,-27.7840249,33.7881444,7.13397675,23.70549217,-16.57151542,6.004119497,-27.7840249,33.7881444,-0.0202812277,-0.2583773521,0.2380961244,2.412726048,2.3215121,0.09121394744,0.1263427638,0.2940453691,-0.1677026053,20.66643393,28.15558199,-7.489148055,0.1496907,0.61,-0.4603093,0,0,0,3.862973601,3.680105135,0.1828684654,0.2232068,0.13,0.09320680001,0.1514852,0.095,0.05648520001,0.01344830001,0.25,-0.2365517
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p02/v001,v001,C1_aileron_pos0p2,aileron,delta_a,0.2,0.2,0.8837939556,high,0.8837939556,0.2869742443,lateral_velocity,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0470789,0.15,0.8,4.216153472,4.220653542,-0.004500069883,0.1707301318,0.2294298243,-0.05869969254,1.01029655,1.129050566,-0.1187540155,0.6597965128,-10.40254886,11.06234538,-18.10897186,-21.34071325,3.231741396,-0.1586696535,18.2254324,-18.38410206,-0.6636862061,-0.3566730797,-0.3070131264,-0.2488600281,-0.1503747945,-0.09848523363,-9.599409462,-11.5836673,1.984257836,-1.706613229,-2.331256341,0.6246431126,-0.7180267497,-0.7996158314,0.08158908171,-15.28444483,-12.89542987,-2.389014966,0.2293325137,0.1606827645,0.06864974926,0.04583844783,0.0640157033,-0.01817725547,4.618049432,14.49801608,-9.879966651,-9.599409462,-11.5836673,1.984257836,4.618049432,14.49801608,-9.879966651,0.07756910844,0.06076137072,0.01680773772,2.571251852,2.596676386,-0.02542453454,0.4514678881,0.5817425682,-0.1302746801,16.48967582,23.08142706,-6.591751241,0,0.42,-0.42,0,0,0,4.107634564,4.11726021,-0.009625646674,0.0532611,0.14,-0.0867389,0.0889044,0.14,-0.0510956,0.07110329999,0.2,-0.1288967
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p02/v002,v002,C1_aileron_pos0p2,aileron,delta_a,0.2,0.2,0.9104069339,high,0.9104069339,0.25015142,,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.8485212,0.15,0.8,3.611578167,3.725701716,-0.1141235483,0.02459073622,0.1929000581,-0.1683093219,1.017097858,1.054342121,-0.03724426283,-13.78416422,-2.523476464,-11.26068776,-15.45952946,-2.850919481,-12.60860998,2.844311746,9.651359704,-6.807047958,-1.26399111,-0.3940741664,-0.8699169438,-0.4165278256,-0.02028672445,-0.3962411012,-20.51291122,-5.978642413,-14.53426881,-1.554991487,0.8844145218,-2.439406009,-0.5169009559,0.1712645786,-0.6881655345,-11.26599682,4.351985928,-15.61798274,0.3213700594,0.1410280772,0.1803419822,0.09740003991,0.04208257716,0.05531746275,5.215632958,10.11154315,-4.895910191,-20.51291122,-5.978642413,-14.53426881,5.215632958,10.11154315,-4.895910191,-0.02686666373,0.1298909802,-0.156757644,2.721167766,2.842854629,-0.121686863,0.771294884,0.839474434,-0.06817954999,15.72674922,20.05234901,-4.325599788,0,0.05,-0.05,0,0,0,4.408205827,4.567634722,-0.159428895,0.1680332,0.195,-0.0269668,0.1805584,0.155,0.0255584,0.1491449,0.15,-0.0008551000035
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p02/v003,v003,C1_aileron_pos0p2,aileron,delta_a,0.2,0.2,0.9376764343,high,0.9376764343,0.2071237026,,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1312387,0.15,0.8,5.058401236,5.875405875,-0.8170046388,-0.1685598206,0.09017687445,-0.2587366951,1.043072339,1.598338487,-0.5552661486,1.04295851,-16.75604586,17.79900437,-14.32693875,-16.30933042,1.982391668,6.028276947,3.826996193,2.201280754,-0.5246102528,-0.3911837418,-0.1334265111,-0.1325838276,-0.1805052658,0.04792143815,-5.61102523,-13.61742848,8.006403252,-1.518219686,-0.03782610893,-1.480393577,-0.4871363882,-0.02050006147,-0.4666363267,-0.9269208149,-7.836142675,6.90922186,0.2853987492,0.1505091582,0.134889591,0.1013417348,0.06531816811,0.03602356668,6.355458866,4.578113275,1.777345591,-5.61102523,-13.61742848,8.006403252,6.355458866,4.578113275,1.777345591,-0.1080344986,0.02505959208,-0.1330940907,2.934998553,3.343203176,-0.4082046235,0.3651211775,0.8500273879,-0.4849062103,15.89439036,5.71112131,10.18326905,0,0,0,0,0,0,4.635673339,5.31195712,-0.6762837808,0.1769773,0.13,0.04697729999,0.1951976,,,0.032193,0.105,-0.072807
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p04/v001,v001,C1_aileron_pos0p4,aileron,delta_a,0.4,0.4,0.9063434335,high,0.9063434335,0.2560429379,,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0818138,0.15,0.8,4.412016459,4.190552605,0.221463854,-0.2015011139,0.5462003593,-0.7477014731,1.059575395,0.9145000781,0.1450753168,-5.307539452,-17.14149487,11.83395542,-25.58317288,-21.31985031,-4.263322567,7.493845761,43.1525425,-35.65869674,-0.9727340612,-1.180998516,0.208264455,-0.3833906382,-0.553466288,0.1700756499,-18.54504641,-18.13081531,-0.4142311014,-2.232352399,-2.752580868,0.5202284691,-0.947363951,-1.055689507,0.108325556,-24.50137682,-18.15208155,-6.349295268,0.472014612,0.6495657988,-0.1775511868,0.1063941911,0.1670128052,-0.06061861415,11.79632114,19.98586141,-8.189540275,-18.54504641,-18.13081531,-0.4142311014,11.79632114,19.98586141,-8.189540275,-0.1772610337,0.2317650696,-0.4090261032,2.618467322,2.524499929,0.09396739299,0.3704836663,0.3508088737,0.01967479262,18.32043192,24.01170727,-5.691275351,0,0.545,-0.545,0,0,0,4.171865912,3.976468218,0.1953976933,0.0694767,0.08,-0.0105233,0.1136365,0.085,0.02863649999,0.08152820001,0.235,-0.1534718
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p04/v002,v002,C1_aileron_pos0p4,aileron,delta_a,0.4,0.4,0.6601019283,medium,0.6601019283,0.5262198648,roll_angle;lateral_velocity,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1031407,0.15,0.8,5.352303985,6.018319839,-0.6660158536,-0.1950659433,-0.4597441255,0.2646781822,0.9364701344,1.687530009,-0.7510598751,-14.0559871,-33.62629263,19.57030554,-9.540073553,-16.06449008,6.524416527,7.359728801,-0.3463764478,7.706105249,-1.335954785,-0.6736328174,-0.6623219674,-0.4593363782,-0.2986411937,-0.1606951845,-27.66679803,-30.44534319,2.778545151,-1.509758242,-0.09570135503,-1.414056887,-0.4901827676,-0.04612137444,-0.4440613931,0.5440783431,-7.635203546,8.179281889,1.184100154,0.4363457966,0.7477543569,0.4419729721,0.1985346421,0.24343833,24.65917866,9.971496656,14.687682,-27.66679803,-30.44534319,2.778545151,24.65917866,9.971496656,14.687682,-0.2376046704,-0.3548011981,0.1171965277,3.214842537,3.518072815,-0.3032302775,0.3571971389,0.9187798941,-0.5615827552,14.3964911,5.05035648,9.346134618,0,0,0,0,0,0,5.050814196,5.625946278,-0.5751320814,0.1386695,0.135,0.003669500005,0.2608386,0.105,0.1558386,0.0508436,0.035,0.0158436
C0_frozen_neutral,1,0.6,0.531,heldout,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p04/v003,v003,C1_aileron_pos0p4,aileron,delta_a,0.4,0.4,0.7344354903,medium,0.7344354903,0.4536173977,yaw_angle;lateral_velocity,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1105307,0.15,0.8,5.33879947,6.052146834,-0.7133473641,0.3607553795,-0.4397236205,0.800479,0.7992359842,1.698730316,-0.8994943318,-11.97375892,-40.10197774,28.12821882,-2.490949161,-16.67459527,14.18364611,-5.73358284,-2.240063909,-3.493518931,-0.768337031,-0.7142426172,-0.0540944138,-0.2650373979,-0.3194914577,0.05445405985,-15.38986271,-27.03719613,11.64733342,-1.793144257,-0.05233550973,-1.740808747,-0.6399172502,-0.0219245075,-0.6179927427,-1.432797678,-6.953173728,5.52037605,0.4751530787,-0.2744795163,0.749632595,0.07178969035,-0.0122934497,0.08408314005,12.3231291,8.573539666,3.749589435,-15.38986271,-27.03719613,11.64733342,12.3231291,8.573539666,3.749589435,0.1125537275,-0.3083751097,0.4209288372,3.156182924,3.520587701,-0.3644047776,0.2774015984,0.9081695864,-0.6307679879,12.80680482,5.229675332,7.577129484,0,0,0,0,0,0,4.973816247,5.619304264,-0.6454880175,0.0448404,0.145,-0.1001596,0.1514111,0.22,-0.06858890001,0.01986540001,0.455,-0.4351346
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p06/v001,v001,C1_aileron_pos0p6,aileron,delta_a,0.6,0.6,0.8663243262,high,0.8663243262,0.3092958992,roll_angle,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0748191,0.15,0.8,3.968280985,3.874567216,0.09371376898,0.01060972382,0.1784026175,-0.1677928937,1.061193434,0.9409906496,0.1202027842,-14.98894831,-29.10604628,14.11709797,-25.08948998,-17.79884647,-7.290643511,0.274448609,52.59117752,-52.31672891,0.7740591825,-0.8804457338,1.654504916,-0.1160438318,-0.3367426276,0.2206987958,-27.96822794,-24.57309161,-3.395136333,-2.345109024,-2.623986239,0.2788772147,-1.000223313,-0.9662595406,-0.03396377191,-29.96641563,-23.04940699,-6.917008644,-1.181702261,1.14966395,-2.33136621,-0.1337256056,0.3318360233,-0.4655616288,14.17807278,26.79492385,-12.61685107,-27.96822794,-24.57309161,-3.395136333,14.17807278,26.79492385,-12.61685107,-0.08853610786,-0.02661703558,-0.06191907228,2.343980144,2.351385813,-0.007405668274,0.3738831539,0.3862897597,-0.0124066058,17.55448363,26.45961437,-8.905130737,0,0.615,-0.615,0,0,0,3.767607653,3.719430197,0.04817745573,0.5017287,0.15,0.3517287,0.09056549999,0.095,-0.004434500011,0.3950165,0.195,0.2000165
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p06/v002,v002,C1_aileron_pos0p6,aileron,delta_a,0.6,0.6,0.7769932084,high,0.7769932084,0.4101411704,roll_angle;roll_rate,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0999344,0.15,0.8,5.259534974,6.144934398,-0.8853994238,-0.2639511541,0.3012694644,-0.5652206185,0.8702293749,1.91293703,-1.042707655,-12.32785906,-56.81272366,44.4848646,-8.629971652,-18.6160352,9.98606355,8.699818224,5.829697801,2.870120423,-1.260368991,-1.396982195,0.1366132037,-0.4567010215,-0.6576354387,0.2009344172,-22.39953316,-44.17665661,21.77712344,-1.645069069,-0.0677280716,-1.577340998,-0.5131932056,-0.02106908315,-0.4921241225,1.53876934,-7.0786477,8.61741704,0.9844483478,0.2291972311,0.7552511167,0.3737415676,0.06659887525,0.3071426924,15.11085604,9.470434497,5.640421546,-22.39953316,-44.17665661,21.77712344,15.11085604,9.470434497,5.640421546,-0.2529949783,0.1484583032,-0.4014532815,3.077642072,3.627309141,-0.5496670685,0.2957055003,1.042971144,-0.7472656433,14.34695134,4.619265822,9.727685521,0,0,0,0,0,0,4.941342752,5.817966688,-0.8766239356,0.1268876,0.125,0.001887600005,0.2009479,0.23,-0.02905209999,0.1268876,0.065,0.0618876
C0_frozen_neutral,1,0.6,0.531,heldout,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p06/v003,v003,C1_aileron_pos0p6,aileron,delta_a,0.6,0.6,0.8756290168,high,0.8756290168,0.2975598254,roll_angle,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1455226,0.15,0.8,5.338733242,6.187526241,-0.8487929988,0.1695609521,0.1074710112,0.06208994087,0.9854571668,1.883008307,-0.8975511406,-21.08370707,-59.60617765,38.52247057,-5.851584011,-18.77611871,12.9245347,-7.57139644,3.662880968,-11.23427741,-1.47448281,-1.324567798,-0.1499150116,-0.5375037989,-0.6325760606,0.09507226172,-31.21621182,-42.40472904,11.18851722,-1.463447635,-0.07430287366,-1.389144761,-0.5237569835,-0.02308726254,-0.500669721,0.07462587088,-7.232274829,7.3069007,0.69780188,0.2123399277,0.4854619522,0.2007730268,0.05798480794,0.1427882189,10.5429283,9.633431453,0.9094968504,-31.21621182,-42.40472904,11.18851722,10.5429283,9.633431453,0.9094968504,-0.09899873899,0.02627912878,-0.1252778678,3.090719411,3.50651867,-0.4157992592,0.3507802305,0.9585304734,-0.6077502429,12.91606358,5.06141752,7.854646059,0,0,0,0,0,0,4.870084666,5.600268047,-0.7301833807,0.117959,0.115,0.002959000004,0.157005,0.21,-0.052995,0.068748,0.08,-0.011252
C0_frozen_neutral,1,0.6,0.531,train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pa30,20260604_231717,20260604_231717/c1_a_p08/v001,v001,C1_aileron_pos0p8,aileron,delta_a,0.8,0.8,0.7447980237,medium,0.7447980237,0.4432021408,roll_angle;lateral_velocity,ok,frozen_active_calibrated_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.2542568,0.15,0.8,4.604614605,4.240796022,0.3638185821,0.01327834066,0.4730942717,-0.459815931,1.122897517,0.9744555962,0.1484419212,-12.90709668,-40.65788603,27.75078936,-35.11160728,-20.76404868,-14.3475586,3.045601385,96.3745371,-93.32893571,-2.122198671,-1.056187094,-1.066011577,-0.8741973128,-0.353249688,-0.5209476248,-34.28675352,-18.92079837,-15.36595515,-2.224723332,-1.89556732,-0.3291560125,-0.6429954231,-0.3346640257,-0.3083313974,-13.20556585,-1.112494547,-12.0930713,1.173785466,1.489969564,-0.3161840979,0.3854566286,0.4368892105,-0.05143258193,22.04308717,33.91018073,-11.86709357,-34.28675352,-18.92079837,-15.36595515,22.04308717,33.91018073,-11.86709357,-0.1377609272,-0.01154196205,-0.1262189651,2.432395571,2.495684298,-0.06328872757,0.02239046729,0.1184968199,-0.09610635256,19.81146346,31.82784209,-12.01637863,0,0.44,-0.44,0,0.15,-0.15,3.795264634,3.883547047,-0.08828241317,0.1197368,0.22,-0.1002632,0.2592183,0.325,-0.0657817,0.1197368,0.205,-0.08526319999
