candidate_id,split,surface_axis,alpha_regime,command_abs,replay_count,positive_count,negative_count,mean_actual_max_abs_alpha_deg,max_actual_max_abs_alpha_deg,mean_actual_alpha_gt_20_s,mean_actual_alpha_gt_30_s,dx_mae_m,dy_mae_m,altitude_loss_mae_m,final_phi_mae_deg,final_theta_mae_deg,final_psi_mae_deg,primary_metric,actual_antisymmetric_response,sim_antisymmetric_response,primary_antisym_residual,claim_boundary
C0_frozen_neutral,all,elevator,post_stall,0.6,5,5,0,29.19048575,30.69737134,0.3358649,0.01168872,0.2921955217,0.2692868947,0.07562824587,10.46865457,25.04934827,7.687617042,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,all,elevator,post_stall,0.8,5,5,0,37.26913428,51.73397079,0.43175284,0.17677646,0.147829466,0.7284081211,0.08233609366,6.827634379,24.48534646,9.460449423,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,all,elevator,post_stall,1,7,6,1,38.15607185,44.40935187,0.3857189,0.1929939857,0.1615755873,0.4908058284,0.06012535305,11.61528488,25.35076896,8.394589206,peak_q_rad_s,1.014795877,1.047268668,0.0324727908,frozen active calibrated replay
C0_frozen_neutral,all,rudder,normal,0.2,0,0,0,,,,,,,,,,,peak_r_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,all,rudder,normal,0.4,0,0,0,,,,,,,,,,,peak_r_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,all,rudder,normal,0.6,0,0,0,,,,,,,,,,,peak_r_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,all,rudder,normal,0.8,0,0,0,,,,,,,,,,,peak_r_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,all,rudder,normal,1,0,0,0,,,,,,,,,,,peak_r_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,all,rudder,transition,0.2,7,4,3,16.17034498,17.22346185,0,0,0.3442665348,0.3879374868,0.2752746166,7.188493751,4.46806986,5.42980023,peak_r_rad_s,0.1244422235,0.2189554652,0.09451324171,frozen active calibrated replay
C0_frozen_neutral,all,rudder,transition,0.4,7,3,4,16.45358379,17.72667849,0,0,0.1690208503,0.3942010135,0.1087133508,13.20699445,5.162651651,5.542220354,peak_r_rad_s,0.3498974225,0.40340995,0.05351252746,frozen active calibrated replay
C0_frozen_neutral,all,rudder,transition,0.6,9,5,4,16.35220266,17.83681269,0,0,0.243095753,0.4805502535,0.1533053675,11.45152388,4.497001629,10.29356878,peak_r_rad_s,0.2634819812,0.7360349148,0.4725529336,frozen active calibrated replay
C0_frozen_neutral,all,rudder,transition,0.8,8,3,5,16.33440907,17.74907446,0,0,0.2063333451,0.5937613882,0.1546568603,12.4117932,11.70177208,13.27077705,peak_r_rad_s,0.7443280855,0.9392586141,0.1949305286,frozen active calibrated replay
C0_frozen_neutral,all,rudder,transition,1,7,4,3,16.52936227,17.7635772,0,0,0.27218083,0.3809270911,0.1512886126,16.990042,9.315985366,16.6751806,peak_r_rad_s,0.5035796494,1.113856993,0.6102773436,frozen active calibrated replay
C0_frozen_neutral,all,rudder,post_stall,0.2,4,2,2,20.27466421,21.42050137,0.1408924,0,0.09653312189,0.1540960803,0.07003627588,11.83697998,2.106790973,5.456775149,peak_r_rad_s,-0.03488789031,0.001989266785,0.03687715709,frozen active calibrated replay
C0_frozen_neutral,all,rudder,post_stall,0.4,4,2,2,19.54771134,22.19273513,0.02820865,0,0.1775049431,0.5534094113,0.03970150423,15.83744606,5.579831279,7.135031039,peak_r_rad_s,0.1801043452,0.3984560811,0.2183517359,frozen active calibrated replay
C0_frozen_neutral,all,rudder,post_stall,0.6,3,1,2,19.48631096,20.27249796,0.01021456667,0,0.1521459278,0.6405039336,0.1279019057,16.12267031,3.930029795,5.083960504,peak_r_rad_s,0.399561209,0.6663254845,0.2667642755,frozen active calibrated replay
C0_frozen_neutral,all,rudder,post_stall,0.8,4,3,1,20.92934617,22.80856447,0.164206825,0,0.08530756614,0.4837402471,0.0288323476,17.32298555,5.099250523,5.3058889,peak_r_rad_s,0.6798888754,0.8717582755,0.1918694002,frozen active calibrated replay
C0_frozen_neutral,all,rudder,post_stall,1,5,2,3,18.97803081,19.64203939,0,0,0.3958409863,0.9341765718,0.3123936484,22.8285909,9.444371842,19.08737489,peak_r_rad_s,0.7880344223,1.193587375,0.4055529522,frozen active calibrated replay
C0_frozen_neutral,train,aileron,normal,0.2,1,1,0,13.340204,13.340204,0,0,0.269456407,0.7407783324,0.4413968204,8.909997737,7.347573417,0.4582075505,peak_p_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,aileron,normal,0.4,0,0,0,,,,,,,,,,,peak_p_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,aileron,normal,0.6,0,0,0,,,,,,,,,,,peak_p_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,aileron,normal,0.8,0,0,0,,,,,,,,,,,peak_p_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,aileron,normal,1,1,1,0,13.08084589,13.08084589,0,0,1.007099392,0.4772384681,1.432194586,87.23429617,20.92955996,3.80196893,peak_p_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,aileron,transition,0.2,6,3,3,15.64592341,16.48967582,0,0,0.4108935482,0.4081105957,0.2758719947,15.00142747,5.91055659,11.35009939,peak_p_rad_s,-0.4364175321,-0.5453917093,0.1089741772,frozen active calibrated replay
C0_frozen_neutral,train,aileron,transition,0.4,5,3,2,16.36937232,17.70903221,0,0,0.2162340099,0.216286199,0.2082793067,8.532126686,2.921624871,28.72347729,peak_p_rad_s,-0.944964001,-0.8632204577,0.08174354323,frozen active calibrated replay
C0_frozen_neutral,train,aileron,transition,0.6,3,3,0,15.54433248,17.55448363,0,0,0.5887396858,0.41997256,0.5770766861,29.23922473,6.107537049,23.45049626,peak_p_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,aileron,transition,0.8,2,2,0,16.01308953,17.13882528,0,0,0.6927933329,0.1779239063,0.6239464543,51.54046222,1.640597712,7.627012371,peak_p_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,aileron,transition,1,5,2,3,16.32992496,17.62004546,0,0,0.3918242257,0.5647402012,0.1287505073,30.01915987,21.19339654,71.37548448,peak_p_rad_s,-1.38258207,-2.050612781,0.6680307108,frozen active calibrated replay
C0_frozen_neutral,train,aileron,post_stall,0.2,3,1,2,19.91226382,21.35463821,0.1100105,0,0.07798261432,0.7499720722,0.0741999977,4.855560994,3.436523107,13.33825246,peak_p_rad_s,-0.3768338822,-0.2396345655,0.1371993166,frozen active calibrated replay
C0_frozen_neutral,train,aileron,post_stall,0.4,5,2,3,20.71563934,26.27708717,0.09949802,0,0.4330813181,0.5005938325,0.2826998656,20.95453738,5.99177498,24.60449243,peak_p_rad_s,-0.009460207525,-0.9766695515,0.967209344,frozen active calibrated replay
C0_frozen_neutral,train,aileron,post_stall,0.6,7,2,5,23.3658086,37.6464996,0.1057696571,0.01406798571,0.515263996,0.9149763831,0.2579585592,30.207364,7.621373098,40.77152055,peak_p_rad_s,-0.7919272741,-1.332045254,0.5401179803,frozen active calibrated replay
C0_frozen_neutral,train,aileron,post_stall,0.8,7,3,4,30.54867955,52.49679849,0.1839216,0.05966585714,0.3431245781,0.7097798273,0.3126909076,25.95156404,17.35482648,49.44290006,peak_p_rad_s,-1.083122783,-1.536343649,0.4532208655,frozen active calibrated replay
C0_frozen_neutral,train,aileron,post_stall,1,4,2,2,26.49455153,30.62279893,0.150034325,0.004638499999,0.3452745643,0.6453079126,0.2115971862,18.71037112,19.71281641,64.63164568,peak_p_rad_s,-1.012352477,-1.918306943,0.9059544667,frozen active calibrated replay
C0_frozen_neutral,train,elevator,normal,0.2,2,0,2,11.80081393,12.97407252,0,0,0.5379521787,0.327458132,0.9036306225,13.98613356,22.34176665,8.246430578,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,elevator,normal,0.4,1,0,1,13.05082596,13.05082596,0,0,0.4861473692,0.117646465,1.289124138,11.26142669,33.84668619,7.904281755,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,elevator,normal,0.6,1,0,1,12.8628943,12.8628943,0,0,0.1290301543,0.02071489298,0.2188033041,11.3232229,16.7965616,4.26314288,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,elevator,normal,0.8,1,0,1,13.18350578,13.18350578,0,0,0.1177921878,0.3598889457,0.4217854303,2.238830782,31.6750574,0.4389739306,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,elevator,normal,1,2,0,2,13.04223803,13.62129357,0,0,0.03025636692,0.07256039185,0.3690470029,17.99891712,21.85756648,6.53170692,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,elevator,transition,0.2,2,0,2,17.10902623,17.22808784,0,0,0.04186117506,0.464450572,0.05032705882,6.733518885,4.931900129,9.242990004,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,elevator,transition,0.4,2,0,2,16.33280634,16.41312154,0,0,0.1093033297,0.4259516533,0.1274565557,10.89299212,10.52787176,7.803358628,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,elevator,transition,0.6,4,0,4,15.16131375,15.69342205,0,0,0.1079920541,0.6195449266,0.1338297024,11.27952758,16.40892024,4.751769559,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,elevator,transition,0.8,4,0,4,15.75776911,16.93376924,0,0,0.07689458428,0.4179556736,0.2318959613,9.559445281,19.57424552,3.216756136,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,elevator,transition,1,2,0,2,16.48177687,17.20040844,0,0,0.06459769057,0.3222341185,0.2240152845,10.93442263,14.14884637,7.702296964,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,elevator,post_stall,0.2,6,5,1,20.80353634,22.72693776,0.10293235,0,0.1700617148,0.5210116779,0.1043645033,8.880950162,10.84337528,11.11479828,peak_q_rad_s,0.05654974022,0.9928380514,0.9362883112,frozen active calibrated replay
C0_frozen_neutral,train,elevator,post_stall,0.4,6,5,1,23.80875039,29.68919041,0.3303942833,0,0.1531583843,0.755305245,0.05732616102,8.961464398,16.05223317,6.198376757,peak_q_rad_s,0.2130793112,0.8721950228,0.6591157116,frozen active calibrated replay
C0_frozen_neutral,train,elevator,post_stall,0.6,4,4,0,28.81376435,30.47649457,0.34244625,0.0058207,0.3339912025,0.2201013201,0.07765720663,6.778981772,26.89552919,8.14621486,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,elevator,post_stall,0.8,4,4,0,38.95800557,51.73397079,0.4420423,0.210433575,0.1564482691,0.7332430204,0.06848327371,5.042006467,24.60056809,9.807317692,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,elevator,post_stall,1,6,5,1,37.12307957,44.40935187,0.3733031,0.1809817333,0.1877835216,0.5150840225,0.07000875331,13.10222525,25.72924595,9.383272392,peak_q_rad_s,0.9971115486,1.084113502,0.08700195307,frozen active calibrated replay
C0_frozen_neutral,train,rudder,normal,0.2,0,0,0,,,,,,,,,,,peak_r_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,rudder,normal,0.4,0,0,0,,,,,,,,,,,peak_r_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,rudder,normal,0.6,0,0,0,,,,,,,,,,,peak_r_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,rudder,normal,0.8,0,0,0,,,,,,,,,,,peak_r_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,rudder,normal,1,0,0,0,,,,,,,,,,,peak_r_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,train,rudder,transition,0.2,6,3,3,16.21594105,17.22346185,0,0,0.2999337213,0.4120571451,0.2174437895,7.834551069,3.575202955,6.255922366,peak_r_rad_s,0.01146209915,0.1836873397,0.1722252406,frozen active calibrated replay
C0_frozen_neutral,train,rudder,transition,0.4,6,3,3,16.51354121,17.72667849,0,0,0.1607986439,0.3921652375,0.1011832935,12.16710286,2.806869164,6.131592904,peak_r_rad_s,0.4054626627,0.3852314554,0.02023120735,frozen active calibrated replay
C0_frozen_neutral,train,rudder,transition,0.6,7,4,3,16.39132735,17.30878284,0,0,0.2605178395,0.4883194352,0.1948131855,11.90471316,5.255959963,11.93655247,peak_r_rad_s,0.2114554622,0.7589833383,0.5475278761,frozen active calibrated replay
C0_frozen_neutral,train,rudder,transition,0.8,6,2,4,16.45625176,17.74907446,0,0,0.1923048228,0.5425085287,0.1515200658,13.22847056,10.30703893,11.54928184,peak_r_rad_s,0.6929960428,0.9088122077,0.2158161649,frozen active calibrated replay
C0_frozen_neutral,train,rudder,transition,1,7,4,3,16.52936227,17.7635772,0,0,0.27218083,0.3809270911,0.1512886126,16.990042,9.315985366,16.6751806,peak_r_rad_s,0.5035796494,1.113856993,0.6102773436,frozen active calibrated replay
C0_frozen_neutral,train,rudder,post_stall,0.2,3,2,1,19.89271849,20.46655266,0.06191553334,0,0.1125933522,0.1340177526,0.08041413269,8.308911024,1.8774265,3.746972392,peak_r_rad_s,-0.4869685303,-0.03673200804,0.4502365222,frozen active calibrated replay
C0_frozen_neutral,train,rudder,post_stall,0.4,3,1,2,19.97800319,22.19273513,0.03761153333,0,0.2096088296,0.6252801343,0.04088643724,17.1977737,6.276885332,6.880701656,peak_r_rad_s,0.2382644537,0.3531732011,0.1149087474,frozen active calibrated replay
C0_frozen_neutral,train,rudder,post_stall,0.6,3,1,2,19.48631096,20.27249796,0.01021456667,0,0.1521459278,0.6405039336,0.1279019057,16.12267031,3.930029795,5.083960504,peak_r_rad_s,0.399561209,0.6663254845,0.2667642755,frozen active calibrated replay
C0_frozen_neutral,train,rudder,post_stall,0.8,4,3,1,20.92934617,22.80856447,0.164206825,0,0.08530756614,0.4837402471,0.0288323476,17.32298555,5.099250523,5.3058889,peak_r_rad_s,0.6798888754,0.8717582755,0.1918694002,frozen active calibrated replay
C0_frozen_neutral,train,rudder,post_stall,1,3,1,2,18.63817657,18.96815178,0,0,0.3900163641,1.079268212,0.4371607774,26.86010458,12.41909392,22.89656467,peak_r_rad_s,0.6183719109,1.172817907,0.5544459966,frozen active calibrated replay
C0_frozen_neutral,heldout,aileron,normal,0.2,0,0,0,,,,,,,,,,,peak_p_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,aileron,normal,0.4,1,1,0,12.80680482,12.80680482,0,0,0.7133473641,0.800479,0.8994943318,28.12821882,14.18364611,3.493518931,peak_p_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,aileron,normal,0.6,1,1,0,12.91606358,12.91606358,0,0,0.8487929988,0.06208994087,0.8975511406,38.52247057,12.9245347,11.23427741,peak_p_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,aileron,normal,0.8,0,0,0,,,,,,,,,,,peak_p_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,aileron,normal,1,0,0,0,,,,,,,,,,,peak_p_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,aileron,transition,0.2,2,1,1,14.99813869,15.38809235,0,0,0.43162002,0.08682129252,0.2287001529,12.21672577,5.685736001,5.456836676,peak_p_rad_s,-0.1385788327,-0.07895015719,0.05962867555,frozen active calibrated replay
C0_frozen_neutral,heldout,aileron,transition,0.4,1,0,1,17.83620197,17.83620197,0,0,0.1490673767,0.5471289545,0.01624092183,17.57033146,5.941378942,33.10416651,peak_p_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,aileron,transition,0.6,0,0,0,,,,,,,,,,,peak_p_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,aileron,transition,0.8,0,0,0,,,,,,,,,,,peak_p_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,aileron,transition,1,0,0,0,,,,,,,,,,,peak_p_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,aileron,post_stall,0.2,0,0,0,,,,,,,,,,,peak_p_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,aileron,post_stall,0.4,0,0,0,,,,,,,,,,,peak_p_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,aileron,post_stall,0.6,1,0,1,27.926758,27.926758,0.2138655,0,0.2559219699,0.1277385514,0.1183758252,5.983825021,3.505699917,91.78878201,peak_p_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,aileron,post_stall,0.8,2,1,1,18.87346683,19.73255326,0,0,0.2601018807,0.28272962,0.03043865649,16.50712522,11.7120017,66.62674758,peak_p_rad_s,-0.4554544933,-1.530517756,1.075063263,frozen active calibrated replay
C0_frozen_neutral,heldout,aileron,post_stall,1,2,1,1,29.58198524,32.66766067,0.18811235,0.01793060001,0.7202972829,0.7351600837,0.207506595,35.85726614,11.6700329,87.92797704,peak_p_rad_s,-0.9537062492,-1.717039565,0.7633333158,frozen active calibrated replay
C0_frozen_neutral,heldout,elevator,normal,0.2,0,0,0,,,,,,,,,,,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,elevator,normal,0.4,0,0,0,,,,,,,,,,,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,elevator,normal,0.6,0,0,0,,,,,,,,,,,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,elevator,normal,0.8,0,0,0,,,,,,,,,,,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,elevator,normal,1,1,0,1,13.85745206,13.85745206,0,0,0.1130987725,0.3400180482,0.4853324073,0.1206665083,32.33454967,3.221429645,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,elevator,transition,0.2,1,0,1,16.52731533,16.52731533,0,0,0.0009928008962,0.2217746204,0.02068120061,12.2163683,2.444645335,12.61490885,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,elevator,transition,0.4,1,0,1,14.05366982,14.05366982,0,0,0.1909960202,0.1099794315,0.03408385626,11.29048536,15.01975566,5.978110512,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,elevator,transition,0.6,1,0,1,16.50143866,16.50143866,0,0,0.06037359617,0.6737412596,0.01478677789,4.561423487,13.57883173,2.969696982,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,elevator,transition,0.8,1,0,1,15.71465139,15.71465139,0,0,0.08721327116,0.7372533011,0.1814639545,12.89075463,34.9767087,2.238673768,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,elevator,transition,1,0,0,0,,,,,,,,,,,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,elevator,post_stall,0.2,1,1,0,24.1932818,24.1932818,0.4183288,0,0.1293031141,0.7689208846,0.01039975963,4.317752053,9.179514491,3.982154312,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,elevator,post_stall,0.4,1,1,0,23.04422686,23.04422686,0.4082515,0,0.3279116455,0.007108684105,0.1624754219,9.580470122,28.40473672,1.65887631,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,elevator,post_stall,0.6,1,1,0,30.69737134,30.69737134,0.3095395,0.03516079999,0.1250127983,0.4660291933,0.06751240283,25.22734576,17.66462462,5.85322577,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,elevator,post_stall,0.8,1,1,0,30.51364912,30.51364912,0.390595,0.04214800001,0.1133542535,0.7090685238,0.1377473735,13.97014603,24.02445995,8.072976347,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,elevator,post_stall,1,1,1,0,44.35402548,44.35402548,0.4602137,0.2650675,0.004327981282,0.3451366639,0.0008249515163,2.693642702,23.07990703,2.462490091,peak_q_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,rudder,normal,0.2,0,0,0,,,,,,,,,,,peak_r_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,rudder,normal,0.4,0,0,0,,,,,,,,,,,peak_r_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,rudder,normal,0.6,0,0,0,,,,,,,,,,,peak_r_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,rudder,normal,0.8,0,0,0,,,,,,,,,,,peak_r_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,rudder,normal,1,0,0,0,,,,,,,,,,,peak_r_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,rudder,transition,0.2,1,1,0,15.89676861,15.89676861,0,0,0.6102634155,0.2432195372,0.6222595794,3.312149843,9.825271295,0.4730674104,peak_r_rad_s,,,,frozen active calibrated replay
C0_frozen_neutral,heldout,rudder,transition,0.4,1,0,1,16.09383928,16.09383928,0,0,0.218354089,0.4064156697,0.1538936946,19.44634398,19.29734657,2.005985051,peak_r_rad_s,,,,frozen active calibrated replay
