candidate_id,split,surface_axis,replay_count,dx_mae_m,dy_mae_m,altitude_loss_mae_m,final_phi_mae_deg,final_theta_mae_deg,final_psi_mae_deg,primary_antisym_residual,claim_boundary
SCL_aileron_s0p75,all,elevator,57,0.1617688002,0.4704276506,0.1724848265,9.808634863,19.2334758,7.097884647,0.3025118689,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p75,all,rudder,58,0.2277557118,0.4926531059,0.1528257538,13.90616179,6.497751365,9.907211725,0.2595495542,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p75,train,all,144,0.2584559016,0.5117553431,0.2025142601,12.95935581,10.84197395,15.65283,0.3326555657,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p75,train,aileron,49,0.3789382647,0.5657171775,0.2658716699,14.84734185,7.542821825,28.9291749,0.2613214577,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p75,train,elevator,47,0.1716646246,0.477347776,0.185453766,9.834534728,19.05532737,7.564401751,0.4298015706,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p75,train,rudder,48,0.2204466146,0.4903600466,0.1545419714,14.09175738,6.167616506,10.01981391,0.3068436686,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p75,heldout,all,30,0.271575293,0.4380555911,0.1704029389,11.91754085,11.87085125,17.80253908,0.425849156,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p75,heldout,aileron,10,0.4366280754,0.3726039219,0.2550900969,13.0504141,7.459381686,39.13564171,0.3395565005,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p75,heldout,elevator,10,0.1152584254,0.4379030611,0.1115308106,9.686905495,20.07077339,4.905254259,0.5791411209,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p75,heldout,rudder,10,0.2628393782,0.5036597904,0.144587909,13.01530296,8.082398685,9.366721259,0.3588498464,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p8,all,all,174,0.2624167142,0.4993706762,0.1991113039,13.33827131,11.17127027,16.45859462,0.2863564287,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p8,all,aileron,59,0.3937263624,0.5339362955,0.2703362381,16.18999385,7.976666576,31.94233489,0.2970078629,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p8,all,elevator,57,0.1617688002,0.4704276506,0.1724848265,9.808634863,19.2334758,7.097884647,0.3025118689,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p8,all,rudder,58,0.2277557118,0.4926531059,0.1528257538,13.90616179,6.497751365,9.907211725,0.2595495542,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p8,train,all,144,0.2598681866,0.5121520804,0.2047589473,13.53549568,11.01467076,16.07299817,0.3507889982,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p8,train,aileron,49,0.3830886533,0.5668830992,0.2724683016,16.54048759,8.050338981,30.16395482,0.3157217553,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p8,train,elevator,47,0.1716646246,0.477347776,0.185453766,9.834534728,19.05532737,7.564401751,0.4298015706,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p8,train,rudder,48,0.2204466146,0.4903600466,0.1545419714,14.09175738,6.167616506,10.01981391,0.3068436686,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p8,heldout,all,30,0.2746496468,0.4380199362,0.1720026156,12.39159431,11.92294796,18.30945757,0.4279423553,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p8,heldout,aileron,10,0.4458511369,0.3724969572,0.2598891271,14.47257448,7.615671791,40.65639719,0.3458360986,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p8,heldout,elevator,10,0.1152584254,0.4379030611,0.1115308106,9.686905495,20.07077339,4.905254259,0.5791411209,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p8,heldout,rudder,10,0.2628393782,0.5036597904,0.144587909,13.01530296,8.082398685,9.366721259,0.3588498464,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p85,all,all,174,0.264204301,0.4997053584,0.2013686683,13.90998373,11.32466763,16.87530451,0.3025503872,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p85,all,aileron,59,0.3989982286,0.5349233243,0.2769935502,17.87606098,8.429058793,33.17127592,0.3455897387,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p85,all,elevator,57,0.1617688002,0.4704276506,0.1724848265,9.808634863,19.2334758,7.097884647,0.3025118689,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p85,all,rudder,58,0.2277557118,0.4926531059,0.1528257538,13.90616179,6.497751365,9.907211725,0.2595495542,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p85,train,all,144,0.2614091403,0.5125391706,0.2070669435,14.11278159,11.1822103,16.47732593,0.3670236221,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p85,train,aileron,49,0.3876171703,0.5680206707,0.2792509844,18.23700127,8.542700103,31.35218335,0.364425627,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p85,train,elevator,47,0.1716646246,0.477347776,0.185453766,9.834534728,19.05532737,7.564401751,0.4298015706,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p85,train,rudder,48,0.2204466146,0.4903600466,0.1545419714,14.09175738,6.167616506,10.01981391,0.3068436686,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p85,heldout,all,30,0.2776210727,0.4381030596,0.1740169473,12.93655401,12.00846282,18.78560167,0.4302727748,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p85,heldout,aileron,10,0.4547654145,0.3727463272,0.2659321224,16.10745358,7.872216373,42.08482948,0.3528273571,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p85,heldout,elevator,10,0.1152584254,0.4379030611,0.1115308106,9.686905495,20.07077339,4.905254259,0.5791411209,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p85,heldout,rudder,10,0.2628393782,0.5036597904,0.144587909,13.01530296,8.082398685,9.366721259,0.3588498464,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p9,all,all,174,0.266084475,0.5000252707,0.2036914125,14.49789093,11.48052352,17.26774794,0.3198495451,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p9,all,aileron,59,0.4045431483,0.5358667946,0.2838436771,19.60988899,8.888701579,34.32865146,0.3974872123,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p9,all,elevator,57,0.1617688002,0.4704276506,0.1724848265,9.808634863,19.2334758,7.097884647,0.3025118689,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p9,all,rudder,58,0.2277557118,0.4926531059,0.1528257538,13.90616179,6.497751365,9.907211725,0.2595495542,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p9,train,all,144,0.2630884771,0.5128910481,0.2093885253,14.69185227,11.33803256,16.85795886,0.384478032,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p9,train,aileron,49,0.3925523642,0.5690547596,0.2860735922,19.93876,9.000626734,32.47077809,0.4167888568,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p9,train,elevator,47,0.1716646246,0.477347776,0.185453766,9.834534728,19.05532737,7.564401751,0.4298015706,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p9,train,rudder,48,0.2204466146,0.4903600466,0.1545419714,14.09175738,6.167616506,10.01981391,0.3068436686,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p9,heldout,all,30,0.2804652647,0.4382695393,0.176345271,13.56687651,12.16448013,19.2347355,0.4329821441,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p9,heldout,aileron,10,0.4632979904,0.3732457665,0.2729170932,17.99842107,8.34026832,43.43223097,0.3609554651,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p9,heldout,elevator,10,0.1152584254,0.4379030611,0.1115308106,9.686905495,20.07077339,4.905254259,0.5791411209,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p9,heldout,rudder,10,0.2628393782,0.5036597904,0.144587909,13.01530296,8.082398685,9.366721259,0.3588498464,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p95,all,all,174,0.2680867034,0.5001011203,0.2058784727,15.12495988,11.66603494,17.69662664,0.3367394172,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p95,all,aileron,59,0.4104480255,0.5360904866,0.2902936511,21.459211,9.435803058,35.59348017,0.4481568286,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p95,all,elevator,57,0.1617688002,0.4704276506,0.1724848265,9.808634863,19.2334758,7.097884647,0.3025118689,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p95,all,rudder,58,0.2277557118,0.4926531059,0.1528257538,13.90616179,6.497751365,9.907211725,0.2595495542,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p95,train,all,144,0.2649446014,0.5129362873,0.2115546792,15.31124328,11.52351064,17.28690982,0.4015258457,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p95,train,aileron,49,0.3980070967,0.5691877073,0.2924394322,21.75901115,9.545705179,33.73136866,0.4679322978,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p95,train,elevator,47,0.1716646246,0.477347776,0.185453766,9.834534728,19.05532737,7.564401751,0.4298015706,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p95,train,rudder,48,0.2204466146,0.4903600466,0.1545419714,14.09175738,6.167616506,10.01981391,0.3068436686,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p95,heldout,all,30,0.2831687933,0.4384923189,0.1786326811,14.23079958,12.35015158,19.66326737,0.4398469051,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p95,heldout,aileron,10,0.4714085763,0.3739141051,0.2797793237,19.9901903,8.897282669,44.7178266,0.3815497479,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p95,heldout,elevator,10,0.1152584254,0.4379030611,0.1115308106,9.686905495,20.07077339,4.905254259,0.5791411209,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s0p95,heldout,rudder,10,0.2628393782,0.5036597904,0.144587909,13.01530296,8.082398685,9.366721259,0.3588498464,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s1,all,all,174,0.2697988946,0.5001730059,0.2082219058,15.75872352,11.88356893,18.10555985,0.3562221274,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s1,all,aileron,59,0.4154975386,0.5363024883,0.2972047928,23.32827663,10.07734397,36.7994866,0.5066049591,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s1,all,elevator,57,0.1617688002,0.4704276506,0.1724848265,9.808634863,19.2334758,7.097884647,0.3025118689,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s1,all,rudder,58,0.2277557118,0.4926531059,0.1528257538,13.90616179,6.497751365,9.907211725,0.2595495542,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s1,train,all,144,0.2664782053,0.5129695561,0.2139199401,15.94186616,11.74665606,17.69447077,0.4233636852,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s1,train,aileron,49,0.4025140143,0.569285477,0.299390403,23.61227022,10.20147946,34.92909881,0.5334458162,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s1,train,elevator,47,0.1716646246,0.477347776,0.185453766,9.834534728,19.05532737,7.564401751,0.4298015706,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s1,train,rudder,48,0.2204466146,0.4903600466,0.1545419714,14.09175738,6.167616506,10.01981391,0.3068436686,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s1,heldout,all,30,0.2857382037,0.4387495651,0.1808713408,14.87963882,12.54075072,20.07878742,0.4495042335,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s1,heldout,aileron,10,0.4791168077,0.3746858439,0.2864953028,21.93670801,9.469080087,45.96438674,0.4105217331,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s1,heldout,elevator,10,0.1152584254,0.4379030611,0.1115308106,9.686905495,20.07077339,4.905254259,0.5791411209,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_aileron_s1,heldout,rudder,10,0.2628393782,0.5036597904,0.144587909,13.01530296,8.082398685,9.366721259,0.3588498464,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p45,all,all,174,0.2672996396,0.5011477432,0.2075689031,15.87496055,10.81616076,18.09874958,0.3436271732,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p45,all,aileron,59,0.4154975386,0.5363024883,0.2972047928,23.32827663,10.07734397,36.7994866,0.5066049591,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p45,all,elevator,57,0.1541394953,0.4734031642,0.1704914499,10.16346371,15.9750719,7.077095395,0.2647270062,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p45,all,rudder,58,0.2277557118,0.4926531059,0.1528257538,13.90616179,6.497751365,9.907211725,0.2595495542,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p45,train,all,144,0.2632329955,0.5138545616,0.2108675843,15.99515907,10.68534914,17.67833704,0.3718935341,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p45,train,aileron,49,0.4025140143,0.569285477,0.299390403,23.61227022,10.20147946,34.92909881,0.5334458162,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p45,train,elevator,47,0.1617218544,0.4800592821,0.1761018672,9.997815127,15.80366362,7.514970741,0.2753911175,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p45,train,rudder,48,0.2204466146,0.4903600466,0.1545419714,14.09175738,6.167616506,10.01981391,0.3068436686,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p45,heldout,all,30,0.286819531,0.4401550149,0.1917352334,15.29800768,11.44405653,20.11672976,0.524966195,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p45,heldout,aileron,10,0.4791168077,0.3746858439,0.2864953028,21.93670801,9.469080087,45.96438674,0.4105217331,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p45,heldout,elevator,10,0.1185024072,0.4421194102,0.1441224884,10.94201206,16.78069082,5.019081269,0.8055270055,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p45,heldout,rudder,10,0.2628393782,0.5036597904,0.144587909,13.01530296,8.082398685,9.366721259,0.3588498464,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p5,all,all,174,0.2668533021,0.5007404677,0.2066768797,15.85410798,11.27485722,18.08151603,0.3358804947,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p5,all,aileron,59,0.4154975386,0.5363024883,0.2972047928,23.32827663,10.07734397,36.7994866,0.5066049591,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p5,all,elevator,57,0.1527769914,0.4721599024,0.1677684312,10.09980849,17.3753032,7.024487707,0.241486971,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p5,all,rudder,58,0.2277557118,0.4926531059,0.1528257538,13.90616179,6.497751365,9.907211725,0.2595495542,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p5,train,all,144,0.263401366,0.5135461884,0.2119071615,15.9905442,11.10224415,17.66982671,0.3904916656,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p5,train,aileron,49,0.4025140143,0.569285477,0.299390403,23.61227022,10.20147946,34.92909881,0.5334458162,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p5,train,elevator,47,0.1622377127,0.4791144791,0.1792869548,9.983675943,17.08095897,7.488896536,0.3311855119,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p5,train,rudder,48,0.2204466146,0.4903600466,0.1545419714,14.09175738,6.167616506,10.01981391,0.3068436686,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p5,heldout,all,30,0.2834225957,0.4392730086,0.1815715273,15.19921414,12.10339996,20.05762474,0.4788759359,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p5,heldout,aileron,10,0.4791168077,0.3746858439,0.2864953028,21.93670801,9.469080087,45.96438674,0.4105217331,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p5,heldout,elevator,10,0.1083116014,0.4394733916,0.11363137,10.64563146,18.7587211,4.841766209,0.6672562283,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p5,heldout,rudder,10,0.2628393782,0.5036597904,0.144587909,13.01530296,8.082398685,9.366721259,0.3588498464,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p55,all,all,174,0.2681332905,0.5004597278,0.2076381213,15.7837375,11.61105067,18.0904724,0.3449645207,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p55,all,aileron,59,0.4154975386,0.5363024883,0.2972047928,23.32827663,10.07734397,36.7994866,0.5066049591,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p55,all,elevator,57,0.1566843244,0.4713029067,0.1707027475,9.884993341,18.40157794,7.051828228,0.2687390487,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p55,all,rudder,58,0.2277557118,0.4926531059,0.1528257538,13.90616179,6.497751365,9.907211725,0.2595495542,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p55,train,all,144,0.2648020961,0.5132519706,0.2129761763,15.96026779,11.45235119,17.68076965,0.407296919,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p55,train,aileron,49,0.4025140143,0.569285477,0.299390403,23.61227022,10.20147946,34.92909881,0.5334458162,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p55,train,elevator,47,0.1665293116,0.4782130459,0.1825622343,9.89091418,18.15362735,7.522423833,0.3816012722,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p55,train,rudder,48,0.2204466146,0.4903600466,0.1545419714,14.09175738,6.167616506,10.01981391,0.3068436686,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p55,heldout,all,30,0.2841230234,0.4390569623,0.1820154571,14.93639212,12.37280817,20.05704563,0.4658723741,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
SCL_elevator_s0p55,heldout,aileron,10,0.4791168077,0.3746858439,0.2864953028,21.93670801,9.469080087,45.96438674,0.4105217331,surface-effectiveness scalar control_mix replay; eligible only through held-out promotion gate
