split,surface_axis,command_abs,metric,positive_count,negative_count,actual_positive_mean,actual_negative_mean,actual_antisymmetric_response,actual_symmetric_response,sim_positive_mean,sim_negative_mean,sim_antisymmetric_response,sim_symmetric_response,antisymmetric_residual_actual_minus_sim,symmetric_residual_actual_minus_sim
heldout,elevator,1,max_abs_alpha_deg,1,1,44.35402548,13.85745206,,29.10573877,52.98050511,8.425448094,,30.7029766,,-1.597237835
heldout,rudder,0.2,peak_r_rad_s,1,1,1.182986109,-0.7625569312,,0.2102145887,0.5621687731,0.1959721217,,0.3790704474,,-0.1688558587
heldout,rudder,0.2,r_impulse_rad,1,1,0.4953746959,-0.007975667179,,0.2436995143,0.2802385183,0.09654206118,,0.1883902898,,0.05530922458
heldout,rudder,0.2,psi_change_deg,1,1,17.71993162,8.74494002,,13.23243582,12.55422009,-0.7522381395,,5.900990974,,7.331444847
heldout,rudder,0.2,roll_coupling_phi_change_deg,1,1,-17.72669459,-26.83016562,,-22.2784301,-5.06304707,-6.68241216,,-5.872729615,,-16.40570049
heldout,rudder,0.2,response_dy_m,1,1,0.007027788213,-0.05203140512,,-0.02250180845,-0.2113209713,-0.2618656934,,-0.2365933323,,0.2140915239
heldout,rudder,0.4,peak_r_rad_s,1,1,0.3588192672,0.3335805376,,0.3461999024,0.5851130208,-0.3781634348,,0.103474793,,0.2427251093
heldout,rudder,0.4,r_impulse_rad,1,1,0.08900739847,0.06644387001,,0.07772563424,0.2214093636,-0.1110025884,,0.05520338757,,0.02252224667
heldout,rudder,0.4,psi_change_deg,1,1,3.406878221,1.41803719,,2.412457706,11.28733043,0.6786672409,,5.982998835,,-3.57054113
heldout,rudder,0.4,roll_coupling_phi_change_deg,1,1,-21.27035379,-19.67903094,,-20.47469236,-8.561601284,-3.389241535,,-5.97542141,,-14.49927095
heldout,rudder,0.4,response_dy_m,1,1,0.1389600562,-0.2415043675,,-0.05127215565,-0.1636850223,0.09467138643,,-0.03450681795,,-0.0167653377
heldout,rudder,0.6,peak_r_rad_s,1,1,0.3917653529,-0.3681126627,,0.0118263451,0.7279813956,-0.6070661953,,0.06045760011,,-0.04863125501
heldout,rudder,0.6,r_impulse_rad,1,1,0.1478300253,-0.0459613119,,0.05093435668,0.2826196019,-0.1897802099,,0.04641969601,,0.004514660666
heldout,rudder,0.6,psi_change_deg,1,1,10.73999042,-4.179354503,,3.280317956,13.68277372,-8.303814987,,2.689479367,,0.5908385888
heldout,rudder,0.6,roll_coupling_phi_change_deg,1,1,-14.08465081,-9.255103476,,-11.66987714,-9.686091195,1.775276664,,-3.955407265,,-7.714469878
heldout,rudder,0.6,response_dy_m,1,1,0.1863412912,-0.1593751996,,0.01348304578,-0.3882958717,0.09003796604,,-0.1491289528,,0.1626119986
heldout,rudder,0.8,peak_r_rad_s,1,1,1.063798579,-0.7650539163,,0.1493723313,1.155838014,-0.8495250001,,0.1531565071,,-0.003784175863
heldout,rudder,0.8,r_impulse_rad,1,1,0.4234237096,0.1030561731,,0.2632399414,0.4310384765,-0.2520248235,,0.08950682648,,0.1737331149
heldout,rudder,0.8,psi_change_deg,1,1,10.40283638,7.485966281,,8.944401329,23.83242347,-8.535992333,,7.64821557,,1.296185759
heldout,rudder,0.8,roll_coupling_phi_change_deg,1,1,-9.623041989,-28.09752565,,-18.86028382,-1.921340477,-5.725548319,,-3.823444398,,-15.03683942
heldout,rudder,0.8,response_dy_m,1,1,-0.2714811022,-0.05424197848,,-0.1628615403,0.5482649934,-0.1770799973,,0.185592498,,-0.3484540384
