candidate_id,split,cmq,blend_start_deg,blend_full_deg,count,longitudinal_objective,combined_objective,dx_mae_m,dy_mae_m,altitude_loss_mae_m,sink_mae_m_s,roll_mae_deg,pitch_mae_deg,yaw_mae_deg,dx_mean_m,dy_mean_m,altitude_loss_mean_m,sink_mean_m_s,roll_mean_deg,pitch_mean_deg,yaw_mean_deg
cmq4_blend10_20,train,4.0,10.0,20.0,63,15.567552561894768,31.975167905196482,0.37294025006455805,1.744195132857188,0.4620621280919939,0.2669913348493045,29.20122283554713,5.265900398500971,28.93498197262533,0.037077933348646334,-1.7165729141848152,-0.4230844547123556,-0.23099936181772124,-23.744386624711506,0.10748969330159937,-28.93498197262533
cmq4_blend10_20,heldout,4.0,10.0,20.0,11,8.561140828784879,23.11313299785049,0.4209204583975279,1.5546960201071927,0.17424723941889989,0.15571900331180807,22.289555066099506,5.211822448920802,26.697525828375817,0.20354848060764621,-1.5546960201071927,-0.1300536328796386,-0.11719119864762167,-21.97522577546255,-0.48019793303218833,-26.697525828375817
cmq5_blend10_20,train,5.0,10.0,20.0,63,16.33894250908625,32.32555472326412,0.40522086324036405,1.7436217043029518,0.46668294673342153,0.2722877424822805,26.919612899287007,6.194741056564124,28.62480329158716,0.023146374204155322,-1.7162994827505198,-0.43730284491629157,-0.2448549809213199,-21.41219680634886,2.30529004197939,-28.62480329158716
cmq5_blend10_20,heldout,5.0,10.0,20.0,11,9.558919262486107,23.71894304003072,0.4349332631465865,1.5526689243587704,0.1838708660634278,0.16314029931201476,20.046346299820982,5.668374305151686,26.73786930204412,0.21789659972411518,-1.5526689243587704,-0.15344113876277377,-0.13657095960840285,-19.58457885754958,2.6550929620437076,-26.73786930204412
cmq6_blend10_20,train,6.0,10.0,20.0,63,17.056145239000834,32.761837256756046,0.441061314648266,1.7385666167004334,0.4703133338842784,0.27605417271088634,25.442648482454214,7.311421699940165,28.569046124191733,0.04189210499658367,-1.7113226912204342,-0.4460841895489309,-0.2532106018529952,-19.897896944497656,3.8143633872999483,-28.569046124191733
cmq6_blend10_20,heldout,6.0,10.0,20.0,11,10.857246802982273,24.776097421110087,0.4773946067065189,1.5477244144398183,0.19499894936523476,0.17220976844268096,18.800669470852306,7.895303420365301,26.888682854395174,0.26078461837892464,-1.5477244144398183,-0.17122158924134823,-0.15122416190498356,-18.03647268925135,4.836557863787727,-26.888682854395174
cmq7_blend10_20,train,7.0,10.0,20.0,63,17.928285609742314,33.495749974348875,0.5064983814889177,1.729353278425445,0.47397078661093917,0.2771382055651777,25.060955390260123,8.810837347271606,28.341385570954184,0.10796189036339676,-1.7021090431172918,-0.44873545676636845,-0.2533453508850229,-19.48599113028447,5.51716310795764,-28.341385570954184
cmq7_blend10_20,heldout,7.0,10.0,20.0,11,12.278407691688791,26.05833957853237,0.5711611170508454,1.5384476434318044,0.20307305663103203,0.1787507993270033,19.199613931803043,10.103257885547624,25.80233098955913,0.3551037289361243,-1.5384476434318044,-0.18002638389743256,-0.15808990854381627,-17.984413886492977,6.876254362527194,-25.80233098955913
cmq8_blend10_20,train,8.0,10.0,20.0,63,18.974982145038716,34.633804147859124,0.6290945589553734,1.711675932152114,0.476160422050292,0.27208340244271534,27.200475721772516,10.447084796831383,26.785299772671944,0.2595564071463026,-1.6843815377556264,-0.4404770134944062,-0.23852846884017104,-21.59673960616533,7.198526366266697,-26.785299772671944
cmq8_blend10_20,heldout,8.0,10.0,20.0,11,14.00906038049798,28.02140320265493,0.7611307100562061,1.5159230014668132,0.20578963264340364,0.1804275066068975,23.54568604429278,12.449304532409734,22.501098487844697,0.5458018002221035,-1.5159230014668132,-0.17383087776828335,-0.1514921986073963,-22.201846891249122,8.9267042780861,-22.501098487844697
cmq-4_blend10_22,train,-4.0,10.0,22.0,63,12.964220239334537,28.17332178795682,0.34632506902468546,1.4784202609757933,0.3090669948459499,0.2190411124460707,26.533293513125358,16.06427178648248,34.21132869075994,0.13926962422890576,-1.449603213403078,-0.19441383345238322,-0.11594531518044808,-22.585271327652308,-14.868734778986612,-32.18681908065593
cmq-4_blend10_22,heldout,-4.0,10.0,22.0,11,10.134759729719468,25.08799539933443,0.47733132472941975,1.5406239678811848,0.1768922535644809,0.15993998568724824,21.59942159899305,17.387803740614228,31.751464382048074,0.2588804540125488,-1.5406239678811848,-0.04348052624404366,-0.04387633812133815,-21.59942159899305,-17.125916649761315,-31.751464382048074
cmq-2_blend10_22,train,-2.0,10.0,22.0,63,12.773482030974272,27.869781001147757,0.33939811938650166,1.4770060530859754,0.3082324625226333,0.2178110362617116,26.360197952712042,14.501682966033789,33.466468019650634,0.12587731275363573,-1.4483580247708212,-0.20551118470448093,-0.12540593185151908,-22.405008152360963,-13.19077206573487,-31.551878031352715
cmq-2_blend10_22,heldout,-2.0,10.0,22.0,11,9.746224619456575,24.58679836934025,0.4631284873841117,1.541973280668426,0.1719869298407141,0.1557236770682788,21.360498040412217,15.52831712571256,31.03420957206389,0.24484391731979258,-1.541973280668426,-0.05164531426234331,-0.050935862468877775,-21.360498040412217,-15.26643003485965,-31.03420957206389
cmq0_blend10_22,train,0.0,10.0,22.0,63,12.538344096012356,27.550473762282586,0.3297769540720529,1.4763856919035747,0.30705447182708906,0.21630102428198247,26.48832821380085,12.176118647742474,32.485666414406964,0.108055001590383,-1.447967734514226,-0.22330105020010851,-0.1408117628721397,-22.523280088865164,-10.743006653546706,-30.692915387583554
cmq0_blend10_22,heldout,0.0,10.0,22.0,11,9.27991870968547,24.035598447739066,0.4433537351485489,1.5445477001209538,0.16698016910693944,0.15122586580829148,21.418360445388263,12.839075296114562,30.065682111727792,0.22526607529229048,-1.5445477001209538,-0.0662534302797048,-0.0634470323556587,-21.418360445388263,-12.57718820526165,-30.065682111727792
cmq2_blend10_22,train,2.0,10.0,22.0,63,12.391541494970104,27.523232340124657,0.3173908161084548,1.4777565897538874,0.30941873572557643,0.21808414649200697,27.911846493451076,9.144671251433003,31.28444951401425,0.08647785688949595,-1.449582723744296,-0.25052748928673824,-0.16457966596701995,-23.964496072056885,-7.513419084856318,-29.61123961064354
cmq2_blend10_22,heldout,2.0,10.0,22.0,11,8.781035913863207,23.604018418247676,0.4181595532491874,1.5488268216267946,0.16291485403401965,0.14717937697208716,22.53231092312642,8.999280198862317,28.843664142106988,0.200310372260759,-1.5488268216267946,-0.09181632864661475,-0.08517448614654854,-22.480577812282807,-8.737393108009407,-28.843664142106988
cmq3_blend10_22,train,3.0,10.0,22.0,63,12.35876484960783,27.71499325236304,0.31142242270742965,1.4808631004212371,0.31302224428565517,0.22119323868260035,29.60776453054919,7.562099891418924,30.570784997708483,0.07673902454228466,-1.4527594560480124,-0.2658219402700687,-0.17798878518603284,-25.695312137039075,-5.5399371320613975,-28.93884377975561
cmq3_blend10_22,heldout,3.0,10.0,22.0,11,8.518849884575092,23.43146300033595,0.4056117022334958,1.55226257558951,0.16449412677570704,0.14807349998569877,23.602245296332352,6.24411409041125,27.970757856617123,0.18790257979934227,-1.55226257558951,-0.10951078966901119,-0.10014202986677695,-23.440668438519193,-5.923864892122419,-27.970757856617123
cmq4_blend10_22,train,4.0,10.0,22.0,63,12.306287561808384,27.611662811213197,0.30647239159435063,1.4866023247356723,0.31867070765762684,0.2265243505278563,29.749133648037528,5.9782574697197255,29.6855566492282,0.0705168662481575,-1.4586263325610684,-0.28174501032159055,-0.19240536914299572,-25.800093021448323,-2.6146975793380833,-28.008196314690643
cmq4_blend10_22,heldout,4.0,10.0,22.0,11,8.444788637241414,23.11215961664384,0.3947246648678153,1.5557283985616763,0.1736784070488757,0.15534940513998263,22.811612497590843,4.259110554236403,26.9206982821153,0.17717369000476665,-1.5557283985616763,-0.1315799392331056,-0.11868155134053668,-22.47722487151572,-1.9430104467776863,-26.9206982821153
cmq5_blend10_22,train,5.0,10.0,22.0,63,16.008881982287868,32.30388395248561,0.33399922329915366,1.7439944199865798,0.4680183385300325,0.2733025421197534,28.39665145353595,5.556861205174001,29.147648986066383,0.03693444568853341,-1.7161981786568683,-0.44209941550937215,-0.2490178182005995,-22.932241930013657,0.2523220980346857,-29.147648986066383
cmq5_blend10_22,heldout,5.0,10.0,22.0,11,9.08227298369919,23.37031820524856,0.3881662496713334,1.5557144558300164,0.1866604428310782,0.16582073477447748,20.727468359374964,4.110562446136186,26.72716664319455,0.17079618895119006,-1.5557144558300164,-0.1589385086971555,-0.14162243596616467,-20.268351943414235,1.207679098239936,-26.72716664319455
cmq6_blend10_22,train,6.0,10.0,22.0,63,16.729393522753977,32.69071012692205,0.37221055839085226,1.7464941043352804,0.47827934832249486,0.28159493236237854,26.523145990039566,6.036162777294343,28.86956082291231,0.005546762408083098,-1.7190783051250313,-0.45879319894398385,-0.26319178976773044,-21.00690177619997,1.83448412908324,-28.86956082291231
cmq6_blend10_22,heldout,6.0,10.0,22.0,11,10.275985841836604,24.29158490285505,0.3957931052258823,1.5541973330221774,0.20272165757421423,0.1792956127420754,19.24267312649383,6.068932937464558,26.938690973736666,0.17863347031227592,-1.5541973330221774,-0.18223314221277584,-0.1611727448378843,-18.294233056536356,3.1595430961425226,-26.938690973736666
cmq7_blend10_22,train,7.0,10.0,22.0,63,17.31621671715351,32.98568787995449,0.4048144853892196,1.7429411464195792,0.4828866532471747,0.28752469496077593,24.979530520997372,6.863422518917972,28.74035001745255,0.0055146778763891105,-1.7158616378957925,-0.4654143868326089,-0.2710432588333658,-19.42568430077594,3.169471387147128,-28.74035001745255
cmq7_blend10_22,heldout,7.0,10.0,22.0,11,11.410620886778144,25.258656536405734,0.4294394529245608,1.5500573937830318,0.2147555918673077,0.1893811985200416,18.65478384447246,7.772436407031088,27.22408482069418,0.2125299636423293,-1.5500573937830318,-0.19916980587176064,-0.17536730938772777,-16.7431754262149,4.845612049316662,-27.22408482069418
cmq8_blend10_22,train,8.0,10.0,22.0,63,18.0352090454455,33.50458187998584,0.4576766048298225,1.73414962346568,0.48508304481328546,0.2900372618225328,24.16326190493346,8.226776489988916,28.58450343016491,0.04582303007168663,-1.707243044885934,-0.4671978606535251,-0.2731730412806349,-18.57850365701388,4.7427764584789704,-28.58450343016491
cmq8_blend10_22,heldout,8.0,10.0,22.0,11,12.721532339761854,26.411104337738063,0.5096542162510677,1.5405884271318726,0.22122876698031557,0.19463590073648562,18.37247857508271,10.086877849690795,26.99816151632049,0.2930509915620546,-1.5405884271318726,-0.2069001355075357,-0.18165561657316348,-16.002304010833186,7.121645732669435,-26.99816151632049
cmq-4_blend12_20,train,-4.0,12.0,20.0,63,13.05348614759179,28.12274261437501,0.3654929164179948,1.4704688347321693,0.31211366016545405,0.21828650771031968,25.969358449642346,16.44580469548464,33.91907780330514,0.13726670117194104,-1.441700413251035,-0.19354240928902317,-0.11154640304590528,-22.081680460213764,-15.279627758495526,-32.28763416324012
cmq-4_blend12_20,heldout,-4.0,12.0,20.0,11,10.174601255339956,25.064475418706575,0.4883748085312515,1.534826852129836,0.1759115136616383,0.15898544855296876,21.41613699066041,17.873630973152043,31.72114874408788,0.270247976728742,-1.534826852129836,-0.037868309592307976,-0.038615117798075804,-21.41613699066041,-17.611743882299134,-31.72114874408788
cmq-2_blend12_20,train,-2.0,12.0,20.0,63,12.85372373477234,27.82539676499485,0.3569996208412828,1.4701401178627949,0.3110135958862496,0.2169987033187061,25.839255572678493,14.803765176671808,33.206537865772844,0.12471130100516314,-1.4415528812716776,-0.20508766690603303,-0.12160938618026874,-21.936271752939362,-13.517422817274001,-31.67767565275032
cmq-2_blend12_20,heldout,-2.0,12.0,20.0,11,9.799811421538791,24.58498550690117,0.4744176079086533,1.5374175358346052,0.1717355243617309,0.15545459319357227,21.165619615378233,15.910798104732304,31.036192849897805,0.25645513035086354,-1.5374175358346052,-0.04694214723876007,-0.04652249503260606,-21.165619615378233,-15.648911013879394,-31.036192849897805
cmq0_blend12_20,train,0.0,12.0,20.0,63,12.614756972520413,27.527670586789434,0.3475501933778237,1.4707078087832095,0.3099811883399965,0.21575369422081253,26.077891354017485,12.344080977517416,32.24709363689981,0.10900604511606063,-1.4420223266915893,-0.22322106485426332,-0.1374785452346008,-22.1529974885062,-10.944180740284438,-30.849557574975467
cmq0_blend12_20,heldout,0.0,12.0,20.0,11,9.338559458320814,24.046685521938468,0.4562966175775535,1.5411169727351177,0.16680173716967533,0.15109396392839186,21.219781282169585,13.062795885066864,30.092401038556297,0.2385415249736031,-1.5411169727351177,-0.06256815304849803,-0.060031881524555915,-21.219781282169585,-12.800908794213955,-30.092401038556297
cmq2_blend12_20,train,2.0,12.0,20.0,63,12.430832562837335,27.505996535340778,0.3366603201578663,1.47309478864119,0.3126817226455465,0.2180430742667754,27.73820882824577,8.945858559299992,31.040438608969538,0.09270443891747193,-1.4444815739027932,-0.2504189243676264,-0.16144052854013763,-23.818166891043706,-7.349202689026031,-29.76653397079544
cmq2_blend12_20,heldout,2.0,12.0,20.0,11,8.844073921460161,23.638045776675856,0.4361618079943824,1.546359050157873,0.16289181447401946,0.14713824580955073,22.40743741631601,8.931090319869769,28.88424743505368,0.2186841956899649,-1.546359050157873,-0.08914393138830806,-0.08281452249879583,-22.353629018482792,-8.669203229016858,-28.88424743505368
cmq3_blend12_20,train,3.0,12.0,20.0,63,12.327178252350702,27.629712801809355,0.33263966715800825,1.4767729837945238,0.31550256500157486,0.2205977520582139,29.49398619416223,7.069923560828074,30.250079826708262,0.08767794331335486,-1.448371343279152,-0.26519310527963896,-0.17455333045799126,-25.599479263355118,-4.9166198670457275,-28.996755442562726
cmq3_blend12_20,heldout,3.0,12.0,20.0,11,8.566963796034363,23.452634765019514,0.4287484215738879,1.5501674010400124,0.163856095537668,0.1475414417237767,23.54771129521504,6.14794704199657,27.902140518232002,0.21145053070672332,-1.5501674010400124,-0.1065346371969853,-0.09753695115506276,-23.391092340144322,-5.517654223017155,-27.902140518232002
cmq4_blend12_20,train,4.0,12.0,20.0,63,12.202585276287419,27.353220596349093,0.32608094378831504,1.487065946974342,0.3181586747740101,0.22502331156120906,28.922476497127253,5.793816113890649,29.4578945375864,0.09160666618062968,-1.458978970328862,-0.2779815298789107,-0.18793309253546575,-25.014282175830537,-1.393061600035133,-27.83256114677187
cmq4_blend12_20,heldout,4.0,12.0,20.0,11,8.559881276495634,23.178526763592473,0.4254596338196151,1.5532518809350746,0.1732120655141905,0.15490009476837469,22.63095157321417,4.66721930203527,26.850219191164424,0.20838077257119111,-1.5532518809350746,-0.12782094091437393,-0.11530424768075004,-22.31810165530513,-1.2949014448684244,-26.850219191164424
cmq5_blend12_20,train,5.0,12.0,20.0,63,16.153148746470272,32.25209698326017,0.38998237842549216,1.742207893946812,0.46507319193784175,0.27027271297053773,27.511339457447274,5.956005682468184,28.809268844207896,0.03748096014219664,-1.714636788767358,-0.4348071393279954,-0.24202675077653957,-22.017256709720257,1.5594023572893687,-28.809268844207896
cmq5_blend12_20,heldout,5.0,12.0,20.0,11,9.3868491804696,23.61108797278526,0.432333199740099,1.5525840513797655,0.18390438374616777,0.16332021997047647,20.417040352205746,5.075259909639848,26.765350261387336,0.21552562401086942,-1.5525840513797655,-0.15180187189212527,-0.13522174825483296,-19.952996913441936,2.0208072463231304,-26.765350261387336
cmq6_blend12_20,train,6.0,12.0,20.0,63,16.817072677863585,32.58940680113098,0.42703711046898096,1.7391861713777321,0.46828420340499194,0.2743213764641911,25.76330037860857,6.903687080599966,28.654583400361087,0.038686407888889086,-1.711897154849685,-0.4440702980953472,-0.2514877508592957,-20.226683259009086,3.1861931030658357,-28.654583400361087
cmq6_blend12_20,heldout,6.0,12.0,20.0,11,10.631807830674607,24.597413761746513,0.4623490468827377,1.549160767496704,0.1953086249854494,0.172581135678973,18.994234386457805,7.323765366903907,26.965868244030172,0.2458829121896794,-1.549160767496704,-0.17075305233860208,-0.15087845837667269,-18.21350853742295,4.27841670853467,-26.965868244030172
cmq7_blend12_20,train,7.0,12.0,20.0,63,17.594477691317763,33.182208731042444,0.4813926293838103,1.7318010529809893,0.47194511496933367,0.2768729537349785,24.98137795296252,8.219280257486991,28.525207770160737,0.08270166817798963,-1.704604142924994,-0.44813455038735245,-0.2544047336170294,-19.412852136121714,4.740907253971139,-28.525207770160737
cmq7_blend12_20,heldout,7.0,12.0,20.0,11,11.944422350923986,25.734491315394127,0.5334854797479035,1.5417808444103087,0.204310936609569,0.17995687809123115,18.71129942304662,9.454659070593527,26.526315037752052,0.3174560767190956,-1.5417808444103087,-0.18203461742058702,-0.15999679256450144,-17.425894726678308,6.283812039077157,-26.526315037752052
cmq8_blend12_20,train,8.0,12.0,20.0,63,18.553547156733302,34.12202632364507,0.57899904927322,1.7180527195651127,0.47224449581540123,0.27281127973317615,26.012470539513036,10.077699849957623,27.45385164868486,0.19449018249071104,-1.6909145548529234,-0.4430182742110484,-0.24527720452495663,-20.415191434202292,6.781882163980808,-27.45385164868486
cmq8_blend12_20,heldout,8.0,12.0,20.0,11,13.500405517263241,27.33224773807034,0.6823310688914429,1.5260778935137225,0.20582612257785884,0.18089616441810874,21.375790233715506,12.188267433555193,23.811340905490542,0.466869501856355,-1.5260778935137225,-0.1784196231856489,-0.15618615538690525,-19.839780746860097,8.789613636547763,-23.811340905490542
cmq-4_blend12_22,train,-4.0,12.0,22.0,63,13.098653552915202,28.16459460808677,0.37434679390853026,1.4677108676410409,0.3131360430162794,0.21879110272715954,26.051331314075224,16.403881613422694,33.848295171882604,0.14399896109531546,-1.439015532388465,-0.19315586511273056,-0.11073936871815758,-22.15795700244871,-15.2126808831837,-32.30976354651418
cmq-4_blend12_22,heldout,-4.0,12.0,22.0,11,10.232428014542394,25.11793549878746,0.497930788647261,1.5338924356572115,0.17571700323123293,0.15893261491496077,21.42278754372253,17.742240464830196,31.714588984006397,0.27999385026191087,-1.5338924356572115,-0.038489316734723736,-0.03935170058928113,-21.42278754372253,-17.480353373977287,-31.714588984006397
cmq-2_blend12_22,train,-2.0,12.0,22.0,63,12.887983858328319,27.863213842314124,0.3635484465795554,1.4683730332260616,0.31208852300932255,0.21766624949135183,25.932914873052653,14.738962060691646,33.15299025835581,0.13001275908819498,-1.4395626999400088,-0.20478949702437368,-0.12098971067165837,-22.023354416375636,-13.445419203438506,-31.697171050431887
cmq-2_blend12_22,heldout,-2.0,12.0,22.0,11,9.837738314190272,24.620652667176167,0.4816111394444383,1.5368122484606799,0.17151005788259213,0.15528789730902268,21.173017201948685,15.793274574224876,31.032429158604657,0.26380770645195023,-1.5368122484606799,-0.047417829167284986,-0.047069045655198434,-21.173017201948685,-15.531387483371965,-31.032429158604657
cmq0_blend12_22,train,0.0,12.0,22.0,63,12.626872311254843,27.531935542772544,0.3497045038357324,1.4695660678810947,0.3102873213037601,0.21589439792957063,26.075951340955108,12.330735593693406,32.22310252288605,0.11117202766664976,-1.4407093598678105,-0.22302533650932643,-0.13714105906653298,-22.14674526385516,-10.94240701514495,-30.85772380020034
cmq0_blend12_22,heldout,0.0,12.0,22.0,11,9.352379340554423,24.055367566829005,0.4590455581433243,1.5407393922293755,0.16653754570142454,0.15082868524901102,21.203219019929268,13.037595438370722,30.088264718948707,0.2413965701671426,-1.5407393922293755,-0.06270225932046797,-0.06017507954234062,-21.203219019929268,-12.775708347517813,-30.088264718948707
cmq2_blend12_22,train,2.0,12.0,22.0,63,12.489297237017503,27.514678181845934,0.3329065291135029,1.4719588375152048,0.31203323981747866,0.21743844322910577,27.41066663484104,9.339486834336153,31.144767646442315,0.0877126057671369,-1.4431672336726418,-0.2509388614240655,-0.16186742451462857,-23.484233974742235,-7.8741684869343995,-29.871355785178984
cmq2_blend12_22,heldout,2.0,12.0,22.0,11,8.878798688104776,23.655917904673643,0.42994610117178717,1.5460790852334616,0.16289257269347976,0.14713530797985397,22.242604458757377,9.378270731611314,28.99276175257851,0.21247948954308413,-1.5460790852334616,-0.08879067838434315,-0.08236509221615003,-22.188609084305767,-9.116383640758404,-28.99276175257851
cmq3_blend12_22,train,3.0,12.0,22.0,63,12.531774631285526,27.807725702343237,0.324824435105199,1.4747777285609946,0.31505767975238996,0.22005253956558546,29.114921721923952,8.161278344720268,30.65344765979753,0.07642455945484264,-1.4461695771620162,-0.2665556265832473,-0.1756387587758692,-25.23513327955311,-6.401536311868545,-29.423044577682244
cmq3_blend12_22,heldout,3.0,12.0,22.0,11,8.682303074356383,23.597281693361047,0.41486345164357047,1.549874773618081,0.16397205821995023,0.14761602910635482,23.418458755118948,7.030925819623064,28.37636709162172,0.19750174779973131,-1.549874773618081,-0.10672620123335254,-0.09756522674209926,-23.257570920720248,-6.769038728770155,-28.37636709162172
cmq4_blend12_22,train,4.0,12.0,22.0,63,12.555788013212405,27.93924526163371,0.3183600828793447,1.4790698080331794,0.32100638116880875,0.22522271156701,30.077765207065706,6.768939881591067,29.98833702781147,0.0676973769220231,-1.4506915654551733,-0.2827738045354723,-0.1899132422390177,-26.155332105353832,-4.1797037568144155,-28.794460358978
cmq4_blend12_22,heldout,4.0,12.0,22.0,11,8.512990538677512,23.297637654790957,0.4014638382137992,1.5543174305504543,0.17157575562218164,0.15351224170582703,23.232633075759644,4.398224139312773,27.407404217295287,0.18421872273684212,-1.5543174305504543,-0.12801045746886877,-0.11552647854831428,-22.90057854670413,-3.089745026338025,-27.407404217295287
cmq5_blend12_22,train,5.0,12.0,22.0,63,12.722149793840098,27.803273691592405,0.31438013400308623,1.4822896583208247,0.3287681782917346,0.23195130573746195,28.531614822598986,6.128336985966212,29.45334673169838,0.06139348093735389,-1.4541280805788288,-0.3013876977447387,-0.20632277748706682,-24.5722948135305,-1.6364881897564205,-28.27570278247615
cmq5_blend12_22,heldout,5.0,12.0,22.0,11,8.82732853642259,23.173420613298866,0.39066200654036504,1.5557252331203004,0.1836042306966024,0.1632187714523148,20.960190421167603,3.519035399186565,26.900968222710006,0.17354788706807744,-1.5557252331203004,-0.15500150339457736,-0.13825507090329017,-20.4997998046875,0.3860036919867117,-26.900968222710006
cmq6_blend12_22,train,6.0,12.0,22.0,63,13.059018172809287,27.8225303386465,0.31188274709111863,1.4855509536125653,0.33672268676735845,0.23962723792970805,26.62166313514518,6.425198519177214,29.382137893248093,0.062028832414820705,-1.4576607105002377,-0.31656619577175865,-0.22058440220813175,-22.647715458487383,0.03512079917585979,-28.06956708828665
cmq6_blend12_22,heldout,6.0,12.0,22.0,11,9.962767559219454,24.06917017665498,0.38975113014274326,1.5550957955486835,0.2012741347055783,0.17815107589332635,19.667210984118693,5.130360980430967,27.08078132325621,0.17278621780332293,-1.5550957955486835,-0.1800574284602485,-0.15939682924620174,-18.715120646370043,2.075862911608306,-27.08078132325621
cmq7_blend12_22,train,7.0,12.0,22.0,63,17.03056472139228,32.9373832021238,0.3701923395667306,1.7450854812994687,0.4829027616555304,0.2856742469384872,26.068081676907717,6.373265103558543,29.136137236159446,0.019523735722589433,-1.7177117298407467,-0.4654181759350513,-0.26917605730649796,-20.53697068113221,1.8135417739426718,-29.136137236159446
cmq7_blend12_22,heldout,7.0,12.0,22.0,11,10.999253369250235,24.973220344049444,0.4086360286441347,1.5534006828598648,0.2143907869247685,0.18922017413686662,19.272645889530512,6.584658948434062,27.282057721957916,0.19184406080730765,-1.5534006828598648,-0.1984639233601043,-0.1749077553075642,-17.355410652086228,3.6151332834315117,-27.282057721957916
cmq8_blend12_22,train,8.0,12.0,22.0,63,17.580627585322677,33.200555521908214,0.41724522511076245,1.7403672564102528,0.4847503201097436,0.2893549840095164,24.70296891191083,7.170359737908291,28.834544901384263,0.024042232302219923,-1.71348561975991,-0.4681045140458409,-0.2736591368893853,-19.132234562561457,3.416850727016748,-28.834544901384263
cmq8_blend12_22,heldout,8.0,12.0,22.0,11,12.16004889137533,25.97583412071771,0.4595755191237428,1.547885806116782,0.22400754245748988,0.1972378452125846,18.757358942607805,8.517841365471604,27.39957412133206,0.24298868350626887,-1.547885806116782,-0.21006655411078065,-0.1845815551085428,-16.151972989177995,5.573486711544322,-27.39957412133206
