t_read_host_s,line_text
0.1696142,"HELLO_EVENT,Nano33IoT_Command_Path_V1,1000000,1061299365"
0.9582464,"RX_EVENT,0,0,1062064466,32768,32768,32768,32768"
0.9582464,"OK_EVENT,SET_NEUTRAL"
0.9582464,"COMMIT_EVENT,0,0,1062064466,1062082242,52952,1500,1500,1500,1500,1500,1500,1500,1500"
6.2550939,"RX_EVENT,0,0,1067368675,32768,32768,32768,32768"
6.2656313,"RX_EVENT,1,0,1067380624,32768,32768,32768,32768"
6.2656313,"COMMIT_EVENT,1,0,1067380624,1067382242,53217,1500,1500,1500,1500,1500,1500,1500,1500"
6.2976503,"RX_EVENT,2,0,1067412592,32768,32768,32768,32768"
6.2976503,"COMMIT_EVENT,2,0,1067412592,1067422242,53219,1500,1500,1500,1500,1500,1500,1500,1500"
6.3299219,"RX_EVENT,3,0,1067444851,32768,32768,32768,32768"
6.3415241,"COMMIT_EVENT,3,0,1067444851,1067462242,53221,1500,1500,1500,1500,1500,1500,1500,1500"
6.3527471,"RX_EVENT,4,0,1067478498,32768,32768,32768,32768"
6.3527471,"COMMIT_EVENT,4,0,1067478498,1067482242,53222,1500,1500,1500,1500,1500,1500,1500,1500"
6.3835132,"RX_EVENT,5,0,1067508153,32768,32768,32768,32768"
6.4044386,"COMMIT_EVENT,5,0,1067508153,1067522242,53224,1500,1500,1500,1500,1500,1500,1500,1500"
6.4044386,"RX_EVENT,6,0,1067530187,32768,32768,32768,32768"
6.4152475,"COMMIT_EVENT,6,0,1067530187,1067542242,53225,1500,1500,1500,1500,1500,1500,1500,1500"
6.4347322,"RX_EVENT,7,0,1067561360,32768,32768,32768,32768"
6.4453457,"COMMIT_EVENT,7,0,1067561360,1067562242,53226,1500,1500,1500,1500,1500,1500,1500,1500"
6.4786438,"RX_EVENT,8,0,1067593583,32768,32768,32768,32768"
6.4786438,"COMMIT_EVENT,8,0,1067593583,1067602242,53228,1500,1500,1500,1500,1500,1500,1500,1500"
6.5109585,"RX_EVENT,9,0,1067625715,32768,32768,32768,32768"
6.5235829,"COMMIT_EVENT,9,0,1067625715,1067642242,53230,1500,1500,1500,1500,1500,1500,1500,1500"
6.5355129,"RX_EVENT,10,0,1067660530,32768,32768,32768,32768"
6.5355129,"COMMIT_EVENT,10,0,1067660530,1067662242,53231,1500,1500,1500,1500,1500,1500,1500,1500"
6.5567066,"RX_EVENT,11,0,1067682722,32768,32768,32768,32768"
6.5872783,"COMMIT_EVENT,11,0,1067682722,1067702242,53233,1500,1500,1500,1500,1500,1500,1500,1500"
6.5872783,"RX_EVENT,12,0,1067712638,32768,32768,32768,32768"
6.5974603,"COMMIT_EVENT,12,0,1067712638,1067722242,53234,1500,1500,1500,1500,1500,1500,1500,1500"
6.6180902,"RX_EVENT,13,0,1067744091,32768,32768,32768,32768"
6.6506007,"COMMIT_EVENT,13,0,1067744091,1067762242,53236,1500,1500,1500,1500,1500,1500,1500,1500"
6.6506007,"RX_EVENT,14,0,1067775193,32768,32768,32768,32768"
6.6607532,"COMMIT_EVENT,14,0,1067775193,1067782242,53237,1500,1500,1500,1500,1500,1500,1500,1500"
6.6819962,"RX_EVENT,15,0,1067807760,32768,32768,32768,32768"
6.692328,"COMMIT_EVENT,15,0,1067807760,1067822242,53239,1500,1500,1500,1500,1500,1500,1500,1500"
6.7240087,"RX_EVENT,16,0,1067838733,32768,32768,32768,32768"
6.7240087,"COMMIT_EVENT,16,0,1067838733,1067842242,53240,1500,1500,1500,1500,1500,1500,1500,1500"
6.7465622,"RX_EVENT,17,0,1067860951,32768,32768,32768,32768"
6.7465622,"COMMIT_EVENT,17,0,1067860951,1067862242,53241,1500,1500,1500,1500,1500,1500,1500,1500"
6.7694817,"RX_EVENT,18,0,1067894193,32768,32768,32768,32768"
6.7801486,"COMMIT_EVENT,18,0,1067894193,1067902242,53243,1500,1500,1500,1500,1500,1500,1500,1500"
6.8054202,"RX_EVENT,19,0,1067929092,32768,32768,32768,32768"
6.8169154,"COMMIT_EVENT,19,0,1067929092,1067942242,53245,1500,1500,1500,1500,1500,1500,1500,1500"
6.8280781,"RX_EVENT,20,0,1067953858,32768,32768,32768,32768"
6.8496923,"COMMIT_EVENT,20,0,1067953858,1067962242,53246,1500,1500,1500,1500,1500,1500,1500,1500"
6.8619962,"RX_EVENT,21,0,1067986708,32768,32768,32768,32768"
6.8745617,"COMMIT_EVENT,21,0,1067986708,1068002242,53248,1500,1500,1500,1500,1500,1500,1500,1500"
6.8963372,"RX_EVENT,22,0,1068011553,32768,32768,32768,32768"
6.9076018,"COMMIT_EVENT,22,0,1068011553,1068022242,53249,1500,1500,1500,1500,1500,1500,1500,1500"
6.9184041,"RX_EVENT,23,0,1068044559,32768,32768,32768,32768"
6.9414286,"COMMIT_EVENT,23,0,1068044559,1068062242,53251,1500,1500,1500,1500,1500,1500,1500,1500"
6.9544783,"RX_EVENT,24,0,1068078364,32768,32768,32768,32768"
6.9657716,"COMMIT_EVENT,24,0,1068078364,1068082242,53252,1500,1500,1500,1500,1500,1500,1500,1500"
6.987999,"RX_EVENT,25,0,1068102759,32768,32768,32768,32768"
6.9997672,"COMMIT_EVENT,25,0,1068102759,1068122242,53254,1500,1500,1500,1500,1500,1500,1500,1500"
7.012499,"RX_EVENT,26,0,1068136742,32768,32768,32768,32768"
7.012499,"COMMIT_EVENT,26,0,1068136742,1068142242,53255,1500,1500,1500,1500,1500,1500,1500,1500"
7.046038,"RX_EVENT,27,0,1068170761,32768,32768,32768,32768"
7.0581086,"COMMIT_EVENT,27,0,1068170761,1068182242,53257,1500,1500,1500,1500,1500,1500,1500,1500"
7.0707251,"RX_EVENT,28,0,1068195091,32768,32768,32768,32768"
7.0707251,"COMMIT_EVENT,28,0,1068195091,1068202242,53258,1500,1500,1500,1500,1500,1500,1500,1500"
7.1058344,"RX_EVENT,29,0,1068228008,32768,32768,32768,32768"
7.117528,"COMMIT_EVENT,29,0,1068228008,1068242242,53260,1500,1500,1500,1500,1500,1500,1500,1500"
7.1412412,"RX_EVENT,30,0,1068254609,32768,32768,32768,32768"
7.1412412,"COMMIT_EVENT,30,0,1068254609,1068262242,53261,1500,1500,1500,1500,1500,1500,1500,1500"
7.1650929,"RX_EVENT,31,0,1068289491,32768,32768,32768,32768"
7.1881013,"COMMIT_EVENT,31,0,1068289491,1068302242,53263,1500,1500,1500,1500,1500,1500,1500,1500"
7.1881013,"RX_EVENT,32,0,1068312932,32768,32768,32768,32768"
7.1991057,"COMMIT_EVENT,32,0,1068312932,1068322242,53264,1500,1500,1500,1500,1500,1500,1500,1500"
7.2325906,"RX_EVENT,33,0,1068345428,32768,32768,32768,32768"
7.2439613,"COMMIT_EVENT,33,0,1068345428,1068362242,53266,1500,1500,1500,1500,1500,1500,1500,1500"
7.2647247,"RX_EVENT,34,0,1068381033,32768,32768,32768,32768"
7.2647247,"COMMIT_EVENT,34,0,1068381033,1068382242,53267,1500,1500,1500,1500,1500,1500,1500,1500"
7.2793824,"RX_EVENT,35,0,1068401862,32768,32768,32768,32768"
7.2793824,"COMMIT_EVENT,35,0,1068401862,1068402242,53268,1500,1500,1500,1500,1500,1500,1500,1500"
7.3233119,"RX_EVENT,36,0,1068439193,32768,32768,32768,32768"
7.3233119,"COMMIT_EVENT,36,0,1068439193,1068442242,53270,1500,1500,1500,1500,1500,1500,1500,1500"
7.3363843,"RX_EVENT,37,0,1068460370,32768,32768,32768,32768"
7.3363843,"COMMIT_EVENT,37,0,1068460370,1068462242,53271,1500,1500,1500,1500,1500,1500,1500,1500"
7.3673627,"RX_EVENT,38,0,1068492261,32768,32768,32768,32768"
7.388102,"COMMIT_EVENT,38,0,1068492261,1068502242,53273,1500,1500,1500,1500,1500,1500,1500,1500"
7.3995144,"RX_EVENT,39,0,1068525046,32768,32768,32768,32768"
7.4200583,"COMMIT_EVENT,39,0,1068525046,1068542242,53275,1500,1500,1500,1500,1500,1500,1500,1500"
7.4341403,"RX_EVENT,40,0,1068557096,32768,32768,32768,32768"
7.4441494,"COMMIT_EVENT,40,0,1068557096,1068562242,53276,1500,1500,1500,1500,1500,1500,1500,1500"
7.4651923,"RX_EVENT,41,0,1068581127,32768,32768,32768,32768"
7.4651923,"COMMIT_EVENT,41,0,1068581127,1068582242,53277,1500,1500,1500,1500,1500,1500,1500,1500"
7.4960928,"RX_EVENT,42,0,1068611859,32768,32768,32768,32768"
7.5066002,"COMMIT_EVENT,42,0,1068611859,1068622242,53279,1500,1500,1500,1500,1500,1500,1500,1500"
7.5266223,"RX_EVENT,43,0,1068643554,32768,32768,32768,32768"
7.5380295,"COMMIT_EVENT,43,0,1068643554,1068662242,53281,1500,1500,1500,1500,1500,1500,1500,1500"
7.5503021,"RX_EVENT,44,0,1068675067,32768,32768,32768,32768"
7.5503021,"COMMIT_EVENT,44,0,1068675067,1068682242,53282,1500,1500,1500,1500,1500,1500,1500,1500"
7.5816097,"RX_EVENT,45,0,1068707430,32768,32768,32768,32768"
7.6038188,"COMMIT_EVENT,45,0,1068707430,1068722242,53284,1500,1500,1500,1500,1500,1500,1500,1500"
7.6166794,"RX_EVENT,46,0,1068740866,32768,32768,32768,32768"
7.6166794,"COMMIT_EVENT,46,0,1068740866,1068742242,53285,1500,1500,1500,1500,1500,1500,1500,1500"
7.6509174,"RX_EVENT,47,0,1068765737,32768,32768,32768,32768"
7.6623931,"COMMIT_EVENT,47,0,1068765737,1068782242,53287,1500,1500,1500,1500,1500,1500,1500,1500"
7.6741803,"RX_EVENT,48,0,1068799419,32768,32768,32768,32768"
7.6741803,"COMMIT_EVENT,48,0,1068799419,1068802242,53288,1500,1500,1500,1500,1500,1500,1500,1500"
7.6969954,"RX_EVENT,49,0,1068821007,32768,32768,32768,32768"
7.7082421,"COMMIT_EVENT,49,0,1068821007,1068822242,53289,1500,1500,1500,1500,1500,1500,1500,1500"
7.738271,"RX_EVENT,50,0,1068855229,32768,32768,32768,32768"
7.738271,"COMMIT_EVENT,50,0,1068855229,1068862242,53291,1500,1500,1500,1500,1500,1500,1500,1500"
7.7700484,"RX_EVENT,51,0,1068884760,32768,32768,32768,32768"
7.7820412,"COMMIT_EVENT,51,0,1068884760,1068902242,53293,1500,1500,1500,1500,1500,1500,1500,1500"
7.7959899,"RX_EVENT,52,0,1068919198,32768,32768,32768,32768"
7.7959899,"COMMIT_EVENT,52,0,1068919198,1068922242,53294,1500,1500,1500,1500,1500,1500,1500,1500"
7.8185107,"RX_EVENT,53,0,1068942876,32768,32768,32768,32768"
7.8437202,"COMMIT_EVENT,53,0,1068942876,1068962242,53296,1500,1500,1500,1500,1500,1500,1500,1500"
7.857647,"RX_EVENT,54,0,1068980872,32768,32768,32768,32768"
7.857647,"COMMIT_EVENT,54,0,1068980872,1068982242,53297,1500,1500,1500,1500,1500,1500,1500,1500"
7.8923916,"RX_EVENT,55,0,1069006169,32768,32768,32768,32768"
7.9037562,"COMMIT_EVENT,55,0,1069006169,1069022242,53299,1500,1500,1500,1500,1500,1500,1500,1500"
7.9148883,"RX_EVENT,56,0,1069040763,32768,32768,32768,32768"
7.9148883,"COMMIT_EVENT,56,0,1069040763,1069042242,53300,1500,1500,1500,1500,1500,1500,1500,1500"
7.9362472,"RX_EVENT,57,0,1069061899,32768,32768,32768,32768"
7.9469682,"COMMIT_EVENT,57,0,1069061899,1069062242,53301,1500,1500,1500,1500,1500,1500,1500,1500"
7.9818767,"RX_EVENT,58,0,1069094498,32768,32768,32768,32768"
7.9818767,"COMMIT_EVENT,58,0,1069094498,1069102242,53303,1500,1500,1500,1500,1500,1500,1500,1500"
8.0172233,"RX_EVENT,59,0,1069130210,32768,32768,32768,32768"
8.030702,"COMMIT_EVENT,59,0,1069130210,1069142242,53305,1500,1500,1500,1500,1500,1500,1500,1500"
8.030702,"RX_EVENT,60,0,1069154300,32768,32768,32768,32768"
8.0431268,"COMMIT_EVENT,60,0,1069154300,1069162242,53306,1500,1500,1500,1500,1500,1500,1500,1500"
8.0548558,"RX_EVENT,61,0,1069180176,32768,32768,32768,32768"
8.0548558,"COMMIT_EVENT,61,0,1069180176,1069182242,53307,1500,1500,1500,1500,1500,1500,1500,1500"
8.0909185,"RX_EVENT,62,0,1069214886,32768,32768,32768,32768"
