event_id,surface_index,surface_name,command_level_norm,scheduled_start_s,scheduled_end_s,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count
1,1,Aileron_L,0,11.2130803,13.7130803,positive_first,positive,outbound,1,11
2,1,Aileron_L,0.2,13.7130803,16.2130803,positive_first,positive,outbound,2,11
3,1,Aileron_L,0.4,16.2130803,18.7130803,positive_first,positive,outbound,3,11
4,1,Aileron_L,0.6,18.7130803,21.2130803,positive_first,positive,outbound,4,11
5,1,Aileron_L,0.8,21.2130803,23.7130803,positive_first,positive,outbound,5,11
6,1,Aileron_L,1,23.7130803,26.2130803,positive_first,positive,outbound,6,11
7,1,Aileron_L,0.8,26.2130803,28.7130803,positive_first,positive,return,7,11
8,1,Aileron_L,0.6,28.7130803,31.2130803,positive_first,positive,return,8,11
9,1,Aileron_L,0.4,31.2130803,33.7130803,positive_first,positive,return,9,11
10,1,Aileron_L,0.2,33.7130803,36.2130803,positive_first,positive,return,10,11
11,1,Aileron_L,0,36.2130803,38.7130803,positive_first,positive,return,11,11
12,1,Aileron_L,-0,38.7130803,41.2130803,positive_first,negative,outbound,1,11
13,1,Aileron_L,-0.2,41.2130803,43.7130803,positive_first,negative,outbound,2,11
14,1,Aileron_L,-0.4,43.7130803,46.2130803,positive_first,negative,outbound,3,11
15,1,Aileron_L,-0.6,46.2130803,48.7130803,positive_first,negative,outbound,4,11
16,1,Aileron_L,-0.8,48.7130803,51.2130803,positive_first,negative,outbound,5,11
17,1,Aileron_L,-1,51.2130803,53.7130803,positive_first,negative,outbound,6,11
18,1,Aileron_L,-0.8,53.7130803,56.2130803,positive_first,negative,return,7,11
19,1,Aileron_L,-0.6,56.2130803,58.7130803,positive_first,negative,return,8,11
20,1,Aileron_L,-0.4,58.7130803,61.2130803,positive_first,negative,return,9,11
21,1,Aileron_L,-0.2,61.2130803,63.7130803,positive_first,negative,return,10,11
22,1,Aileron_L,-0,63.7130803,66.2130803,positive_first,negative,return,11,11
23,1,Aileron_L,-0,66.2130803,68.7130803,negative_first,negative,outbound,1,11
24,1,Aileron_L,-0.2,68.7130803,71.2130803,negative_first,negative,outbound,2,11
25,1,Aileron_L,-0.4,71.2130803,73.7130803,negative_first,negative,outbound,3,11
26,1,Aileron_L,-0.6,73.7130803,76.2130803,negative_first,negative,outbound,4,11
27,1,Aileron_L,-0.8,76.2130803,78.7130803,negative_first,negative,outbound,5,11
28,1,Aileron_L,-1,78.7130803,81.2130803,negative_first,negative,outbound,6,11
29,1,Aileron_L,-0.8,81.2130803,83.7130803,negative_first,negative,return,7,11
30,1,Aileron_L,-0.6,83.7130803,86.2130803,negative_first,negative,return,8,11
31,1,Aileron_L,-0.4,86.2130803,88.7130803,negative_first,negative,return,9,11
32,1,Aileron_L,-0.2,88.7130803,91.2130803,negative_first,negative,return,10,11
33,1,Aileron_L,-0,91.2130803,93.7130803,negative_first,negative,return,11,11
34,1,Aileron_L,0,93.7130803,96.2130803,negative_first,positive,outbound,1,11
35,1,Aileron_L,0.2,96.2130803,98.7130803,negative_first,positive,outbound,2,11
36,1,Aileron_L,0.4,98.7130803,101.2130803,negative_first,positive,outbound,3,11
37,1,Aileron_L,0.6,101.2130803,103.7130803,negative_first,positive,outbound,4,11
38,1,Aileron_L,0.8,103.7130803,106.2130803,negative_first,positive,outbound,5,11
39,1,Aileron_L,1,106.2130803,108.7130803,negative_first,positive,outbound,6,11
40,1,Aileron_L,0.8,108.7130803,111.2130803,negative_first,positive,return,7,11
41,1,Aileron_L,0.6,111.2130803,113.7130803,negative_first,positive,return,8,11
42,1,Aileron_L,0.4,113.7130803,116.2130803,negative_first,positive,return,9,11
43,1,Aileron_L,0.2,116.2130803,118.7130803,negative_first,positive,return,10,11
44,1,Aileron_L,0,118.7130803,121.2130803,negative_first,positive,return,11,11
45,2,Aileron_R,0,121.2130803,123.7130803,positive_first,positive,outbound,1,11
46,2,Aileron_R,0.2,123.7130803,126.2130803,positive_first,positive,outbound,2,11
47,2,Aileron_R,0.4,126.2130803,128.7130803,positive_first,positive,outbound,3,11
48,2,Aileron_R,0.6,128.7130803,131.2130803,positive_first,positive,outbound,4,11
49,2,Aileron_R,0.8,131.2130803,133.7130803,positive_first,positive,outbound,5,11
50,2,Aileron_R,1,133.7130803,136.2130803,positive_first,positive,outbound,6,11
51,2,Aileron_R,0.8,136.2130803,138.7130803,positive_first,positive,return,7,11
52,2,Aileron_R,0.6,138.7130803,141.2130803,positive_first,positive,return,8,11
53,2,Aileron_R,0.4,141.2130803,143.7130803,positive_first,positive,return,9,11
54,2,Aileron_R,0.2,143.7130803,146.2130803,positive_first,positive,return,10,11
55,2,Aileron_R,0,146.2130803,148.7130803,positive_first,positive,return,11,11
56,2,Aileron_R,-0,148.7130803,151.2130803,positive_first,negative,outbound,1,11
57,2,Aileron_R,-0.2,151.2130803,153.7130803,positive_first,negative,outbound,2,11
58,2,Aileron_R,-0.4,153.7130803,156.2130803,positive_first,negative,outbound,3,11
59,2,Aileron_R,-0.6,156.2130803,158.7130803,positive_first,negative,outbound,4,11
60,2,Aileron_R,-0.8,158.7130803,161.2130803,positive_first,negative,outbound,5,11
61,2,Aileron_R,-1,161.2130803,163.7130803,positive_first,negative,outbound,6,11
62,2,Aileron_R,-0.8,163.7130803,166.2130803,positive_first,negative,return,7,11
63,2,Aileron_R,-0.6,166.2130803,168.7130803,positive_first,negative,return,8,11
64,2,Aileron_R,-0.4,168.7130803,171.2130803,positive_first,negative,return,9,11
65,2,Aileron_R,-0.2,171.2130803,173.7130803,positive_first,negative,return,10,11
66,2,Aileron_R,-0,173.7130803,176.2130803,positive_first,negative,return,11,11
67,2,Aileron_R,-0,176.2130803,178.7130803,negative_first,negative,outbound,1,11
68,2,Aileron_R,-0.2,178.7130803,181.2130803,negative_first,negative,outbound,2,11
69,2,Aileron_R,-0.4,181.2130803,183.7130803,negative_first,negative,outbound,3,11
70,2,Aileron_R,-0.6,183.7130803,186.2130803,negative_first,negative,outbound,4,11
71,2,Aileron_R,-0.8,186.2130803,188.7130803,negative_first,negative,outbound,5,11
72,2,Aileron_R,-1,188.7130803,191.2130803,negative_first,negative,outbound,6,11
73,2,Aileron_R,-0.8,191.2130803,193.7130803,negative_first,negative,return,7,11
74,2,Aileron_R,-0.6,193.7130803,196.2130803,negative_first,negative,return,8,11
75,2,Aileron_R,-0.4,196.2130803,198.7130803,negative_first,negative,return,9,11
76,2,Aileron_R,-0.2,198.7130803,201.2130803,negative_first,negative,return,10,11
77,2,Aileron_R,-0,201.2130803,203.7130803,negative_first,negative,return,11,11
78,2,Aileron_R,0,203.7130803,206.2130803,negative_first,positive,outbound,1,11
79,2,Aileron_R,0.2,206.2130803,208.7130803,negative_first,positive,outbound,2,11
80,2,Aileron_R,0.4,208.7130803,211.2130803,negative_first,positive,outbound,3,11
81,2,Aileron_R,0.6,211.2130803,213.7130803,negative_first,positive,outbound,4,11
82,2,Aileron_R,0.8,213.7130803,216.2130803,negative_first,positive,outbound,5,11
83,2,Aileron_R,1,216.2130803,218.7130803,negative_first,positive,outbound,6,11
84,2,Aileron_R,0.8,218.7130803,221.2130803,negative_first,positive,return,7,11
85,2,Aileron_R,0.6,221.2130803,223.7130803,negative_first,positive,return,8,11
86,2,Aileron_R,0.4,223.7130803,226.2130803,negative_first,positive,return,9,11
87,2,Aileron_R,0.2,226.2130803,228.7130803,negative_first,positive,return,10,11
88,2,Aileron_R,0,228.7130803,231.2130803,negative_first,positive,return,11,11
89,3,Rudder,0,231.2130803,233.7130803,positive_first,positive,outbound,1,11
90,3,Rudder,0.2,233.7130803,236.2130803,positive_first,positive,outbound,2,11
91,3,Rudder,0.4,236.2130803,238.7130803,positive_first,positive,outbound,3,11
92,3,Rudder,0.6,238.7130803,241.2130803,positive_first,positive,outbound,4,11
93,3,Rudder,0.8,241.2130803,243.7130803,positive_first,positive,outbound,5,11
94,3,Rudder,1,243.7130803,246.2130803,positive_first,positive,outbound,6,11
95,3,Rudder,0.8,246.2130803,248.7130803,positive_first,positive,return,7,11
96,3,Rudder,0.6,248.7130803,251.2130803,positive_first,positive,return,8,11
97,3,Rudder,0.4,251.2130803,253.7130803,positive_first,positive,return,9,11
98,3,Rudder,0.2,253.7130803,256.2130803,positive_first,positive,return,10,11
99,3,Rudder,0,256.2130803,258.7130803,positive_first,positive,return,11,11
100,3,Rudder,-0,258.7130803,261.2130803,positive_first,negative,outbound,1,11
101,3,Rudder,-0.2,261.2130803,263.7130803,positive_first,negative,outbound,2,11
102,3,Rudder,-0.4,263.7130803,266.2130803,positive_first,negative,outbound,3,11
103,3,Rudder,-0.6,266.2130803,268.7130803,positive_first,negative,outbound,4,11
104,3,Rudder,-0.8,268.7130803,271.2130803,positive_first,negative,outbound,5,11
105,3,Rudder,-1,271.2130803,273.7130803,positive_first,negative,outbound,6,11
106,3,Rudder,-0.8,273.7130803,276.2130803,positive_first,negative,return,7,11
107,3,Rudder,-0.6,276.2130803,278.7130803,positive_first,negative,return,8,11
