environment_block_id,launch_speed_bin_id,library_size_case_id,policy_id,history_length,launch_count,open_loop_launch_count,mission_success_rate,open_loop_mission_success_rate,delta_control_minus_open_loop_mission_success_rate,safe_success_rate,open_loop_safe_success_rate,delta_control_minus_open_loop_safe_success_rate,wrong_wall_exit_rate,open_loop_wrong_wall_exit_rate,delta_control_minus_open_loop_wrong_wall_exit_rate,hard_failure_rate,open_loop_hard_failure_rate,delta_control_minus_open_loop_hard_failure_rate,mean_launch_score,open_loop_mean_launch_score,delta_control_minus_open_loop_mean_launch_score,median_launch_score,open_loop_median_launch_score,delta_control_minus_open_loop_median_launch_score,mean_terminal_specific_energy_m,open_loop_mean_terminal_specific_energy_m,delta_control_minus_open_loop_mean_terminal_specific_energy_m
r11_l0_dry_air_fixed,v0_6_0_to_7_0_m_s,heavy_cluster,no_memory_baseline,0,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0.0,2.580350168122887,2.8772947362791523,-0.29694456815626546
r11_l6_environment_only_full_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,-80.0,40.0,-40.0,-80.0,40.0,2.0982081142470785,2.0705248434502863,0.027683270796792225
r11_l7_full_domain_randomisation_arena_wide,v0_5_0_to_6_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-100.0,-80.0,-20.0,-100.0,-80.0,-20.0,2.206269511951138,2.206269511951138,0.0
r11_l6_environment_only_full_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0.0,2.8772947362791523,2.8772947362791523,0.0
r11_l0_dry_air_fixed,v0_5_0_to_6_0_m_s,heavy_cluster,no_memory_baseline,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,-80.0,40.0,-40.0,-80.0,40.0,1.789088693131926,2.0948164937244598,-0.3057278005925337
r11_l3_fan_parameter_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.62756425062955,116.68767489609544,11.939889354534102,128.62756425062955,116.68767489609544,11.939889354534102,2.068767489609543,2.068767489609543,0.0
r11_l1_single_fan_fixed_nominal,v0_6_0_to_7_0_m_s,heavy_cluster,no_memory_baseline,0,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.27109322864442,120.0,12.271093228644418,132.27109322864442,120.0,12.271093228644418,3.1070231652420763,3.22527783582014,-0.1182546705780636
r11_l1_single_fan_fixed_nominal,v0_5_0_to_6_0_m_s,heavy_cluster,no_memory_baseline,0,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.98557866235328,118.63831833863875,10.347260323714522,128.98557866235328,118.63831833863875,10.347260323714522,1.6640864130635975,2.263831833863876,-0.5997454208002784
r11_l2_four_fan_fixed_nominal,v0_5_0_to_6_0_m_s,heavy_cluster,no_memory_baseline,0,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.7310478346411,119.53421989446326,18.196827940177826,137.7310478346411,119.53421989446326,18.196827940177826,2.19997544740884,2.3534219894463257,-0.15344654203748576
r11_l5_active_fan_count_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,open_loop_zero_command_baseline,0,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.89353917754886,116.69048292060644,9.203056256942418,125.89353917754886,116.69048292060644,9.203056256942418,2.069048292060645,2.069048292060645,0.0
r11_l3_fan_parameter_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,no_memory_baseline,0,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.69749527802105,120.0,8.697495278021051,128.69749527802105,120.0,8.697495278021051,2.699944589634552,2.993207684181943,-0.29326309454739086
r11_l3_fan_parameter_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,no_memory_baseline,0,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.82572918794094,116.68767489609544,9.138054291845492,125.82572918794094,116.68767489609544,9.138054291845492,1.5733893896754956,2.068767489609543,-0.49537809993404736
r11_l4_local_fan_position_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,no_memory_baseline,0,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.04406648741406,120.0,9.044066487414057,129.04406648741406,120.0,9.044066487414057,2.972632751016904,3.047937533590158,-0.07530478257325379
r11_l4_local_fan_position_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,no_memory_baseline,0,1,1,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,-100.0,110.17476213123214,-210.17476213123214,-100.0,110.17476213123214,-210.17476213123214,1.6492295983642171,1.4174762131232144,0.23175338524100275
r11_l6_environment_only_full_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,no_memory_baseline,0,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0.0,2.580350168122887,2.8772947362791523,-0.29694456815626546
r11_l5_active_fan_count_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,no_memory_baseline,0,1,1,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,-100.0,116.69048292060644,-216.69048292060643,-100.0,116.69048292060644,-216.69048292060643,1.5099860702569747,2.069048292060645,-0.5590622218036703
r11_l7_full_domain_randomisation_arena_wide,v0_6_0_to_7_0_m_s,heavy_cluster,no_memory_baseline,0,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0.0,2.7238426377740463,2.7588697958502166,-0.035027158076170295
r11_l6_environment_only_full_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,no_memory_baseline,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,-80.0,40.0,-40.0,-80.0,40.0,1.7864521054068336,2.0705248434502863,-0.2840727380434527
r11_l7_full_domain_randomisation_arena_wide,v0_5_0_to_6_0_m_s,heavy_cluster,no_memory_baseline,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-100.0,-80.0,-20.0,-100.0,-80.0,-20.0,2.221718822122621,2.206269511951138,0.015449310171482988
r11_l2_four_fan_fixed_nominal,v0_6_0_to_7_0_m_s,heavy_cluster,no_memory_baseline,0,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.89215644639324,120.0,19.892156446393244,139.89215644639324,120.0,19.892156446393244,3.2088713293805657,2.941858746571954,0.26701258280861184
r11_l0_dry_air_fixed,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,-80.0,40.0,-40.0,-80.0,40.0,1.789088693131926,2.0948164937244598,-0.3057278005925337
r11_l0_dry_air_fixed,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0.0,2.580350168122887,2.8772947362791523,-0.29694456815626546
r11_l5_active_fan_count_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,no_memory_baseline,0,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0.0,2.580350168122887,2.8772947362791523,-0.29694456815626546
r11_l1_single_fan_fixed_nominal,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.98557866235328,118.63831833863875,10.347260323714522,128.98557866235328,118.63831833863875,10.347260323714522,1.6640864130635975,2.263831833863876,-0.5997454208002784
r11_l1_single_fan_fixed_nominal,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.27109322864442,120.0,12.271093228644418,132.27109322864442,120.0,12.271093228644418,3.1070231652420763,3.22527783582014,-0.1182546705780636
r11_l2_four_fan_fixed_nominal,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.89215644639324,120.0,19.892156446393244,139.89215644639324,120.0,19.892156446393244,3.2088713293805657,2.941858746571954,0.26701258280861184
r11_l5_active_fan_count_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0.0,2.580350168122887,2.8772947362791523,-0.29694456815626546
r11_l6_environment_only_full_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0.0,2.580350168122887,2.8772947362791523,-0.29694456815626546
r11_l5_active_fan_count_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,1,1,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,-100.0,116.69048292060644,-216.69048292060643,-100.0,116.69048292060644,-216.69048292060643,1.5099860702569747,2.069048292060645,-0.5590622218036703
r11_l2_four_fan_fixed_nominal,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.57116244899063,119.53421989446326,18.03694255452737,137.57116244899063,119.53421989446326,18.03694255452737,2.184007135193724,2.3534219894463257,-0.16941485425260172
r11_l6_environment_only_full_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,-80.0,40.0,-40.0,-80.0,40.0,1.7864521054068336,2.0705248434502863,-0.2840727380434527
r11_l7_full_domain_randomisation_arena_wide,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0.0,2.7238426377740463,2.7588697958502166,-0.035027158076170295
r11_l3_fan_parameter_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,1,1,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,-100.0,116.68767489609544,-216.68767489609544,-100.0,116.68767489609544,-216.68767489609544,1.6344454478898125,2.068767489609543,-0.43432204171973043
r11_l3_fan_parameter_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.69749527802105,120.0,8.697495278021051,128.69749527802105,120.0,8.697495278021051,2.699944589634552,2.993207684181943,-0.29326309454739086
r11_l4_local_fan_position_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.04406648741406,120.0,9.044066487414057,129.04406648741406,120.0,9.044066487414057,2.972632751016904,3.047937533590158,-0.07530478257325379
r11_l4_local_fan_position_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,1,1,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,-100.0,110.17476213123214,-210.17476213123214,-100.0,110.17476213123214,-210.17476213123214,1.6492295983642171,1.4174762131232144,0.23175338524100275
r11_l7_full_domain_randomisation_arena_wide,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-100.0,-80.0,-20.0,-100.0,-80.0,-20.0,2.221718822122621,2.206269511951138,0.015449310171482988
r11_l0_dry_air_fixed,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h10,10,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0.0,2.580350168122887,2.8772947362791523,-0.29694456815626546
r11_l0_dry_air_fixed,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h10,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,-80.0,40.0,-40.0,-80.0,40.0,1.789088693131926,2.0948164937244598,-0.3057278005925337
r11_l1_single_fan_fixed_nominal,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h10,10,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.27109322864442,120.0,12.271093228644418,132.27109322864442,120.0,12.271093228644418,3.1070231652420763,3.22527783582014,-0.1182546705780636
r11_l1_single_fan_fixed_nominal,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h10,10,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.98557866235328,118.63831833863875,10.347260323714522,128.98557866235328,118.63831833863875,10.347260323714522,1.6640864130635975,2.263831833863876,-0.5997454208002784
r11_l2_four_fan_fixed_nominal,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h10,10,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.57116244899063,119.53421989446326,18.03694255452737,137.57116244899063,119.53421989446326,18.03694255452737,2.184007135193724,2.3534219894463257,-0.16941485425260172
r11_l2_four_fan_fixed_nominal,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h10,10,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.89215644639324,120.0,19.892156446393244,139.89215644639324,120.0,19.892156446393244,3.2088713293805657,2.941858746571954,0.26701258280861184
r11_l5_active_fan_count_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h10,10,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0.0,2.580350168122887,2.8772947362791523,-0.29694456815626546
r11_l6_environment_only_full_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h10,10,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0.0,2.580350168122887,2.8772947362791523,-0.29694456815626546
r11_l5_active_fan_count_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h10,10,1,1,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,-100.0,116.69048292060644,-216.69048292060643,-100.0,116.69048292060644,-216.69048292060643,1.5099860702569747,2.069048292060645,-0.5590622218036703
r11_l6_environment_only_full_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h10,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,-80.0,40.0,-40.0,-80.0,40.0,1.7864521054068336,2.0705248434502863,-0.2840727380434527
r11_l7_full_domain_randomisation_arena_wide,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h10,10,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0.0,2.7238426377740463,2.7588697958502166,-0.035027158076170295
r11_l3_fan_parameter_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h10,10,1,1,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,-100.0,116.68767489609544,-216.68767489609544,-100.0,116.68767489609544,-216.68767489609544,1.6344454478898125,2.068767489609543,-0.43432204171973043
r11_l3_fan_parameter_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h10,10,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.69749527802105,120.0,8.697495278021051,128.69749527802105,120.0,8.697495278021051,2.699944589634552,2.993207684181943,-0.29326309454739086
r11_l4_local_fan_position_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h10,10,1,1,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,-100.0,110.17476213123214,-210.17476213123214,-100.0,110.17476213123214,-210.17476213123214,1.6492295983642171,1.4174762131232144,0.23175338524100275
r11_l7_full_domain_randomisation_arena_wide,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h10,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-100.0,-80.0,-20.0,-100.0,-80.0,-20.0,2.221718822122621,2.206269511951138,0.015449310171482988
r11_l4_local_fan_position_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h10,10,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.04406648741406,120.0,9.044066487414057,129.04406648741406,120.0,9.044066487414057,2.972632751016904,3.047937533590158,-0.07530478257325379
r11_l0_dry_air_fixed,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h30,30,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0.0,2.580350168122887,2.8772947362791523,-0.29694456815626546
r11_l0_dry_air_fixed,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h30,30,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,-80.0,40.0,-40.0,-80.0,40.0,1.789088693131926,2.0948164937244598,-0.3057278005925337
r11_l1_single_fan_fixed_nominal,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h30,30,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.27109322864442,120.0,12.271093228644418,132.27109322864442,120.0,12.271093228644418,3.1070231652420763,3.22527783582014,-0.1182546705780636
r11_l1_single_fan_fixed_nominal,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h30,30,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.98557866235328,118.63831833863875,10.347260323714522,128.98557866235328,118.63831833863875,10.347260323714522,1.6640864130635975,2.263831833863876,-0.5997454208002784
r11_l2_four_fan_fixed_nominal,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h30,30,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.89215644639324,120.0,19.892156446393244,139.89215644639324,120.0,19.892156446393244,3.2088713293805657,2.941858746571954,0.26701258280861184
r11_l2_four_fan_fixed_nominal,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h30,30,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.7310478346411,119.53421989446326,18.196827940177826,137.7310478346411,119.53421989446326,18.196827940177826,2.19997544740884,2.3534219894463257,-0.15344654203748576
r11_l5_active_fan_count_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h30,30,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0.0,2.580350168122887,2.8772947362791523,-0.29694456815626546
r11_l6_environment_only_full_uncertainty,v0_6_0_to_7_0_m_s,heavy_cluster,spatial_flow_belief_memory_h30,30,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0.0,2.580350168122887,2.8772947362791523,-0.29694456815626546
r11_l5_active_fan_count_uncertainty,v0_5_0_to_6_0_m_s,heavy_cluster,spatial_flow_belief_memory_h30,30,1,1,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,116.69048292060644,-156.69048292060643,-40.0,116.69048292060644,-156.69048292060643,1.51136460813032,2.069048292060645,-0.557683683930325
r11_l0_dry_air_fixed,v0_6_0_to_7_0_m_s,balanced_cluster,open_loop_zero_command_baseline,0,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0.0,2.8772947362791523,2.8772947362791523,0.0
r11_l0_dry_air_fixed,v0_5_0_to_6_0_m_s,balanced_cluster,open_loop_zero_command_baseline,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-100.0,-80.0,-20.0,-100.0,-80.0,-20.0,2.09481649372446,2.0948164937244598,4.440892098500626e-16
r11_l1_single_fan_fixed_nominal,v0_6_0_to_7_0_m_s,balanced_cluster,open_loop_zero_command_baseline,0,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.3462000110215,120.0,13.346200011021494,133.3462000110215,120.0,13.346200011021494,3.22527783582014,3.22527783582014,0.0
