fan_branch,W_layer,primitive_family,latency_case,entry_source,outcome_class,evidence_role,feedback_mode,row_count,cluster_count,cluster_strategy
four_fan_branch,W0,glide,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,187,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,glide,nominal,diagnostic_broad_only,failed,partial_feedback,instant_state_feedback,7,1,rank_cases_no_clustering
four_fan_branch,W0,glide,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,617,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,glide,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1672,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,glide,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,2229,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,glide,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,3771,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,glide,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4328,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,glide,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,15,1,rank_cases_no_clustering
four_fan_branch,W0,glide,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,493,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,glide,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,955,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,glide,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,760,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,glide,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,6,1,rank_cases_no_clustering
four_fan_branch,W0,glide,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1201,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_dwell_arc,nominal,diagnostic_broad_only,accepted,partial_feedback,instant_state_feedback,1,1,rank_cases_no_clustering
four_fan_branch,W0,lift_dwell_arc,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,232,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_dwell_arc,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,670,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_dwell_arc,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,187,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_dwell_arc,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,624,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_dwell_arc,nominal,launch_gate_main,accepted,partial_feedback,instant_state_feedback,144,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_dwell_arc,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1672,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_dwell_arc,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,2229,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_dwell_arc,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,3771,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_dwell_arc,nominal,launch_gate_main,failed,partial_feedback,instant_state_feedback,3,1,rank_cases_no_clustering
four_fan_branch,W0,lift_dwell_arc,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4181,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_dwell_arc,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,13,1,rank_cases_no_clustering
four_fan_branch,W0,lift_dwell_arc,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,493,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_dwell_arc,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,955,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_dwell_arc,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,760,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_dwell_arc,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,7,1,rank_cases_no_clustering
four_fan_branch,W0,lift_dwell_arc,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1202,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_entry,nominal,diagnostic_broad_only,accepted,partial_feedback,instant_state_feedback,1,1,rank_cases_no_clustering
four_fan_branch,W0,lift_entry,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,231,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_entry,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,670,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_entry,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,186,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_entry,nominal,diagnostic_broad_only,failed,partial_feedback,instant_state_feedback,7,1,rank_cases_no_clustering
four_fan_branch,W0,lift_entry,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,617,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_entry,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1672,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_entry,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,2229,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_entry,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,3771,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_entry,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4328,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_entry,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,15,1,rank_cases_no_clustering
four_fan_branch,W0,lift_entry,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,493,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_entry,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,955,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_entry,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,760,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,lift_entry,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,6,1,rank_cases_no_clustering
four_fan_branch,W0,lift_entry,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1201,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_left,nominal,diagnostic_broad_only,accepted,partial_feedback,instant_state_feedback,1,1,rank_cases_no_clustering
four_fan_branch,W0,mild_coordinated_turn_left,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,231,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_left,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,669,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_left,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,187,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_left,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,624,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_left,nominal,launch_gate_main,accepted,partial_feedback,instant_state_feedback,142,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_left,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1672,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_left,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,2205,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_left,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,3795,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_left,nominal,launch_gate_main,failed,partial_feedback,instant_state_feedback,5,1,rank_cases_no_clustering
four_fan_branch,W0,mild_coordinated_turn_left,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4181,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_left,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,13,1,rank_cases_no_clustering
four_fan_branch,W0,mild_coordinated_turn_left,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,493,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_left,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,951,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_left,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,764,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_left,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,7,1,rank_cases_no_clustering
four_fan_branch,W0,mild_coordinated_turn_left,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1202,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_right,nominal,diagnostic_broad_only,accepted,partial_feedback,instant_state_feedback,1,1,rank_cases_no_clustering
four_fan_branch,W0,mild_coordinated_turn_right,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,231,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_right,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,663,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_right,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,193,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_right,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,624,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_right,nominal,launch_gate_main,accepted,partial_feedback,instant_state_feedback,144,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_right,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1672,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_right,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,2211,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_right,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,3789,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_right,nominal,launch_gate_main,failed,partial_feedback,instant_state_feedback,3,1,rank_cases_no_clustering
four_fan_branch,W0,mild_coordinated_turn_right,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4181,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_right,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,13,1,rank_cases_no_clustering
four_fan_branch,W0,mild_coordinated_turn_right,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,493,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_right,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,950,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_right,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,765,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,mild_coordinated_turn_right,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,7,1,rank_cases_no_clustering
four_fan_branch,W0,mild_coordinated_turn_right,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1202,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,recovery,nominal,diagnostic_broad_only,accepted,partial_feedback,instant_state_feedback,2,1,rank_cases_no_clustering
four_fan_branch,W0,recovery,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,231,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,recovery,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,677,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,recovery,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,179,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,recovery,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,623,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,recovery,nominal,launch_gate_main,accepted,partial_feedback,instant_state_feedback,977,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,recovery,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1672,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,recovery,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,2341,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,recovery,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,3659,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,recovery,nominal,launch_gate_main,failed,partial_feedback,instant_state_feedback,71,1,rank_cases_no_clustering
four_fan_branch,W0,recovery,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,3280,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,recovery,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,71,1,rank_cases_no_clustering
four_fan_branch,W0,recovery,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,493,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,recovery,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,977,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,recovery,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,738,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W0,recovery,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,33,1,rank_cases_no_clustering
four_fan_branch,W0,recovery,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1118,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,energy_retaining_bank,nominal,diagnostic_broad_only,accepted,partial_feedback,instant_state_feedback,1,1,rank_cases_no_clustering
four_fan_branch,W1,energy_retaining_bank,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,232,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,energy_retaining_bank,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,654,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,energy_retaining_bank,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,203,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,energy_retaining_bank,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,624,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,energy_retaining_bank,nominal,launch_gate_main,accepted,partial_feedback,instant_state_feedback,143,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,energy_retaining_bank,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1672,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,energy_retaining_bank,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,1843,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,energy_retaining_bank,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,4157,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,energy_retaining_bank,nominal,launch_gate_main,failed,partial_feedback,instant_state_feedback,4,1,rank_cases_no_clustering
four_fan_branch,W1,energy_retaining_bank,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4181,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,energy_retaining_bank,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,12,1,rank_cases_no_clustering
four_fan_branch,W1,energy_retaining_bank,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,493,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,energy_retaining_bank,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,850,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,energy_retaining_bank,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,865,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,energy_retaining_bank,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,8,1,rank_cases_no_clustering
four_fan_branch,W1,energy_retaining_bank,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1202,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,glide,nominal,diagnostic_broad_only,accepted,partial_feedback,instant_state_feedback,1,1,rank_cases_no_clustering
four_fan_branch,W1,glide,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,232,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,glide,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,656,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,glide,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,201,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,glide,nominal,diagnostic_broad_only,failed,partial_feedback,instant_state_feedback,7,1,rank_cases_no_clustering
four_fan_branch,W1,glide,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,617,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,glide,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1672,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,glide,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,1853,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,glide,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,4147,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,glide,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4328,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,glide,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,16,1,rank_cases_no_clustering
four_fan_branch,W1,glide,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,493,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,glide,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,859,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,glide,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,856,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,glide,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,5,1,rank_cases_no_clustering
four_fan_branch,W1,glide,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1201,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_dwell_arc,nominal,diagnostic_broad_only,accepted,partial_feedback,instant_state_feedback,1,1,rank_cases_no_clustering
four_fan_branch,W1,lift_dwell_arc,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,232,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_dwell_arc,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,656,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_dwell_arc,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,201,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_dwell_arc,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,624,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_dwell_arc,nominal,launch_gate_main,accepted,partial_feedback,instant_state_feedback,143,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_dwell_arc,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1672,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_dwell_arc,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,1853,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_dwell_arc,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,4147,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_dwell_arc,nominal,launch_gate_main,failed,partial_feedback,instant_state_feedback,4,1,rank_cases_no_clustering
four_fan_branch,W1,lift_dwell_arc,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4181,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_dwell_arc,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,12,1,rank_cases_no_clustering
four_fan_branch,W1,lift_dwell_arc,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,493,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_dwell_arc,nominal,local_robustness_shell,diagnostic_rollout_failed,ablation_diagnostic,open_loop,859,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_dwell_arc,nominal,local_robustness_shell,diagnostic_rollout_success,ablation_diagnostic,open_loop,856,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_dwell_arc,nominal,local_robustness_shell,failed,partial_feedback,instant_state_feedback,8,1,rank_cases_no_clustering
four_fan_branch,W1,lift_dwell_arc,nominal,local_robustness_shell,rejected,partial_feedback,instant_state_feedback,1202,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_entry,nominal,diagnostic_broad_only,accepted,partial_feedback,instant_state_feedback,1,1,rank_cases_no_clustering
four_fan_branch,W1,lift_entry,nominal,diagnostic_broad_only,blocked_partial,blocked_partial,unavailable,231,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_entry,nominal,diagnostic_broad_only,diagnostic_rollout_failed,ablation_diagnostic,open_loop,656,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_entry,nominal,diagnostic_broad_only,diagnostic_rollout_success,ablation_diagnostic,open_loop,200,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_entry,nominal,diagnostic_broad_only,failed,partial_feedback,instant_state_feedback,7,1,rank_cases_no_clustering
four_fan_branch,W1,lift_entry,nominal,diagnostic_broad_only,rejected,partial_feedback,instant_state_feedback,617,3,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_entry,nominal,launch_gate_main,blocked_partial,blocked_partial,unavailable,1672,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_entry,nominal,launch_gate_main,diagnostic_rollout_failed,ablation_diagnostic,open_loop,1853,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_entry,nominal,launch_gate_main,diagnostic_rollout_success,ablation_diagnostic,open_loop,4147,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_entry,nominal,launch_gate_main,rejected,partial_feedback,instant_state_feedback,4328,5,deterministic_robust_scaled_medoid_fallback
four_fan_branch,W1,lift_entry,nominal,local_robustness_shell,accepted,partial_feedback,instant_state_feedback,16,1,rank_cases_no_clustering
four_fan_branch,W1,lift_entry,nominal,local_robustness_shell,blocked_partial,blocked_partial,unavailable,493,3,deterministic_robust_scaled_medoid_fallback
