cluster_id,medoid_sample_id,primitive_id,fan_branch,W_layer,latency_case,entry_source,outcome_class,primitive_family,dwell_time_s,energy_residual_m,minimum_margin_m,exit_speed_m_s,failure_label,recommended_use,is_medoid,controller_mode,feedback_mode,claim_status,evidence_role
fan_branch=four_fan_branch|W_layer=W0|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c02,fg_20260523_four_fan_branch_W1_000035,fg_20260523_four_fan_branch_W1_000035__W0__energy_retaining_bank,four_fan_branch,W0,nominal,launch_gate_main,rejected,energy_retaining_bank,0.0,0.0,0.0329653031000001,7.30512919155,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c03,fg_20260523_four_fan_branch_W1_001568,fg_20260523_four_fan_branch_W1_001568__W0__energy_retaining_bank,four_fan_branch,W0,nominal,launch_gate_main,rejected,energy_retaining_bank,0.0,0.0,0.1542579887099999,5.04808098599,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c04,fg_20260523_four_fan_branch_W1_003408,fg_20260523_four_fan_branch_W1_003408__W0__energy_retaining_bank,four_fan_branch,W0,nominal,launch_gate_main,rejected,energy_retaining_bank,0.0,0.0,0.0122729593799999,4.88124539292,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=accepted|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260523_four_fan_branch_W1_006094,fg_20260523_four_fan_branch_W1_006094__W0__energy_retaining_bank,four_fan_branch,W0,nominal,local_robustness_shell,accepted,energy_retaining_bank,0.0,-0.384145784971122,0.1277239883100001,6.843082491673768,success,simulation_candidate,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=failed|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260523_four_fan_branch_W1_006717,fg_20260523_four_fan_branch_W1_006717__W0__energy_retaining_bank,four_fan_branch,W0,nominal,local_robustness_shell,failed,energy_retaining_bank,0.0,-0.3017810096270601,-0.0451492360349295,6.548266673064299,true_safety_violation,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260523_four_fan_branch_W1_006185,fg_20260523_four_fan_branch_W1_006185__W0__energy_retaining_bank,four_fan_branch,W0,nominal,local_robustness_shell,rejected,energy_retaining_bank,0.0,0.0,0.1731620148599999,6.94183744826,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c01,fg_20260523_four_fan_branch_W1_006560,fg_20260523_four_fan_branch_W1_006560__W0__energy_retaining_bank,four_fan_branch,W0,nominal,local_robustness_shell,rejected,energy_retaining_bank,0.0,0.0,-0.0402756068899998,5.01371637405,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c02,fg_20260523_four_fan_branch_W1_006139,fg_20260523_four_fan_branch_W1_006139__W0__energy_retaining_bank,four_fan_branch,W0,nominal,local_robustness_shell,rejected,energy_retaining_bank,0.0,0.0,0.3215166552699999,6.40788465757,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c03,fg_20260523_four_fan_branch_W1_006609,fg_20260523_four_fan_branch_W1_006609__W0__energy_retaining_bank,four_fan_branch,W0,nominal,local_robustness_shell,rejected,energy_retaining_bank,0.0,0.0,0.0172234553000001,6.78079746537,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=energy_retaining_bank|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c04,fg_20260523_four_fan_branch_W1_006538,fg_20260523_four_fan_branch_W1_006538__W0__energy_retaining_bank,four_fan_branch,W0,nominal,local_robustness_shell,rejected,energy_retaining_bank,0.0,0.0,0.00092368985,5.66411179386,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=glide|latency_case=nominal|entry_source=diagnostic_broad_only|outcome_class=accepted|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260523_four_fan_branch_W1_008139,fg_20260523_four_fan_branch_W1_008139__W0__glide,four_fan_branch,W0,nominal,diagnostic_broad_only,accepted,glide,0.0,-0.2564493962930099,0.777211278973,5.482101838521132,success,diagnostic_only,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=glide|latency_case=nominal|entry_source=diagnostic_broad_only|outcome_class=failed|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260523_four_fan_branch_W1_008156,fg_20260523_four_fan_branch_W1_008156__W0__glide,four_fan_branch,W0,nominal,diagnostic_broad_only,failed,glide,0.0,-0.2289344638056789,-0.0130028211459531,6.000084395384604,true_safety_violation,diagnostic_only,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=glide|latency_case=nominal|entry_source=diagnostic_broad_only|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260523_four_fan_branch_W1_008043,fg_20260523_four_fan_branch_W1_008043__W0__glide,four_fan_branch,W0,nominal,diagnostic_broad_only,rejected,glide,0.0,0.0,0.8687948589999999,7.44825498894,primitive_entry_check_failed,diagnostic_only,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=glide|latency_case=nominal|entry_source=diagnostic_broad_only|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c01,fg_20260523_four_fan_branch_W1_008204,fg_20260523_four_fan_branch_W1_008204__W0__glide,four_fan_branch,W0,nominal,diagnostic_broad_only,rejected,glide,0.0,0.0,0.68096808303,4.51359742557,primitive_entry_check_failed,diagnostic_only,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=glide|latency_case=nominal|entry_source=diagnostic_broad_only|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c02,fg_20260523_four_fan_branch_W1_008537,fg_20260523_four_fan_branch_W1_008537__W0__glide,four_fan_branch,W0,nominal,diagnostic_broad_only,rejected,glide,0.0,0.0,0.5224324925499992,6.10241901679,primitive_entry_check_failed,diagnostic_only,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=glide|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260523_four_fan_branch_W1_002657,fg_20260523_four_fan_branch_W1_002657__W0__glide,four_fan_branch,W0,nominal,launch_gate_main,rejected,glide,0.0,0.0,0.0991665021800001,6.07209828154,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=glide|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c01,fg_20260523_four_fan_branch_W1_000619,fg_20260523_four_fan_branch_W1_000619__W0__glide,four_fan_branch,W0,nominal,launch_gate_main,rejected,glide,0.0,0.0,0.16521073977,6.79734299732,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=glide|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c02,fg_20260523_four_fan_branch_W1_002074,fg_20260523_four_fan_branch_W1_002074__W0__glide,four_fan_branch,W0,nominal,launch_gate_main,rejected,glide,0.0,0.0,0.14521081852,4.77668964098,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=glide|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c03,fg_20260523_four_fan_branch_W1_005881,fg_20260523_four_fan_branch_W1_005881__W0__glide,four_fan_branch,W0,nominal,launch_gate_main,rejected,glide,0.0,0.0,0.03047032027,6.79892933185,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=glide|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c04,fg_20260523_four_fan_branch_W1_003578,fg_20260523_four_fan_branch_W1_003578__W0__glide,four_fan_branch,W0,nominal,launch_gate_main,rejected,glide,0.0,0.0,0.01432221086,7.26989253351,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=glide|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=accepted|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260523_four_fan_branch_W1_006974,fg_20260523_four_fan_branch_W1_006974__W0__glide,four_fan_branch,W0,nominal,local_robustness_shell,accepted,glide,0.0,-0.3670143993140171,0.25179357812,6.742389893733513,success,simulation_candidate,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=glide|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=failed|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260523_four_fan_branch_W1_006053,fg_20260523_four_fan_branch_W1_006053__W0__glide,four_fan_branch,W0,nominal,local_robustness_shell,failed,glide,0.0,-0.1977895529596507,-0.0440810423830261,5.080351989003441,true_safety_violation,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=glide|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260523_four_fan_branch_W1_007459,fg_20260523_four_fan_branch_W1_007459__W0__glide,four_fan_branch,W0,nominal,local_robustness_shell,rejected,glide,0.0,0.0,0.1006715286299999,5.66304441462,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=glide|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c01,fg_20260523_four_fan_branch_W1_006712,fg_20260523_four_fan_branch_W1_006712__W0__glide,four_fan_branch,W0,nominal,local_robustness_shell,rejected,glide,0.0,0.0,0.33183061158,6.33241568737,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=glide|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c02,fg_20260523_four_fan_branch_W1_007362,fg_20260523_four_fan_branch_W1_007362__W0__glide,four_fan_branch,W0,nominal,local_robustness_shell,rejected,glide,0.0,0.0,0.3435057194899999,7.34081430947,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=glide|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c03,fg_20260523_four_fan_branch_W1_007072,fg_20260523_four_fan_branch_W1_007072__W0__glide,four_fan_branch,W0,nominal,local_robustness_shell,rejected,glide,0.0,0.0,0.30747083015,6.18993218573,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=glide|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c04,fg_20260523_four_fan_branch_W1_006204,fg_20260523_four_fan_branch_W1_006204__W0__glide,four_fan_branch,W0,nominal,local_robustness_shell,rejected,glide,0.0,0.0,0.37831113687,6.15655927969,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=lift_dwell_arc|latency_case=nominal|entry_source=diagnostic_broad_only|outcome_class=accepted|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260523_four_fan_branch_W1_008319,fg_20260523_four_fan_branch_W1_008319__W0__lift_dwell_arc,four_fan_branch,W0,nominal,diagnostic_broad_only,accepted,lift_dwell_arc,0.6,-0.2466833545472839,0.1255100951100001,5.342479924767133,success,diagnostic_only,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=lift_dwell_arc|latency_case=nominal|entry_source=diagnostic_broad_only|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260523_four_fan_branch_W1_008043,fg_20260523_four_fan_branch_W1_008043__W0__lift_dwell_arc,four_fan_branch,W0,nominal,diagnostic_broad_only,rejected,lift_dwell_arc,0.0,0.0,0.8687948589999999,7.44825498894,primitive_entry_check_failed,diagnostic_only,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=lift_dwell_arc|latency_case=nominal|entry_source=diagnostic_broad_only|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c01,fg_20260523_four_fan_branch_W1_008204,fg_20260523_four_fan_branch_W1_008204__W0__lift_dwell_arc,four_fan_branch,W0,nominal,diagnostic_broad_only,rejected,lift_dwell_arc,0.0,0.0,0.68096808303,4.51359742557,primitive_entry_check_failed,diagnostic_only,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=lift_dwell_arc|latency_case=nominal|entry_source=diagnostic_broad_only|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c02,fg_20260523_four_fan_branch_W1_008537,fg_20260523_four_fan_branch_W1_008537__W0__lift_dwell_arc,four_fan_branch,W0,nominal,diagnostic_broad_only,rejected,lift_dwell_arc,0.0,0.0,0.5224324925499992,6.10241901679,primitive_entry_check_failed,diagnostic_only,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=lift_dwell_arc|latency_case=nominal|entry_source=launch_gate_main|outcome_class=accepted|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260523_four_fan_branch_W1_002812,fg_20260523_four_fan_branch_W1_002812__W0__lift_dwell_arc,four_fan_branch,W0,nominal,launch_gate_main,accepted,lift_dwell_arc,0.6,-0.3915086587565675,0.11596308047,6.969274453929386,success,simulation_candidate,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=lift_dwell_arc|latency_case=nominal|entry_source=launch_gate_main|outcome_class=accepted|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c01,fg_20260523_four_fan_branch_W1_002657,fg_20260523_four_fan_branch_W1_002657__W0__lift_dwell_arc,four_fan_branch,W0,nominal,launch_gate_main,accepted,lift_dwell_arc,0.6,-0.2639331945803782,0.0991665021800001,5.700971682914604,success,simulation_candidate,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=lift_dwell_arc|latency_case=nominal|entry_source=launch_gate_main|outcome_class=accepted|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c02,fg_20260523_four_fan_branch_W1_000232,fg_20260523_four_fan_branch_W1_000232__W0__lift_dwell_arc,four_fan_branch,W0,nominal,launch_gate_main,accepted,lift_dwell_arc,0.6,-0.3952951515833844,0.0876338861700001,7.020144608466812,success,simulation_candidate,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=lift_dwell_arc|latency_case=nominal|entry_source=launch_gate_main|outcome_class=failed|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260523_four_fan_branch_W1_000774,fg_20260523_four_fan_branch_W1_000774__W0__lift_dwell_arc,four_fan_branch,W0,nominal,launch_gate_main,failed,lift_dwell_arc,0.0,-0.3765357859051774,-0.0619147199903625,6.785235429191838,true_safety_violation,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=lift_dwell_arc|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260523_four_fan_branch_W1_003339,fg_20260523_four_fan_branch_W1_003339__W0__lift_dwell_arc,four_fan_branch,W0,nominal,launch_gate_main,rejected,lift_dwell_arc,0.0,0.0,0.1228301256499999,5.84401328657,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=lift_dwell_arc|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c01,fg_20260523_four_fan_branch_W1_003268,fg_20260523_four_fan_branch_W1_003268__W0__lift_dwell_arc,four_fan_branch,W0,nominal,launch_gate_main,rejected,lift_dwell_arc,0.0,0.0,0.03134612798,7.17362074137,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=lift_dwell_arc|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c02,fg_20260523_four_fan_branch_W1_000035,fg_20260523_four_fan_branch_W1_000035__W0__lift_dwell_arc,four_fan_branch,W0,nominal,launch_gate_main,rejected,lift_dwell_arc,0.0,0.0,0.0329653031000001,7.30512919155,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=lift_dwell_arc|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c03,fg_20260523_four_fan_branch_W1_001568,fg_20260523_four_fan_branch_W1_001568__W0__lift_dwell_arc,four_fan_branch,W0,nominal,launch_gate_main,rejected,lift_dwell_arc,0.0,0.0,0.1542579887099999,5.04808098599,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=lift_dwell_arc|latency_case=nominal|entry_source=launch_gate_main|outcome_class=rejected|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c04,fg_20260523_four_fan_branch_W1_003408,fg_20260523_four_fan_branch_W1_003408__W0__lift_dwell_arc,four_fan_branch,W0,nominal,launch_gate_main,rejected,lift_dwell_arc,0.0,0.0,0.0122729593799999,4.88124539292,primitive_entry_check_failed,reject,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
fan_branch=four_fan_branch|W_layer=W0|primitive_family=lift_dwell_arc|latency_case=nominal|entry_source=local_robustness_shell|outcome_class=accepted|evidence_role=partial_feedback|feedback_mode=instant_state_feedback__c00,fg_20260523_four_fan_branch_W1_006094,fg_20260523_four_fan_branch_W1_006094__W0__lift_dwell_arc,four_fan_branch,W0,nominal,local_robustness_shell,accepted,lift_dwell_arc,0.6,-0.384145784971122,0.1277239883100001,6.843082491673768,success,simulation_candidate,True,feedback_stabilised_primitive,instant_state_feedback,simulation_only,partial_feedback
