split,session_label,calibration_profile_hash,case_id,case_name,throw_id,command_axis,command_value,pulse_start_s,pulse_duration_s,replay_status,replay_policy,replay_dt_s,replay_command_source,actual_termination_group,sim_first_exit_reason,sim_first_exit_time_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,phi0_deg,theta0_deg,psi0_deg,actual_x_end_m,actual_y_end_m,actual_z_end_m,sim_x_end_m,sim_y_end_m,sim_z_end_m,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_glide_ratio_x_over_altloss,sim_glide_ratio_x_over_altloss,glide_ratio_residual_actual_minus_sim,actual_final_phi_deg,sim_final_phi_deg,actual_final_theta_deg,sim_final_theta_deg,actual_final_psi_deg,sim_final_psi_deg,max_abs_sim_phi_deg,max_abs_sim_theta_deg,max_abs_sim_p_rad_s,max_abs_sim_q_rad_s,max_abs_sim_r_rad_s
train,20260603_134313,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C0_neutral,Dry-air open-loop neutral glide characterisation,v030,neutral,0,0,0,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,front_wall,1.23,1.3838315,1.279068538,2.127967104,1.491597979,5.508778131,1.413343838,0.1373311414,-0.2637954778,0.3608924057,0.1401571192,7.36820565,-3.125679216,-8.14990387,6.402290767,1.8152644,0.3992006359,6.958103853,3.322771328,0.4640549957,5.123222228,5.679035315,-0.5558130862,-0.3127027038,1.194804224,-1.507506927,1.092397343,1.027542983,0.06485435977,0.7894005468,0.7425347544,0.04686579238,4.689888952,5.526810468,-0.8369215164,-2.773240509,10.03502826,-26.44553703,22.42540699,11.00727344,23.54712132,10.03502826,22.42540699,0.4321797186,0.9156938021,1.023435246
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p2,aileron pulse -0.2,v001,delta_a,-0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.065,1.2434305,1.260038115,2.050144523,1.47798015,4.577520614,1.10233267,0.4712888027,-0.1014395685,0.3610688801,-0.393301499,0.1118682909,-1.153519482,-9.798287214,4.998344519,2.512642218,0.3965572963,5.309834134,1.92620848,0.06624878381,3.738306404,4.049796018,-0.3114896147,0.462497695,-0.1239360433,0.5864337383,1.081422854,1.411731367,-0.3303085125,0.8697091265,1.135352049,-0.2656429229,3.456840578,2.868673258,0.5881673201,5.101125852,6.166948979,-7.814955991,23.70158579,-18.3980918,12.66716173,6.632784935,23.70158579,0.4184811634,0.7778070837,0.6781512637
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p2,aileron pulse -0.2,v002,delta_a,-0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.02,1.0961786,1.266777957,2.126771497,1.493288015,4.376875822,1.438690609,0.2858661082,-0.3700669133,0.203460445,-0.5326546015,4.322546162,-1.039628672,-11.65477874,4.810268186,2.807929119,0.3887151646,5.088856696,2.29486461,0.2680817958,3.543490229,3.822078739,-0.2785885099,0.6811576221,0.1680931129,0.5130645092,1.10457285,1.225206219,-0.1206333688,1.007657739,1.117706748,-0.1100490092,3.208018583,3.119539128,0.08847945549,-1.44193172,4.509525235,-12.21725693,20.2135561,-18.69960069,16.67580081,8.294388046,20.2135561,0.6358979829,0.5896473943,0.867638867
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p2,aileron pulse -0.2,v003,delta_a,-0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.995,1.0620587,1.263429315,2.094050353,1.476445022,4.292586497,0.9621579222,0.6069094399,-0.1177357807,0.628377564,-0.3394279232,5.228090993,2.953505661,-8.204714078,4.374221405,2.448902782,0.3805765867,4.46070019,2.432271013,0.2627237843,3.11079209,3.197270875,-0.08647878502,0.3548524292,0.3382206598,0.0166317694,1.095868436,1.213721238,-0.1178528024,1.03183415,1.142800523,-0.1109663735,2.838654704,2.634271178,0.2043835266,-2.341087236,10.88015437,-17.10888713,22.66986925,-10.71816626,25.7959338,10.88015437,22.66986925,0.448624449,0.8578400387,0.770066697
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p4,aileron pulse -0.4,v001,delta_a,-0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_duration,,1.0933033,1.277311371,2.025121918,1.517286247,4.571334823,0.3831694291,0.4686582352,-0.1628525332,0.2035215541,0.5227622273,2.44343816,1.015861857,-3.042357823,4.920593215,1.687110698,0.3806412048,4.93977926,2.482522787,0.4312047927,3.643281844,3.662467889,-0.01918604464,-0.3380112205,0.4574008692,-0.7954120897,1.136645042,1.086081454,0.05056358786,1.039642926,0.9933944716,0.04624845444,3.205294274,3.372185277,-0.1668910031,-1.092541175,13.58558325,-18.83105693,18.39543565,10.54986693,31.17640116,13.58558325,18.39543565,0.6311932985,0.7644347605,0.594106362
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p4,aileron pulse -0.4,v002,delta_a,-0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.925,1.096015,1.24685293,2.067285306,1.522042439,4.241795984,1.540801542,-0.2304485336,0.07264331483,-0.1912764536,-0.5458135079,6.808950271,-5.465541217,-13.36311306,5.053792092,2.476628543,0.3959932726,5.385338214,2.474304456,0.1569335351,3.806939162,4.138485284,-0.3315461215,0.4093432372,0.4070191501,0.002324087054,1.126049167,1.365108904,-0.2390597374,1.027403062,1.245520275,-0.2181172132,3.38079302,3.031615479,0.3491775409,-8.145323272,11.22961295,-13.6553838,14.56242671,-0.9970483754,32.97153637,11.22961295,14.56242671,0.6001612883,0.6348902719,1.364888846
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p4,aileron pulse -0.4,v003,delta_a,-0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.155,1.2341406,1.291042699,2.028902866,1.550054843,4.528925427,1.046315883,0.2771003994,-0.4182449673,0.1090451964,0.0359366653,5.156867752,2.38734569,-8.066074955,4.892073514,2.01505487,0.3875730435,5.144153019,2.879733868,0.2314014568,3.601030815,3.85311032,-0.2520795053,-0.01384799559,0.8508310025,-0.8646789981,1.1624818,1.318653386,-0.1561715867,0.9419362751,1.068479059,-0.1265427835,3.097709414,2.922003887,0.1757055278,0.2721893256,24.2671955,-16.08789882,13.75307308,-3.154586956,52.69125625,24.2671955,15.01616036,0.5546722614,0.7664102733,1.06056911
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p6,aileron pulse -0.6,v001,delta_a,-0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.08,1.1365197,1.250029713,2.055495203,1.489305724,4.448992212,1.315377841,0.4151062719,-0.1180010507,0.9362416057,-0.07198641098,8.263107531,5.898779966,-9.58076302,4.453911515,1.905460204,0.394351867,4.55903225,2.85730632,0.2736032319,3.203881802,3.309002537,-0.1051207352,-0.1500349987,0.8018111172,-0.951846116,1.094953857,1.215702492,-0.1207486351,0.9634270811,1.069671289,-0.1062442077,2.926042756,2.721885131,0.2041576251,-34.10347009,25.21732678,-7.382173787,14.87014703,11.52788734,63.49587698,25.21732678,19.62895374,0.5296890754,0.9362416057,1.468382221
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p6,aileron pulse -0.6,v002,delta_a,-0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.945,1.1189501,1.295769486,2.15432706,1.418840266,4.606150159,1.680132255,0.368379026,-0.574640756,0.437119192,-1.126056445,1.647864774,-1.974784432,-14.86248558,4.844095031,3.2150575,0.3903405176,5.149088237,1.580344916,0.02617884973,3.548325545,3.853318751,-0.304993206,1.06073044,-0.5739821438,1.634712584,1.028499748,1.392661416,-0.3641616679,0.9191649818,1.244614408,-0.3254494261,3.450001374,2.766874063,0.6831273112,-0.5702058009,-5.599767981,-17.14414102,25.79285397,-34.16213597,3.376422724,23.83409666,25.79285397,1.178351121,0.6541439619,1.126056445
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p6,aileron pulse -0.6,v003,delta_a,-0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.985,1.0210829,1.380186403,2.072093465,1.355206187,4.708766256,0.8251175658,0.5259563941,-0.3805085539,0.3576446111,0.01871532147,1.960143448,-4.618754027,-6.705684003,5.174762948,2.330765438,0.374883445,5.250455851,2.281084709,0.3471103445,3.794576545,3.870269447,-0.07569290259,0.2586719737,0.2089912442,0.04968072949,0.9803227425,1.008095843,-0.02777310048,0.9600814414,0.9872810944,-0.02719965291,3.870742135,3.839187984,0.03155415019,2.278765019,12.50100101,-15.4979886,18.50809025,-10.92374205,34.14930924,12.50100101,18.50809025,0.4839723902,0.9231465694,0.922342575
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p8,aileron pulse -0.8,v001,delta_a,-0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.69,1.1377392,1.281360281,2.079765889,1.408871924,4.652285354,0.7471145917,-0.2802615486,0.2062480551,-0.1639487099,0.007513105647,11.52858145,-8.177406595,-5.079023264,5.534608106,1.47394316,0.3859683022,6.52233456,2.443863673,-0.625010598,4.253247825,5.240974279,-0.9877264545,-0.6058227298,0.3640977839,-0.9699205136,1.022903622,2.033882522,-1.0109789,0.8990668704,1.787652673,-0.8885858026,4.158014239,2.57683235,1.581181889,-21.65276219,-11.8786618,-8.856859365,-13.09252529,16.27187392,7.189116573,24.19279611,13.396299,1.299284353,0.4512170421,1.374697344
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p8,aileron pulse -0.8,v002,delta_a,-0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.73,0.9979966,1.267514907,2.003552259,1.39363626,4.707667842,0.7041620975,0.08776614585,-0.6042453874,-0.008173103036,0.684182765,5.616227326,-8.191894803,-4.559671853,5.018837354,1.689214585,0.3971911665,5.792721646,2.228560955,-0.1589222364,3.751322448,4.52520674,-0.773884292,-0.3143376747,0.2250086958,-0.5393463704,0.9964450932,1.552558496,-0.5561134029,0.9984453787,1.555675136,-0.557229757,3.764705625,2.914677129,0.8500284964,20.75135199,-17.27971088,-0.78430032,-10.92921162,3.274628802,9.053010679,23.01517607,11.04194253,1.27706964,0.4017215733,0.9002941333
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg0p8,aileron pulse -0.8,v003,delta_a,-0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.8,1.1027248,1.260534213,2.06557819,1.419536796,4.530688136,0.9638840531,0.0415511435,-0.4155709941,-0.1248510974,-0.2319378758,7.476448243,-7.034730506,-8.234529841,5.072655123,2.092988268,0.3965414455,5.805414016,2.091069178,-0.07687113678,3.81212091,4.544879804,-0.732758893,0.02741007804,0.02549098769,0.001919090354,1.022995351,1.496407933,-0.4734125823,0.9276977819,1.357009413,-0.4293116309,3.726430337,3.037193069,0.6892372678,-7.585828075,-0.5431861798,-8.674192333,14.6859679,-7.634521512,20.29218714,13.43120175,14.6859679,1.042804005,0.4824087678,1.047040986
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg1p0,aileron pulse -1.0,v001,delta_a,-1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.735,1.1146208,1.260338134,2.118921804,1.500485078,4.314980612,1.178018914,-0.4041549407,0.1077093282,-0.5043266812,-0.002151201885,7.532277625,-7.137343657,-8.61635203,5.390146734,1.82748633,0.3979742486,6.143256434,2.221004732,-0.7081883949,4.1298086,4.8829183,-0.7531097007,-0.2914354734,0.1020829287,-0.3935184021,1.10251083,2.208673473,-1.106162643,0.9891353452,1.981546974,-0.9924116287,3.745821345,2.210792297,1.535029049,-16.09004995,-19.6109065,-3.065071721,-16.85656161,8.810826209,5.121668753,35.56756202,16.85656161,1.647523639,0.6453905954,1.795852709
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg1p0,aileron pulse -1.0,v002,delta_a,-1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.82,1.123993,1.283713037,2.13084145,1.533098667,4.164405139,1.425206459,-0.3463275067,-0.4249407748,-0.3191145955,0.001485851708,7.703007051,-7.203508417,-13.6426613,5.335765052,2.231524361,0.3817330365,5.703326487,2.234279618,-0.1284417009,4.052052015,4.41961345,-0.3675614352,0.100682911,0.1034381673,-0.002755256328,1.15136563,1.661540368,-0.5101747374,1.024353025,1.478247967,-0.4538949419,3.519344254,2.659949488,0.8593947661,-5.417478905,7.205882997,-9.727965707,15.75535076,-4.918812905,35.39609399,12.55151409,15.75535076,0.9735318964,0.4852633573,1.533116867
heldout,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_neg1p0,aileron pulse -1.0,v003,delta_a,-1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.93,1.0238497,1.282889603,2.032736483,1.439281563,4.242092463,0.5095745173,0.706563683,-0.1804426598,0.6401445773,0.2471198258,4.151610199,3.535143645,-4.32373938,4.263955992,1.886991948,0.3945716722,4.336229094,2.301361051,0.2109083278,2.981066388,3.053339491,-0.07227310249,-0.1457445348,0.2686245687,-0.4143691035,1.044709891,1.228373235,-0.1836633445,1.02037427,1.199759335,-0.1793850645,2.853487284,2.48567732,0.3678099641,1.757524408,17.87427053,-12.08168682,15.03112764,-3.336042186,55.109248,17.87427053,16.44639222,0.6154106312,0.9198109514,1.475596129
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p2,aileron pulse +0.2,v001,delta_a,0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.96,1.040344,1.251154794,2.119762939,1.390103911,4.460263545,1.115830124,0.475682487,-0.05757539988,0.444482123,-0.05666939343,2.684820192,-1.913091449,-10.00461102,4.82056062,2.350370329,0.3997456277,4.873972516,2.612397574,0.2656677739,3.569405827,3.622817722,-0.05341189546,0.2306073899,0.492634635,-0.2620272451,0.9903582838,1.124436138,-0.1340778539,0.9519527039,1.080831088,-0.1288783843,3.604156077,3.22189727,0.3822588068,0.6603583241,15.57730853,-18.08622215,17.3426102,-2.253611022,22.53002885,15.57730853,17.3426102,0.3718294027,0.7993949731,0.7758578302
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p2,aileron pulse +0.2,v002,delta_a,0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.14,1.217163,1.273319333,2.089081424,1.351418229,5.144527878,1.038242813,0.5031453175,-0.1831831691,0.7514028793,-0.1252446556,5.20783598,-4.583659924,-8.3400345,5.497763337,1.968941699,0.393150229,5.981569105,2.920828199,0.2719766041,4.224444004,4.708249772,-0.4838057675,-0.1201397254,0.8317467746,-0.9518865,0.9582680001,1.079441625,-0.1211736249,0.7872963605,0.8868505081,-0.09955414754,4.408416022,4.361745613,0.04667040876,-0.9079017377,21.19461605,-10.69200308,17.96956636,15.45418483,30.47268565,21.19461605,18.16830504,0.8195184056,0.9586225606,0.7498312535
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p2,aileron pulse +0.2,v003,delta_a,0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.905,1.0876606,1.245241741,2.077071653,1.415582617,4.286402143,1.136234735,0.3720841987,-0.1743366289,0.4792609337,-0.1337425761,6.446036568,-1.926538241,-9.804200011,4.604303445,2.223720965,0.3996592601,4.904790029,2.756758905,0.1007928111,3.359061704,3.659548287,-0.3004865837,0.1466493121,0.6796872513,-0.5330379392,1.015923357,1.314789806,-0.298866449,0.9340444596,1.208823604,-0.2747791443,3.306412516,2.783371357,0.5230411586,6.947754132,16.10083914,-8.988099574,14.85748959,2.14848333,27.70140324,16.10083914,14.85748959,0.3771592354,0.6947277258,0.7663052974
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p4,aileron pulse +0.4,v001,delta_a,0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.05,1.1514512,1.268929526,2.063457667,1.522638742,4.301858781,1.222529976,0.5243460047,-0.7178329626,0.5985475916,-0.5241380356,1.78438172,3.223628629,-10.7857118,4.543426591,2.836559546,0.3935763329,4.58639995,2.127166142,0.17410045,3.274497065,3.317470425,-0.04297335978,0.7731018794,0.06370847549,0.7093934039,1.129062409,1.348538292,-0.2194758829,0.980556023,1.171164086,-0.190608063,2.900191378,2.460049109,0.4401422687,14.55885292,-3.704450866,-16.94414978,25.18054237,-14.43060968,-9.236081069,9.711400975,25.18054237,0.8347103155,0.7616384151,0.5241380356
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p4,aileron pulse +0.4,v002,delta_a,0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.1,1.1909723,1.2491222,2.10404767,1.53784144,4.591073267,1.192474987,-0.0574228138,0.05016194552,0.005131781228,-0.1460183675,6.132714535,-1.860690236,-9.329320707,5.219928278,2.232753819,0.3927079256,5.48868432,3.050802681,0.2346397978,3.970806079,4.23956212,-0.2687560414,0.1287061495,0.946755011,-0.8180488615,1.145133515,1.303201643,-0.1580681278,0.9615114598,1.094233378,-0.1327219179,3.467548568,3.253189669,0.2143588987,2.965924784,20.26307051,-15.99351189,14.20704743,10.37693442,31.53306993,20.26307051,14.53843489,0.6272254007,0.8045190649,0.7980615181
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p4,aileron pulse +0.4,v003,delta_a,0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.99,1.0878596,1.421176647,2.113798076,1.432423754,4.584603427,1.05582006,0.5892528005,0.1584929173,0.4620776739,0.1388116489,4.960994079,0.629134285,-9.283143731,4.781799027,1.961729906,0.3979715735,5.011672411,3.074408143,0.1926427782,3.36062238,3.590495764,-0.2298733832,-0.1520681704,0.9606100673,-1.112678238,1.034452181,1.239780976,-0.2053287953,0.9509059633,1.139651639,-0.1887456757,3.248697661,2.896072639,0.3526250217,-17.21395577,25.89117858,-9.381917372,14.03508862,27.21380641,36.24507108,25.95829363,15.85239443,0.5683965932,0.875039514,0.913047158
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p6,aileron pulse +0.6,v001,delta_a,0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.965,1.1436627,1.257782072,2.044917428,1.417153557,4.726652258,0.2079498677,0.3843075355,-0.2815418487,-0.01287582612,0.6013922429,-2.392997974,-5.861184648,0.1957013526,5.122784135,2.095982455,0.3896804604,5.673988655,2.420236262,0.1490245737,3.865002063,4.416206583,-0.5512045202,0.05106502701,0.3753188345,-0.3242538075,1.027473096,1.268128983,-0.2406558867,0.8984057066,1.108831286,-0.2104255797,3.761657679,3.482458522,0.2791991578,6.124630693,-1.413279885,-11.49912969,19.06617447,-0.6075353962,-9.239904655,7.329647276,19.06617447,0.56619763,0.710477244,0.6523078813
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p6,aileron pulse +0.6,v002,delta_a,0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.96,1.0847106,1.246152961,2.08379836,1.448500939,4.58139626,0.8346120284,0.241931553,0.06319554106,0.08965113287,0.04139656684,8.170632885,-3.435256526,-6.986304048,4.912439085,1.931252107,0.3986833344,5.253330912,3.023883515,0.1746378211,3.666286125,4.007177951,-0.3408918266,-0.1525462528,0.940085155,-1.092631408,1.049817605,1.273863118,-0.2240455132,0.9678319775,1.17438063,-0.2065486529,3.492307718,3.145689591,0.3466181274,-3.955369734,21.15346664,-7.248526821,13.67643424,16.56943823,24.94131597,22.38126009,13.8906012,0.7659551114,0.8570001966,0.7599895181
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p6,aileron pulse +0.6,v003,delta_a,0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.075,1.1230947,1.259384302,2.065421252,1.458928694,4.80165624,1.092224779,0.1489190604,-0.2792933024,0.3358717572,0.2409051786,4.56069116,-2.825620737,-8.746350429,5.379668088,2.068557841,0.3919340298,5.533525929,2.94347568,0.3137648349,4.120283786,4.274141627,-0.1538578411,0.003136588385,0.8780544272,-0.8749178388,1.066994664,1.145163859,-0.07816919485,0.9500487036,1.01965031,-0.06960160604,3.861578624,3.732340656,0.1292379686,7.949784168,18.59719139,-15.30188543,16.92222356,12.05071856,19.60911359,21.06783849,16.92247517,0.8301988876,0.7499894717,0.8130473404
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p8,aileron pulse +0.8,v001,delta_a,0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.965,1.0426795,1.263737079,2.055357377,1.424376048,4.577293334,1.331179623,0.1122670122,-0.6910881424,0.3083334458,-0.4796703046,6.319049366,-4.256759506,-11.43153552,5.019190784,2.819541141,0.3914410397,5.218480654,2.614586014,0.2716172646,3.755453704,3.954743575,-0.1992898702,0.764183764,0.5592286367,0.2049551273,1.032935009,1.152758784,-0.1198237751,0.9906543753,1.105573461,-0.1149190859,3.635711514,3.430677459,0.2050340555,-0.5019877923,13.22229004,-7.600851008,17.58240144,-7.142466255,6.53155988,14.24798021,17.58240144,0.8492366286,0.7708929382,0.5897034711
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p8,aileron pulse +0.8,v002,delta_a,0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.98,1.0635756,1.261382273,2.135000405,1.490660305,4.408955537,0.5993733989,0.5164772336,-0.09080481776,0.4152962619,0.01289429554,7.257019274,3.699959537,-6.157055769,4.540798358,2.124149357,0.3923501869,4.607949328,2.942042516,0.2009125747,3.279416086,3.346567056,-0.06715097006,-0.01085104783,0.8070421115,-0.8178931594,1.098310119,1.289747731,-0.1914376121,1.032658251,1.212652613,-0.1799943625,2.985874418,2.59474545,0.3911289678,-0.2409353226,18.12195569,-12.00849234,19.50921219,13.747848,16.50505169,22.62451518,19.59103278,0.7218948952,0.7371283219,0.6480444225
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos0p8,aileron pulse +0.8,v003,delta_a,0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.995,1.0809069,1.258204233,2.096279706,1.373876688,4.59976569,1.351232338,0.5273199022,-0.1261764065,0.7836577631,-0.4377141206,4.001264227,1.616735249,-10.48548265,4.629272109,2.668992006,0.399066822,4.800043619,2.721435672,0.22929897,3.371067876,3.541839387,-0.1707715103,0.5727123,0.6251559668,-0.05244366679,0.9748098662,1.144577718,-0.1697678519,0.9018444292,1.058904997,-0.1570605682,3.45817989,3.094450757,0.3637291331,-2.499271595,3.940964821,-9.037383572,24.48940601,-0.5624295092,-1.59574362,7.925858252,24.48940601,0.6184885078,0.9056066396,0.4570355478
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_aileron_pos1p0,aileron pulse +1.0,v001,delta_a,1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.935,1.0717857,1.260807531,2.067468099,1.413049177,4.654994252,1.828387684,-0.09973981514,-0.5223951126,0.02500278174,-0.9664920102,7.221259369,-5.963776497,-13.79473164,4.918041164,3.288423427,0.3872603157,5.554081188,2.667090524,0.2060682045,3.657233633,4.293273658,-0.6360400246,1.220955328,0.5996224254,0.6213329028,1.025788862,1.206980973,-0.1811921113,0.9570839224,1.12614021,-0.1690562873,3.565288891,3.557035076,0.008253814226,-2.796308484,2.140916529,-2.246808301,18.4840006,-21.62595753,-8.209541421,7.221259369,18.4840006,0.7874030625,0.694547878,0.9664920102
