diagnostic_version,outer_case_index,environment_block_id,paired_start_condition_index,neutral_status,neutral_policy_id,initial_launch_speed_m_s,termination_cause,trajectory_status,mission_success,front_wall_terminal_success,wrong_wall_exit,floor_or_ceiling_violation,hard_failure,safe_geometric,terminal_wall_face,episode_flight_time_s,start_specific_energy_m,terminal_specific_energy_m,net_specific_energy_delta_m,final_exit_x_w_m,final_exit_y_w_m,final_exit_z_w_m,min_wall_margin_m,floor_margin_m,ceiling_margin_m,max_abs_surface_rad,neutral_diagnostic_score,wind_mode,environment_instance_id,W_layer,environment_mode,fan_count,active_fan_count,path_points_json
r11_balanced_true_neutral_intervention_diagnostic_v1,0,r11_l0_dry_air_fixed,0,complete,true_neutral_open_loop,5.8972878944743945,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.1,3.2913224722999876,1.987573947891149,-1.3037485244088387,6.620038151781335,0.9450692132533903,0.9414907904471205,-0.0200381517813355,0.5414907904471205,1.9495071804068036,0.0,115.8757394789115,none,W0_dry_air_s23800020,W0,dry_air,0,0,"[[1.2987622811457986,1.9795928807553804,1.5181377195906403],[1.4129503631352491,1.9536761951541517,1.525035672277388],[1.967098930755398,1.8223179142654156,1.547858842532737],[2.4980636218557297,1.6921767183378742,1.548294970369683],[3.0098229713532487,1.5689535308121154,1.5307078486831591],[3.5055123450734635,1.4553910384108746,1.497314845923691],[3.9877621330514974,1.3523393723893036,1.4492128995688651],[4.458851625296279,1.259702077959399,1.3873775467621543],[4.920814386977904,1.1769865018373407,1.312899323620216],[5.3754623479345796,1.1036236619333766,1.2270659863640367],[5.824319544996679,1.0391591154542812,1.1314849420584607],[6.26840027281789,0.9833732496048992,1.0282031160483875],[6.620038151781335,0.9450692132533903,0.9414907904471205]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,1,r11_l0_dry_air_fixed,3,complete,true_neutral_open_loop,4.811481080216263,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,1.0,2.947406279736404,1.4960113599088056,-1.4513949198275982,5.481172581564414,2.3813982770443958,0.38407900216160534,0.10470482869567599,-0.01592099783839468,1.732933091265878,0.0,-80.0,none,W0_dry_air_s23800061,W0,dry_air,0,0,"[[1.304704828695676,1.9462095433797688,1.767066908734122],[1.3960880520634271,1.970092440608587,1.7510636956337324],[1.8475751445039688,2.061753336815135,1.6673827001600734],[2.289784192920783,2.118939784991247,1.5739136843072752],[2.7211062291558306,2.1549836338308412,1.4678852153039499],[3.1400897764777413,2.182654202940071,1.3515126927322485],[3.547657116093565,2.2089134257365597,1.2242450579328839],[3.947308697978172,2.2381143066717817,1.0819397686230434],[4.3439031500575265,2.2731538743434414,0.9205330043156114],[4.742848873534608,2.312945689575754,0.7400241811280186],[5.149167699154992,2.3526377047716096,0.5456004515845027],[5.481172581564414,2.3813982770443958,0.38407900216160534]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,2,r11_l0_dry_air_fixed,5,complete,true_neutral_open_loop,7.4334481005403115,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,0.78,4.578370655456647,2.9770987018691604,-1.6012719535874864,6.388740140798275,0.06329517312206638,0.3799487693169502,0.06329517312206638,-0.020051230683049814,1.7389089794557027,0.0,-80.0,none,W0_dry_air_s23800102,W0,dry_air,0,0,"[[1.2915487303266586,1.8970490998708514,1.7610910205442973],[1.424809908587521,1.8369701657117037,1.737092607085229],[2.094952388517362,1.582687174881839,1.594075690691089],[2.7643581732720395,1.3602152536830863,1.4353410976540788],[3.4261293204454515,1.1385027706984985,1.2674918729168305],[4.07883726036226,0.9094668609209765,1.091323895466386],[4.724395679289226,0.6746919280206846,0.9064169608725795],[5.365642868018379,0.43810243662665355,0.7120432289997337],[6.005105773349425,0.20292509863098912,0.5076084679963666],[6.388740140798275,0.06329517312206638,0.3799487693169502]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,3,r11_l0_dry_air_fixed,8,complete,true_neutral_open_loop,7.825831353053904,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,0.76,4.683638962543046,3.226635089882655,-1.4570038726603913,6.607159441103371,1.6422261700258676,1.1121526015953231,-0.0071594411033713,0.7121526015953231,1.9370358754775951,0.0,120.0,none,W0_dry_air_s23800143,W0,dry_air,0,0,"[[1.3598229865180862,1.8896010878737965,1.5610825153137935],[1.5146949573957265,1.9073887395007343,1.562397144725734],[2.273166386793435,1.9722779558675523,1.5564891025869252],[3.0055910738927567,1.987291524048657,1.5296314322631666],[3.7131732549406475,1.9610714794988868,1.4843084012145338],[4.398878341053582,1.9082433010746263,1.4227293731409887],[5.065950973494891,1.8398184359520573,1.3467565451170425],[5.717250254603806,1.7620302007158504,1.257670931431512],[6.355218211076782,1.6776279383840624,1.1561623344982737],[6.607159441103371,1.6422261700258676,1.1121526015953231]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,4,r11_l0_dry_air_fixed,10,complete,true_neutral_open_loop,7.1615715174970855,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,0.88,4.178537751587756,2.785135145121667,-1.393402606466089,6.711724602378516,2.84309339761213,1.0720870322198992,-0.11172460237851656,0.6720870322198992,1.916308240727773,0.0,120.0,none,W0_dry_air_s23800184,W0,dry_air,0,0,"[[1.264766897754522,2.1252016459893257,1.5635720599282437],[1.4068461575831432,2.1226179117205843,1.5750803845213488],[2.10382287854469,2.1292833952261803,1.577836471106748],[2.7739473722317145,2.175417224445253,1.549712870340729],[3.4175223558555587,2.2538129907137687,1.5098760688461186],[4.038657249718034,2.35164186296879,1.4587670658133989],[4.641724371426009,2.458331254286031,1.3958300214706938],[5.230309504387672,2.5672604090674884,1.3210069678963285],[5.807234887610731,2.675122418289785,1.234465652080898],[6.374814808364208,2.780774882260455,1.1363974225783313],[6.711724602378516,2.84309339761213,1.0720870322198992]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,5,r11_l0_dry_air_fixed,13,complete,true_neutral_open_loop,7.481955110728488,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,1.0,4.523909298190013,2.923783905060275,-1.600125393129738,6.643129644248426,2.44864766827125,2.0528437127993477,-0.04312964424842658,1.2697413469040932,1.3834529411321719,0.0,120.0,none,W0_dry_air_s23800225,W0,dry_air,0,0,"[[1.3132172541025169,2.0244586787090353,1.6697413469040931],[1.4599146754154775,2.0086731449514197,1.6820305205152335],[2.1507344859999016,1.9781249891587993,1.7751866973607695],[2.7843096586732927,2.005978840815358,1.8776862433208503],[3.3748664926737364,2.0631515542650436,1.9649331900732463],[3.930336641524276,2.130290527177195,2.0321732364958023],[4.45552025703581,2.1972681517802823,2.079250091330741],[4.953753853946389,2.2597731088284254,2.107003963660167],[5.427679941577136,2.3165870144056235,2.116547058867828],[5.879531246525074,2.3678938019300277,2.1091176512165832],[6.311191180991456,2.4143749633979894,2.0855533171322778],[6.643129644248426,2.44864766827125,2.0528437127993477]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,6,r11_l0_dry_air_fixed,15,complete,true_neutral_open_loop,5.467748487917418,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,1.46,3.156113842902818,1.5702326938102158,-1.5858811490926024,6.112990755173997,1.6528132299750553,0.3974673012136204,0.14235176697030938,-0.002532698786379628,1.436790395006546,0.0,-80.0,none,W0_dry_air_s23800266,W0,dry_air,0,0,"[[1.3423517669703093,1.976504567257082,1.6318281017412994],[1.4401880214643443,1.9839955760832322,1.6762221070347305],[1.916740703850504,1.9856822003267554,1.8345558901202654],[2.355744245375079,1.9558516182085135,1.943784878045605],[2.7561625645986023,1.9148495765042561,2.021051535119378],[3.1250095136852316,1.871370612015706,2.0599982793216784],[3.4669295885851628,1.8300254542120649,2.056027089748355],[3.782071392307121,1.793713328378582,2.014207996019534],[4.073105971132064,1.762816852826757,1.9368266770007199],[4.344627170453628,1.7369599065203183,1.825708046319588],[4.602615283049619,1.7155475270931426,1.6833728113158914],[4.854499847994835,1.6979537716867585,1.5125124974841098],[5.109087220669817,1.6835825195118257,1.3144698637000092],[5.375651453428493,1.6719037669299075,1.0872035288595088],[5.662166888389366,1.6623583667971875,0.8251268759866812],[5.977871730122946,1.6550407759965884,0.527658737282352],[6.112990755173997,1.6528132299750553,0.3974673012136204]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,7,r11_l0_dry_air_fixed,18,complete,true_neutral_open_loop,6.041886449815109,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,1.0,3.3090856069028827,2.042516744741546,-1.2665688621613365,6.618384704851531,1.202793511798134,0.3677049592886164,-0.018384704851531097,-0.032295040711383616,2.0242608443776255,0.0,-80.0,none,W0_dry_air_s23800307,W0,dry_air,0,0,"[[1.2483129064406748,2.196223469064428,1.4478795950405536],[1.3589862049331936,2.1533122137307954,1.4640007602014975],[1.9095221118083265,1.9644091287320613,1.4625145525536984],[2.4559926967078685,1.8166566945564957,1.4027096866491844],[2.9974403160629186,1.697846686684565,1.3194055076982536],[3.5337440505277677,1.5968826970642265,1.219618110551272],[4.065861218856237,1.5075517769821705,1.1054542295077634],[4.595427955339347,1.4272554733311462,0.9777228354356083],[5.124377547753739,1.3554083210277832,0.8365755383701994],[5.654673808604906,1.2923365089027337,0.6818077950285185],[6.188164128965026,1.2386363717324491,0.5130551237745035],[6.618384704851531,1.202793511798134,0.3677049592886164]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,8,r11_l0_dry_air_fixed,21,complete,true_neutral_open_loop,7.571979040189695,wall_boundary_exit_retained,finite_neutral_rollout,True,True,False,False,False,True,front_wall_x_max,0.96,4.363646051219163,3.0476218295183553,-1.316024221700808,6.624268713749101,1.9252222722710584,2.1959269278791456,-0.024268713749101778,1.0403813999329414,1.2919212650786394,0.0,120.0,none,W0_dry_air_s23800348,W0,dry_air,0,0,"[[1.3827940407934858,2.119314511044884,1.4403813999329416],[1.5260693956279,2.12860781731043,1.4846813067773417],[2.225974837413596,2.159682515866593,1.6553579772840457],[2.882048652778557,2.161006012934593,1.7971966023629586],[3.493531961320421,2.137837313133918,1.9193211948578024],[4.065118894222237,2.1012625127921214,2.020090133866147],[4.601403981251366,2.0604468188919425,2.098767548837289],[5.106156598812519,2.021074643467981,2.155587413677458],[5.58245060354786,1.9860786242301691,2.191351087678261],[6.032859838469753,1.956677299561025,2.207144014462685],[6.459633311703522,1.9331157565560444,2.2035243269304887],[6.624268713749101,1.9252222722710584,2.1959269278791456]]"
r11_balanced_true_neutral_intervention_diagnostic_v1,9,r11_l0_dry_air_fixed,23,complete,true_neutral_open_loop,4.97813780681254,floor_margin_stop,finite_neutral_rollout,False,False,False,True,False,False,none,1.24,2.798864580394718,1.35602744727627,-1.4428371331184482,5.145082554088747,0.8142372721708185,0.3868152043919343,0.15585979798583338,-0.013184795608065736,1.7389209508563184,0.0,-80.0,none,W0_dry_air_s23800389,W0,dry_air,0,0,"[[1.3558597979858333,2.0773244841231375,1.5353415616464012],[1.4295649214649424,2.023384815609428,1.5709909538168658],[1.807385179156902,1.7919793749220927,1.6831222948625266],[2.1750565197051297,1.608830423355919,1.7403153617012046],[2.5224180624491397,1.4621812455036005,1.7610790491436816],[2.851195244612809,1.3442064403445357,1.7397687715852834],[3.1596246894371065,1.2489942594758123,1.6821101475443638],[3.4483858029735925,1.1705927632553694,1.5920019545247943],[3.7210703329092034,1.1041602272744075,1.4716091507800475],[3.98326421913512,1.0457668232002408,1.322937943029303],[4.242179276706478,0.991967161580756,1.1475629872279844],[4.506190794410164,0.9395038415788869,0.9452581387916076],[4.783611831944556,0.8852948698820604,0.7123180549041751],[5.081925659084955,0.8267284660251015,0.444253342702013],[5.145082554088747,0.8142372721708185,0.3868152043919343]]"
