surface_index,surface_name,command_level_norm,lookup_deflection_deg,lookup_std_deg,lookup_min_deg,lookup_max_deg,valid_hold_count,direction_groups,sweep_phases
1,Aileron_L,-1,-24.0017458205779,0.2738869006543,-24.1954131053088,-23.8080785358471,2,negative_first|positive_first,outbound
1,Aileron_L,-0.8,-21.9379151176865,0.164162591786926,-22.089731133161,-21.7495517708919,4,negative_first|positive_first,outbound|return
1,Aileron_L,-0.6,-20.0004843175698,3.04753494852067,-22.1554169455718,-17.8455516895679,2,negative_first|positive_first,outbound
1,Aileron_L,-0.4,-14.1742556369113,0.927232493103126,-15.509394260548,-13.3554774043501,4,negative_first|positive_first,outbound|return
1,Aileron_L,-0.2,-6.73870657119163,3.27120669331226,-11.1550705041137,-3.75158940818703,4,negative_first|positive_first,outbound|return
1,Aileron_L,0,-1.11022302462516e-16,3.00807459273883,-4.1234650593149,2.96947083169542,8,negative_first|positive_first,outbound|return
1,Aileron_L,0.2,4.80377152567934,0.951026227091809,4.06318861923094,5.95713165788227,4,negative_first|positive_first,outbound|return
1,Aileron_L,0.4,10.6230601994553,1.82316274956263,8.29751846815609,12.7092131313583,4,negative_first|positive_first,outbound|return
1,Aileron_L,0.6,16.3641270539141,0.534314840542621,15.3445503681312,16.4698075547815,4,negative_first|positive_first,outbound|return
1,Aileron_L,0.8,19.0549917244186,1.0274113279653,17.4550513143757,19.8706104356481,4,negative_first|positive_first,outbound|return
1,Aileron_L,1,24.5184836722412,0.114791017508089,24.4373141653419,24.5996531791405,2,negative_first|positive_first,outbound
2,Aileron_R,-1,30.9087647297634,0.193410174757836,30.7720030836416,31.0455263758851,2,negative_first|positive_first,outbound
2,Aileron_R,-0.8,27.2199251490109,2.96680044548124,22.4592617781502,29.3352330121392,4,negative_first|positive_first,outbound|return
2,Aileron_R,-0.6,17.5354799941025,4.01908815643281,10.7742936572029,20.0986490970395,4,negative_first|positive_first,outbound|return
2,Aileron_R,-0.4,12.9464007490764,1.3802004354088,11.9704516618023,13.9223498363506,2,positive_first,outbound|return
2,Aileron_R,-0.2,5.22369510751409,0.69580789372813,4.15706061230626,5.61676604413416,4,negative_first|positive_first,outbound|return
2,Aileron_R,0,-1.11022302462516e-16,1.28651839087401,-1.61623959208524,2.10334168039748,8,negative_first|positive_first,outbound|return
2,Aileron_R,0.2,-4.51294908322311,3.58758560767225,-7.91474288082658,0.409459370831803,4,negative_first|positive_first,outbound|return
2,Aileron_R,0.4,-6.97922226995838,6.84070188509653,-11.8163289609857,-2.14211557893102,2,negative_first|positive_first,outbound|return
3,Rudder,-1,-0.216332347071432,0.0158576883310694,-0.227545426024274,-0.20511926811859,2,negative_first|positive_first,outbound
3,Rudder,-0.8,-0.218929893451098,0.0618184546946498,-0.270921652998618,-0.144557916521246,4,negative_first|positive_first,outbound|return
3,Rudder,-0.6,-0.0823722582392191,0.132803991622209,-0.175794415990095,0.102915907622142,4,negative_first|positive_first,outbound|return
3,Rudder,-0.4,-0.22069047956902,0.0919651606788069,-0.288573309547606,-0.0868487670972392,4,negative_first|positive_first,outbound|return
3,Rudder,-0.2,-0.0667834525309145,0.0759868985210771,-0.205776967212896,-0.0440148116485332,4,negative_first|positive_first,outbound|return
3,Rudder,0,2.77555756156289e-17,0.0618192180414652,-0.0705347335247503,0.111298007869282,8,negative_first|positive_first,outbound|return
3,Rudder,0.2,-0.0352161832549791,0.0221347352932737,-0.0583453698015768,-0.00654514174228005,4,negative_first|positive_first,outbound|return
3,Rudder,0.4,-0.0388338159732323,0.0446946904081569,-0.0774711460046998,0.0283809505975787,4,negative_first|positive_first,outbound|return
3,Rudder,0.6,-0.000301248798279891,0.0102677734633634,-0.0136022347746785,0.0113685733970596,4,negative_first|positive_first,outbound|return
3,Rudder,0.8,0.0149806270363967,0.0201284857676692,0.00576742004548636,0.050566055755431,4,negative_first|positive_first,outbound|return
3,Rudder,1,0.0158132078898082,0.00511473864223252,0.0121965415118887,0.0194298742677277,2,negative_first|positive_first,outbound
4,Elevator,-1,0.746752060696025,1.19307134874543,-0.0968767804412511,1.5903809018333,2,negative_first|positive_first,outbound
4,Elevator,-0.8,1.46174533308782,0.97303090803623,0.00970526748339928,1.85780024425819,3,negative_first|positive_first,outbound|return
4,Elevator,-0.6,2.41596628213198,0.995848134811234,1.78426770016932,3.73592205257478,3,negative_first|positive_first,outbound|return
4,Elevator,-0.4,3.82144851757697,0.368095723638679,3.56116553526629,4.08173149988765,2,negative_first|positive_first,outbound
4,Elevator,-0.2,2.78531863174483,1.42657662548593,1.03774487577697,3.86469638602766,3,negative_first|positive_first,outbound|return
4,Elevator,0,4.44089209850063e-16,2.06074669191732,-1.70378445692035,3.71304618496831,6,negative_first|positive_first,outbound|return
4,Elevator,0.2,0.646683584120215,0.499701201802856,0.212159077502478,1.09169143853796,4,negative_first|positive_first,outbound|return
4,Elevator,0.4,3.21139533135291,1.12068443655208,1.29813781682726,3.80069597033235,4,negative_first|positive_first,outbound|return
4,Elevator,0.6,3.19920643811868,0.673847600989718,2.68133179085286,4.27918905916843,4,negative_first|positive_first,outbound|return
4,Elevator,0.8,2.5095774532248,1.26016939274212,1.32176542821439,4.33688811460032,4,negative_first|positive_first,outbound|return
4,Elevator,1,2.63697596862016,0.754158485547886,2.10370538939987,3.17024654784045,2,negative_first|positive_first,outbound
