surface_index,surface_name,neutral_deg,min_deflection_deg,max_deflection_deg,positive_range_deg,negative_range_deg,positive_full_commanded,negative_full_commanded,positive_full_valid,negative_full_valid,positive_full_deflection_deg,negative_full_deflection_deg,deadband_positive_norm,deadband_negative_norm,gain_positive_deg_per_norm,gain_negative_deg_per_norm,hysteresis_deg,return_hysteresis_deg,repeatability_std_deg,fit_rmse_deg,command_levels_norm,settled_deflection_deg
1,Aileron_L,-6.77697271200558,-17.7274632803631,0,0,17.7274632803631,1,1,0,1,NaN,-17.7274632803631,NaN,1,NaN,-4.30153671951146,NaN,NaN,0,9.38039081791267,[0 0.05 0.1 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0.1 0.05 0 0 -0.05 -0.1 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 -0.1 -0.05 0 0 -0.05 -0.1 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 -0.1 -0.05 0 0 0.05 0.1 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0.1 0.05 0],[7.6995129568476 4.22942756364803 5.4259425414323 15.0359329341409 12.8222225027767 13.597636275994 21.6880762276992 16.4501264118023 23.6560645360711 0.386941941356623 7.27017512317964 21.9825604882197 7.64556400720873 6.21008685015646 -0.989437378805745 -0.850030380234208 2.63658198117077 -7.43366410212844 -13.7298815299896 -6.16447667866598 -2.03797608856036 -40.0975306783395 -15.2193685462091 -43.7262724131219 -7.89200910663625 -6.60966107827464 -17.7572845355038 -7.34072703972798 -3.55306156760489 0 0.245810132145311 -1.30078646827747 0.353134063538047 -2.26723275454414 -7.18092848657341 -5.85025832325738 -35.886734229288 -17.7274632803631 -40.7860834947944 -0.241594042878104 -3.37833142025295 -15.0609194067752 -5.6521454472669 -2.39942182065596 0.694267895422078 0.86904351511091 -4.0051428806856 7.40669724369565 12.4020394810283 9.58495018565653 18.7562139641498 17.5490299337236 15.2247624274845 16.6120155803665 -0.846569855458966 8.04039137616321 21.2064950936621 8.21421637560025 6.24074287038729 -2.46713397908499]
2,Aileron_R,0,NaN,NaN,NaN,NaN,1,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,[0 0.05 0.1 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0.1 0.05 0 0 -0.05 -0.1 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 -0.1 -0.05 0 0 -0.05 -0.1 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 -0.1 -0.05 0 0 0.05 0.1 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0.1 0.05 0],[21.6079956105917 2.88934843795916 10.2202576168042 -5.13536468383987 -29.4512513373951 3.57849897670709 -18.1817025426577 -45.6005547450446 -54.7470606362965 -11.6800604965704 -36.8807410783891 -5.76299679590199 -9.28061070407728 -4.54018940312162 16.0712792215369 13.1077169605103 7.43065547781799 6.38797435291805 7.08891587258892 6.70812026238768 29.8248556702974 59.0794912596264 51.6705914347595 52.3910715511985 43.8200997604283 48.8313201328447 35.7263621472965 21.4022404411199 -13.6686389140917 27.605848804289 19.4624065034484 26.1470605619808 -6.4506554114536 -3.94283173868063 14.8397050028636 36.2876057506765 64.5434189914856 48.6257777164781 53.5184845275144 46.4163119221175 42.1517275848174 25.3272196234419 -8.47511342192673 -13.8570934858258 23.6293983389246 21.4662071305828 16.4637737095153 -2.51872622157256 -19.4568106744274 -23.9388957238634 -2.78918680018134 -14.972927365347 -57.1480353959473 -49.0220147051513 -53.872786179071 -33.7143651912759 -1.43295832350581 -2.15537936853315 23.5911021832347 9.79586571925815]
3,Rudder,0,-25.2093448121125,-4.38349222493358,-4.38349222493358,25.2093448121125,1,1,0,0,NaN,NaN,NaN,0.8,NaN,-7.3058203748893,20.676523675925,NaN,0,17.6506460974801,[0 0.05 0.1 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0.1 0.05 0 0 -0.05 -0.1 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 -0.1 -0.05 0 0 -0.05 -0.1 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 -0.1 -0.05 0 0 0.05 0.1 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0.1 0.05 0],[-3.95826229339527 -5.62602107762346 -3.13688165254609 0.407584851559944 -37.4618769747879 -30.2234789312062 -9.76779539854809 -7.64106844468496 -12.1597237665182 -7.9520054229319 -25.0098584585827 -21.4946679657277 -34.540447229178 -16.030002519632 1.24134518069165 -1.01732405973122 -1.29328550566126 0.658355408352554 9.3918585100213 0.130949194830352 5.52826094193753 -4.53282113618749 20.064961234173 22.6421685786685 -8.94367441043682 -1.96247812820831 -5.47781494857705 3.49799379577393 -6.87524660156914 -0.738631394553646 -1.06113757442657 -2.34230038060226 -0.351858243390659 -4.38349222493358 -9.87199806256999 29.2100468075291 -25.2093448121125 -2.13878497346567 4.12651016844015 -11.4792135576205 -1.32346636641808 -7.15465446912069 -1.7645932346047 -2.65865835529381 -3.92947236368081 -2.95785790555821 -3.49765178047626 1.41560312581778 8.32399339786134 -35.106367706512 -23.1154628802653 -8.70162999295614 -13.4585192342809 -9.92866973291656 -11.5653515976587 -24.7829643043811 -11.2733635460287 -39.204311561507 -18.9508993095235 -0.496230084269494]
4,Elevator,-0.0589801995264518,-3.34779530006606,1.29850346289042,1.29850346289042,3.34779530006606,1,1,1,1,-1.77596197457633,-1.42026688252757,NaN,0.6,NaN,1.17418797760691,0.0987097328955748,0.662604691503961,0.338134770300209,1.16131958412603,[0 0.05 0.1 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0.1 0.05 0 0 -0.05 -0.1 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 -0.1 -0.05 0 0 -0.05 -0.1 -0.2 -0.4 -0.6 -0.8 -1 -0.8 -0.6 -0.4 -0.2 -0.1 -0.05 0 0 0.05 0.1 0.2 0.4 0.6 0.8 1 0.8 0.6 0.4 0.2 0.1 0.05 0],[-0.0439846077009053 0.00122917676982819 -0.185006964368905 -0.563040693938008 -0.0569387899312443 -1.13313433441188 -3.06001321406084 -1.95961951239581 -2.31164931185705 -3.15783839211238 -1.38072916797849 -1.03442164172379 -0.575541226719426 -0.646123995649417 -0.366833944989568 -0.398256588317384 -0.403918323851765 -0.151941854228275 0.447644013305113 -0.663770712642931 -1.13532750006508 -1.33332819905242 -1.37091201607978 -1.63221886804991 -0.263901290389358 -0.4950025542403 1.15177385155933 0.843561899574144 0.273937886736912 0.0875602326861073 0.108879394384386 0.0793782782306717 0.0606168233004294 0.288900790673861 -0.576248905027033 -1.07406668859183 -1.03567555275004 -1.46962174897536 -1.59323789690931 0.306373826283015 -0.539557425105931 1.29850346289042 0.925347897178457 0.385520561780702 0.12506519742563 0.0439846077009053 -0.100520179739959 -0.411738370551269 -0.610201959849152 -0.0363578138412489 -0.903964426019373 -2.65634823501375 -1.59230443675685 -1.89925087935818 -3.34779530006606 -1.47724082140559 -1.1522576261104 -0.471973185924939 -0.614782718393587 -0.399512885606481]
