event_id,surface_index,surface_name,command_level_norm,direction_group,sweep_polarity,sweep_phase,sweep_step_index,sweep_step_count,settled_deflection_deg,fitted_deflection_deg,implementation_error_deg,valid,rejection_reason
122,3,Rudder,0.05,positive_first,positive,outbound,2,15,-5.62602107762346,0,-5.62602107762346,0,unstable_final_window
123,3,Rudder,0.1,positive_first,positive,outbound,3,15,-3.13688165254609,0,-3.13688165254609,0,unstable_final_window
124,3,Rudder,0.2,positive_first,positive,outbound,4,15,0.407584851559944,0,0.407584851559944,0,unstable_final_window
125,3,Rudder,0.4,positive_first,positive,outbound,5,15,-37.4618769747879,0,-37.4618769747879,0,unstable_final_window
126,3,Rudder,0.6,positive_first,positive,outbound,6,15,-30.2234789312062,0,-30.2234789312062,0,unstable_final_window
127,3,Rudder,0.8,positive_first,positive,outbound,7,15,-9.76779539854809,0,-9.76779539854809,0,unstable_final_window
128,3,Rudder,1,positive_first,positive,outbound,8,15,-7.64106844468496,0,-7.64106844468496,0,unstable_final_window
129,3,Rudder,0.8,positive_first,positive,return,9,15,-12.1597237665182,0,-12.1597237665182,0,unstable_final_window
130,3,Rudder,0.6,positive_first,positive,return,10,15,-7.9520054229319,0,-7.9520054229319,0,unstable_final_window
131,3,Rudder,0.4,positive_first,positive,return,11,15,-25.0098584585827,0,-25.0098584585827,1,
132,3,Rudder,0.2,positive_first,positive,return,12,15,-21.4946679657277,0,-21.4946679657277,0,unstable_final_window
133,3,Rudder,0.1,positive_first,positive,return,13,15,-34.540447229178,0,-34.540447229178,0,unstable_final_window
134,3,Rudder,0.05,positive_first,positive,return,14,15,-16.030002519632,0,-16.030002519632,1,
135,3,Rudder,0,positive_first,positive,return,15,15,1.24134518069165,0,1.24134518069165,0,unstable_final_window
136,3,Rudder,-0,positive_first,negative,outbound,1,15,-1.01732405973122,0,-1.01732405973122,0,unstable_final_window
137,3,Rudder,-0.05,positive_first,negative,outbound,2,15,-1.29328550566126,0,-1.29328550566126,0,unstable_final_window
138,3,Rudder,-0.1,positive_first,negative,outbound,3,15,0.658355408352554,0,0.658355408352554,0,unstable_final_window
139,3,Rudder,-0.2,positive_first,negative,outbound,4,15,9.3918585100213,0,9.3918585100213,0,unstable_final_window
140,3,Rudder,-0.4,positive_first,negative,outbound,5,15,0.130949194830352,0,0.130949194830352,0,unstable_final_window
141,3,Rudder,-0.6,positive_first,negative,outbound,6,15,5.52826094193753,0,5.52826094193753,0,unstable_final_window
142,3,Rudder,-0.8,positive_first,negative,outbound,7,15,-4.53282113618749,0,-4.53282113618749,1,
143,3,Rudder,-1,positive_first,negative,outbound,8,15,20.064961234173,1.46116407497786,18.6037971591951,0,unstable_final_window
144,3,Rudder,-0.8,positive_first,negative,return,9,15,22.6421685786685,0,22.6421685786685,0,unstable_final_window
145,3,Rudder,-0.6,positive_first,negative,return,10,15,-8.94367441043682,0,-8.94367441043682,0,unstable_final_window
146,3,Rudder,-0.4,positive_first,negative,return,11,15,-1.96247812820831,0,-1.96247812820831,0,unstable_final_window
147,3,Rudder,-0.2,positive_first,negative,return,12,15,-5.47781494857705,0,-5.47781494857705,0,unstable_final_window
148,3,Rudder,-0.1,positive_first,negative,return,13,15,3.49799379577393,0,3.49799379577393,0,unstable_final_window
149,3,Rudder,-0.05,positive_first,negative,return,14,15,-6.87524660156914,0,-6.87524660156914,0,unstable_final_window
150,3,Rudder,-0,positive_first,negative,return,15,15,-0.738631394553646,0,-0.738631394553646,0,unstable_final_window
151,3,Rudder,-0,negative_first,negative,outbound,1,15,-1.06113757442657,0,-1.06113757442657,0,unstable_final_window
152,3,Rudder,-0.05,negative_first,negative,outbound,2,15,-2.34230038060226,0,-2.34230038060226,0,unstable_final_window
153,3,Rudder,-0.1,negative_first,negative,outbound,3,15,-0.351858243390659,0,-0.351858243390659,0,unstable_final_window
154,3,Rudder,-0.2,negative_first,negative,outbound,4,15,-4.38349222493358,0,-4.38349222493358,1,
155,3,Rudder,-0.4,negative_first,negative,outbound,5,15,-9.87199806256999,0,-9.87199806256999,0,unstable_final_window
156,3,Rudder,-0.6,negative_first,negative,outbound,6,15,29.2100468075291,0,29.2100468075291,0,unstable_final_window
157,3,Rudder,-0.8,negative_first,negative,outbound,7,15,-25.2093448121125,0,-25.2093448121125,1,
158,3,Rudder,-1,negative_first,negative,outbound,8,15,-2.13878497346567,1.46116407497786,-3.59994904844354,0,unstable_final_window
159,3,Rudder,-0.8,negative_first,negative,return,9,15,4.12651016844015,0,4.12651016844015,0,unstable_final_window
160,3,Rudder,-0.6,negative_first,negative,return,10,15,-11.4792135576205,0,-11.4792135576205,0,unstable_final_window
161,3,Rudder,-0.4,negative_first,negative,return,11,15,-1.32346636641808,0,-1.32346636641808,0,unstable_final_window
162,3,Rudder,-0.2,negative_first,negative,return,12,15,-7.15465446912069,0,-7.15465446912069,0,unstable_final_window
163,3,Rudder,-0.1,negative_first,negative,return,13,15,-1.7645932346047,0,-1.7645932346047,0,unstable_final_window
164,3,Rudder,-0.05,negative_first,negative,return,14,15,-2.65865835529381,0,-2.65865835529381,0,unstable_final_window
165,3,Rudder,-0,negative_first,negative,return,15,15,-3.92947236368081,0,-3.92947236368081,0,unstable_final_window
166,3,Rudder,0,negative_first,positive,outbound,1,15,-2.95785790555821,0,-2.95785790555821,0,unstable_final_window
167,3,Rudder,0.05,negative_first,positive,outbound,2,15,-3.49765178047626,0,-3.49765178047626,0,unstable_final_window
168,3,Rudder,0.1,negative_first,positive,outbound,3,15,1.41560312581778,0,1.41560312581778,0,unstable_final_window
169,3,Rudder,0.2,negative_first,positive,outbound,4,15,8.32399339786134,0,8.32399339786134,0,unstable_final_window
170,3,Rudder,0.4,negative_first,positive,outbound,5,15,-35.106367706512,0,-35.106367706512,0,unstable_final_window
171,3,Rudder,0.6,negative_first,positive,outbound,6,15,-23.1154628802653,0,-23.1154628802653,0,unstable_final_window
172,3,Rudder,0.8,negative_first,positive,outbound,7,15,-8.70162999295614,0,-8.70162999295614,0,unstable_final_window
173,3,Rudder,1,negative_first,positive,outbound,8,15,-13.4585192342809,0,-13.4585192342809,0,unstable_final_window
174,3,Rudder,0.8,negative_first,positive,return,9,15,-9.92866973291656,0,-9.92866973291656,0,unstable_final_window
175,3,Rudder,0.6,negative_first,positive,return,10,15,-11.5653515976587,0,-11.5653515976587,0,unstable_final_window
176,3,Rudder,0.4,negative_first,positive,return,11,15,-24.7829643043811,0,-24.7829643043811,0,unstable_final_window
177,3,Rudder,0.2,negative_first,positive,return,12,15,-11.2733635460287,0,-11.2733635460287,0,unstable_final_window
178,3,Rudder,0.1,negative_first,positive,return,13,15,-39.204311561507,0,-39.204311561507,0,unstable_final_window
179,3,Rudder,0.05,negative_first,positive,return,14,15,-18.9508993095235,0,-18.9508993095235,0,unstable_final_window
180,3,Rudder,0,negative_first,positive,return,15,15,-0.496230084269494,0,-0.496230084269494,0,unstable_final_window
181,4,Elevator,0,positive_first,positive,outbound,1,15,-0.0439846077009053,0,-0.0439846077009053,1,
182,4,Elevator,0.05,positive_first,positive,outbound,2,15,0.00122917676982819,0,0.00122917676982819,1,
183,4,Elevator,0.1,positive_first,positive,outbound,3,15,-0.185006964368905,0,-0.185006964368905,1,
184,4,Elevator,0.2,positive_first,positive,outbound,4,15,-0.563040693938008,0,-0.563040693938008,1,
185,4,Elevator,0.4,positive_first,positive,outbound,5,15,-0.0569387899312443,0,-0.0569387899312443,1,
186,4,Elevator,0.6,positive_first,positive,outbound,6,15,-1.13313433441188,0,-1.13313433441188,1,
187,4,Elevator,0.8,positive_first,positive,outbound,7,15,-3.06001321406084,0,-3.06001321406084,1,
188,4,Elevator,1,positive_first,positive,outbound,8,15,-1.95961951239581,0,-1.95961951239581,1,
189,4,Elevator,0.8,positive_first,positive,return,9,15,-2.31164931185705,0,-2.31164931185705,1,
190,4,Elevator,0.6,positive_first,positive,return,10,15,-3.15783839211238,0,-3.15783839211238,1,
191,4,Elevator,0.4,positive_first,positive,return,11,15,-1.38072916797849,0,-1.38072916797849,1,
192,4,Elevator,0.2,positive_first,positive,return,12,15,-1.03442164172379,0,-1.03442164172379,1,
193,4,Elevator,0.1,positive_first,positive,return,13,15,-0.575541226719426,0,-0.575541226719426,1,
194,4,Elevator,0.05,positive_first,positive,return,14,15,-0.646123995649417,0,-0.646123995649417,1,
195,4,Elevator,0,positive_first,positive,return,15,15,-0.366833944989568,0,-0.366833944989568,1,
196,4,Elevator,-0,positive_first,negative,outbound,1,15,-0.398256588317384,0,-0.398256588317384,1,
197,4,Elevator,-0.05,positive_first,negative,outbound,2,15,-0.403918323851765,0,-0.403918323851765,1,
198,4,Elevator,-0.1,positive_first,negative,outbound,3,15,-0.151941854228275,0,-0.151941854228275,1,
199,4,Elevator,-0.2,positive_first,negative,outbound,4,15,0.447644013305113,0,0.447644013305113,1,
200,4,Elevator,-0.4,positive_first,negative,outbound,5,15,-0.663770712642931,0,-0.663770712642931,1,
201,4,Elevator,-0.6,positive_first,negative,outbound,6,15,-1.13532750006508,0,-1.13532750006508,1,
202,4,Elevator,-0.8,positive_first,negative,outbound,7,15,-1.33332819905242,-0.234837595521382,-1.09849060353104,1,
203,4,Elevator,-1,positive_first,negative,outbound,8,15,-1.37091201607978,-0.469675191042763,-0.901236825037018,1,
204,4,Elevator,-0.8,positive_first,negative,return,9,15,-1.63221886804991,-0.234837595521382,-1.39738127252853,1,
205,4,Elevator,-0.6,positive_first,negative,return,10,15,-0.263901290389358,0,-0.263901290389358,1,
206,4,Elevator,-0.4,positive_first,negative,return,11,15,-0.4950025542403,0,-0.4950025542403,1,
207,4,Elevator,-0.2,positive_first,negative,return,12,15,1.15177385155933,0,1.15177385155933,1,
208,4,Elevator,-0.1,positive_first,negative,return,13,15,0.843561899574144,0,0.843561899574144,1,
209,4,Elevator,-0.05,positive_first,negative,return,14,15,0.273937886736912,0,0.273937886736912,1,
210,4,Elevator,-0,positive_first,negative,return,15,15,0.0875602326861073,0,0.0875602326861073,1,
211,4,Elevator,-0,negative_first,negative,outbound,1,15,0.108879394384386,0,0.108879394384386,1,
212,4,Elevator,-0.05,negative_first,negative,outbound,2,15,0.0793782782306717,0,0.0793782782306717,1,
213,4,Elevator,-0.1,negative_first,negative,outbound,3,15,0.0606168233004294,0,0.0606168233004294,1,
214,4,Elevator,-0.2,negative_first,negative,outbound,4,15,0.288900790673861,0,0.288900790673861,1,
215,4,Elevator,-0.4,negative_first,negative,outbound,5,15,-0.576248905027033,0,-0.576248905027033,1,
216,4,Elevator,-0.6,negative_first,negative,outbound,6,15,-1.07406668859183,0,-1.07406668859183,1,
217,4,Elevator,-0.8,negative_first,negative,outbound,7,15,-1.03567555275004,-0.234837595521382,-0.800837957228657,1,
218,4,Elevator,-1,negative_first,negative,outbound,8,15,-1.46962174897536,-0.469675191042763,-0.999946557932593,1,
219,4,Elevator,-0.8,negative_first,negative,return,9,15,-1.59323789690931,-0.234837595521382,-1.35840030138792,1,
220,4,Elevator,-0.6,negative_first,negative,return,10,15,0.306373826283015,0,0.306373826283015,1,
221,4,Elevator,-0.4,negative_first,negative,return,11,15,-0.539557425105931,0,-0.539557425105931,1,
222,4,Elevator,-0.2,negative_first,negative,return,12,15,1.29850346289042,0,1.29850346289042,1,
223,4,Elevator,-0.1,negative_first,negative,return,13,15,0.925347897178457,0,0.925347897178457,1,
224,4,Elevator,-0.05,negative_first,negative,return,14,15,0.385520561780702,0,0.385520561780702,1,
225,4,Elevator,-0,negative_first,negative,return,15,15,0.12506519742563,0,0.12506519742563,1,
226,4,Elevator,0,negative_first,positive,outbound,1,15,0.0439846077009053,0,0.0439846077009053,1,
227,4,Elevator,0.05,negative_first,positive,outbound,2,15,-0.100520179739959,0,-0.100520179739959,1,
228,4,Elevator,0.1,negative_first,positive,outbound,3,15,-0.411738370551269,0,-0.411738370551269,1,
229,4,Elevator,0.2,negative_first,positive,outbound,4,15,-0.610201959849152,0,-0.610201959849152,1,
230,4,Elevator,0.4,negative_first,positive,outbound,5,15,-0.0363578138412489,0,-0.0363578138412489,1,
231,4,Elevator,0.6,negative_first,positive,outbound,6,15,-0.903964426019373,0,-0.903964426019373,1,
232,4,Elevator,0.8,negative_first,positive,outbound,7,15,-2.65634823501375,0,-2.65634823501375,1,
233,4,Elevator,1,negative_first,positive,outbound,8,15,-1.59230443675685,0,-1.59230443675685,1,
234,4,Elevator,0.8,negative_first,positive,return,9,15,-1.89925087935818,0,-1.89925087935818,1,
235,4,Elevator,0.6,negative_first,positive,return,10,15,-3.34779530006606,0,-3.34779530006606,1,
236,4,Elevator,0.4,negative_first,positive,return,11,15,-1.47724082140559,0,-1.47724082140559,1,
237,4,Elevator,0.2,negative_first,positive,return,12,15,-1.1522576261104,0,-1.1522576261104,1,
238,4,Elevator,0.1,negative_first,positive,return,13,15,-0.471973185924939,0,-0.471973185924939,1,
239,4,Elevator,0.05,negative_first,positive,return,14,15,-0.614782718393587,0,-0.614782718393587,1,
240,4,Elevator,0,negative_first,positive,return,15,15,-0.399512885606481,0,-0.399512885606481,1,
