compact_library_id,library_size_case_id,library_size_human_label,primitive_variant_id,primitive_id,entry_role,controller_id,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,primitive_timing_contract_status,continuation_probability,terminal_useful_probability,hard_failure_risk,expected_energy_residual_m,expected_lift_dwell_time_s,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,saturation_fraction_mean,known_failure_boundaries,environment_coverage,sample_count,margin_class,prediction_source,claim_status
v53lib_heavy_cluster_d932eaf72b5f,heavy_cluster,heavy clustering and merging,primvar_energy_retaining_bank_inflight_only_f91aa03e1430,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_a526f712960c,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.86,0.0,0.14,-0.0130256616939109,0.0559999999999999,0.2933163177618594,0.4531904196648206,0.6031925426848397,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,200,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_93554e269ad9,heavy_cluster,heavy clustering and merging,primvar_glide_inflight_only_2cab795ffb6a,glide,inflight_only,lqrta_glide_0df08dc29472,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.87,0.0,0.13,-0.013624765212269,0.0584999999999999,0.2935315999878103,0.4480296175899243,0.6650811005157697,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,200,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_84196b6c08b2,heavy_cluster,heavy clustering and merging,primvar_launch_capture_energy_build_launch_capable_5217687c8fd3,launch_capture_energy_build,launch_capable,lqrta_launch_capture_energy_build_4bc179fd3923,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.49,0.0,0.51,-0.0538462627962282,0.0005,0.0042965023720533,0.6528295926641058,1.3494712251025698,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,200,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_eff3ee363f49,heavy_cluster,heavy clustering and merging,primvar_launch_capture_glide_stabilise_launch_capable_ea732b6be2ad,launch_capture_glide_stabilise,launch_capable,lqrta_launch_capture_glide_stabilise_37e040e8baf8,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.49,0.0,0.51,-0.0537299821392721,0.0015,0.0042965023720533,0.6530461934188182,1.3489251807185323,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,200,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_82ba246095b3,heavy_cluster,heavy clustering and merging,primvar_launch_capture_lift_seek_launch_capable_5a5ad4759be7,launch_capture_lift_seek,launch_capable,lqrta_launch_capture_lift_seek_f3b0e2c16e62,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.49,0.0,0.51,-0.0537743359396508,0.0005,0.0042965023720533,0.6525609747098594,1.3487227802336277,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,200,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_7b7a4f49397c,heavy_cluster,heavy clustering and merging,primvar_launch_capture_safe_handoff_launch_capable_a5888087b7aa,launch_capture_safe_handoff,launch_capable,lqrta_launch_capture_safe_handoff_a8504676f037,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.49,0.0,0.51,-0.0538318047711077,0.001,0.0042965023720533,0.6521320674602765,1.3487316814387684,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,200,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_8ea614951e0e,heavy_cluster,heavy clustering and merging,primvar_launch_capture_shallow_left_launch_capable_6110d291e818,launch_capture_shallow_left,launch_capable,lqrta_launch_capture_shallow_left_a3660d447a74,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.49,0.0,0.51,-0.053765135883044,0.0005,0.0042965023720533,0.6527906805155924,1.3495881988389482,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,200,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_f0d2a3d1e26b,heavy_cluster,heavy clustering and merging,primvar_launch_capture_shallow_right_launch_capable_32db3ba94f97,launch_capture_shallow_right,launch_capable,lqrta_launch_capture_shallow_right_03fad3d1b847,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.49,0.0,0.51,-0.0538245789788524,0.0005,0.0042965023720533,0.6530223996643129,1.3487687798487218,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,200,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_00a920e93411,heavy_cluster,heavy clustering and merging,primvar_lift_dwell_arc_inflight_only_8f62982879fa,lift_dwell_arc,inflight_only,lqrta_lift_dwell_arc_8bbce0320e4a,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.855,0.0,0.145,-0.012988242021261,0.0579999999999999,0.2926564775847158,0.4491862289572474,0.6661772490900613,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,200,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_87af1b3a2cf3,heavy_cluster,heavy clustering and merging,primvar_lift_entry_inflight_only_091c937ded50,lift_entry,inflight_only,lqrta_lift_entry_1921b1d1f431,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.86,0.0,0.14,-0.0120143848689866,0.0575,0.2939871439219166,0.4666306215292176,0.5976019325271511,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,200,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_fb3354c057c0,heavy_cluster,heavy clustering and merging,primvar_mild_turn_left_inflight_only_f2753f27dc4f,mild_turn_left,inflight_only,lqrta_mild_turn_left_e17be3ab657e,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.865,0.0,0.135,-0.011387694218354,0.0629999999999999,0.2936182436270904,0.4550492675128078,0.5947712476407547,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,200,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_7f02f3743c08,heavy_cluster,heavy clustering and merging,primvar_mild_turn_right_inflight_only_8254e0401c83,mild_turn_right,inflight_only,lqrta_mild_turn_right_94e0f3a00e5c,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.86,0.0,0.14,-0.0132940949584882,0.059,0.2931486887905246,0.4512583237272501,0.5915985346899251,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,200,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_f0e0354504aa,heavy_cluster,heavy clustering and merging,primvar_recovery_terminal_or_recovery_192f39355ba6,recovery,terminal_or_recovery,lqrta_recovery_67a9dcdb932d,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.35,0.37,0.28,-0.0071985100415289,0.0342,-0.1186221788240393,0.3540321724715208,0.6089509216806355,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,200,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_d4e60110994b,heavy_cluster,heavy clustering and merging,primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_6544fd9d01a7,safe_exit_or_recovery_handoff,terminal_or_recovery,lqrta_safe_exit_or_recovery_handoff_a8c25c0386bb,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.345,0.37,0.285,-0.0070187787278931,0.035,-0.1191283924724606,0.3535772863505276,0.6125333765531282,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,200,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_a7d5b1f65498,balanced_cluster,balanced clustering and merging,primvar_energy_retaining_bank_inflight_only_f91aa03e1430,energy_retaining_bank,inflight_only,lqrta_energy_retaining_bank_a526f712960c,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.86,0.0,0.14,-0.0130256616939109,0.0559999999999999,0.2933163177618594,0.4531904196648206,0.6031925426848397,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,200,margin_available,W3_summary_interpretable,simulation_only_outcome_model
