library_size_case_id,policy_id,history_length,launch_count,safe_success_rate,full_safe_success_rate,hard_failure_rate,physical_hard_failure_rate,floor_or_ceiling_violation_rate,physical_floor_or_ceiling_violation_rate,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_rate,no_viable_primitive_rate,mission_success_rate,front_wall_terminal_success_rate,wrong_wall_exit_rate,terminal_useful_rate,lift_capture_rate,mean_lift_dwell_time_s,mean_energy_residual_m,mean_net_specific_energy_delta_m,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_gross_specific_energy_loss_m,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_episode_flight_time_s,mean_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_min_wall_margin_m,selected_primitive_family_count,selected_variant_count,governor_rejection_count,belief_observation_count,belief_uncertainty,memory_changed_selection_rate,exploration_changed_selection_rate
balanced_cluster,no_memory_baseline,0,5,0.8,0.0,0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.2,0.8,1.0,0.7120000000000001,-0.3531347504788295,-0.6096836022223042,0.06771421677564951,0.9010300600198466,0.6773978189979537,2.6049897165394342,2.2049897165394343,13.225474564413148,1.0719999999999998,5.2868981890797615,85.3456887002244,130.8124222589725,-0.01960787593075658,5,5,0,0,1.0,0.0,0.0
balanced_cluster,spatial_flow_belief_memory_h10,10,5,0.8,0.0,0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.2,0.8,1.0,0.712,-0.3532246837165795,-0.6133769007859671,0.06632080207218922,0.9010489458703919,0.6796977028581563,2.6012964179757714,2.2012964179757715,13.225474564413148,1.0719999999999998,5.2868981890797615,85.3460664172353,130.8124222589725,-0.01934209994524082,5,5,0,782,0.03642529867583536,0.4,0.0
balanced_cluster,spatial_flow_belief_memory_h3,3,5,0.8,0.0,0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.2,0.8,1.0,0.7120000000000001,-0.3531347504788295,-0.6096836022223042,0.06771421677564951,0.9010300600198466,0.6773978189979537,2.6049897165394342,2.2049897165394343,13.225474564413148,1.0719999999999998,5.2868981890797615,85.3456887002244,130.8124222589725,-0.01960787593075658,5,5,0,307,0.05976904316359042,0.2,0.0
balanced_cluster,spatial_flow_belief_memory_h30,30,5,0.8,0.0,0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.2,0.8,1.0,0.712,-0.3539930132557031,-0.6092949353461604,0.06758292204792692,0.9010115644490337,0.6768778573940873,2.605378383415578,2.205378383415578,13.225474564413148,1.0719999999999998,5.2868981890797615,85.34531878880814,130.8124222589725,-0.018779324881681318,5,5,0,2193,0.02167395513689474,0.4,0.0
heavy_cluster,no_memory_baseline,0,5,0.8,0.0,0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.2,0.8,1.0,0.7,-0.26668348687199417,-0.5987542719466867,0.058417514556037345,0.923598590017113,0.6571717865027242,2.6159190468150513,2.2159190468150514,13.871880171149414,1.0639999999999998,5.2868981890797615,86.11502900548844,132.5929268260855,-0.04679842907149566,5,5,0,0,1.0,0.0,0.0
heavy_cluster,spatial_flow_belief_memory_h10,10,5,0.8,0.0,0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.2,0.8,1.0,0.7,-0.26668348687199417,-0.5987542719466867,0.058417514556037345,0.923598590017113,0.6571717865027242,2.6159190468150513,2.2159190468150514,13.871880171149414,1.0639999999999998,5.2868981890797615,86.11502900548844,132.5929268260855,-0.04679842907149566,5,5,0,780,0.036361226477448584,0.0,0.0
heavy_cluster,spatial_flow_belief_memory_h3,3,5,0.8,0.0,0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.2,0.8,1.0,0.7000000000000001,-0.26668348687199417,-0.5987542719466867,0.058417514556037345,0.923598590017113,0.6571717865027242,2.6159190468150513,2.2159190468150514,13.871880171149414,1.0639999999999998,5.2868981890797615,86.11502900548844,132.5929268260855,-0.04679842907149566,5,5,0,301,0.059861299223351386,0.0,0.0
heavy_cluster,spatial_flow_belief_memory_h30,30,5,0.8,0.0,0.2,0.2,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.2,0.8,1.0,0.7,-0.26668348687199417,-0.5987542719466867,0.058417514556037345,0.923598590017113,0.6571717865027242,2.6159190468150513,2.2159190468150514,13.871880171149414,1.0639999999999998,5.2868981890797615,86.11502900548844,132.5929268260855,-0.04679842907149566,5,5,0,2195,0.02169996891924218,0.0,0.0
light_cluster,no_memory_baseline,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.2,1.0,1.0,0.7200000000000001,-0.3653270603763387,-0.6336225438137028,0.05709654095032678,0.8780207967384559,0.6907190847640295,2.5810507749480354,2.1810507749480355,13.238266812348215,1.0799999999999998,5.2868981890797615,94.89226991428272,128.10937172396714,-0.031220582095427364,5,5,0,0,1.0,0.0,0.0
light_cluster,spatial_flow_belief_memory_h10,10,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.2,1.0,1.0,0.72,-0.3653984740592717,-0.634043940007911,0.05641844627111582,0.8780280782490768,0.6904623862790269,2.5806293787538275,2.180629378753827,13.238266812348218,1.0799999999999998,5.2868981890797615,94.89241554449514,128.10937172396714,-0.03124355138223166,5,5,0,772,0.0365054204348155,0.2,0.0
