comparison_type,library_size_case_id,environment_block_id,outer_case_index,common_final_launch_key,policy_id,baseline_policy_id,history_length,launch_score,baseline_launch_score,paired_delta_launch_score,mission_success_delta,front_wall_terminal_success_delta,wrong_wall_exit_delta,safe_success_delta,hard_failure_delta,floor_or_ceiling_violation_delta,no_viable_primitive_delta,net_specific_energy_delta_m_delta,positive_specific_energy_gain_m_delta,updraft_specific_energy_gain_proxy_m_delta,terminal_specific_energy_m_delta,terminal_specific_energy_bonus_delta,gross_specific_energy_loss_m_delta,episode_flight_time_s_delta,memory_changed_selection,exploration_changed_selection,safety_regression,claim_status
memory_vs_no_memory,light_cluster,targeted_memory_opportunity_arena_wide_four_fan,4,r10_targeted_arena_wide_four_fan_opportunity_final_0004,spatial_flow_belief_memory_h3,no_memory_baseline,3,135.37987079382123,135.37987079382123,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,light_cluster,targeted_memory_opportunity_arena_wide_four_fan,3,r10_targeted_arena_wide_four_fan_opportunity_final_0003,spatial_flow_belief_memory_h3,no_memory_baseline,3,128.10937172396714,128.10937172396714,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,light_cluster,targeted_memory_opportunity_arena_wide_four_fan,0,r10_targeted_arena_wide_four_fan_opportunity_final_0000,spatial_flow_belief_memory_h10,no_memory_baseline,10,127.94284364545011,127.94284364545011,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,light_cluster,targeted_memory_opportunity_arena_wide_four_fan,1,r10_targeted_arena_wide_four_fan_opportunity_final_0001,spatial_flow_belief_memory_h10,no_memory_baseline,10,133.0292634081751,133.0292634081751,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,light_cluster,targeted_memory_opportunity_arena_wide_four_fan,2,r10_targeted_arena_wide_four_fan_opportunity_final_0002,spatial_flow_belief_memory_h10,no_memory_baseline,10,-50.0,-50.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,balanced_cluster,targeted_memory_opportunity_arena_wide_four_fan,2,r10_targeted_arena_wide_four_fan_opportunity_final_0002,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,balanced_cluster,targeted_memory_opportunity_arena_wide_four_fan,0,r10_targeted_arena_wide_four_fan_opportunity_final_0000,spatial_flow_belief_memory_h30,no_memory_baseline,30,127.94093775410907,127.94278731119037,-0.0018495570813001905,0,0,0,0,0,0,0,0.0019433343807189751,-0.0006564736386130005,-9.247785406479858e-05,0.0019433343807184755,0.0,-0.002599808019331906,0.0,True,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,balanced_cluster,targeted_memory_opportunity_arena_wide_four_fan,1,r10_targeted_arena_wide_four_fan_opportunity_final_0001,spatial_flow_belief_memory_h30,no_memory_baseline,30,132.7250894021342,132.7250894021342,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,balanced_cluster,targeted_memory_opportunity_arena_wide_four_fan,3,r10_targeted_arena_wide_four_fan_opportunity_final_0003,spatial_flow_belief_memory_h30,no_memory_baseline,30,130.8124222589725,130.8124222589725,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,balanced_cluster,targeted_memory_opportunity_arena_wide_four_fan,4,r10_targeted_arena_wide_four_fan_opportunity_final_0004,spatial_flow_belief_memory_h30,no_memory_baseline,30,135.24814452882495,135.24814452882495,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,light_cluster,targeted_memory_opportunity_arena_wide_four_fan,3,r10_targeted_arena_wide_four_fan_opportunity_final_0003,spatial_flow_belief_memory_h10,no_memory_baseline,10,128.10937172396714,128.10937172396714,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,light_cluster,targeted_memory_opportunity_arena_wide_four_fan,4,r10_targeted_arena_wide_four_fan_opportunity_final_0004,spatial_flow_belief_memory_h10,no_memory_baseline,10,135.38059894488333,135.37987079382123,0.0007281510621055531,0,0,0,0,0,0,0,-0.0021069809710412,-0.003390473396054805,3.640755310441168e-05,-0.002106980971041228,0.0,-0.0012834924250135216,0.0,True,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,2,r10_targeted_arena_wide_four_fan_opportunity_final_0002,spatial_flow_belief_memory_h3,no_memory_baseline,3,-100.0,-100.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,1,r10_targeted_arena_wide_four_fan_opportunity_final_0001,spatial_flow_belief_memory_h3,no_memory_baseline,3,133.01222101681117,133.01222101681117,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,0,r10_targeted_arena_wide_four_fan_opportunity_final_0000,spatial_flow_belief_memory_h3,no_memory_baseline,3,127.97759544165493,127.97759544165493,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,4,r10_targeted_arena_wide_four_fan_opportunity_final_0004,spatial_flow_belief_memory_h3,no_memory_baseline,3,135.41634564734267,135.41634564734267,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,3,r10_targeted_arena_wide_four_fan_opportunity_final_0003,spatial_flow_belief_memory_h3,no_memory_baseline,3,128.16124958080576,128.15615123007913,0.005098350726626677,0,0,0,0,0,0,0,0.0003650920485083198,0.0,7.237151207628578e-05,0.0003650920485079867,0.0036509204850805332,-0.0003650920485083198,0.0,True,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,0,r10_targeted_arena_wide_four_fan_opportunity_final_0000,spatial_flow_belief_memory_h10,no_memory_baseline,10,127.97759544165493,127.97759544165493,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,1,r10_targeted_arena_wide_four_fan_opportunity_final_0001,spatial_flow_belief_memory_h10,no_memory_baseline,10,133.01222101681117,133.01222101681117,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,2,r10_targeted_arena_wide_four_fan_opportunity_final_0002,spatial_flow_belief_memory_h10,no_memory_baseline,10,-100.0,-100.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,light_cluster,targeted_memory_opportunity_arena_wide_four_fan,0,r10_targeted_arena_wide_four_fan_opportunity_final_0000,spatial_flow_belief_memory_h30,no_memory_baseline,30,127.94284364545011,127.94284364545011,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,light_cluster,targeted_memory_opportunity_arena_wide_four_fan,2,r10_targeted_arena_wide_four_fan_opportunity_final_0002,spatial_flow_belief_memory_h30,no_memory_baseline,30,-50.0,-50.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,light_cluster,targeted_memory_opportunity_arena_wide_four_fan,4,r10_targeted_arena_wide_four_fan_opportunity_final_0004,spatial_flow_belief_memory_h30,no_memory_baseline,30,135.37987079382123,135.37987079382123,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,light_cluster,targeted_memory_opportunity_arena_wide_four_fan,1,r10_targeted_arena_wide_four_fan_opportunity_final_0001,spatial_flow_belief_memory_h30,no_memory_baseline,30,133.0292634081751,133.0292634081751,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,light_cluster,targeted_memory_opportunity_arena_wide_four_fan,3,r10_targeted_arena_wide_four_fan_opportunity_final_0003,spatial_flow_belief_memory_h30,no_memory_baseline,30,128.10937172396714,128.10937172396714,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,3,r10_targeted_arena_wide_four_fan_opportunity_final_0003,spatial_flow_belief_memory_h10,no_memory_baseline,10,128.16124958080576,128.15615123007913,0.005098350726626677,0,0,0,0,0,0,0,0.0003650920485083198,0.0,7.237151207628578e-05,0.0003650920485079867,0.0036509204850805332,-0.0003650920485083198,0.0,True,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,4,r10_targeted_arena_wide_four_fan_opportunity_final_0004,spatial_flow_belief_memory_h10,no_memory_baseline,10,135.11978547518254,135.41634564734267,-0.2965601721601274,0,0,0,0,0,0,0,0.0321211941179938,-0.001291599745984584,-0.014828008608006371,0.032121194117993745,0.0,-0.03341279386397833,0.0,True,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,no_cluster_no_merge,targeted_memory_opportunity_arena_wide_four_fan,2,r10_targeted_arena_wide_four_fan_opportunity_final_0002,spatial_flow_belief_memory_h3,no_memory_baseline,3,-100.0,-100.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,no_cluster_no_merge,targeted_memory_opportunity_arena_wide_four_fan,1,r10_targeted_arena_wide_four_fan_opportunity_final_0001,spatial_flow_belief_memory_h3,no_memory_baseline,3,130.36864274109428,130.36864274109428,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,no_cluster_no_merge,targeted_memory_opportunity_arena_wide_four_fan,0,r10_targeted_arena_wide_four_fan_opportunity_final_0000,spatial_flow_belief_memory_h3,no_memory_baseline,3,128.22038971505526,128.22038971505526,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,no_cluster_no_merge,targeted_memory_opportunity_arena_wide_four_fan,4,r10_targeted_arena_wide_four_fan_opportunity_final_0004,spatial_flow_belief_memory_h3,no_memory_baseline,3,135.3799837445512,135.3799837445512,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,no_cluster_no_merge,targeted_memory_opportunity_arena_wide_four_fan,3,r10_targeted_arena_wide_four_fan_opportunity_final_0003,spatial_flow_belief_memory_h3,no_memory_baseline,3,128.15931933681486,128.15615123007913,0.0031681067357283155,0,0,0,0,0,0,0,0.00015912120994077128,0.0,7.884473181563045e-05,0.0001591212099404382,0.00159121209940416,-0.00015912120994077128,0.0,True,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,0,r10_targeted_arena_wide_four_fan_opportunity_final_0000,spatial_flow_belief_memory_h30,no_memory_baseline,30,127.97759544165493,127.97759544165493,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,2,r10_targeted_arena_wide_four_fan_opportunity_final_0002,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,4,r10_targeted_arena_wide_four_fan_opportunity_final_0004,spatial_flow_belief_memory_h30,no_memory_baseline,30,135.41634564734267,135.41634564734267,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,no_cluster_no_merge,targeted_memory_opportunity_arena_wide_four_fan,0,r10_targeted_arena_wide_four_fan_opportunity_final_0000,spatial_flow_belief_memory_h10,no_memory_baseline,10,128.2198626360959,128.22038971505526,-0.0005270789593510017,0,0,0,0,0,0,0,-0.0075314478752619984,0.005128472154941395,-2.635394796857149e-05,-0.007531447875262387,0.0,0.012659920030203275,0.0,True,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,1,r10_targeted_arena_wide_four_fan_opportunity_final_0001,spatial_flow_belief_memory_h30,no_memory_baseline,30,133.01222101681117,133.01222101681117,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,super_light_cluster,targeted_memory_opportunity_arena_wide_four_fan,3,r10_targeted_arena_wide_four_fan_opportunity_final_0003,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,128.15615123007913,-128.15615123007913,-1,-1,0,-1,0,0,0,0.09222621177923962,0.0,-0.2663704103978035,0.09222621177923918,-5.749318886102111,-0.09222621177923962,0.020000000000000018,True,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,no_cluster_no_merge,targeted_memory_opportunity_arena_wide_four_fan,1,r10_targeted_arena_wide_four_fan_opportunity_final_0001,spatial_flow_belief_memory_h10,no_memory_baseline,10,130.36864274109428,130.36864274109428,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,no_cluster_no_merge,targeted_memory_opportunity_arena_wide_four_fan,2,r10_targeted_arena_wide_four_fan_opportunity_final_0002,spatial_flow_belief_memory_h10,no_memory_baseline,10,-100.0,-100.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,no_cluster_no_merge,targeted_memory_opportunity_arena_wide_four_fan,4,r10_targeted_arena_wide_four_fan_opportunity_final_0004,spatial_flow_belief_memory_h10,no_memory_baseline,10,135.29362465507182,135.3799837445512,-0.0863590894793731,0,0,0,0,0,0,0,0.011538145605546113,0.003487029295467625,-0.004317954473968544,0.011538145605545669,0.0,-0.008051116310078488,0.0,True,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,no_cluster_no_merge,targeted_memory_opportunity_arena_wide_four_fan,3,r10_targeted_arena_wide_four_fan_opportunity_final_0003,spatial_flow_belief_memory_h10,no_memory_baseline,10,127.70459141768632,128.15615123007913,-0.45155981239281573,0,0,0,0,0,0,0,0.012820477691759313,0.0,-0.03398822946551994,0.01282047769175887,0.12820477691758914,-0.012820477691759313,0.020000000000000018,True,False,False,simulation_only_paired_launch_score_audit
memory_vs_no_memory,no_cluster_no_merge,targeted_memory_opportunity_arena_wide_four_fan,2,r10_targeted_arena_wide_four_fan_opportunity_final_0002,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,simulation_only_paired_launch_score_audit
