event_id,surface_index,surface_name,command_before_norm_1,command_before_norm_2,command_before_norm_3,command_before_norm_4,command_after_norm_1,command_after_norm_2,command_after_norm_3,command_after_norm_4,scheduled_start_s,scheduled_end_s,random_seed,repetition_index,step_kind,step_label,latency_method
13,3,Rudder,0,0,0,0,0,0,0.7,0,15.4886864,16.0886864,2,1,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
14,3,Rudder,0,0,0.7,0,0,0,0,0,16.0886864,16.6886864,2,1,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
15,3,Rudder,0,0,0,0,0,0,-0.7,0,16.6886864,17.2886864,2,1,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
16,3,Rudder,0,0,-0.7,0,0,0,0,0,17.2886864,17.8886864,2,1,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
17,3,Rudder,0,0,0,0,0,0,-0.7,0,17.8886864,18.4886864,2,2,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
18,3,Rudder,0,0,-0.7,0,0,0,0,0,18.4886864,19.0886864,2,2,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
19,3,Rudder,0,0,0,0,0,0,0.7,0,19.0886864,19.6886864,2,2,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
20,3,Rudder,0,0,0.7,0,0,0,0,0,19.6886864,20.2886864,2,2,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
21,2,Aileron_R,0,0,0,0,0,-0.7,0,0,20.2886864,20.8886864,2,2,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
22,2,Aileron_R,0,-0.7,0,0,0,0,0,0,20.8886864,21.4886864,2,2,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
23,2,Aileron_R,0,0,0,0,0,0.7,0,0,21.4886864,22.0886864,2,2,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
24,2,Aileron_R,0,0.7,0,0,0,0,0,0,22.0886864,22.6886864,2,2,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
25,1,Aileron_L,0,0,0,0,-0.7,0,0,0,22.6886864,23.2886864,2,2,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
26,1,Aileron_L,-0.7,0,0,0,0,0,0,0,23.2886864,23.8886864,2,2,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_+0.700,bang_bang_measured_response_fraction
27,1,Aileron_L,0,0,0,0,0.7,0,0,0,23.8886864,24.4886864,2,2,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
28,1,Aileron_L,0.7,0,0,0,0,0,0,0,24.4886864,25.0886864,2,2,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
29,4,Elevator,0,0,0,0,0,0,0,-0.7,25.0886864,25.6886864,2,2,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
30,4,Elevator,0,0,0,-0.7,0,0,0,0,25.6886864,26.2886864,2,2,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
31,4,Elevator,0,0,0,0,0,0,0,0.7,26.2886864,26.8886864,2,2,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
32,4,Elevator,0,0,0,0.7,0,0,0,0,26.8886864,27.4886864,2,2,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
33,2,Aileron_R,0,0,0,0,0,0.7,0,0,27.4886864,28.0886864,2,3,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
34,2,Aileron_R,0,0.7,0,0,0,0,0,0,28.0886864,28.6886864,2,3,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
35,2,Aileron_R,0,0,0,0,0,-0.7,0,0,28.6886864,29.2886864,2,3,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
36,2,Aileron_R,0,-0.7,0,0,0,0,0,0,29.2886864,29.8886864,2,3,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
37,1,Aileron_L,0,0,0,0,0.7,0,0,0,29.8886864,30.4886864,2,3,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
38,1,Aileron_L,0.7,0,0,0,0,0,0,0,30.4886864,31.0886864,2,3,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
39,1,Aileron_L,0,0,0,0,-0.7,0,0,0,31.0886864,31.6886864,2,3,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
40,1,Aileron_L,-0.7,0,0,0,0,0,0,0,31.6886864,32.2886864,2,3,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_+0.700,bang_bang_measured_response_fraction
41,4,Elevator,0,0,0,0,0,0,0,0.7,32.2886864,32.8886864,2,3,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
42,4,Elevator,0,0,0,0.7,0,0,0,0,32.8886864,33.4886864,2,3,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
43,4,Elevator,0,0,0,0,0,0,0,-0.7,33.4886864,34.0886864,2,3,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
44,4,Elevator,0,0,0,-0.7,0,0,0,0,34.0886864,34.6886864,2,3,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
45,3,Rudder,0,0,0,0,0,0,0.7,0,34.6886864,35.2886864,2,3,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
46,3,Rudder,0,0,0.7,0,0,0,0,0,35.2886864,35.8886864,2,3,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
47,3,Rudder,0,0,0,0,0,0,-0.7,0,35.8886864,36.4886864,2,3,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
48,3,Rudder,0,0,-0.7,0,0,0,0,0,36.4886864,37.0886864,2,3,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
49,1,Aileron_L,0,0,0,0,-0.7,0,0,0,37.0886864,37.6886864,2,4,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
50,1,Aileron_L,-0.7,0,0,0,0,0,0,0,37.6886864,38.2886864,2,4,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_+0.700,bang_bang_measured_response_fraction
51,1,Aileron_L,0,0,0,0,0.7,0,0,0,38.2886864,38.8886864,2,4,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
52,1,Aileron_L,0.7,0,0,0,0,0,0,0,38.8886864,39.4886864,2,4,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
53,3,Rudder,0,0,0,0,0,0,-0.7,0,39.4886864,40.0886864000001,2,4,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
54,3,Rudder,0,0,-0.7,0,0,0,0,0,40.0886864000001,40.6886864000001,2,4,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
55,3,Rudder,0,0,0,0,0,0,0.7,0,40.6886864000001,41.2886864000001,2,4,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
56,3,Rudder,0,0,0.7,0,0,0,0,0,41.2886864000001,41.8886864000001,2,4,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
57,2,Aileron_R,0,0,0,0,0,-0.7,0,0,41.8886864000001,42.4886864000001,2,4,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
58,2,Aileron_R,0,-0.7,0,0,0,0,0,0,42.4886864000001,43.0886864000001,2,4,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
59,2,Aileron_R,0,0,0,0,0,0.7,0,0,43.0886864000001,43.6886864000001,2,4,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
60,2,Aileron_R,0,0.7,0,0,0,0,0,0,43.6886864000001,44.2886864000001,2,4,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
61,4,Elevator,0,0,0,0,0,0,0,-0.7,44.2886864000001,44.8886864000001,2,4,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
62,4,Elevator,0,0,0,-0.7,0,0,0,0,44.8886864000001,45.4886864000001,2,4,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
63,4,Elevator,0,0,0,0,0,0,0,0.7,45.4886864000001,46.0886864000001,2,4,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
64,4,Elevator,0,0,0,0.7,0,0,0,0,46.0886864000001,46.6886864000001,2,4,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
65,4,Elevator,0,0,0,0,0,0,0,0.7,46.6886864000001,47.2886864000001,2,5,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
66,4,Elevator,0,0,0,0.7,0,0,0,0,47.2886864000001,47.8886864000001,2,5,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
67,4,Elevator,0,0,0,0,0,0,0,-0.7,47.8886864000001,48.4886864000001,2,5,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
68,4,Elevator,0,0,0,-0.7,0,0,0,0,48.4886864000001,49.0886864000001,2,5,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
69,2,Aileron_R,0,0,0,0,0,0.7,0,0,49.0886864000001,49.6886864000001,2,5,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
70,2,Aileron_R,0,0.7,0,0,0,0,0,0,49.6886864000001,50.2886864000001,2,5,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
71,2,Aileron_R,0,0,0,0,0,-0.7,0,0,50.2886864000001,50.8886864000001,2,5,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
72,2,Aileron_R,0,-0.7,0,0,0,0,0,0,50.8886864000001,51.4886864000001,2,5,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
73,3,Rudder,0,0,0,0,0,0,0.7,0,51.4886864000001,52.0886864000001,2,5,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
74,3,Rudder,0,0,0.7,0,0,0,0,0,52.0886864000001,52.6886864000001,2,5,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
75,3,Rudder,0,0,0,0,0,0,-0.7,0,52.6886864000001,53.2886864000001,2,5,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
76,3,Rudder,0,0,-0.7,0,0,0,0,0,53.2886864000001,53.8886864000001,2,5,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
77,1,Aileron_L,0,0,0,0,0.7,0,0,0,53.8886864000001,54.4886864000001,2,5,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
78,1,Aileron_L,0.7,0,0,0,0,0,0,0,54.4886864000001,55.0886864000001,2,5,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
79,1,Aileron_L,0,0,0,0,-0.7,0,0,0,55.0886864000001,55.6886864000001,2,5,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
80,1,Aileron_L,-0.7,0,0,0,0,0,0,0,55.6886864000001,56.2886864000001,2,5,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_+0.700,bang_bang_measured_response_fraction
81,2,Aileron_R,0,0,0,0,0,-0.7,0,0,56.2886864000001,56.8886864000001,2,6,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
82,2,Aileron_R,0,-0.7,0,0,0,0,0,0,56.8886864000001,57.4886864000001,2,6,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
83,2,Aileron_R,0,0,0,0,0,0.7,0,0,57.4886864000001,58.0886864000001,2,6,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
84,2,Aileron_R,0,0.7,0,0,0,0,0,0,58.0886864000001,58.6886864000001,2,6,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
85,4,Elevator,0,0,0,0,0,0,0,-0.7,58.6886864000001,59.2886864000001,2,6,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
86,4,Elevator,0,0,0,-0.7,0,0,0,0,59.2886864000001,59.8886864000001,2,6,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
87,4,Elevator,0,0,0,0,0,0,0,0.7,59.8886864000001,60.4886864000001,2,6,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
88,4,Elevator,0,0,0,0.7,0,0,0,0,60.4886864000001,61.0886864000001,2,6,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
89,3,Rudder,0,0,0,0,0,0,-0.7,0,61.0886864000001,61.6886864000001,2,6,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
90,3,Rudder,0,0,-0.7,0,0,0,0,0,61.6886864000001,62.2886864000001,2,6,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
91,3,Rudder,0,0,0,0,0,0,0.7,0,62.2886864000001,62.8886864000001,2,6,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
92,3,Rudder,0,0,0.7,0,0,0,0,0,62.8886864000001,63.4886864000001,2,6,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
93,1,Aileron_L,0,0,0,0,-0.7,0,0,0,63.4886864000001,64.0886864000001,2,6,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
94,1,Aileron_L,-0.7,0,0,0,0,0,0,0,64.0886864000001,64.6886864000001,2,6,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_+0.700,bang_bang_measured_response_fraction
95,1,Aileron_L,0,0,0,0,0.7,0,0,0,64.6886864000001,65.2886864000001,2,6,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
96,1,Aileron_L,0.7,0,0,0,0,0,0,0,65.2886864000001,65.8886864000001,2,6,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
97,4,Elevator,0,0,0,0,0,0,0,0.7,65.8886864000001,66.4886864000001,2,7,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
98,4,Elevator,0,0,0,0.7,0,0,0,0,66.4886864000001,67.0886864000001,2,7,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
99,4,Elevator,0,0,0,0,0,0,0,-0.7,67.0886864000001,67.6886864000001,2,7,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
100,4,Elevator,0,0,0,-0.7,0,0,0,0,67.6886864000001,68.2886864000001,2,7,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
101,1,Aileron_L,0,0,0,0,0.7,0,0,0,68.2886864000001,68.8886864000001,2,7,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
102,1,Aileron_L,0.7,0,0,0,0,0,0,0,68.8886864000001,69.4886864,2,7,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
103,1,Aileron_L,0,0,0,0,-0.7,0,0,0,69.4886864,70.0886864,2,7,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
104,1,Aileron_L,-0.7,0,0,0,0,0,0,0,70.0886864,70.6886864,2,7,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_+0.700,bang_bang_measured_response_fraction
105,3,Rudder,0,0,0,0,0,0,0.7,0,70.6886864,71.2886864,2,7,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
106,3,Rudder,0,0,0.7,0,0,0,0,0,71.2886864,71.8886864,2,7,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
107,3,Rudder,0,0,0,0,0,0,-0.7,0,71.8886864,72.4886864,2,7,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
108,3,Rudder,0,0,-0.7,0,0,0,0,0,72.4886864,73.0886864,2,7,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
109,2,Aileron_R,0,0,0,0,0,0.7,0,0,73.0886864,73.6886864,2,7,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
110,2,Aileron_R,0,0.7,0,0,0,0,0,0,73.6886864,74.2886864,2,7,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
111,2,Aileron_R,0,0,0,0,0,-0.7,0,0,74.2886864,74.8886864,2,7,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
112,2,Aileron_R,0,-0.7,0,0,0,0,0,0,74.8886864,75.4886864,2,7,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
113,4,Elevator,0,0,0,0,0,0,0,-0.7,75.4886864,76.0886864,2,8,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
114,4,Elevator,0,0,0,-0.7,0,0,0,0,76.0886864,76.6886864,2,8,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
115,4,Elevator,0,0,0,0,0,0,0,0.7,76.6886864,77.2886864,2,8,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
116,4,Elevator,0,0,0,0.7,0,0,0,0,77.2886864,77.8886864,2,8,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
117,1,Aileron_L,0,0,0,0,-0.7,0,0,0,77.8886864,78.4886864,2,8,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
118,1,Aileron_L,-0.7,0,0,0,0,0,0,0,78.4886864,79.0886864,2,8,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_+0.700,bang_bang_measured_response_fraction
119,1,Aileron_L,0,0,0,0,0.7,0,0,0,79.0886864,79.6886864,2,8,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
120,1,Aileron_L,0.7,0,0,0,0,0,0,0,79.6886864,80.2886863999999,2,8,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
121,2,Aileron_R,0,0,0,0,0,-0.7,0,0,80.2886863999999,80.8886863999999,2,8,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
122,2,Aileron_R,0,-0.7,0,0,0,0,0,0,80.8886863999999,81.4886863999999,2,8,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
123,2,Aileron_R,0,0,0,0,0,0.7,0,0,81.4886863999999,82.0886863999999,2,8,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
124,2,Aileron_R,0,0.7,0,0,0,0,0,0,82.0886863999999,82.6886863999999,2,8,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
125,3,Rudder,0,0,0,0,0,0,-0.7,0,82.6886863999999,83.2886863999999,2,8,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
126,3,Rudder,0,0,-0.7,0,0,0,0,0,83.2886863999999,83.8886863999999,2,8,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
127,3,Rudder,0,0,0,0,0,0,0.7,0,83.8886863999999,84.4886863999999,2,8,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
128,3,Rudder,0,0,0.7,0,0,0,0,0,84.4886863999999,85.0886863999999,2,8,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
129,4,Elevator,0,0,0,0,0,0,0,0.7,85.0886863999999,85.6886863999999,2,9,step_to_command,latency_bang_bang_Elevator_step_to_command_+0.700,bang_bang_measured_response_fraction
130,4,Elevator,0,0,0,0.7,0,0,0,0,85.6886863999999,86.2886863999999,2,9,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_-0.700,bang_bang_measured_response_fraction
131,4,Elevator,0,0,0,0,0,0,0,-0.7,86.2886863999999,86.8886863999999,2,9,step_to_command,latency_bang_bang_Elevator_step_to_command_-0.700,bang_bang_measured_response_fraction
132,4,Elevator,0,0,0,-0.7,0,0,0,0,86.8886863999999,87.4886863999999,2,9,return_to_neutral,latency_bang_bang_Elevator_return_to_neutral_+0.700,bang_bang_measured_response_fraction
133,2,Aileron_R,0,0,0,0,0,0.7,0,0,87.4886863999999,88.0886863999999,2,9,step_to_command,latency_bang_bang_Aileron_R_step_to_command_+0.700,bang_bang_measured_response_fraction
134,2,Aileron_R,0,0.7,0,0,0,0,0,0,88.0886863999999,88.6886863999999,2,9,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_-0.700,bang_bang_measured_response_fraction
135,2,Aileron_R,0,0,0,0,0,-0.7,0,0,88.6886863999999,89.2886863999999,2,9,step_to_command,latency_bang_bang_Aileron_R_step_to_command_-0.700,bang_bang_measured_response_fraction
136,2,Aileron_R,0,-0.7,0,0,0,0,0,0,89.2886863999999,89.8886863999999,2,9,return_to_neutral,latency_bang_bang_Aileron_R_return_to_neutral_+0.700,bang_bang_measured_response_fraction
137,3,Rudder,0,0,0,0,0,0,0.7,0,89.8886863999999,90.4886863999998,2,9,step_to_command,latency_bang_bang_Rudder_step_to_command_+0.700,bang_bang_measured_response_fraction
138,3,Rudder,0,0,0.7,0,0,0,0,0,90.4886863999998,91.0886863999998,2,9,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_-0.700,bang_bang_measured_response_fraction
139,3,Rudder,0,0,0,0,0,0,-0.7,0,91.0886863999998,91.6886863999998,2,9,step_to_command,latency_bang_bang_Rudder_step_to_command_-0.700,bang_bang_measured_response_fraction
140,3,Rudder,0,0,-0.7,0,0,0,0,0,91.6886863999998,92.2886863999998,2,9,return_to_neutral,latency_bang_bang_Rudder_return_to_neutral_+0.700,bang_bang_measured_response_fraction
141,1,Aileron_L,0,0,0,0,0.7,0,0,0,92.2886863999998,92.8886863999998,2,9,step_to_command,latency_bang_bang_Aileron_L_step_to_command_+0.700,bang_bang_measured_response_fraction
142,1,Aileron_L,0.7,0,0,0,0,0,0,0,92.8886863999998,93.4886863999998,2,9,return_to_neutral,latency_bang_bang_Aileron_L_return_to_neutral_-0.700,bang_bang_measured_response_fraction
143,1,Aileron_L,0,0,0,0,-0.7,0,0,0,93.4886863999998,94.0886863999998,2,9,step_to_command,latency_bang_bang_Aileron_L_step_to_command_-0.700,bang_bang_measured_response_fraction
